id	0a4df4cc-74dd-4858-864b-b483e75b30f8	5d7766c6-e42f-4f85-9065-d8bcc54d7db9
5095	3588.0	3759.0
100270899	0.0	0.0
100270895	1.0	0.0
79902	1284.0	1425.0
55957	145.0	158.0
79901	7021.0	7854.0
100270891	0.0	0.0
55954	1186.0	1260.0
79903	2677.0	4267.0
100420269	0.0	0.0
79906	482.0	589.0
79905	227.0	486.0
79908	18.0	14.0
55959	2269.0	1962.0
55958	4041.0	4863.0
112724	937.0	1345.0
100420275	0.0	0.0
90288	583.0	667.0
28338	0.0	0.0
28339	5.0	0.0
254099	0.0	2.0
28337	0.0	0.0
106736475	0.0	0.0
653590	3.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	13.0	6.0
28348	0.0	0.0
90271	1092.0	2048.0
90273	11.0	11.0
112714	232.0	124.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	1500.0	2251.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	1.0
28316	18.0	7.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	228.0	291.0
28312	0.0	0.0
28313	0.0	0.0
101929602	3.0	3.0
653598	1.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	546.0	423.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	12597.0	13114.0
105377820	0.0	0.0
112755	119.0	43.0
112752	1514.0	1316.0
28305	0.0	2.0
28306	0.0	1.0
28304	0.0	0.0
28309	0.0	0.0
28307	0.0	1.0
28301	0.0	3.0
28300	0.0	4.0
124739	1265.0	1437.0
112744	0.0	0.0
388403	1035.0	1537.0
388401	2.0	3.0
388407	50.0	46.0
376412	24.0	4.0
653509	25.0	60.0
90441	1692.0	1939.0
388551	0.0	5.0
388552	1035.0	1132.0
122011	1.0	0.0
148641	61.0	95.0
102216342	0.0	1.0
388550	15.0	5.0
102216341	0.0	0.0
653505	0.0	1.0
641518	9.0	43.0
641517	0.0	0.0
641515	0.0	4.0
388536	248.0	286.0
388533	3.0	0.0
388531	33.0	23.0
148645	1.0	2.0
388532	0.0	0.0
340595	0.0	0.0
340596	16.0	20.0
90427	803.0	1207.0
340598	1.0	2.0
161635	10.0	7.0
340591	383.0	508.0
388574	24.0	11.0
388569	252.0	268.0
388566	573.0	613.0
388567	202.0	299.0
388564	196.0	164.0
124641	0.0	0.0
90459	542.0	526.0
653519	209.0	259.0
388561	9741.0	11103.0
388559	48.0	55.0
124637	98.0	141.0
388558	557.0	629.0
388555	1.0	0.0
388553	1.0	0.0
701	41.0	65.0
340571	0.0	0.0
705	1246.0	1712.0
706	8608.0	10456.0
340578	130.0	147.0
708	3569.0	4275.0
100505881	1157.0	746.0
90485	201.0	109.0
90488	3619.0	5280.0
220717	502.0	354.0
100529855	5.0	2.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	307.0	259.0
90480	2771.0	3304.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	27.0	9.0
653550	0.0	0.0
28499	0.0	0.0
388588	178.0	234.0
710	11098.0	9510.0
28497	0.0	0.0
28498	0.0	0.0
653553	142.0	59.0
711	0.0	1.0
712	1230.0	897.0
340562	0.0	1.0
713	1470.0	1085.0
714	1115.0	998.0
641556	0.0	0.0
715	9172.0	7332.0
716	8658.0	7132.0
28491	0.0	0.0
717	1379.0	4035.0
28492	0.0	0.0
718	2118.0	2009.0
719	167.0	164.0
28490	0.0	0.0
100505876	3662.0	4729.0
219731	94.0	41.0
100505877	5.0	7.0
100505875	511.0	410.0
122042	0.0	0.0
388585	0.0	1.0
388581	9.0	6.0
122038	0.0	0.0
388579	0.0	0.0
720	96.0	228.0
721	160.0	555.0
722	1.0	3.0
724	0.0	0.0
725	2.0	1.0
726	5340.0	5945.0
100505879	0.0	0.0
727	300.0	387.0
728	83.0	80.0
729	17.0	6.0
340554	271.0	242.0
219743	2131.0	2366.0
339562	0.0	0.0
653566	87.0	112.0
653567	5.0	9.0
28479	0.0	1.0
339559	180.0	163.0
28473	0.0	0.0
28474	3.0	9.0
28471	0.0	0.0
340547	5.0	8.0
730	4705.0	3725.0
28477	0.0	0.0
731	0.0	0.0
28478	0.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	1.0	1.0
733	9.0	15.0
28476	0.0	0.0
734	1634.0	1611.0
735	2.0	0.0
738	8099.0	8350.0
340544	24.0	23.0
219738	678.0	731.0
28470	0.0	0.0
340542	132.0	120.0
219736	216.0	103.0
340543	27.0	23.0
136647	1630.0	1784.0
100505894	296.0	331.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	282.0	174.0
653557	4.0	5.0
100505890	0.0	0.0
7709	1870.0	1996.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	4937.0	5281.0
28483	0.0	1.0
741	905.0	916.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	1219.0	1209.0
28487	0.0	0.0
7701	1362.0	1619.0
745	47.0	54.0
7700	266.0	302.0
746	4174.0	5847.0
747	976.0	832.0
7703	2514.0	3323.0
7702	675.0	811.0
340533	522.0	580.0
7705	3740.0	5199.0
28480	0.0	0.0
7704	2481.0	2497.0
219749	912.0	691.0
28481	0.0	5.0
7707	2862.0	3193.0
7706	1567.0	1623.0
339541	44.0	72.0
100270879	1.0	1.0
171017	1048.0	1145.0
768215	0.0	0.0
340526	1031.0	695.0
340527	87.0	66.0
100270887	0.0	0.0
146059	1586.0	1597.0
768217	2.0	0.0
750	1.0	0.0
768216	0.0	0.0
768211	78.0	79.0
752	364.0	802.0
753	2994.0	2229.0
171019	3.0	8.0
754	20546.0	21156.0
768213	0.0	0.0
755	2147.0	2177.0
340529	214.0	351.0
768212	0.0	0.0
100270885	2.0	0.0
7712	20.0	9.0
757	4280.0	4019.0
7711	92.0	173.0
758	14.0	28.0
100270880	0.0	0.0
100505845	0.0	1.0
759	3.0	2.0
7716	3287.0	2752.0
134082	0.0	0.0
134083	0.0	0.0
158055	1.0	10.0
7718	102.0	133.0
158056	155.0	233.0
158038	14.0	7.0
7730	2.0	2.0
100505832	8.0	3.0
7732	382.0	195.0
219771	4589.0	4607.0
219770	0.0	2.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	57.0	83.0
340515	0.0	0.0
100270875	0.0	0.0
760	69.0	77.0
256714	157.0	167.0
100270876	0.0	0.0
761	5.0	13.0
768206	25.0	14.0
762	217.0	106.0
763	1.0	1.0
100270871	0.0	0.0
256710	12.0	23.0
100270872	0.0	1.0
764	0.0	0.0
765	1.0	10.0
100270873	3.0	7.0
766	8.0	13.0
100270874	0.0	0.0
767	171.0	316.0
768	42.0	22.0
732275	0.0	0.0
100270870	1.0	0.0
100505835	1.0	1.0
7727	713.0	837.0
158046	31.0	28.0
7726	4980.0	5458.0
7728	588.0	826.0
100505839	1.0	1.0
7741	818.0	732.0
100505865	178.0	593.0
7743	1520.0	2043.0
339521	0.0	0.0
100270857	0.0	0.0
339524	58.0	60.0
770	1200.0	625.0
100270864	0.0	0.0
771	797.0	970.0
205147	5.0	5.0
773	41.0	20.0
100270867	0.0	0.0
774	52.0	93.0
340508	2.0	0.0
775	2072.0	1086.0
776	622.0	3725.0
777	6.0	5.0
778	3.0	0.0
100505869	5.0	16.0
779	2.0	0.0
7733	612.0	675.0
7738	429.0	443.0
7737	682.0	862.0
340501	0.0	0.0
7739	7206.0	3837.0
158078	5644.0	2403.0
7750	4365.0	6234.0
7752	498.0	458.0
100505854	359.0	371.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	650.0	502.0
7753	638.0	601.0
219793	0.0	5.0
219790	124.0	262.0
122060	412.0	777.0
100270846	0.0	0.0
339512	1.0	1.0
100270847	0.0	1.0
100270848	0.0	0.0
780	14384.0	16733.0
781	4986.0	4242.0
100270853	0.0	4.0
782	294.0	228.0
339505	1.0	1.0
783	763.0	550.0
103689912	60.0	54.0
784	835.0	880.0
103689911	1.0	2.0
785	520.0	491.0
786	36.0	19.0
100270850	2.0	2.0
100270851	1.0	0.0
788	2352.0	1788.0
100270852	0.0	0.0
7745	1803.0	2175.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	0.0
732253	0.0	0.0
158062	80.0	66.0
7746	526.0	724.0
171024	64261.0	25552.0
7748	762.0	1080.0
171023	2572.0	2562.0
103689913	0.0	0.0
171022	8.0	15.0
158067	140.0	104.0
103689915	1.0	0.0
7761	233.0	188.0
7760	2214.0	2098.0
7763	16182.0	11701.0
5100	40.0	328.0
7762	127.0	100.0
5101	704.0	346.0
7764	4677.0	6549.0
100270839	3.0	4.0
339500	522.0	934.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	1693.0	1746.0
100270837	0.0	0.0
100270838	0.0	0.0
793	8.0	8.0
794	14.0	9.0
100270844	0.0	0.0
795	0.0	0.0
796	279.0	186.0
797	2.0	5.0
100270840	10.0	16.0
798	0.0	0.0
799	5.0	4.0
100270841	5.0	11.0
7756	5421.0	7473.0
7755	1022.0	1077.0
7757	54.0	34.0
101929580	15.0	33.0
158011	0.0	0.0
100505806	1008.0	580.0
7770	801.0	1067.0
101929581	0.0	0.0
7772	411.0	437.0
7771	313.0	415.0
5110	4408.0	4260.0
101929582	0.0	0.0
5111	2141.0	2034.0
7773	262.0	279.0
7776	596.0	613.0
7775	460.0	446.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	5.0	20.0
100270833	8.0	4.0
100270834	0.0	0.0
100420406	1.0	0.0
100420405	0.0	0.0
5104	172.0	81.0
7767	387.0	454.0
5105	11.0	17.0
7766	92.0	106.0
5106	1449.0	1915.0
7769	818.0	964.0
100420401	3.0	0.0
7768	314.0	346.0
5108	5255.0	5740.0
101929590	0.0	0.0
101929591	3.0	5.0
7781	36.0	17.0
7780	8.0	6.0
7783	2.0	3.0
7782	25072.0	24127.0
5121	6261.0	2366.0
5122	27.0	31.0
7784	267.0	547.0
5125	267.0	243.0
7786	354.0	245.0
90423	539.0	793.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	3.0
100420415	60.0	88.0
5116	1291.0	1301.0
100420414	6.0	2.0
100505826	11.0	18.0
90417	726.0	1082.0
5118	2953.0	1952.0
90416	624.0	755.0
7779	1651.0	1721.0
100420412	0.0	0.0
5119	7282.0	7358.0
158035	0.0	0.0
100420410	0.0	0.0
7791	14584.0	8708.0
5130	3228.0	2696.0
5132	0.0	2.0
90411	7723.0	8599.0
5133	25.0	28.0
5134	2113.0	2674.0
90410	1416.0	1579.0
7798	2314.0	2383.0
5136	512.0	308.0
146053	101.0	167.0
146050	864.0	1142.0
146057	1188.0	1161.0
103091864	9.0	11.0
103091863	0.0	0.0
5126	328.0	80.0
7789	246.0	326.0
5127	4488.0	5857.0
5128	1593.0	2004.0
100505812	61.0	107.0
5129	510.0	350.0
90407	1794.0	2424.0
5140	1859.0	4288.0
100422971	0.0	3.0
5141	1727.0	957.0
100422972	0.0	0.0
5142	2323.0	2325.0
100422973	0.0	0.0
5143	26.0	22.0
100422974	2.0	2.0
5144	4546.0	4493.0
100422975	0.0	0.0
5145	36.0	27.0
5146	8.0	5.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	940.0	917.0
100422978	0.0	0.0
100422979	1.0	1.0
101929539	9.0	11.0
100419324	0.0	0.0
254128	415.0	422.0
254122	29.0	23.0
5137	91.0	35.0
7799	3426.0	2995.0
5138	1355.0	526.0
5139	743.0	1306.0
100422970	0.0	0.0
5151	973.0	1078.0
100422982	0.0	0.0
5152	10503.0	12822.0
100422983	0.0	0.0
5153	145.0	58.0
100422984	1.0	1.0
5154	2011.0	2860.0
100422985	0.0	0.0
5155	659.0	446.0
100422986	0.0	0.0
5156	862.0	1384.0
100422987	0.0	0.0
5157	110.0	403.0
100422988	0.0	0.0
5158	267.0	319.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	3.0	6.0
5150	1254.0	1743.0
100049076	0.0	2.0
5148	5.0	4.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	4042.0	4591.0
100422993	0.0	0.0
5163	473.0	704.0
100422994	0.0	0.0
5164	2330.0	1629.0
100422995	0.0	0.0
5165	482.0	508.0
100422996	0.0	0.0
5166	15249.0	6108.0
100422997	0.0	0.0
5167	2360.0	1765.0
5168	1960.0	825.0
5169	225.0	223.0
101929559	3.0	0.0
101929557	0.0	2.0
5160	3191.0	3214.0
5161	0.0	1.0
256764	8.0	9.0
254100	89.0	136.0
254102	5044.0	2594.0
5159	3121.0	2541.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	61.0	111.0
5174	11.0	6.0
5175	3520.0	3340.0
5176	13159.0	7454.0
5178	504.0	415.0
5179	209.0	96.0
5170	2047.0	2457.0
5172	392.0	1072.0
100420342	0.0	0.0
5184	3736.0	4136.0
5187	13744.0	8828.0
5188	966.0	911.0
5189	1091.0	1360.0
254173	3.0	6.0
254170	1001.0	1204.0
100420359	0.0	0.0
100420358	12.0	12.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	3082.0	2333.0
5196	0.0	2.0
5197	5.0	8.0
5198	1169.0	1591.0
5199	36.0	33.0
254187	0.0	0.0
5190	3573.0	3702.0
5191	915.0	1213.0
5192	1997.0	6080.0
5193	1017.0	1055.0
5194	4651.0	5482.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	5.0
105375380	0.0	0.0
53400	0.0	0.0
53405	86.0	164.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1688.0	1870.0
100419392	0.0	1.0
100419391	2.0	3.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	8.0	6.0
53410	0.0	0.0
768220	1.0	1.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	553.0	490.0
28457	0.0	0.0
28458	0.0	4.0
28452	0.0	2.0
28450	2.0	15.0
28455	1.0	7.0
28453	0.0	0.0
28454	0.0	7.0
90390	387.0	365.0
28468	4.0	128.0
653458	0.0	0.0
28469	0.0	0.0
101340251	0.0	1.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	0.0	1.0
28461	0.0	0.0
28466	0.0	1.0
28467	0.0	22.0
653464	259.0	514.0
28464	0.0	2.0
28465	0.0	9.0
653489	7.0	13.0
28438	0.0	0.0
28435	0.0	0.0
28439	1.0	132.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	1.0	14.0
28431	0.0	0.0
28432	0.0	1.0
28448	3.0	302.0
28449	1.0	750.0
28446	0.0	2.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	1.0
653483	133.0	188.0
28444	7.0	26.0
28445	0.0	11.0
28442	2.0	373.0
653486	0.0	0.0
28443	0.0	0.0
28415	0.0	3.0
28416	0.0	0.0
28413	2.0	2.0
28414	0.0	3.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	1.0	3.0
388503	0.0	0.0
28411	0.0	5.0
28412	5.0	0.0
28410	1.0	121.0
388507	174.0	200.0
653499	4.0	2.0
28426	0.0	2.0
28427	0.0	0.0
28424	4.0	16.0
28425	0.0	3.0
28428	0.0	0.0
28429	0.0	2.0
28422	0.0	0.0
28423	0.0	54.0
28420	5.0	9.0
28421	0.0	1.0
102723099	37.0	59.0
388524	2.0	1.0
124602	16.0	11.0
388523	9.0	13.0
112611	1733.0	2076.0
28405	0.0	2.0
28408	144.0	143.0
28409	7.0	91.0
112616	631.0	500.0
28406	0.0	7.0
28407	0.0	0.0
388514	10.0	3.0
28400	0.0	9.0
388512	0.0	0.0
28401	0.0	0.0
134359	594.0	550.0
158326	130.0	85.0
339263	506.0	368.0
401730	0.0	0.0
146336	84.0	482.0
401725	1.0	0.0
401720	11.0	10.0
90557	916.0	522.0
90550	746.0	965.0
158314	9.0	5.0
106478999	0.0	0.0
106478998	0.0	1.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	5.0	9.0
339258	1.0	0.0
106478990	0.0	0.0
800	88515.0	41392.0
801	33320.0	23569.0
802	0.0	0.0
342892	182.0	288.0
804	0.0	0.0
805	22705.0	29012.0
342898	0.0	0.0
342897	17.0	19.0
806	9.0	19.0
401718	3.0	5.0
807	1.0	2.0
401717	4.0	6.0
808	19043.0	17749.0
158345	70.0	93.0
339240	0.0	0.0
90586	15.0	9.0
339241	1.0	1.0
90589	25.0	49.0
378884	127.0	161.0
339244	1.0	0.0
653404	0.0	0.0
90580	917.0	1061.0
391825	0.0	1.0
391827	3.0	2.0
810	365.0	232.0
811	75204.0	123080.0
340221	4.0	1.0
813	11259.0	13741.0
814	377.0	293.0
815	32.0	10.0
816	1512.0	1819.0
401708	0.0	0.0
817	3173.0	3774.0
818	5769.0	2969.0
819	2701.0	3038.0
90576	220.0	315.0
339230	1392.0	1487.0
339231	1257.0	1195.0
339229	1392.0	1611.0
122335	0.0	0.0
124997	3875.0	2909.0
340217	0.0	2.0
124995	3151.0	2836.0
378881	0.0	0.0
820	17.0	8.0
821	56567.0	81202.0
822	3929.0	2308.0
823	13618.0	13909.0
824	5819.0	5376.0
825	17.0	14.0
826	27336.0	28915.0
827	1006.0	546.0
134391	0.0	0.0
829	4940.0	7334.0
106478969	0.0	0.0
106478968	0.0	1.0
106478967	0.0	1.0
106478966	1.0	0.0
106478965	0.0	0.0
161931	90.0	31.0
106478964	0.0	0.0
106478963	0.0	1.0
339221	0.0	0.0
106478962	3.0	3.0
653423	0.0	2.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	2.0	0.0
340205	0.0	0.0
340206	0.0	0.0
388228	830.0	1776.0
830	6631.0	5375.0
831	12375.0	13076.0
832	23998.0	21025.0
833	2297.0	2706.0
834	363.0	296.0
835	1784.0	1829.0
836	997.0	1235.0
837	1182.0	1345.0
838	0.0	2.0
342865	0.0	1.0
340204	0.0	4.0
839	822.0	1147.0
90594	159.0	181.0
100505993	32.0	74.0
106478959	0.0	0.0
106478958	48.0	15.0
100505994	1.0	0.0
106478957	2.0	5.0
106478956	0.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	7.0	19.0
106478953	0.0	0.0
100505996	2.0	2.0
106478952	0.0	0.0
339210	136.0	85.0
106478951	0.0	1.0
106478950	0.0	0.0
146310	0.0	0.0
90592	252.0	319.0
7809	7.0	8.0
840	2897.0	3139.0
841	871.0	1247.0
842	1193.0	1516.0
843	126.0	108.0
844	326.0	125.0
136991	2.0	0.0
845	872.0	147.0
342850	0.0	0.0
846	5.0	5.0
7802	2461.0	2198.0
847	8827.0	8192.0
7804	233.0	134.0
7803	8037.0	8742.0
7805	1825.0	1568.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	3.0
376267	1037.0	1372.0
106478986	0.0	0.0
106478985	121.0	297.0
106478984	0.0	1.0
388254	1.0	1.0
106478983	1.0	0.0
388255	0.0	2.0
106478982	1.0	0.0
339201	596.0	696.0
653447	934.0	1163.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	0.0
7818	5296.0	6260.0
28595	3.0	3.0
148979	737.0	364.0
28592	0.0	2.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	1.0
28597	0.0	0.0
401742	1.0	2.0
641455	25.0	17.0
7813	1169.0	1003.0
857	20968.0	7236.0
641457	0.0	0.0
7812	40353.0	40308.0
858	3716.0	1861.0
641456	0.0	0.0
859	33.0	3.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	1.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	3.0	0.0
106478973	5.0	3.0
106478972	1.0	1.0
653435	0.0	0.0
106478971	0.0	2.0
653436	9.0	8.0
106478970	1.0	1.0
653437	0.0	1.0
146330	130.0	172.0
146325	0.0	0.0
860	487.0	493.0
861	2540.0	2403.0
862	465.0	192.0
653440	336.0	310.0
863	1351.0	1541.0
653441	24.0	15.0
864	140.0	236.0
865	1653.0	2923.0
866	16.0	0.0
867	1391.0	1277.0
868	1114.0	1356.0
869	11.0	26.0
134353	1254.0	687.0
641467	95.0	122.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	11.0	12.0
219402	2030.0	2412.0
106478923	0.0	0.0
7840	1218.0	1473.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	3.0	3.0
7841	4598.0	8495.0
388276	0.0	0.0
388275	5.0	6.0
388272	505.0	735.0
871	6802.0	6282.0
873	4737.0	4900.0
874	320.0	558.0
875	148.0	257.0
7832	18151.0	27791.0
100505967	0.0	0.0
7837	4260.0	10327.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	2.0	0.0
106478912	0.0	0.0
7851	237.0	157.0
106478911	1.0	0.0
100505953	0.0	0.0
7850	141.0	92.0
106478910	0.0	1.0
7852	1700.0	1270.0
100270754	0.0	0.0
881	16.0	11.0
100270755	0.0	0.0
883	741.0	1079.0
885	3535.0	1364.0
886	0.0	3.0
887	38.0	64.0
100270753	0.0	0.0
7844	5117.0	6419.0
889	1203.0	1380.0
7846	9619.0	6219.0
106478909	0.0	1.0
219409	0.0	0.0
7849	10.0	12.0
220416	30.0	42.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1341.0	1366.0
106478944	0.0	0.0
100174857	5.0	20.0
106478943	37.0	27.0
5201	3911.0	4806.0
106478942	2.0	5.0
5202	1875.0	2385.0
106478941	0.0	1.0
106478940	0.0	0.0
890	91.0	66.0
891	309.0	475.0
892	3223.0	4315.0
894	4969.0	2350.0
342808	0.0	0.0
895	0.0	0.0
896	6644.0	5598.0
388289	2.0	2.0
897	4.0	0.0
898	76.0	58.0
899	452.0	478.0
7855	4114.0	5958.0
7857	999.0	459.0
171392	252.0	338.0
100505989	815.0	2834.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8345.0	5496.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	2.0	2.0
5210	591.0	637.0
7873	4868.0	6507.0
100505975	25.0	44.0
106478933	0.0	0.0
5211	9976.0	11351.0
106478932	0.0	0.0
219432	0.0	0.0
5212	99.0	99.0
106478931	0.0	0.0
5213	3780.0	3302.0
219431	0.0	0.0
7874	7635.0	8872.0
106478930	0.0	0.0
388284	112.0	42.0
171389	7.0	11.0
100420508	0.0	0.0
100420505	20.0	13.0
105377595	38.0	32.0
5203	695.0	675.0
7866	3654.0	4613.0
100420503	0.0	0.0
5204	14868.0	14861.0
100420502	1.0	2.0
5205	8794.0	12589.0
100420501	0.0	2.0
7867	3190.0	4708.0
5207	10.0	20.0
7869	1824.0	902.0
5208	781.0	997.0
106478929	0.0	0.0
5209	1557.0	1520.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2023.0	895.0
7884	1866.0	2205.0
219445	0.0	0.0
5222	3.0	0.0
90523	6.0	13.0
5223	1985.0	1672.0
5224	0.0	0.0
90522	2245.0	2582.0
100419521	0.0	1.0
220433	23.0	25.0
146378	0.0	0.0
100420519	0.0	0.0
5214	6713.0	4263.0
158373	118.0	90.0
7879	14961.0	15883.0
5216	27587.0	25743.0
100420512	0.0	0.0
5217	7877.0	9248.0
5218	2038.0	2267.0
158376	43.0	15.0
100505929	7.0	7.0
158358	1528.0	1671.0
5230	13440.0	13904.0
220429	0.0	1.0
5232	0.0	0.0
5233	2.0	2.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	22.0	5.0
100505919	0.0	1.0
100420527	0.0	7.0
100420526	0.0	0.0
5225	6176.0	14898.0
5226	5534.0	6958.0
100505911	92.0	81.0
5228	179.0	166.0
90507	1877.0	2534.0
5229	1843.0	2158.0
90506	106.0	159.0
5241	884.0	464.0
219469	0.0	0.0
101929471	0.0	0.0
5243	491.0	404.0
5244	49.0	31.0
101929478	0.0	0.0
5245	7183.0	7215.0
219464	0.0	0.0
5246	0.0	0.0
5236	7029.0	4628.0
5238	6501.0	6977.0
5239	21697.0	8752.0
100505945	2.0	2.0
158399	55.0	59.0
5250	17643.0	18205.0
101929484	2.0	0.0
5251	68.0	50.0
5252	4964.0	5463.0
219479	0.0	0.0
5253	4756.0	5926.0
5255	1465.0	1955.0
219477	0.0	0.0
5256	2284.0	2580.0
5257	6580.0	8221.0
220441	946.0	876.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	574.0	439.0
158383	1.0	5.0
100420546	4.0	4.0
90527	581.0	423.0
158381	13.0	22.0
100505933	7.0	3.0
90529	1221.0	1088.0
5261	2014.0	2081.0
5264	1806.0	2107.0
5265	469.0	980.0
5266	56.0	109.0
5267	13.0	25.0
219487	1.0	0.0
5268	701.0	394.0
101929410	34.0	46.0
219484	0.0	0.0
219482	0.0	0.0
5260	64.0	76.0
5258	0.0	0.0
5259	0.0	0.0
5272	250.0	254.0
5273	0.0	0.0
5274	726.0	799.0
28509	0.0	0.0
5275	6.0	0.0
5276	1.0	1.0
5277	435.0	520.0
101929423	73.0	35.0
5279	2009.0	2219.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	387.0	364.0
28505	0.0	0.0
101929428	0.0	2.0
5271	160.0	324.0
28506	0.0	0.0
256435	111.0	83.0
28500	0.0	0.0
5269	15291.0	18397.0
105377617	0.0	0.0
5283	2573.0	2695.0
5284	2207.0	3501.0
100420450	1.0	5.0
5286	3635.0	4113.0
5287	884.0	757.0
5288	146.0	49.0
5289	1845.0	1596.0
101929437	0.0	0.0
5280	102.0	113.0
5281	764.0	974.0
5282	6.0	12.0
102723166	5.0	21.0
102723167	37.0	17.0
102723165	0.0	9.0
100420458	3.0	0.0
5294	28.0	28.0
100420462	0.0	1.0
5295	12248.0	6043.0
100419472	0.0	0.0
5296	89.0	64.0
5297	5661.0	5000.0
5298	5415.0	5666.0
100419471	0.0	0.0
5290	1149.0	1187.0
100419477	0.0	0.0
5291	3023.0	3488.0
5292	1432.0	2375.0
5293	529.0	272.0
100420473	0.0	0.0
100101932	0.0	2.0
100101938	0.0	0.0
256472	17.0	17.0
256471	757.0	751.0
100419489	2.0	0.0
100101935	0.0	0.0
100270680	6.0	5.0
100420477	0.0	0.0
100420476	0.0	0.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	7.0	7.0
101929402	20.0	16.0
100270648	0.0	0.0
101929407	48.0	23.0
105375013	1.0	1.0
641365	0.0	0.0
641364	0.0	1.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	84.0	75.0
28572	2.0	1.0
28573	3.0	7.0
28570	0.0	0.0
28571	0.0	0.0
28576	0.0	0.0
28577	0.0	0.0
653354	1.0	0.0
28574	2.0	0.0
401687	0.0	0.0
