id	8c36062e-bf1d-4d6c-be76-37d9fd4805bc	640827e7-e319-4b34-a59b-485ef92cdc66
26003	7201.0	7278.0
28662	18.0	11.0
26002	1592.0	2970.0
28663	9.0	4.0
100312850	26.0	59.0
340390	31.0	46.0
340393	2.0	12.0
28639	33.0	10.0
112869	659.0	854.0
28638	1535.0	380.0
100312829	5.0	1.0
100312826	42.0	35.0
124842	21.0	51.0
100312825	2.0	2.0
100312828	29.0	118.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	617.0	1075.0
100312823	1.0	0.0
339390	15.0	5.0
339396	21.0	12.0
28646	6.0	3.0
378950	0.0	0.0
28647	12.0	2.0
339398	157.0	121.0
378951	1.0	0.0
28644	3.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	1.0	0.0
378955	0.0	0.0
112858	2473.0	1446.0
28648	3.0	2.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	9.0	4.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	1.0	0.0
653288	0.0	0.0
28640	4.0	2.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	1.0
100312832	0.0	0.0
100312835	0.0	2.0
100312830	3.0	3.0
646096	3.0	12.0
90799	1587.0	1792.0
100287345	0.0	1.0
87171	13.0	10.0
87178	1625.0	2322.0
100287327	0.0	0.0
100287325	10.0	3.0
100287314	13.0	14.0
26191	315.0	128.0
26190	4104.0	6842.0
100287302	0.0	0.0
26173	3473.0	11054.0
26175	2581.0	2023.0
154197	5.0	11.0
5411	3087.0	6660.0
5409	54.0	4.0
26184	0.0	0.0
26188	0.0	1.0
26189	0.0	0.0
5406	14.0	38.0
5407	0.0	0.0
5408	1.0	0.0
286002	345.0	1732.0
5420	2824.0	8668.0
286006	26.0	30.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1040.0	2176.0
51122	2672.0	2483.0
51121	1006.0	894.0
51124	4732.0	3372.0
51123	3001.0	3007.0
5412	5671.0	3589.0
51126	4369.0	2633.0
51125	5673.0	2474.0
5413	1014.0	2900.0
5414	345.0	366.0
51128	9917.0	10211.0
51127	82.0	70.0
51129	1189.0	144.0
646024	5.0	8.0
646023	21.0	13.0
100131539	6.0	4.0
5430	7089.0	26535.0
5431	6081.0	7627.0
286016	29.0	31.0
5432	6006.0	4367.0
100131535	3.0	1.0
5433	2407.0	1767.0
105369729	0.0	0.0
51131	1692.0	840.0
51130	676.0	176.0
51133	8716.0	15805.0
51132	4475.0	6578.0
51135	1802.0	1179.0
51134	378.0	1135.0
5423	2279.0	2901.0
90701	23938.0	15225.0
5424	501.0	883.0
51136	1003.0	522.0
5425	4310.0	8399.0
51138	3610.0	2627.0
5426	953.0	3353.0
646019	7.0	15.0
5427	197.0	158.0
5428	1701.0	4484.0
5429	909.0	1079.0
100131528	0.0	0.0
5440	3649.0	2128.0
5441	5812.0	4344.0
5442	1145.0	3556.0
5443	54.0	8.0
5444	48.0	2.0
51142	15505.0	5600.0
51141	2809.0	1723.0
51144	7212.0	6699.0
51143	3289.0	4566.0
51146	1.0	3.0
89758	0.0	0.0
5434	5802.0	8970.0
51148	2361.0	1646.0
5435	20.0	15.0
51147	3417.0	2696.0
5436	4041.0	3493.0
90736	935.0	993.0
51149	829.0	1212.0
5437	2289.0	3424.0
5438	1214.0	1279.0
5439	2212.0	1953.0
90737	4.0	0.0
5450	351.0	126.0
5451	1334.0	3468.0
5452	487.0	506.0
5453	13.0	4.0
5454	0.0	1.0
646049	3.0	0.0
5455	0.0	0.0
51151	8.0	78.0
51150	10506.0	14899.0
51155	2597.0	3046.0
51154	2082.0	2457.0
51157	1070.0	1898.0
51156	3.0	12.0
5445	2634.0	2455.0
5446	124.0	2.0
5447	5603.0	11290.0
5449	6.0	4.0
286042	96.0	59.0
347487	0.0	0.0
5460	61.0	67.0
5462	114.0	161.0
5463	754.0	1609.0
5464	5350.0	7027.0
5465	2337.0	3962.0
51160	7532.0	7544.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2249.0	1519.0
51161	816.0	374.0
51164	5928.0	8512.0
51163	1307.0	1920.0
51166	1180.0	1757.0
51168	78.0	51.0
51167	1338.0	797.0
5456	0.0	0.0
89778	6596.0	371.0
5457	3.0	0.0
89777	19.0	17.0
5458	0.0	0.0
5459	0.0	3.0
120824	1.0	0.0
5470	2.0	4.0
5471	513.0	1013.0
347475	346.0	1189.0
5473	4.0	0.0
5475	30.0	13.0
5476	3502.0	5775.0
100507097	2.0	2.0
100507096	0.0	0.0
51171	831.0	282.0
100287388	0.0	0.0
100507099	7.0	4.0
51170	3417.0	5480.0
100507098	355.0	97.0
51172	610.0	853.0
51175	787.0	335.0
51174	910.0	641.0
51177	2634.0	1300.0
51176	365.0	450.0
51179	4.0	3.0
5467	2188.0	3894.0
5468	1160.0	118.0
89766	25.0	48.0
5469	1881.0	5323.0
89765	303.0	1750.0
347468	0.0	0.0
89761	0.0	1.0
5481	1761.0	1772.0
89792	63.0	45.0
90780	3403.0	5707.0
89790	373.0	323.0
5483	28.0	38.0
646077	0.0	0.0
5485	4.0	7.0
5486	2.0	0.0
5487	2.0	1.0
5488	4.0	4.0
646070	0.0	1.0
51182	2127.0	1665.0
646074	0.0	1.0
5480	1990.0	890.0
51181	11890.0	16436.0
51184	2464.0	2682.0
51186	5155.0	515.0
51185	4553.0	3240.0
100287372	2.0	1.0
51188	1923.0	1191.0
51187	8632.0	5887.0
5478	15748.0	13980.0
5479	14291.0	20309.0
89797	891.0	1381.0
89796	772.0	7158.0
89795	270.0	945.0
89781	2433.0	3320.0
347454	30.0	22.0
5493	4126.0	10090.0
89780	151.0	44.0
5494	9134.0	12641.0
5495	5169.0	5205.0
5496	3404.0	8488.0
5498	895.0	1265.0
5499	12627.0	12204.0
646080	44.0	90.0
100287369	2.0	3.0
51191	997.0	1313.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	1.0
51193	2721.0	4252.0
100287366	0.0	1.0
646085	1.0	0.0
51192	325.0	280.0
5491	4.0	7.0
51195	747.0	408.0
51194	1695.0	2139.0
100287362	4.0	1.0
51196	780.0	1259.0
51199	2279.0	6020.0
51198	0.0	0.0
5489	1.0	2.0
89782	592.0	3370.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	3.0	3.0
28735	1.0	0.0
28732	0.0	0.0
100507062	22.0	79.0
28733	0.0	0.0
28738	0.0	1.0
100507067	0.0	4.0
28739	1.0	1.0
28736	0.0	0.0
100507066	6.0	7.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	2.0
144712	1.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	54.0	93.0
286094	0.0	0.0
100859921	3.0	0.0
100859920	0.0	0.0
286097	939.0	642.0
144717	712.0	1561.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	92.0	317.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	27.0	38.0
28749	0.0	0.0
100507057	177.0	876.0
100507056	0.0	2.0
100507055	9.0	4.0
28747	1.0	0.0
28748	0.0	1.0
119750	0.0	0.0
28741	1.0	1.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1886.0	1533.0
347541	0.0	0.0
347544	5.0	6.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	35.0	32.0
28713	2.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	2.0	1.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	49.0	2.0
28722	1.0	0.0
28727	0.0	1.0
28728	2.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	2.0	0.0
144742	1.0	0.0
347527	28.0	1.0
100507027	2.0	1.0
286046	140.0	85.0
648630	21.0	118.0
117143	1279.0	1012.0
117145	1054.0	1001.0
117144	14.0	13.0
120787	0.0	0.0
492295	0.0	0.0
347517	32.0	53.0
347516	1.0	1.0
286053	1335.0	976.0
28709	1.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	1.0
28702	1.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	461.0	81.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	1.0
120776	1.0	0.0
347509	0.0	1.0
286065	0.0	1.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	415.0	1082.0
100507040	1.0	4.0
132719	0.0	0.0
100507046	5.0	8.0
100507044	0.0	0.0
100507043	24.0	0.0
51100	7602.0	7827.0
51102	842.0	1015.0
51101	1675.0	917.0
51104	1921.0	2194.0
51103	967.0	1140.0
51106	392.0	395.0
51105	2726.0	2557.0
51108	8981.0	7622.0
51107	12596.0	13242.0
286075	409.0	950.0
51109	147291.0	106066.0
286077	2547.0	12031.0
646000	0.0	0.0
132720	1651.0	727.0
132724	4.0	0.0
100131551	8.0	38.0
100131550	1.0	0.0
100507034	26.0	36.0
100507032	196.0	645.0
119774	0.0	0.0
119772	0.0	1.0
51111	4041.0	7058.0
51110	1304.0	749.0
119775	0.0	1.0
51112	2177.0	4001.0
51115	3025.0	2375.0
51114	4193.0	10191.0
51117	3208.0	3966.0
51116	1872.0	4085.0
51119	7840.0	6068.0
51118	1766.0	1572.0
26151	1459.0	2407.0
26150	71.0	35.0
26153	156.0	256.0
26152	116.0	260.0
26155	3013.0	7228.0
26154	41.0	10.0
26157	646.0	368.0
26156	10370.0	9205.0
130162	305.0	364.0
100534611	0.0	5.0
100534612	1.0	2.0
26164	1215.0	2125.0
117178	1711.0	2087.0
117177	3235.0	6014.0
26166	153.0	79.0
105379197	1.0	9.0
26165	0.0	0.0
26168	1347.0	2057.0
26167	457.0	1734.0
26160	960.0	3015.0
100507003	0.0	0.0
100507008	1407.0	45.0
26137	480.0	631.0
26136	5789.0	3415.0
28798	0.0	0.0
28799	18.0	4.0
26138	0.0	0.0
28792	0.0	0.0
28793	348.0	158.0
28790	2.0	1.0
117166	60.0	253.0
26130	2280.0	3092.0
28791	43.0	41.0
26133	6489.0	10035.0
28796	281.0	147.0
28797	448.0	441.0
26135	12872.0	17085.0
28794	1.0	0.0
28795	4.0	1.0
26134	135.0	339.0
154150	0.0	1.0
129138	1222.0	2394.0
26148	228.0	968.0
26147	1162.0	1327.0
26149	359.0	237.0
117154	53.0	27.0
26140	626.0	1318.0
553820	0.0	1.0
117153	7.0	1.0
120796	0.0	0.0
117156	0.0	1.0
117155	136.0	344.0
117157	27.0	42.0
120793	0.0	0.0
26146	1334.0	2237.0
117159	0.0	0.0
26145	1641.0	3150.0
130195	0.0	1.0
154141	635.0	687.0
117151	2.0	0.0
26115	1582.0	6878.0
28778	579.0	229.0
28779	3.0	0.0
28776	64.0	24.0
28777	0.0	0.0
26119	3140.0	5065.0
26118	5964.0	5705.0
28770	0.0	2.0
28771	0.0	0.0
28774	48.0	27.0
28775	94.0	44.0
28772	185.0	127.0
26112	3571.0	1208.0
28773	27.0	8.0
130120	0.0	0.0
28789	0.0	0.0
26128	1974.0	3368.0
28787	4.0	0.0
26127	3009.0	1847.0
132789	1801.0	1596.0
28788	1.0	0.0
28781	18.0	3.0
201134	636.0	1312.0
28780	1.0	0.0
26122	2340.0	3519.0
28785	45.0	142.0
144766	2.0	48.0
26121	2153.0	3135.0
28786	0.0	0.0
28783	5.0	4.0
26123	4243.0	6004.0
28784	158.0	100.0
130132	241.0	141.0
28756	0.0	0.0
28757	0.0	0.0
28754	1.0	2.0
28755	1840.0	585.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	1.0
28753	1.0	0.0
28750	1.0	1.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	1.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1246.0	807.0
28769	0.0	0.0
28760	0.0	0.0
26100	5563.0	7773.0
28763	3053.0	476.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	3.0	0.0
117196	0.0	0.0
117195	0.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	175.0	200.0
100287234	0.0	0.0
201164	899.0	1822.0
201161	892.0	890.0
201163	1914.0	2658.0
154091	7465.0	9942.0
154092	15.0	3.0
276719	0.0	0.0
100287229	1.0	7.0
100287227	52.0	102.0
100287226	0.0	1.0
201176	1838.0	2978.0
100287216	38.0	60.0
100287215	4.0	8.0
201181	150.0	336.0
129099	457.0	464.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	137.0	250.0
130075	0.0	0.0
5510	7254.0	5056.0
166012	17.0	22.0
5509	1217.0	1176.0
5500	42155.0	43107.0
5501	9284.0	10403.0
5502	78.0	49.0
5504	6229.0	4948.0
5506	0.0	0.0
5507	1338.0	563.0
154043	826.0	1550.0
5520	4269.0	3115.0
5521	123.0	79.0
193629	6.0	13.0
5519	2107.0	1927.0
26298	14258.0	33821.0
26297	1239.0	1809.0
5511	3791.0	3299.0
5512	1.0	3.0
5514	3604.0	9194.0
5515	9903.0	8678.0
26290	17.0	9.0
5516	6849.0	5262.0
154075	76.0	41.0
26292	1788.0	1303.0
26291	0.0	1.0
5518	16647.0	21459.0
5530	23306.0	25926.0
5531	5076.0	4810.0
5532	5382.0	4685.0
5522	1292.0	3576.0
5523	923.0	1902.0
5524	12309.0	18583.0
5525	4377.0	3152.0
5526	883.0	1580.0
5527	8929.0	8122.0
5528	3400.0	7067.0
154064	15.0	6.0
5529	2413.0	3268.0
286122	59.0	21.0
5540	97.0	180.0
5542	0.0	0.0
286128	321.0	1143.0
51241	2467.0	1232.0
89858	6.0	1.0
89857	339.0	286.0
51244	1116.0	1151.0
51247	7110.0	4793.0
5533	1352.0	1505.0
51246	9863.0	15877.0
5534	3437.0	1902.0
51249	1652.0	2591.0
5535	0.0	5.0
90835	60.0	159.0
89853	1188.0	1840.0
5536	3513.0	4289.0
51248	2613.0	1968.0
5537	5911.0	5514.0
5538	13243.0	6427.0
5539	1.0	1.0
28907	14.0	11.0
286133	742.0	19.0
28908	950.0	387.0
28905	0.0	2.0
100131418	0.0	0.0
5550	1649.0	2730.0
28906	29.0	12.0
286135	0.0	1.0
5551	303.0	78.0
5552	6863.0	1473.0
100131415	0.0	1.0
5553	3.0	1.0
28909	0.0	0.0
5554	22.0	29.0
28900	3.0	2.0
28903	12.0	1.0
28904	27.0	5.0
28901	26.0	6.0
28902	38.0	20.0
51250	729.0	571.0
51252	27.0	14.0
51251	1311.0	1455.0
89849	510.0	515.0
89848	845.0	1277.0
51253	3135.0	5137.0
89846	413.0	239.0
51256	1224.0	857.0
89845	1028.0	2436.0
51255	4563.0	3415.0
51258	5385.0	4968.0
5544	28.0	12.0
51257	2456.0	2498.0
5545	3.0	1.0
5546	3166.0	4574.0
5547	9512.0	3996.0
51259	1007.0	859.0
90826	993.0	918.0
5549	4146.0	11921.0
286140	378.0	380.0
90827	0.0	0.0
286144	5717.0	4306.0
5562	7602.0	9853.0
286148	4247.0	2445.0
5563	1370.0	1984.0
90861	16428.0	19064.0
5564	1878.0	1566.0
90864	110.0	184.0
5565	1910.0	1946.0
51260	2066.0	1182.0
51263	2040.0	1965.0
100287296	0.0	0.0
51265	73.0	114.0
51264	2737.0	2069.0
51267	187.0	127.0
51266	6.0	2.0
5555	4.0	2.0
51268	217.0	161.0
89876	366.0	1657.0
5557	378.0	404.0
5558	5866.0	2315.0
89874	103.0	59.0
90859	13.0	9.0
89872	24.0	3.0
286151	24.0	69.0
89870	1.0	1.0
5570	605.0	296.0
5571	4738.0	5125.0
5573	15595.0	16661.0
90850	1241.0	4042.0
5574	0.0	3.0
90853	35.0	44.0
5575	1993.0	885.0
5576	5690.0	7230.0
51270	0.0	0.0
100192378	16.0	8.0
51272	4712.0	7378.0
51271	4658.0	5825.0
51274	6176.0	10451.0
100287284	9.0	3.0
51276	401.0	425.0
89869	1.0	0.0
51275	1201.0	966.0
51278	1470.0	640.0
51277	632.0	637.0
5566	3356.0	5642.0
89866	14.0	6.0
51279	3126.0	5643.0
5567	5315.0	6313.0
90843	5216.0	3684.0
5568	0.0	1.0
5569	1415.0	604.0
89891	2085.0	5401.0
5580	5618.0	13199.0
89890	1153.0	665.0
5581	568.0	805.0
5582	4.0	9.0
5583	2899.0	3910.0
5584	6959.0	9162.0
5585	4408.0	14276.0
5586	4276.0	3994.0
5587	3666.0	3083.0
100287279	0.0	0.0
51281	555.0	942.0
51280	19071.0	26647.0
51283	3598.0	3952.0
100287272	0.0	20.0
51282	4123.0	3829.0
51285	2463.0	1411.0
51284	282.0	310.0
51287	2945.0	2720.0
119722	0.0	4.0
51286	131.0	29.0
51289	0.0	1.0
100287270	0.0	0.0
5577	2119.0	842.0
5578	3166.0	1826.0
5579	1076.0	552.0
89894	535.0	533.0
5591	4491.0	14408.0
5592	709.0	804.0
90871	3617.0	2497.0
5593	1255.0	228.0
5594	8805.0	13829.0
347598	0.0	0.0
5595	3336.0	3254.0
5596	349.0	1071.0
5597	4108.0	6577.0
90874	968.0	5447.0
5598	681.0	1108.0
51290	3561.0	2265.0
51292	4671.0	4586.0
5590	1593.0	2914.0
51291	769.0	932.0
100287266	1.0	1.0
51294	323.0	799.0
100287261	0.0	0.0
51293	2936.0	2568.0
51296	513.0	831.0
51295	2871.0	4816.0
51298	16.0	61.0
51297	0.0	1.0
51299	591.0	146.0
119710	546.0	433.0
5588	143.0	66.0
5589	9439.0	18967.0
90865	3613.0	834.0
89887	335.0	833.0
89886	13.0	10.0
89885	0.0	10.0
89884	41.0	140.0
89883	0.0	0.0
89882	0.0	1.0
286101	2262.0	2762.0
286102	0.0	0.0
286103	15.0	36.0
347584	0.0	0.0
5599	3324.0	3083.0
347687	1.0	3.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	2.0	0.0
28850	2.0	0.0
53822	19.0	6.0
53820	72.0	175.0
53826	1758.0	675.0
53827	1694.0	1063.0
345016	0.0	1.0
347673	0.0	1.0
53828	18.0	4.0
53829	296.0	198.0
347675	0.0	0.0
28866	1.0	0.0
100507173	14.0	7.0
26205	1104.0	2880.0
132625	3.0	0.0
28864	0.0	1.0
100507171	151.0	100.0
28865	1.0	0.0
26207	1282.0	1014.0
100507178	31.0	58.0
26206	106.0	367.0
28869	0.0	0.0
100131493	0.0	0.0
28862	19.0	9.0
28863	0.0	0.0
28861	1.0	2.0
53833	70.0	30.0
53834	1683.0	7808.0
53831	39.0	37.0
53832	2084.0	3653.0
53838	1526.0	3003.0
53836	1187.0	119.0
144608	214.0	355.0
28833	0.0	1.0
28834	11.0	5.0
28831	0.0	0.0
100750245	0.0	0.0
28832	3.0	3.0
100750246	1.0	1.0
100750247	5.0	0.0
100131481	0.0	0.0
53840	25.0	17.0
53841	15.0	16.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	5.0
28847	7.0	7.0
102060282	13.0	19.0
28819	1.0	0.0
28817	675.0	150.0
28818	2.0	0.0
100131469	0.0	0.0
28811	1.0	2.0
28812	3.0	3.0
28810	4.0	1.0
28815	268.0	305.0
28816	185.0	159.0
28813	612.0	265.0
100507143	0.0	0.0
28814	38.0	23.0
51201	6105.0	2967.0
119687	0.0	2.0
51200	6.0	11.0
51203	277.0	858.0
51202	107.0	107.0
51205	850.0	1669.0
51204	1128.0	1189.0
51207	3.0	1.0
51206	59.0	26.0
119682	0.0	2.0
51209	519.0	139.0
51208	2.0	6.0
28828	0.0	0.0
100507135	6.0	7.0
28829	0.0	0.0
100131457	1.0	3.0
28822	125.0	92.0
28823	507.0	220.0
28820	3692.0	743.0
100131454	25.0	57.0
28821	19.0	6.0
28826	36.0	9.0
28827	0.0	0.0
100131451	2.0	2.0
28824	20.0	22.0
28825	604.0	239.0
119678	0.0	0.0
119679	0.0	0.0
89801	290.0	373.0
51214	1.0	0.0
51213	0.0	0.0
51218	2523.0	3087.0
286183	0.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	7.0	19.0
286189	384.0	914.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	3.0	1.0
89839	68.0	174.0
89838	0.0	1.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1414.0	3153.0
51225	490.0	468.0
286190	8.0	8.0
89832	24.0	42.0
51224	0.0	2.0
51227	1865.0	2413.0
51226	1381.0	1269.0
51228	4828.0	4866.0
347613	1.0	14.0
28808	0.0	0.0
28809	434.0	147.0
28806	1.0	0.0
100131439	1.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	67.0	249.0
28800	0.0	0.0
28801	1.0	1.0
28804	37.0	38.0
28805	0.0	0.0
28802	2.0	1.0
28803	256.0	65.0
51230	2719.0	4634.0
90809	2786.0	3298.0
51232	4104.0	7739.0
51231	2488.0	2808.0
51234	5122.0	4190.0
51233	11.0	17.0
89822	44.0	14.0
51236	888.0	2358.0
51237	806.0	391.0
51239	739.0	697.0
90806	2602.0	3284.0
100507102	46.0	26.0
129049	411.0	282.0
154007	1182.0	1088.0
26279	478.0	187.0
203859	1422.0	494.0
26272	1222.0	914.0
26271	370.0	429.0
26273	4367.0	2836.0
26276	1108.0	1429.0
26275	2480.0	2393.0
26278	768.0	847.0
26277	5132.0	4920.0
26270	1039.0	1151.0
26285	1.0	0.0
26284	2406.0	3716.0
26287	11.0	14.0
26286	12827.0	18084.0
26289	312.0	4805.0
26281	20.0	29.0
26280	6.0	56.0
100507127	2.0	1.0
100507125	0.0	2.0
129025	0.0	0.0
26258	10551.0	7589.0
26257	5.0	5.0
26259	708.0	1620.0
26251	2.0	3.0
168667	168.0	242.0
26254	3.0	1.0
26253	101.0	42.0
26256	72.0	65.0
144699	972.0	2703.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	34.0	26.0
100507118	9.0	17.0
100507117	4.0	3.0
26269	2036.0	1812.0
26268	5494.0	2361.0
201229	847.0	540.0
26261	76.0	107.0
119696	0.0	1.0
26260	5321.0	10206.0
26263	2704.0	2700.0
119694	2.0	3.0
26262	2721.0	2066.0
201232	252.0	186.0
119695	0.0	0.0
26267	280.0	587.0
26266	40.0	49.0
119692	2.0	4.0
130074	7487.0	8286.0
129080	719.0	221.0
28899	0.0	0.0
26235	2903.0	1905.0
26238	68.0	10.0
28897	0.0	0.0
28898	58.0	10.0
100750225	71.0	219.0
26239	1.0	0.0
28891	0.0	3.0
28892	3.0	4.0
26230	480.0	663.0
201243	0.0	1.0
28890	0.0	0.0
26232	685.0	202.0
28895	0.0	0.0
26231	302.0	527.0
28896	3.0	1.0
26234	15517.0	20211.0
28893	5.0	3.0
26233	380.0	775.0
28894	1.0	1.0
144638	5.0	11.0
132660	1145.0	1519.0
26247	17.0	1.0
26246	6.0	0.0
26249	310.0	693.0
26248	0.0	0.0
100510707	0.0	1.0
201255	756.0	2828.0
26240	563.0	699.0
201254	4298.0	5939.0
26242	0.0	1.0
26245	2.0	0.0
252839	9468.0	4427.0
132671	769.0	601.0
130013	6.0	6.0
28877	1.0	0.0
28878	42.0	9.0
28875	90.0	9.0
28876	23.0	8.0
201259	1.0	3.0
28879	0.0	0.0
26219	0.0	2.0
492311	726.0	1563.0
168620	731.0	4190.0
28870	165.0	11.0
201266	1112.0	992.0
28873	0.0	1.0
28874	26.0	28.0
26212	17.0	17.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	721.0	1012.0
26225	6201.0	5323.0
28888	0.0	2.0
26224	8079.0	4656.0
28889	0.0	0.0
26227	9263.0	20179.0
28886	0.0	0.0
26226	14.0	28.0
28887	0.0	0.0
26229	2285.0	3594.0
26228	162.0	26.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	53.0	100.0
28885	1.0	2.0
26223	33.0	9.0
28882	27.0	8.0
28883	1.0	0.0
492307	5.0	0.0
492303	62.0	46.0
105369550	2.0	15.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	1011.0	1808.0
5608	380.0	309.0
5609	1698.0	3638.0
5600	851.0	2973.0
5601	3202.0	5255.0
5602	2013.0	2416.0
5603	4083.0	2277.0
5604	3524.0	6451.0
5605	5224.0	7723.0
5606	2792.0	4884.0
5620	1.0	0.0
5618	1145.0	244.0
5619	0.0	0.0
5610	4282.0	7800.0
5611	12217.0	10399.0
5612	3690.0	4430.0
5613	811.0	413.0
5616	499.0	274.0
5617	0.0	0.0
105370578	13.0	4.0
5630	17.0	11.0
5631	3137.0	3995.0
166379	354.0	469.0
166378	383.0	701.0
5629	177.0	151.0
100133941	10284.0	7768.0
5621	12362.0	6102.0
5623	112.0	415.0
5624	11.0	4.0
5625	102.0	24.0
5626	1.0	6.0
5627	2141.0	1302.0
5628	0.0	0.0
5641	8524.0	7452.0
5634	3774.0	2111.0
5635	2130.0	2832.0
100133957	32.0	73.0
5636	1916.0	1495.0
5638	682.0	357.0
5639	883.0	1008.0
5650	9.0	15.0
5651	3.0	80.0
5652	9269.0	30869.0
5653	17.0	3.0
5644	9.0	3.0
5645	7.0	3.0
5646	81.0	4.0
5648	2615.0	3207.0
5649	228.0	1780.0
100131309	0.0	0.0
5660	88325.0	86144.0
5662	266.0	257.0
5663	6046.0	8042.0
5664	2580.0	5068.0
3002	168.0	27.0
347281	0.0	0.0
100131302	0.0	0.0
3001	351.0	77.0
3000	144.0	402.0
51360	2546.0	3892.0
51362	2113.0	1109.0
51361	1700.0	2411.0
51364	73.0	376.0
100287191	0.0	7.0
51363	1838.0	913.0
51366	5262.0	11122.0
89978	734.0	690.0
100287193	9.0	5.0
51365	1001.0	1160.0
51368	6298.0	8313.0
5654	3585.0	3642.0
5655	722.0	561.0
51367	1528.0	987.0
90956	2576.0	4691.0
5657	1.0	1.0
90957	1112.0	2493.0
89970	3169.0	3098.0
5670	0.0	1.0
5671	0.0	0.0
5672	0.0	1.0
347273	7.0	11.0
5673	0.0	0.0
90952	1089.0	1563.0
5675	0.0	0.0
347275	0.0	0.0
3013	46.0	71.0
3012	519.0	641.0
3010	2.0	7.0
51371	5489.0	4043.0
3009	6.0	24.0
100287183	0.0	0.0
3008	62.0	265.0
51373	737.0	480.0
3007	19.0	37.0
51372	6737.0	3703.0
51375	1341.0	614.0
3006	9993.0	15253.0
51374	8911.0	5964.0
3005	33414.0	27817.0
51377	2896.0	1873.0
3004	195.0	29.0
3003	383.0	66.0
51379	1007.0	1021.0
51378	10.0	10.0
5669	0.0	1.0
5680	0.0	0.0
5681	3134.0	6278.0
5682	4006.0	3160.0
5683	1991.0	951.0
5684	4707.0	4243.0
5685	11702.0	5617.0
347265	42.0	57.0
5686	5519.0	4552.0
3024	1.0	1.0
3021	47793.0	26824.0
3020	2506.0	1680.0
100287177	0.0	1.0
51380	887.0	1057.0
100287178	0.0	0.0
51382	5115.0	4361.0
100287173	0.0	0.0
51384	76.0	274.0
3018	2.0	3.0
51386	14221.0	12792.0
3017	2455.0	2120.0
51385	1995.0	1510.0
51388	1716.0	1358.0
3015	6582.0	3156.0
100287171	186.0	219.0
3014	1312.0	2204.0
5676	0.0	0.0
51389	4030.0	2177.0
5678	0.0	1.0
5690	5717.0	6357.0
5691	5393.0	3986.0
5692	14110.0	10857.0
5693	6858.0	7348.0
347252	27.0	22.0
5694	5865.0	5357.0
5695	6921.0	6698.0
5696	6516.0	4018.0
5697	5.0	2.0
3035	2893.0	4204.0
3034	14.0	8.0
3033	5047.0	4874.0
3032	8130.0	12758.0
3031	79.0	22.0
3030	11979.0	19368.0
51390	3297.0	3172.0
51393	370.0	470.0
3029	2888.0	4262.0
3028	3632.0	6218.0
