id	f3cf307e-8d8d-4477-9531-ccd7a877e829	0eb37323-6070-4be3-9b1f-11b49a7ab6f2
677827	0.0	0.0
100505576	84.0	20.0
100505573	839.0	889.0
677825	0.0	0.0
92755	30.0	39.0
677822	0.0	0.0
677823	0.0	1.0
677820	0.0	1.0
677821	0.0	0.0
144193	17.0	10.0
79780	791.0	343.0
79782	21.0	263.0
144195	1.0	5.0
677828	1.0	2.0
79781	346.0	54.0
677829	0.0	0.0
79784	7697.0	4439.0
79783	125.0	78.0
80772	2650.0	2245.0
79786	4167.0	2972.0
79785	31.0	51.0
80777	4939.0	4830.0
79788	366.0	234.0
80776	287.0	371.0
388677	69.0	48.0
80775	631.0	623.0
80774	939.0	368.0
79789	2905.0	2738.0
92749	4.0	1.0
92747	12.0	11.0
90121	4046.0	2858.0
219844	382.0	470.0
90120	2029.0	2539.0
158763	17.0	6.0
651249	3.0	6.0
220832	4.0	0.0
146779	0.0	1.0
677885	10.0	9.0
677882	0.0	0.0
677883	3.0	1.0
651250	653.0	494.0
132141	0.0	1.0
219855	448.0	240.0
219854	976.0	1158.0
90113	39.0	108.0
653895	4.0	2.0
80789	3299.0	3697.0
144132	283.0	450.0
144124	0.0	0.0
388698	4.0	1.0
388699	0.0	0.0
388697	88.0	25.0
100505518	2.0	1.0
80790	4916.0	1797.0
89122	3012.0	2330.0
158787	127.0	85.0
100505540	0.0	0.0
219865	1.0	0.0
100505547	0.0	1.0
132158	191.0	354.0
100505545	34.0	6.0
90141	643.0	644.0
132160	1827.0	759.0
90139	2398.0	473.0
340665	2.0	0.0
219858	0.0	0.0
100505532	50.0	22.0
90134	5.0	3.0
219875	0.0	0.0
90133	219.0	357.0
92799	3128.0	1555.0
219874	2.0	0.0
651258	0.0	0.0
90135	4331.0	3895.0
219873	0.0	0.0
100505536	2.0	5.0
92797	450.0	555.0
219870	0.0	0.0
339674	1.0	11.0
339669	0.0	0.0
100505538	158.0	186.0
340654	44.0	52.0
219869	0.0	0.0
339665	232.0	174.0
100133053	0.0	0.0
55722	190.0	334.0
55721	286.0	254.0
55720	2605.0	2752.0
55726	1039.0	1416.0
55723	115.0	158.0
55729	6019.0	4195.0
55728	2057.0	3226.0
55727	3042.0	2565.0
105377108	0.0	0.0
219899	1969.0	1997.0
220869	112.0	178.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	3.0	5.0
55733	1996.0	543.0
400	11410.0	10782.0
641808	40.0	36.0
55732	259.0	216.0
401	0.0	0.0
55731	2243.0	4579.0
402	2043.0	1985.0
403	2092.0	1661.0
55737	9880.0	8859.0
205251	778.0	667.0
405	3555.0	2685.0
55735	1896.0	1893.0
406	477.0	271.0
55734	1617.0	1317.0
407	14.0	25.0
408	2211.0	1148.0
409	973.0	873.0
55739	4719.0	4666.0
55738	4601.0	4470.0
327658	19.0	2.0
327657	0.0	0.0
327659	0.0	1.0
653808	0.0	1.0
100133074	0.0	0.0
55740	10760.0	6700.0
102723562	0.0	0.0
100133079	0.0	0.0
410	4909.0	4014.0
55744	1828.0	1972.0
411	941.0	1439.0
80700	13176.0	8506.0
79711	229.0	488.0
55743	951.0	1339.0
412	2712.0	1133.0
79710	2419.0	2503.0
79713	55.0	48.0
55742	10713.0	6015.0
414	12236.0	15656.0
55741	2008.0	2517.0
79712	1104.0	624.0
55748	28119.0	28790.0
415	60.0	41.0
100505506	7.0	7.0
416	15.0	2.0
79714	644.0	734.0
55746	3415.0	2931.0
79717	4009.0	4286.0
417	0.0	0.0
55745	2468.0	2351.0
79716	347.0	508.0
418	0.0	0.0
79719	2384.0	2902.0
419	15.0	80.0
79718	15336.0	21307.0
55749	3904.0	4564.0
102723555	1.0	2.0
220885	24.0	24.0
55751	3797.0	3363.0
55750	1576.0	1879.0
420	112.0	152.0
102723553	2.0	0.0
421	2088.0	3097.0
55755	5014.0	3001.0
340618	0.0	0.0
55754	14420.0	16285.0
55753	396.0	3404.0
55752	3127.0	4287.0
79701	4654.0	4181.0
55759	1161.0	1903.0
427	13927.0	12178.0
55758	4481.0	2939.0
79703	2072.0	1717.0
205272	2.0	1.0
55757	1133.0	2333.0
79706	2198.0	2405.0
55756	1197.0	717.0
429	23.0	22.0
79705	2859.0	1566.0
79707	1636.0	1659.0
79709	2851.0	3605.0
256815	0.0	0.0
101927273	1.0	0.0
101927275	97.0	168.0
7402	24088.0	28759.0
7401	0.0	0.0
80714	59.0	27.0
101927279	8.0	15.0
653820	5.0	20.0
100133093	0.0	1.0
80712	0.0	0.0
102723547	1.0	0.0
55762	509.0	594.0
55761	6069.0	7694.0
430	194.0	17.0
55760	3036.0	3631.0
79731	1446.0	2307.0
432	29.0	12.0
79730	1032.0	1961.0
340602	5.0	0.0
79733	12.0	20.0
433	10.0	6.0
55766	21623.0	28270.0
434	6.0	5.0
55765	835.0	50.0
79735	4308.0	3803.0
435	1612.0	1895.0
55764	2261.0	2015.0
55763	1976.0	1978.0
79734	616.0	147.0
436	8.0	4.0
55769	1986.0	2512.0
79736	350.0	400.0
438	1.0	4.0
79739	2243.0	1280.0
55768	1944.0	2375.0
439	2969.0	3191.0
79738	1566.0	1248.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	1.0
80709	1855.0	1141.0
677803	0.0	0.0
7411	2890.0	2938.0
677800	2.0	1.0
7410	3092.0	4347.0
677801	0.0	0.0
101927289	38.0	63.0
7412	325.0	422.0
101927288	23.0	17.0
80704	61.0	16.0
102723538	0.0	0.0
80701	0.0	0.0
677808	1.0	0.0
677809	0.0	0.0
677806	1.0	4.0
80705	282.0	608.0
677807	1.0	6.0
55773	1990.0	1721.0
440	902.0	2900.0
100652997	0.0	0.0
55771	126.0	103.0
79720	1650.0	1944.0
443	414.0	49.0
55770	1990.0	1696.0
79722	8.0	4.0
444	6494.0	2901.0
55777	1762.0	1301.0
55776	1340.0	1436.0
445	2784.0	2246.0
55775	751.0	1145.0
79724	3713.0	3027.0
79723	996.0	975.0
447	5.0	5.0
79726	2514.0	1706.0
7404	2128.0	1784.0
7403	2416.0	3050.0
79725	567.0	572.0
449	0.0	0.0
79728	710.0	527.0
55779	457.0	692.0
55778	586.0	696.0
79727	0.0	2.0
7405	1791.0	1155.0
7408	6221.0	7069.0
7407	3920.0	6621.0
79729	307.0	783.0
7409	486.0	124.0
101927295	1.0	0.0
7422	16451.0	29238.0
100422711	0.0	0.0
7421	430.0	403.0
100422712	7.0	15.0
7424	272.0	145.0
7423	4889.0	2819.0
80737	84.0	50.0
80736	34459.0	51162.0
100422716	0.0	0.0
65109	872.0	744.0
65108	12166.0	41090.0
55780	1098.0	1178.0
80739	17.0	8.0
450	0.0	1.0
55784	2960.0	6049.0
79751	1516.0	3135.0
80740	0.0	3.0
451	1.0	0.0
79750	72.0	121.0
55783	2057.0	2115.0
79753	1630.0	1569.0
55781	1271.0	1343.0
79752	1962.0	2772.0
454	0.0	0.0
79755	1172.0	372.0
55788	4185.0	3852.0
455	0.0	0.0
55787	1176.0	1237.0
79754	1472.0	1680.0
55786	965.0	512.0
80742	974.0	707.0
55785	1378.0	375.0
80741	229.0	416.0
92715	825.0	1217.0
7415	26358.0	36336.0
79759	292.0	235.0
7414	29214.0	6045.0
79758	1442.0	567.0
7417	3297.0	3405.0
55789	25.0	71.0
92714	4035.0	3258.0
7416	9484.0	9859.0
7419	3427.0	2360.0
7418	0.0	0.0
65110	1829.0	2421.0
7431	33823.0	17454.0
7430	19761.0	18992.0
7433	6725.0	5472.0
7432	1.0	5.0
7434	304.0	55.0
80726	353.0	314.0
65117	4776.0	4845.0
80725	261.0	549.0
80724	1853.0	1866.0
80723	103.0	188.0
102723518	0.0	0.0
55791	1095.0	1255.0
55790	4311.0	24400.0
80728	1026.0	991.0
460	103.0	28.0
102723513	11.0	6.0
80727	4143.0	6086.0
462	2.0	3.0
55795	2051.0	2325.0
79740	1.0	2.0
463	8242.0	6810.0
55794	543.0	664.0
55793	2176.0	2325.0
79742	637.0	579.0
102723510	14.0	7.0
79744	481.0	809.0
466	1620.0	1583.0
55799	139.0	32.0
467	2140.0	6464.0
55798	1597.0	1543.0
468	17241.0	20325.0
79746	1814.0	83.0
80731	766.0	62.0
55796	1243.0	559.0
79745	2187.0	704.0
469	0.0	0.0
79748	1249.0	356.0
79747	3.0	0.0
7425	27.0	17.0
7428	3885.0	3585.0
92703	1956.0	2220.0
7429	0.0	4.0
7442	5.0	22.0
7441	0.0	0.0
7444	862.0	857.0
7443	471.0	607.0
101927233	25.0	58.0
254251	845.0	1206.0
471	4240.0	4647.0
472	3640.0	3550.0
473	26869.0	32923.0
103689844	0.0	0.0
474	0.0	6.0
103689843	0.0	0.0
475	2015.0	1639.0
103689846	2.0	5.0
476	52529.0	58561.0
103689845	0.0	1.0
477	5764.0	741.0
478	11.0	20.0
479	113.0	225.0
100135756	0.0	0.0
7436	1634.0	2169.0
7439	155.0	68.0
7451	6.0	14.0
7450	5323.0	7955.0
7453	5783.0	7572.0
7455	0.0	2.0
100147744	0.0	0.0
7454	222.0	142.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	2.0
7456	2203.0	834.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	6.0	5.0
254263	19.0	22.0
480	11.0	6.0
481	4699.0	2569.0
482	310.0	202.0
483	4360.0	5591.0
484	4.0	1.0
100133100	0.0	0.0
485	3.0	3.0
486	7.0	2.0
487	80.0	152.0
488	20598.0	17824.0
100133103	0.0	0.0
489	3410.0	3954.0
7448	16.0	50.0
7447	833.0	34.0
7462	1367.0	521.0
100147751	1.0	0.0
7461	1991.0	752.0
100147752	2.0	0.0
7464	7181.0	9059.0
100147754	0.0	0.0
7466	8738.0	5137.0
100147755	0.0	0.0
7465	1726.0	1344.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2449.0	3308.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	1.0	1.0
100147759	0.0	0.0
490	2682.0	4497.0
491	8.0	6.0
492	0.0	0.0
493	13469.0	2311.0
495	1.0	1.0
254225	1666.0	1084.0
496	3.0	1.0
254228	111.0	88.0
498	26368.0	31126.0
7458	15528.0	13239.0
100147750	9.0	13.0
7473	218.0	75.0
100147762	0.0	0.0
7472	206.0	158.0
100422642	2.0	8.0
7475	267.0	15.0
134701	10.0	7.0
7474	1131.0	153.0
100422644	0.0	0.0
7477	1222.0	1364.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	25.0	2.0
100147767	0.0	0.0
7479	44.0	42.0
100147768	0.0	0.0
7478	0.0	1.0
100147769	0.0	0.0
254240	0.0	0.0
7471	3.0	4.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2272.0	2473.0
100147760	0.0	0.0
100147761	0.0	1.0
7484	13.0	7.0
7483	145.0	310.0
7486	1093.0	734.0
7485	1817.0	886.0
100422656	3.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	3603.0	4103.0
7480	27.0	62.0
100419004	0.0	0.0
7482	778.0	178.0
100419006	0.0	0.0
7481	183.0	43.0
100419005	0.0	0.0
100133139	1.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	9.0	15.0
7494	0.0	0.0
100422666	5.0	4.0
7499	174.0	1.0
7498	387.0	560.0
7490	4.0	5.0
100420005	59.0	187.0
100420003	6.0	4.0
100422674	2.0	0.0
100419023	0.0	3.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	39.0	45.0
101927217	26.0	28.0
100419028	27.0	61.0
101927219	0.0	0.0
55700	10525.0	5419.0
254268	7.0	1.0
55704	1565.0	507.0
55703	1092.0	1306.0
122706	2.0	2.0
55702	1734.0	1352.0
55701	2298.0	1186.0
55707	3275.0	3103.0
55706	1354.0	1508.0
122704	1912.0	1548.0
55705	4992.0	4002.0
100420012	1.0	1.0
100422686	0.0	0.0
55709	699.0	750.0
101927221	356.0	551.0
101927220	3.0	0.0
100419031	12.0	18.0
101927222	3.0	0.0
101927224	0.0	0.0
100133161	31.0	29.0
100133162	0.0	3.0
100133163	15.0	5.0
100419038	0.0	2.0
100133168	0.0	0.0
55711	195.0	177.0
55715	1839.0	305.0
55714	1184.0	228.0
55713	999.0	357.0
100420028	1.0	1.0
102723590	0.0	0.0
55719	2325.0	1692.0
55718	3147.0	4136.0
55717	3702.0	3644.0
55716	1045.0	1303.0
100420033	0.0	0.0
100420030	0.0	1.0
100419040	0.0	0.0
100419042	3.0	4.0
677798	0.0	0.0
158724	0.0	0.0
677799	5.0	5.0
100419041	0.0	1.0
120103	801.0	829.0
65080	1670.0	2007.0
65082	943.0	900.0
100422690	1.0	1.0
100422691	18.0	23.0
122769	265.0	428.0
65084	3267.0	3521.0
65083	3612.0	4647.0
100420044	0.0	0.0
100420043	0.0	2.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	3.0
92691	82.0	13.0
100420049	0.0	0.0
65095	2670.0	1887.0
65094	1331.0	1463.0
100420047	0.0	0.0
100420046	0.0	2.0
100420055	0.0	0.0
132112	11.0	1.0
100419068	0.0	0.0
158747	743.0	756.0
100420051	4.0	6.0
100419062	0.0	2.0
677778	12.0	56.0
677779	0.0	0.0
677776	1.0	0.0
677777	1.0	9.0
90060	1443.0	1311.0
146760	1686.0	396.0
100419069	0.0	0.0
146754	99.0	127.0
122742	0.0	0.0
122740	0.0	0.0
100419070	3.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	27.0	11.0
122748	0.0	0.0
677780	0.0	0.0
100420063	3.0	23.0
100419075	5.0	7.0
100419074	0.0	0.0
90050	0.0	0.0
144110	532.0	674.0
146771	3.0	0.0
144100	951.0	1603.0
144106	33.0	28.0
677796	3.0	7.0
677797	1.0	1.0
144108	3087.0	3971.0
677794	0.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	1.0	8.0
677790	2.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	348.0	376.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	1.0	0.0
100505475	0.0	1.0
100419095	0.0	0.0
100420080	0.0	0.0
90070	0.0	0.0
90075	407.0	529.0
134728	692.0	514.0
388610	558.0	204.0
388611	358.0	74.0
146705	413.0	500.0
388650	962.0	841.0
122786	6679.0	1425.0
120126	0.0	0.0
388646	4.0	1.0
146713	2296.0	343.0
146712	236.0	368.0
388649	4.0	2.0
349075	395.0	355.0
100505494	229.0	619.0
100505495	64.0	1078.0
120114	1347.0	67.0
388633	237.0	46.0
146723	0.0	0.0
388630	326.0	91.0
146722	22.0	26.0
122773	275.0	178.0
219902	813.0	1121.0
65244	1693.0	2495.0
100505683	35.0	32.0
65243	77.0	209.0
90204	1192.0	1086.0
100505687	453.0	695.0
90203	1392.0	812.0
65249	858.0	591.0
102723626	4.0	4.0
79890	1323.0	288.0
100505681	126.0	121.0
79892	3249.0	3512.0
79891	721.0	588.0
120071	3289.0	3924.0
79894	2909.0	2874.0
79893	3720.0	3547.0
79896	697.0	874.0
79895	3280.0	345.0
388789	1688.0	2241.0
79898	2144.0	2579.0
120065	0.0	0.0
120066	4.0	0.0
79897	301.0	424.0
28299	2.0	15.0
79899	170.0	103.0
92856	1500.0	1619.0
219931	1021.0	847.0
100505678	83.0	106.0
100505679	1.0	0.0
100505676	35.0	40.0
220906	2149.0	2047.0
65258	1086.0	776.0
80868	37.0	14.0
168002	1893.0	5417.0
653737	28.0	30.0
79883	176.0	60.0
79882	3553.0	4234.0
79885	2196.0	1482.0
79884	3015.0	3392.0
79887	499.0	132.0
79886	1218.0	1500.0
79888	2030.0	5019.0
219927	2139.0	1920.0
65251	2678.0	2035.0
65250	2299.0	2859.0
65264	7912.0	8617.0
65263	1296.0	2031.0
65266	5121.0	2405.0
65265	3387.0	3316.0
65268	6790.0	15067.0
65267	379.0	377.0
90226	19.0	3.0
102723605	0.0	0.0
220930	333.0	390.0
641776	0.0	0.0
219938	1.0	0.0
65260	983.0	1358.0
100505696	184.0	357.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	150.0	111.0
653753	0.0	0.0
100505692	7.0	4.0
653758	432.0	330.0
388799	2.0	5.0
80896	209.0	109.0
388795	4.0	6.0
80895	1212.0	1247.0
388796	1126.0	1898.0
220929	489.0	612.0
132014	2171.0	116.0
349149	337.0	207.0
100505641	10378.0	8178.0
219965	0.0	0.0
219960	0.0	0.0
653789	5.0	3.0
653794	0.0	1.0
677763	2.0	13.0
100505648	268.0	513.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	4721.0	4291.0
349136	132.0	50.0
90233	524.0	562.0
677769	0.0	0.0
677767	0.0	3.0
219972	696.0	517.0
677768	5.0	15.0
677765	0.0	1.0
219970	42.0	21.0
100505633	72.0	6.0
677766	0.0	0.0
205327	1075.0	1939.0
146664	27.0	315.0
653781	56.0	37.0
653784	3219.0	3051.0
677774	0.0	0.0
677775	1.0	1.0
100505636	167.0	207.0
677772	5.0	10.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	2087.0	1632.0
100505663	0.0	0.0
408029	0.0	0.0
220979	136.0	111.0
219986	0.0	0.0
90268	2431.0	1392.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3807.0	3513.0
220974	0.0	1.0
28231	26.0	121.0
28232	1417.0	264.0
28234	3.0	102.0
158674	4.0	3.0
340784	0.0	0.0
220965	1973.0	1942.0
349114	275.0	104.0
219995	8.0	1.0
146691	8634.0	6528.0
219990	0.0	1.0
339799	416.0	376.0
220963	1478.0	814.0
501	9068.0	7914.0
651144	1.0	1.0
90249	50.0	177.0
504	2.0	1.0
506	28617.0	37229.0
100505659	3.0	1.0
507	0.0	0.0
509	6108.0	8424.0
101927195	0.0	0.0
168090	28.0	5.0
100505601	12.0	3.0
101978785	424.0	33283.0
339781	4.0	4.0
594840	0.0	0.0
594842	9.0	2.0
220992	202.0	346.0
339788	1.0	0.0
339789	7.0	10.0
339779	0.0	0.0
79810	855.0	748.0
55843	111.0	73.0
55841	4783.0	1993.0
79812	1062.0	956.0
513	4157.0	4015.0
79811	5726.0	5760.0
55840	481.0	351.0
79814	131.0	336.0
55847	1133.0	1163.0
514	7558.0	7097.0
55846	2073.0	1249.0
515	7595.0	7635.0
79813	4729.0	3863.0
79816	119.0	35.0
516	2971.0	4241.0
55845	9295.0	8489.0
79815	6237.0	4229.0
517	14531.0	20593.0
55844	2515.0	3082.0
518	6472.0	7573.0
79818	879.0	1074.0
79817	567.0	190.0
256949	538.0	200.0
55848	2002.0	972.0
79819	294.0	167.0
220988	14570.0	15698.0
594837	4.0	9.0
594838	6.0	17.0
594839	6.0	32.0
220980	3.0	6.0
339778	42.0	43.0
55850	1090.0	1728.0
339768	22.0	4.0
520	1.0	1.0
55854	3684.0	3594.0
521	3413.0	3817.0
522	3474.0	3901.0
55853	3.0	5.0
523	6390.0	6737.0
55852	4852.0	5646.0
79801	40.0	53.0
79800	732.0	607.0
55851	2048.0	1779.0
525	93.0	64.0
55858	4055.0	4546.0
79803	1484.0	1219.0
55857	1257.0	1354.0
79802	87.0	10.0
526	4568.0	3066.0
55856	2493.0	2214.0
79805	425.0	296.0
527	3263.0	2472.0
528	3503.0	3249.0
55855	13.0	9.0
79804	2.0	1.0
529	6279.0	5486.0
79807	775.0	766.0
79809	1948.0	1820.0
256957	0.0	1.0
55859	472.0	20.0
100505624	6.0	9.0
100505621	3.0	5.0
7500	0.0	0.0
339761	37.0	9.0
80818	2243.0	1380.0
80817	1017.0	1120.0
80816	423.0	109.0
339766	4.0	0.0
55861	180.0	35.0
55860	3100.0	2904.0
79830	814.0	578.0
105377240	0.0	0.0
340745	0.0	0.0
79832	2487.0	1602.0
80821	925.0	962.0
533	7430.0	8188.0
80820	1428.0	807.0
79831	637.0	594.0
102723680	0.0	0.0
55863	1274.0	1210.0
79834	2921.0	517.0
534	42.0	21.0
535	8374.0	4364.0
55862	3624.0	2325.0
79833	576.0	652.0
340749	1.0	3.0
105377243	0.0	0.0
55869	1234.0	1190.0
79836	301.0	40.0
537	23512.0	24657.0
79838	3741.0	12233.0
538	2804.0	2028.0
55867	1.0	17.0
79837	5180.0	3534.0
539	3231.0	3101.0
79839	97.0	109.0
594855	0.0	0.0
7512	13.0	4.0
594857	0.0	0.0
7511	4760.0	3082.0
339751	7.0	11.0
55872	37.0	50.0
256933	6.0	0.0
540	984.0	1527.0
55871	392.0	540.0
55870	10042.0	8151.0
541	8.0	8.0
542	0.0	0.0
55876	164.0	275.0
543	0.0	0.0
79820	81.0	148.0
544	0.0	0.0
79823	323.0	328.0
545	1914.0	3381.0
546	9361.0	7939.0
79822	956.0	947.0
79825	285.0	890.0
547	5120.0	2542.0
7503	0.0	1.0
100505616	71.0	110.0
55879	49.0	33.0
549	2705.0	2509.0
79827	391.0	205.0
7504	395.0	327.0
79829	1070.0	1131.0
7507	964.0	1047.0
79828	1165.0	1684.0
641700	59.0	70.0
7508	3886.0	2641.0
100505619	0.0	0.0
101927150	6.0	2.0
653707	0.0	0.0
101927152	2.0	1.0
101927155	104.0	15.0
7520	17318.0	18371.0
92822	834.0	1207.0
80835	16.0	5.0
101927158	41.0	24.0
80834	0.0	0.0
80833	1302.0	1693.0
339742	9.0	6.0
653702	385.0	415.0
339745	2436.0	3023.0
550	6078.0	7242.0
79850	1511.0	3142.0
551	0.0	0.0
339736	1.0	1.0
79852	39.0	13.0
552	125.0	201.0
256987	16933.0	39876.0
553	1.0	0.0
554	31.0	33.0
79854	37.0	116.0
79853	0.0	0.0
55885	783.0	83.0
79856	168.0	690.0
55884	3676.0	7085.0
100652885	3.0	0.0
7514	7449.0	8905.0
79858	463.0	503.0
558	3087.0	797.0
92815	320.0	1840.0
7516	95.0	82.0
55889	0.0	0.0
7515	2280.0	1940.0
55888	322.0	201.0
7518	259.0	222.0
7517	771.0	355.0
7532	11427.0	13194.0
100422821	0.0	0.0
7531	29551.0	38058.0
7534	30997.0	30462.0
100422823	0.0	0.0
7533	3913.0	3698.0
101927167	859.0	813.0
100422824	1.0	1.0
65217	0.0	0.0
80824	10798.0	9148.0
100422826	0.0	0.0
340719	96.0	35.0
80823	1071.0	651.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	7083.0	5752.0
80829	4666.0	4708.0
100422829	1.0	0.0
144097	1229.0	744.0
55894	0.0	0.0
55893	5814.0	1975.0
55892	1068.0	2447.0
563	131661.0	65397.0
79841	70.0	46.0
55891	2.0	17.0
79840	57.0	61.0
80832	3110.0	1689.0
79843	15.0	7.0
55898	9655.0	6985.0
80831	0.0	2.0
55897	2259.0	1461.0
566	3.0	1.0
79842	496.0	474.0
79845	355.0	255.0
567	127440.0	75000.0
80830	5414.0	2999.0
79844	44.0	260.0
79847	303.0	265.0
7525	4141.0	4581.0
79846	1139.0	1895.0
79849	0.0	5.0
79848	600.0	679.0
7526	35.0	34.0
7529	17793.0	16329.0
7528	7787.0	6565.0
101927171	6.0	0.0
92806	575.0	380.0
65220	3378.0	4282.0
92840	6769.0	3975.0
7541	1230.0	1061.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3910.0	6992.0
7542	622.0	708.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	5.0	0.0
100422834	0.0	0.0
7544	1352.0	1466.0
100422835	0.0	1.0
102723647	16.0	6.0
653720	6.0	6.0
100422837	0.0	0.0
80856	4035.0	3264.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	0.0
79870	22.0	10.0
571	4597.0	3313.0
572	3285.0	2405.0
79872	3909.0	2295.0
573	5241.0	4883.0
79871	1637.0	2068.0
79874	5174.0	7738.0
102723641	4.0	9.0
575	148.0	26.0
79873	644.0	178.0
79876	2976.0	3780.0
576	571.0	140.0
340706	2741.0	1516.0
577	54.0	18.0
79875	28941.0	3373.0
80864	41.0	66.0
578	863.0	1031.0
80863	259.0	114.0
579	1.0	25.0
79877	5341.0	3618.0
80862	299.0	237.0
7536	17618.0	17721.0
79879	304.0	292.0
7535	54.0	65.0
7538	6102.0	45659.0
7539	284.0	174.0
7552	578.0	55.0
101927186	0.0	0.0
100422841	0.0	2.0
7551	1921.0	3168.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	604.0	640.0
7553	1246.0	1202.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	584.0	720.0
7555	23232.0	28836.0
100422846	1.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	783.0	546.0
581	1841.0	2911.0
582	234.0	171.0
583	3587.0	2916.0
79861	4.0	5.0
79863	869.0	1237.0
585	2948.0	5181.0
100652899	1.0	1.0
586	206.0	121.0
79862	228.0	261.0
102723631	0.0	0.0
587	4498.0	3634.0
79865	1.0	1.0
80854	16341.0	15164.0
80853	1341.0	2229.0
79864	504.0	585.0
80852	27.0	23.0
79867	2859.0	2423.0
254312	0.0	1.0
79866	69.0	43.0
80851	2621.0	2635.0
79869	6248.0	8046.0
7547	8.0	2.0
7546	2.0	208.0
79868	1993.0	2916.0
7549	497.0	381.0
256979	1.0	0.0
101927193	0.0	1.0
7561	962.0	836.0
7562	886.0	1180.0
7565	375.0	325.0
101927111	100.0	124.0
7564	995.0	706.0
7567	330.0	220.0
7566	916.0	758.0
101927112	24.0	0.0
101927117	8.0	20.0
590	637.0	76.0
339822	4.0	0.0
593	378.0	347.0
594	2470.0	2987.0
595	23305.0	17678.0
596	2814.0	494.0
597	26.0	26.0
598	7210.0	5283.0
599	6044.0	6186.0
7559	2290.0	2116.0
7572	8006.0	12466.0
7571	49.0	73.0
7574	598.0	858.0
101929780	91.0	96.0
7576	1305.0	1014.0
7577	0.0	1.0
101927126	222.0	357.0
101927125	0.0	207.0
101927129	0.0	0.0
7570	1986.0	3101.0
339804	178.0	137.0
7569	487.0	418.0
7568	58.0	38.0
101978719	1.0	0.0
7582	3583.0	3712.0
7584	390.0	460.0
7587	2098.0	2730.0
7586	14054.0	15815.0
7589	528.0	407.0
101927134	0.0	0.0
7581	4863.0	4955.0
7580	2482.0	2453.0
100652988	52.0	9.0
7579	203.0	88.0
7594	1982.0	2130.0
7593	1275.0	2112.0
7596	1156.0	846.0
7597	712.0	807.0
101927149	0.0	0.0
7592	1041.0	817.0
100652974	0.0	0.0
254359	2015.0	2204.0
100133005	8.0	4.0
101929730	20.0	45.0
101929736	20.0	26.0
55803	188.0	243.0
55802	2529.0	2594.0
55801	1.0	3.0
55800	154.0	196.0
55806	905.0	170.0
100420113	0.0	1.0
55805	179.0	306.0
55809	1531.0	260.0
55808	2035.0	1222.0
100652909	0.0	1.0
101929746	3.0	3.0
101929743	1.0	2.0
100133024	2.0	0.0
55810	3311.0	2128.0
55814	3157.0	3310.0
55813	2087.0	2510.0
55812	649.0	472.0
100652918	0.0	0.0
55811	15.0	27.0
55818	3251.0	2974.0
55816	11.0	12.0
55815	64.0	66.0
55819	3431.0	4673.0
254394	1403.0	1213.0
100419149	0.0	0.0
100133036	6.0	4.0
55821	0.0	3.0
101930749	0.0	0.0
100133037	2.0	0.0
100133038	11.0	3.0
55825	946.0	573.0
101930745	0.0	0.0
55824	757.0	985.0
101930746	0.0	2.0
55823	4543.0	3080.0
101930747	0.0	0.0
55829	5265.0	4944.0
55827	5466.0	8000.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	2.0	7.0
101927102	1.0	12.0
101927101	0.0	7.0
101929768	16.0	23.0
101929765	1.0	2.0
100133040	0.0	0.0
100419158	4.0	3.0
101929769	9.0	15.0
100133044	1.0	1.0
55832	8565.0	8053.0
254398	0.0	0.0
55831	3748.0	3747.0
