id	b7aa2312-9946-4dc5-a844-7e1cf249e284	edc8824b-e337-47be-8f6e-9a7516e69df0
100131493	0.0	0.0
28862	0.0	0.0
28863	0.0	0.0
28861	0.0	0.0
53833	23.0	8.0
53834	1714.0	2303.0
53831	4.0	2.0
53832	1674.0	1269.0
53838	1817.0	1310.0
53836	0.0	1.0
144608	136.0	136.0
28833	0.0	0.0
28834	1.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	2.0	0.0
100750247	2.0	0.0
100131481	0.0	0.0
53840	3.0	1.0
53841	0.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	3.0
28847	0.0	1.0
102060282	22.0	25.0
28819	0.0	0.0
28817	2.0	2.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	13.0	4.0
28816	0.0	0.0
28813	2.0	3.0
100507143	0.0	0.0
28814	1.0	0.0
51201	3302.0	1791.0
119687	1.0	0.0
51200	0.0	0.0
51203	773.0	138.0
51202	66.0	15.0
51205	1458.0	1122.0
51204	572.0	545.0
51207	0.0	1.0
51206	18.0	11.0
119682	0.0	0.0
51209	401.0	41.0
51208	6.0	2.0
28828	0.0	0.0
100507135	31.0	25.0
28829	0.0	0.0
100131457	3.0	0.0
28822	7.0	3.0
28823	2.0	2.0
28820	8.0	9.0
100131454	32.0	32.0
28821	0.0	0.0
28826	1.0	0.0
28827	0.0	0.0
100131451	0.0	2.0
28824	0.0	1.0
28825	0.0	4.0
119678	0.0	0.0
119679	0.0	0.0
89801	362.0	189.0
51214	1.0	2.0
51213	0.0	0.0
51218	2653.0	1805.0
286183	4.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	9.0	1.0
286189	691.0	369.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	5.0	1.0
89839	49.0	14.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1238.0	592.0
51225	141.0	326.0
286190	2.0	6.0
89832	1.0	2.0
51224	0.0	0.0
51227	1692.0	1217.0
51226	545.0	251.0
51228	4316.0	3893.0
347613	0.0	0.0
28808	0.0	0.0
28809	0.0	4.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	65.0	49.0
28800	0.0	0.0
28801	0.0	0.0
28804	0.0	1.0
28805	0.0	0.0
28802	0.0	0.0
28803	1.0	4.0
51230	2687.0	1578.0
90809	1212.0	842.0
51232	4182.0	2293.0
51231	1248.0	817.0
51234	4352.0	3801.0
51233	6.0	16.0
89822	12.0	3.0
51236	1652.0	1837.0
51237	1145.0	817.0
51239	799.0	755.0
90806	3438.0	2731.0
100507102	15.0	13.0
129049	286.0	193.0
154007	572.0	418.0
26279	3.0	0.0
203859	703.0	405.0
26272	865.0	669.0
26271	422.0	173.0
26273	2603.0	2105.0
26276	449.0	279.0
26275	2493.0	1108.0
26278	1362.0	307.0
26277	2231.0	1300.0
26270	989.0	1261.0
26285	0.0	0.0
26284	2100.0	1703.0
26287	6.0	5.0
26286	13985.0	10315.0
26289	416.0	149.0
26281	0.0	0.0
26280	8.0	4.0
100507127	0.0	0.0
100507125	0.0	5.0
129025	0.0	1.0
26258	4130.0	2577.0
26257	1.0	5.0
26259	743.0	317.0
26251	3.0	0.0
168667	138.0	73.0
26254	7.0	2.0
26253	173.0	183.0
26256	236.0	44.0
144699	1400.0	134.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	11.0	1.0
100507118	7.0	10.0
100507117	8.0	11.0
26269	1813.0	1436.0
26268	2469.0	1600.0
201229	271.0	190.0
26261	44.0	22.0
119696	0.0	0.0
26260	8260.0	5197.0
26263	2352.0	1357.0
119694	0.0	1.0
26262	1274.0	605.0
201232	170.0	119.0
119695	0.0	0.0
26267	214.0	144.0
26266	56.0	35.0
119692	6.0	0.0
130074	4153.0	4230.0
129080	339.0	191.0
28899	0.0	0.0
26235	1246.0	846.0
26238	1.0	4.0
28897	0.0	0.0
28898	0.0	0.0
100750225	32.0	33.0
26239	0.0	0.0
28891	0.0	0.0
28892	0.0	0.0
26230	726.0	344.0
201243	0.0	0.0
28890	0.0	0.0
26232	751.0	749.0
28895	0.0	0.0
26231	97.0	96.0
28896	0.0	0.0
26234	9212.0	7661.0
28893	0.0	0.0
26233	907.0	845.0
28894	0.0	0.0
144638	6.0	0.0
132660	754.0	632.0
26247	0.0	0.0
26246	0.0	0.0
26249	95.0	77.0
26248	0.0	0.0
100510707	0.0	0.0
201255	619.0	492.0
26240	106.0	237.0
201254	2412.0	4070.0
26242	0.0	0.0
26245	0.0	0.0
252839	11267.0	9258.0
132671	471.0	164.0
130013	3.0	8.0
28877	0.0	0.0
28878	0.0	0.0
28875	0.0	0.0
28876	0.0	2.0
201259	0.0	3.0
28879	0.0	0.0
26219	0.0	0.0
492311	1076.0	719.0
168620	233.0	75.0
28870	0.0	0.0
201266	761.0	713.0
28873	0.0	0.0
28874	7.0	1.0
26212	26.0	30.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	1317.0	473.0
26225	4972.0	2804.0
28888	0.0	0.0
26224	4014.0	1780.0
28889	0.0	0.0
26227	5640.0	2522.0
28886	0.0	0.0
26226	31.0	16.0
28887	0.0	0.0
26229	3233.0	2933.0
26228	101.0	11.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	38.0	60.0
28885	0.0	0.0
26223	100.0	0.0
28882	0.0	0.0
28883	0.0	0.0
492307	0.0	0.0
492303	97.0	21.0
105369550	2.0	9.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	564.0	291.0
5608	1128.0	312.0
5609	1619.0	1266.0
5600	385.0	396.0
5601	3377.0	2200.0
5602	1141.0	431.0
5603	3136.0	2408.0
5604	5296.0	3721.0
5605	7026.0	6215.0
5606	2186.0	1424.0
5620	0.0	0.0
5618	145.0	25.0
5619	0.0	0.0
5610	6604.0	4124.0
5611	9921.0	8257.0
5612	2594.0	1886.0
5613	620.0	475.0
5616	166.0	73.0
5617	7.0	0.0
105370578	0.0	0.0
5630	8.0	5.0
5631	1922.0	1164.0
166379	167.0	131.0
166378	396.0	243.0
5629	1510.0	168.0
100133941	8550.0	3032.0
5621	7618.0	4400.0
5623	343.0	216.0
5624	8.0	3.0
5625	1.0	2.0
5626	1.0	0.0
5627	977.0	672.0
5628	1.0	0.0
5641	4510.0	3236.0
5634	3241.0	1766.0
5635	1354.0	1031.0
100133957	10.0	16.0
5636	1161.0	582.0
5638	294.0	145.0
5639	525.0	636.0
5650	1.0	21.0
5651	0.0	0.0
5652	5816.0	6190.0
5653	0.0	3.0
5644	0.0	0.0
5645	0.0	2.0
5646	7.0	1.0
5648	1839.0	397.0
5649	250.0	173.0
100131309	0.0	1.0
5660	33136.0	27278.0
5662	290.0	93.0
5663	4299.0	3042.0
5664	2292.0	2424.0
3002	10.0	58.0
347281	0.0	0.0
100131302	0.0	0.0
3001	45.0	71.0
3000	29.0	72.0
51360	882.0	525.0
51362	555.0	154.0
51361	3165.0	2522.0
51364	107.0	30.0
100287191	1.0	2.0
51363	411.0	266.0
51366	3815.0	1838.0
89978	590.0	393.0
100287193	0.0	0.0
51365	861.0	2795.0
51368	3892.0	5460.0
5654	1344.0	1294.0
5655	182.0	70.0
51367	781.0	676.0
90956	1202.0	780.0
5657	2.0	0.0
90957	1376.0	720.0
89970	1553.0	889.0
5670	0.0	0.0
5671	0.0	0.0
5672	2.0	0.0
347273	21.0	7.0
5673	0.0	0.0
90952	649.0	969.0
5675	0.0	1.0
347275	0.0	0.0
3013	230.0	180.0
3012	788.0	940.0
3010	50.0	11.0
51371	5716.0	4516.0
3009	1.0	1.0
100287183	0.0	0.0
3008	118.0	53.0
51373	653.0	444.0
3007	24.0	4.0
51372	7101.0	12191.0
51375	575.0	143.0
3006	12316.0	23516.0
51374	5305.0	5234.0
3005	33523.0	26684.0
51377	3378.0	1986.0
3004	6.0	12.0
3003	48.0	57.0
51379	1186.0	638.0
51378	36.0	44.0
5669	0.0	0.0
5680	0.0	0.0
5681	1055.0	606.0
5682	4629.0	3440.0
5683	1508.0	1309.0
5684	4401.0	4844.0
5685	7613.0	6091.0
347265	42.0	29.0
5686	3627.0	2784.0
3024	1.0	1.0
3021	32905.0	19651.0
3020	4790.0	3404.0
100287177	0.0	0.0
51380	647.0	525.0
100287178	0.0	0.0
51382	4746.0	2669.0
100287173	0.0	0.0
51384	53.0	9.0
3018	6.0	0.0
51386	10163.0	3429.0
3017	3447.0	3348.0
51385	1051.0	629.0
51388	861.0	609.0
3015	5175.0	2723.0
100287171	358.0	545.0
3014	2440.0	3177.0
5676	0.0	0.0
51389	2585.0	1970.0
5678	0.0	0.0
5690	5565.0	4066.0
5691	6555.0	7997.0
5692	19868.0	24076.0
5693	5076.0	4056.0
347252	2.0	3.0
5694	4523.0	4739.0
5695	5869.0	5789.0
5696	1562.0	2615.0
5697	0.0	1.0
3035	3547.0	2445.0
3034	6.0	3.0
3033	2900.0	1572.0
3032	7568.0	4183.0
3031	111.0	35.0
3030	9403.0	6350.0
51390	3977.0	2879.0
51393	172.0	141.0
3029	2626.0	2169.0
3028	4114.0	4405.0
51397	2397.0	1847.0
3026	37.0	25.0
51399	2232.0	2161.0
51398	6272.0	6756.0
5687	683.0	308.0
5688	5632.0	3683.0
5689	8459.0	8175.0
129401	415.0	380.0
347240	120.0	56.0
129402	0.0	0.0
3046	0.0	2.0
3045	0.0	1.0
3044	0.0	0.0
3043	44.0	144.0
3042	0.0	0.0
3040	87.0	190.0
374900	932.0	657.0
3039	0.0	3.0
3038	33.0	26.0
3037	61.0	14.0
374907	18.0	15.0
3036	2.0	3.0
5698	333.0	1136.0
5699	388.0	441.0
90990	660.0	322.0
90993	22911.0	17375.0
3055	71.0	92.0
3054	3147.0	1188.0
3053	5.0	3.0
100287144	0.0	0.0
3052	862.0	536.0
3051	0.0	0.0
3050	0.0	1.0
100287140	0.0	0.0
3049	0.0	0.0
3048	0.0	0.0
3047	0.0	0.0
90987	849.0	444.0
3060	0.0	0.0
374920	504.0	289.0
3068	13291.0	7634.0
3067	30.0	6.0
374928	290.0	217.0
3066	4237.0	1955.0
3065	12311.0	11342.0
3064	2534.0	1881.0
3062	1.0	0.0
3061	3.0	1.0
3059	528.0	539.0
3071	175.0	135.0
3070	640.0	188.0
3078	0.0	0.0
3077	386.0	134.0
100287128	0.0	0.0
3075	341.0	226.0
3074	6023.0	4308.0
3073	3607.0	3946.0
374918	13.0	4.0
3069	48785.0	39836.0
3082	169.0	104.0
3081	4136.0	3664.0
3080	0.0	0.0
53938	636.0	438.0
28976	1960.0	1110.0
28977	7857.0	4525.0
28974	5712.0	8019.0
100131388	2.0	1.0
3087	245.0	276.0
28978	1194.0	374.0
3084	14.0	1.0
3083	6.0	15.0
28972	6896.0	5203.0
53940	0.0	0.0
28973	3077.0	2038.0
28970	1917.0	1129.0
28971	647.0	914.0
53944	778.0	332.0
53942	2.0	17.0
53947	839.0	714.0
3093	5460.0	4053.0
3092	2011.0	735.0
3091	8906.0	3406.0
3090	392.0	382.0
28987	1110.0	659.0
28988	4496.0	3338.0
132989	220.0	197.0
100131378	1.0	0.0
3099	1394.0	620.0
28985	1300.0	816.0
3098	6314.0	4531.0
28986	2448.0	1248.0
3097	1678.0	1138.0
100507299	9.0	10.0
3096	1327.0	810.0
100131374	0.0	0.0
28989	628.0	247.0
100507297	218.0	192.0
3094	11012.0	8234.0
337986	0.0	0.0
100131370	0.0	0.0
28983	96.0	89.0
28984	872.0	929.0
28981	1639.0	467.0
374819	255.0	151.0
26322	0.0	0.0
28982	1930.0	2184.0
129303	1375.0	1350.0
100131369	0.0	0.0
28954	34.0	79.0
28955	363.0	133.0
28952	1147.0	636.0
100131366	6.0	3.0
65944	0.0	0.0
337979	0.0	2.0
28958	4557.0	5400.0
337978	0.0	0.0
28959	2614.0	1253.0
337977	0.0	0.0
28956	2754.0	4735.0
337976	6.0	2.0
28957	914.0	510.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	826.0	530.0
337980	0.0	0.0
51300	3681.0	2306.0
51302	2295.0	1492.0
89910	2360.0	1473.0
51301	110.0	31.0
51304	1591.0	863.0
51303	6527.0	9226.0
51306	2080.0	792.0
51305	7.0	4.0
51308	348.0	131.0
51307	2760.0	1484.0
51309	513.0	193.0
130340	462.0	349.0
100131358	2.0	5.0
28965	463.0	251.0
28966	429.0	270.0
26301	317.0	232.0
337969	0.0	0.0
28964	3785.0	3229.0
337968	0.0	0.0
28969	2674.0	1147.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	71.0	50.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	305.0	238.0
337973	0.0	0.0
337972	0.0	0.0
360200	11.0	1.0
337971	0.0	0.0
337970	0.0	0.0
28962	1176.0	824.0
51311	9.0	6.0
51310	1886.0	2216.0
28960	790.0	641.0
51313	4878.0	3186.0
51312	3524.0	3156.0
51315	3329.0	2712.0
51314	7.0	7.0
51317	3279.0	2026.0
360205	888.0	1138.0
51316	17.0	12.0
51319	2020.0	992.0
360203	0.0	0.0
51318	2013.0	1326.0
374864	117.0	18.0
28938	2.0	1.0
100507267	0.0	0.0
28939	0.0	0.0
374860	1.0	0.0
28932	0.0	0.0
337959	217.0	120.0
100507261	7.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	1002.0	737.0
100507266	50.0	41.0
28936	0.0	0.0
28937	0.0	1.0
28934	0.0	0.0
28935	0.0	2.0
337963	0.0	0.0
337960	2.0	0.0
51320	3053.0	2118.0
51322	9277.0	6040.0
53981	3836.0	2334.0
51321	3085.0	2030.0
51324	7983.0	5040.0
89932	307.0	139.0
51326	19.0	12.0
51327	0.0	0.0
51329	191.0	96.0
28949	0.0	0.0
100507257	5.0	1.0
132946	23.0	10.0
100507251	0.0	0.0
28943	0.0	1.0
65975	197.0	63.0
28941	1.0	1.0
65977	2173.0	1495.0
28942	0.0	0.0
28947	0.0	0.0
132949	270.0	169.0
65979	3877.0	3396.0
28948	0.0	0.0
100507254	8.0	4.0
28946	0.0	0.0
89927	912.0	432.0
144920	0.0	1.0
51330	741.0	511.0
28940	0.0	0.0
51333	280.0	226.0
51332	103.0	114.0
51335	3538.0	1081.0
51334	3081.0	2175.0
51337	1300.0	738.0
360227	1.0	0.0
51339	587.0	141.0
51338	276.0	223.0
360226	0.0	0.0
28918	0.0	0.0
28919	0.0	1.0
374887	152.0	113.0
65981	1716.0	772.0
28916	0.0	0.0
65980	964.0	691.0
28917	0.0	0.0
374882	7728.0	8177.0
65983	1633.0	899.0
100131328	1.0	0.0
65982	2728.0	1937.0
100131327	0.0	0.0
65985	1938.0	1299.0
65987	37.0	14.0
28910	0.0	0.0
65986	10756.0	4943.0
28911	0.0	0.0
65989	68.0	50.0
132954	0.0	0.0
65988	963.0	937.0
100131320	259.0	199.0
28914	13.0	22.0
28915	0.0	0.0
28912	20.0	12.0
28913	20.0	8.0
51340	3333.0	2122.0
100287098	23.0	8.0
89958	837.0	401.0
51341	2691.0	2353.0
100287091	0.0	0.0
100507290	740.0	664.0
51343	2502.0	1979.0
89953	1321.0	787.0
51348	4.0	8.0
51347	4515.0	4710.0
90933	973.0	792.0
100302090	0.0	0.0
65990	407.0	666.0
374875	491.0	387.0
28929	0.0	0.0
65992	3101.0	1983.0
28927	0.0	0.0
65991	3618.0	2795.0
28928	0.0	0.0
65993	2210.0	2405.0
374872	18.0	2.0
65996	1732.0	1263.0
65998	920.0	512.0
28921	0.0	1.0
65997	300.0	37.0
28922	0.0	0.0
65999	468.0	292.0
28920	0.0	1.0
374879	24.0	7.0
28925	0.0	0.0
28926	0.0	0.0
374877	269.0	93.0
28923	0.0	1.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1276.0	582.0
100287087	24.0	14.0
51350	0.0	0.0
51352	17.0	12.0
100287083	0.0	0.0
89944	2457.0	1939.0
100287082	1.0	0.0
89941	2780.0	2084.0
130399	89.0	41.0
166348	3.0	1.0
374897	3.0	1.0
100507217	6912.0	5336.0
166336	792.0	215.0
374899	452.0	283.0
203510	0.0	0.0
541611	0.0	0.0
154386	12.0	2.0
100507246	710.0	267.0
100507249	0.0	0.0
100507240	5.0	3.0
101937451	2.0	2.0
100507244	13.0	11.0
100507242	1.0	1.0
100133991	43.0	19.0
100509894	86.0	24.0
203522	260.0	77.0
203523	304.0	194.0
130355	735.0	851.0
26353	5724.0	714.0
26355	8889.0	11268.0
26354	7707.0	4429.0
53904	0.0	1.0
53905	127.0	127.0
130367	20.0	5.0
154313	4.0	2.0
203547	2479.0	1940.0
53918	1153.0	449.0
53919	19.0	14.0
100507203	0.0	0.0
53916	734.0	1240.0
53917	533.0	351.0
100507206	2.0	0.0
28998	1375.0	709.0
26335	0.0	1.0
28999	2628.0	4027.0
28996	18565.0	12638.0
26339	0.0	0.0
26338	0.0	0.0
28990	214.0	208.0
28991	1258.0	1472.0
203562	18.0	9.0
26330	0.0	0.0
28992	948.0	1139.0
26333	1.0	0.0
100169989	5.0	7.0
100509857	0.0	0.0
203569	1.0	0.0
100131393	0.0	0.0
100131390	42.0	43.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	0.0	1.0
100289640	0.0	0.0
5706	3307.0	2306.0
5707	3663.0	2145.0
5708	5904.0	3665.0
5709	6289.0	4241.0
5700	327.0	129.0
5701	4322.0	3318.0
5702	5093.0	5168.0
5704	6687.0	5695.0
5705	7532.0	7406.0
100507401	4.0	1.0
100507404	0.0	0.0
100289635	602.0	368.0
5717	5187.0	3887.0
5718	3930.0	3423.0
5719	8034.0	8954.0
5710	8794.0	8975.0
5711	2787.0	1933.0
5713	1301.0	955.0
5714	6566.0	5196.0
5715	1039.0	553.0
5716	3102.0	1631.0
5730	13893.0	2466.0
5728	6639.0	3862.0
5729	22.0	4.0
5720	14509.0	12873.0
5721	7810.0	8959.0
5723	574.0	214.0
105370683	1.0	0.0
5724	33.0	87.0
5725	16915.0	11345.0
5726	0.0	0.0
5727	826.0	427.0
154288	0.0	5.0
100289619	0.0	0.0
5740	2044.0	408.0
5741	0.0	0.0
5739	18.0	56.0
5731	5.0	2.0
5732	1334.0	243.0
5733	241.0	56.0
5734	737.0	160.0
5736	0.0	0.0
5737	569.0	576.0
5738	3076.0	1586.0
102060414	1.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1118.0	61.0
5743	1241.0	83.0
5744	89.0	42.0
5745	114.0	76.0
5746	9.0	8.0
5747	7190.0	4175.0
5760	7.0	8.0
5761	44.0	45.0
5763	40128.0	38241.0
3101	3.0	6.0
5753	436.0	307.0
5754	4625.0	3709.0
5756	6023.0	3845.0
5757	62508.0	45683.0
5758	3.0	0.0
5759	72.0	66.0
5770	2232.0	1587.0
5771	1559.0	1011.0
5774	992.0	686.0
3112	13.0	21.0
3111	152.0	123.0
3110	1626.0	381.0
3109	2864.0	1870.0
3108	882.0	1096.0
3107	20889.0	21666.0
3106	23275.0	39695.0
3105	8165.0	7963.0
3104	1464.0	1065.0
5764	2802.0	583.0
5767	3.0	4.0
5768	3994.0	3903.0
5769	4.0	1.0
648315	0.0	0.0
5780	1395.0	877.0
5781	7123.0	3521.0
5782	3373.0	1945.0
5783	4424.0	5058.0
5784	1329.0	787.0
3123	3519.0	4590.0
3122	4548.0	6056.0
3121	0.0	0.0
3120	70.0	122.0
51481	0.0	0.0
51480	0.0	0.0
3119	1255.0	2078.0
3118	136.0	134.0
3117	1205.0	1448.0
3116	2.0	2.0
3115	2651.0	3242.0
3113	4527.0	5947.0
5775	550.0	424.0
5777	2203.0	1826.0
5778	52.0	70.0
103164619	0.0	0.0
5790	0.0	0.0
5791	153.0	156.0
5792	11478.0	4967.0
5793	2670.0	1742.0
5794	6.0	1.0
5795	2415.0	1896.0
5796	3455.0	1998.0
3134	656.0	1478.0
3133	7409.0	17270.0
3132	0.0	1.0
3131	555.0	247.0
100287067	0.0	0.0
51490	1443.0	1346.0
100287063	0.0	0.0
51491	1030.0	1099.0
51493	2794.0	1967.0
3128	59.0	77.0
51496	2213.0	1332.0
3127	2100.0	3060.0
51495	6893.0	2541.0
445815	0.0	0.0
51497	4515.0	2710.0
5786	3055.0	2624.0
5787	773.0	1066.0
51499	1176.0	898.0
5788	386.0	239.0
5789	709.0	387.0
3145	902.0	807.0
3142	900.0	223.0
3141	6653.0	4217.0
3140	325.0	107.0
100287055	0.0	0.0
3139	118.0	250.0
3138	32.0	11.0
3137	34.0	26.0
3136	700.0	466.0
3135	53.0	42.0
5797	1029.0	933.0
5798	2.0	4.0
5799	12874.0	6237.0
347376	10.0	3.0
3156	2037.0	1402.0
3155	1967.0	1737.0
100287045	0.0	0.0
3152	0.0	0.0
3151	13455.0	4960.0
3150	5045.0	2717.0
3149	917.0	659.0
3148	4626.0	2536.0
3146	14889.0	9773.0
347365	160.0	30.0
648359	1.0	4.0
347363	0.0	0.0
3167	1.0	1.0
3166	10.0	21.0
100302119	0.0	0.0
3164	40729.0	2121.0
100302118	0.0	0.0
3163	2621.0	2298.0
100302117	0.0	0.0
3162	424.0	263.0
100302116	0.0	0.0
3161	275.0	47.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1166.0	564.0
3158	2440.0	2931.0
3157	1530.0	686.0
347359	0.0	0.0
3170	49.0	4.0
120939	1.0	2.0
3178	63448.0	44358.0
3177	583.0	295.0
100287026	0.0	0.0
3176	391.0	112.0
100287029	2.0	1.0
3175	0.0	0.0
3174	155.0	67.0
3172	0.0	0.0
3171	28.0	32.0
100289682	0.0	0.0
3169	46116.0	24650.0
120935	2.0	2.0
3181	69421.0	55855.0
347344	134.0	61.0
3189	7542.0	3827.0
3188	10137.0	7118.0
3187	11482.0	4396.0
100289678	642.0	503.0
3186	3.0	2.0
3185	19750.0	14426.0
100302139	0.0	0.0
3184	15807.0	10320.0
100302138	0.0	0.0
3183	34469.0	26700.0
100302137	0.0	0.0
100287013	1.0	1.0
3182	7637.0	5829.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	39557.0	23785.0
347333	2.0	2.0
3191	17053.0	13839.0
3190	42794.0	27277.0
3199	39.0	18.0
3198	42.0	12.0
100302129	1.0	0.0
100289667	0.0	0.0
3196	0.0	1.0
100302128	0.0	1.0
3195	5.0	2.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	6.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	1.0	0.0
347442	0.0	0.0
132851	24.0	11.0
100131268	3.0	4.0
374946	26.0	24.0
100302159	0.0	1.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	42.0	18.0
100302156	0.0	0.0
120863	41.0	14.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	7.0	0.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	4365.0	3130.0
51406	3433.0	2733.0
51409	832.0	642.0
132864	1757.0	586.0
100302149	0.0	0.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	2.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	27.0	2.0
144847	0.0	0.0
51411	61.0	69.0
541578	415.0	178.0
374969	430.0	397.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	0.0
51421	1901.0	1175.0
100302172	0.0	0.0
51422	2868.0	2031.0
51427	704.0	325.0
51426	1729.0	892.0
51429	5381.0	4357.0
51428	3144.0	2465.0
347411	0.0	0.0
541565	129.0	163.0
132884	49.0	22.0
100131236	0.0	1.0
100131234	0.0	0.0
100131230	1.0	5.0
374955	0.0	2.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	5041.0	3992.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2727.0	2060.0
100302160	0.0	0.0
51433	4376.0	2892.0
51435	1421.0	210.0
51438	0.0	0.0
347402	1.0	1.0
51439	3089.0	3032.0
347404	366.0	283.0
374986	2336.0	2058.0
100507381	0.0	0.0
132817	0.0	0.0
374987	13.0	4.0
51441	3459.0	2794.0
100302197	0.0	0.0
51440	30.0	13.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	7.0	1.0
100302193	3.0	0.0
51444	2673.0	1229.0
100302192	0.0	0.0
51447	4860.0	3312.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	4801.0	4603.0
144809	24.0	3.0
374973	7.0	3.0
100131213	576.0	314.0
100131211	400.0	179.0
374977	22.0	3.0
51450	493.0	472.0
100302186	0.0	0.0
51451	1798.0	1338.0
100302185	0.0	0.0
51454	8487.0	3009.0
120892	206.0	107.0
100302184	0.0	1.0
100302183	0.0	0.0
51455	1307.0	509.0
100302181	0.0	0.0
51458	1.0	0.0
100131208	5.0	3.0
100131207	0.0	0.0
100131205	62.0	290.0
100192204	0.0	1.0
51460	650.0	498.0
117246	1991.0	1229.0
51463	184.0	191.0
117245	27.0	4.0
144811	429.0	175.0
117248	58.0	74.0
51465	6463.0	5590.0
117247	134.0	41.0
51466	3989.0	3782.0
144817	0.0	0.0
100507392	13.0	24.0
100507398	164.0	120.0
120872	0.0	1.0
51471	4.0	3.0
51474	3373.0	2101.0
51473	2.0	10.0
51475	0.0	0.0
51478	553.0	238.0
51477	2546.0	2086.0
51479	1651.0	655.0
100507347	43.0	14.0
101927992	209.0	121.0
101927994	3.0	4.0
100507341	5.0	3.0
203611	0.0	0.0
129285	1619.0	922.0
100507331	0.0	5.0
100507361	2.0	4.0
26499	347.0	323.0
100507362	0.0	0.0
117286	1.0	0.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	0.0	0.0
117289	65.0	33.0
26495	0.0	0.0
26497	0.0	0.0
117283	322.0	25.0
100507357	4.0	0.0
100507354	1.0	0.0
100507303	4378.0	4356.0
100507300	17.0	6.0
26478	0.0	1.0
101927953	4.0	0.0
26479	0.0	0.0
101927957	48.0	16.0
26470	8374.0	4372.0
26472	4070.0	4278.0
26471	26143.0	32415.0
26473	0.0	0.0
26476	0.0	0.0
26475	1.0	1.0
100507308	26.0	10.0
100131291	3.0	1.0
100169834	0.0	0.0
100131281	0.0	0.0
101927980	4.0	1.0
154214	902.0	448.0
154215	10.0	5.0
100507316	144.0	193.0
101927983	8.0	2.0
100131279	0.0	0.0
26469	4278.0	6646.0
26468	86.0	176.0
100170841	221.0	197.0
129293	5.0	19.0
101927988	0.0	0.0
168850	1374.0	811.0
5805	2691.0	2248.0
5806	24.0	17.0
5800	3.0	4.0
130271	176.0	60.0
5801	118.0	11.0
100169851	0.0	0.0
5802	5601.0	4962.0
100169850	0.0	0.0
5803	13.0	15.0
100507501	132.0	177.0
100507500	2.0	0.0
100422059	0.0	0.0
102723742	1.0	0.0
168374	975.0	644.0
5816	12.0	37.0
5817	2411.0	1309.0
5818	998.0	571.0
101927917	0.0	0.0
5819	11070.0	9415.0
5810	1921.0	815.0
5813	3749.0	2919.0
100422055	0.0	0.0
5814	4697.0	2656.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	0.0	0.0
203228	1452.0	678.0
101927921	0.0	0.0
