id	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca	0532b0ce-9326-49a6-a19b-f888bf7d000f
677798	0.0	0.0
158724	0.0	0.0
677799	5.0	13.0
100419041	0.0	0.0
120103	638.0	588.0
65080	1460.0	2148.0
65082	1057.0	1138.0
100422690	0.0	0.0
100422691	22.0	58.0
122769	312.0	292.0
65084	1742.0	2004.0
65083	2905.0	3826.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	1.0
100419056	5.0	5.0
92691	79.0	35.0
100420049	1.0	0.0
65095	1831.0	2206.0
65094	1039.0	1022.0
100420047	1.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	10.0	10.0
100419068	0.0	0.0
158747	886.0	894.0
100420051	7.0	3.0
100419062	0.0	0.0
677778	11.0	33.0
677779	0.0	0.0
677776	0.0	1.0
677777	4.0	4.0
90060	1161.0	1164.0
146760	991.0	668.0
100419069	0.0	0.0
146754	86.0	107.0
122742	0.0	0.0
122740	0.0	0.0
100419070	2.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	12.0	17.0
122748	0.0	0.0
677780	0.0	0.0
100420063	0.0	8.0
100419075	15.0	5.0
100419074	1.0	2.0
90050	2.0	2.0
144110	404.0	869.0
146771	0.0	2.0
144100	1004.0	1441.0
144106	26.0	31.0
677796	7.0	7.0
677797	0.0	1.0
144108	2541.0	2858.0
677794	0.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	1.0	4.0
677790	3.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	246.0	234.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	0.0	0.0
100419095	0.0	0.0
100420080	0.0	4.0
90070	0.0	0.0
90075	326.0	528.0
134728	609.0	402.0
388610	647.0	477.0
388611	138.0	62.0
146705	562.0	530.0
388650	729.0	1317.0
122786	5439.0	5674.0
120126	0.0	0.0
388646	1.0	3.0
146713	1181.0	1538.0
146712	247.0	346.0
388649	2.0	0.0
349075	330.0	261.0
100505494	153.0	253.0
100505495	279.0	278.0
120114	661.0	2222.0
388633	160.0	446.0
146723	0.0	193.0
388630	362.0	390.0
146722	108.0	140.0
122773	347.0	302.0
219902	619.0	593.0
65244	1509.0	1744.0
100505683	23.0	28.0
65243	50.0	159.0
90204	895.0	952.0
100505687	426.0	438.0
90203	1219.0	1340.0
65249	649.0	640.0
102723626	3.0	0.0
79890	1521.0	1577.0
100505681	93.0	139.0
79892	3792.0	3847.0
79891	546.0	453.0
120071	1357.0	2840.0
79894	2037.0	2390.0
79893	3218.0	3492.0
79896	567.0	958.0
79895	591.0	738.0
388789	1476.0	1838.0
79898	1831.0	2088.0
120065	0.0	0.0
120066	0.0	0.0
79897	333.0	392.0
28299	3351.0	220.0
79899	378.0	472.0
92856	2521.0	3614.0
219931	860.0	938.0
100505678	65.0	149.0
100505679	0.0	0.0
100505676	31.0	31.0
220906	1473.0	1694.0
65258	1060.0	1030.0
80868	44.0	33.0
168002	767.0	222.0
653737	17.0	33.0
79883	168.0	277.0
79882	4098.0	4383.0
79885	1841.0	1638.0
79884	2757.0	3137.0
79887	911.0	1049.0
79886	1089.0	1465.0
79888	2475.0	4180.0
219927	1775.0	1968.0
65251	2090.0	1816.0
65250	1889.0	2393.0
65264	7464.0	8483.0
65263	981.0	1225.0
65266	3284.0	3397.0
65265	3711.0	4049.0
65268	4508.0	4009.0
65267	341.0	343.0
90226	8.0	7.0
102723605	0.0	0.0
220930	207.0	286.0
641776	0.0	0.0
219938	5.0	0.0
65260	829.0	1437.0
100505696	183.0	224.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	197.0	126.0
653753	0.0	0.0
100505692	3.0	7.0
653758	218.0	153.0
388799	6.0	3.0
80896	314.0	420.0
388795	7.0	1.0
80895	1369.0	1255.0
388796	916.0	1376.0
220929	461.0	671.0
132014	1089.0	836.0
349149	147.0	156.0
100505641	10281.0	8051.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	4.0
653794	1.0	2.0
677763	3.0	8.0
100505648	285.0	285.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3775.0	5104.0
349136	154.0	93.0
90233	514.0	494.0
677769	0.0	0.0
677767	0.0	0.0
219972	2358.0	3534.0
677768	7.0	6.0
677765	0.0	0.0
219970	298.0	26.0
100505633	168.0	44.0
677766	0.0	0.0
205327	902.0	1147.0
146664	16.0	33.0
653781	37.0	24.0
653784	1699.0	1629.0
677774	0.0	0.0
677775	3.0	3.0
100505636	144.0	131.0
677772	4.0	3.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	1.0	0.0
219988	2123.0	2351.0
100505663	0.0	0.0
408029	0.0	0.0
220979	150.0	174.0
219986	0.0	0.0
90268	1704.0	1659.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	1.0
220972	2861.0	4218.0
220974	0.0	0.0
28231	127.0	239.0
28232	1362.0	928.0
28234	2.0	1.0
158674	2.0	18.0
340784	3.0	0.0
220965	1762.0	2171.0
349114	199.0	266.0
219995	2.0	12.0
146691	7613.0	7296.0
219990	0.0	0.0
339799	346.0	448.0
220963	1380.0	1708.0
501	6494.0	8594.0
651144	1.0	2.0
90249	25.0	1359.0
504	1.0	4.0
506	26027.0	39764.0
100505659	0.0	0.0
507	0.0	0.0
509	6390.0	8327.0
101927195	0.0	0.0
168090	4.0	1.0
100505601	10.0	9.0
101978785	712.0	78279.0
339781	0.0	3.0
594840	0.0	0.0
594842	16.0	9.0
220992	171.0	306.0
339788	1.0	2.0
339789	6.0	6.0
339779	0.0	0.0
79810	755.0	805.0
55843	400.0	508.0
55841	3980.0	3424.0
79812	2917.0	3626.0
513	2152.0	3501.0
79811	4980.0	6079.0
55840	1110.0	743.0
79814	66.0	142.0
55847	1183.0	1223.0
514	6201.0	7976.0
55846	1916.0	1665.0
515	7599.0	8853.0
79813	3897.0	5547.0
79816	105.0	124.0
516	2274.0	3879.0
55845	8363.0	6442.0
79815	5274.0	4754.0
517	11325.0	16495.0
55844	2110.0	2717.0
518	6366.0	7725.0
79818	1379.0	1154.0
79817	763.0	744.0
256949	547.0	444.0
55848	908.0	768.0
79819	306.0	224.0
220988	11852.0	14016.0
594837	1.0	11.0
594838	2.0	12.0
594839	9.0	22.0
220980	6.0	9.0
339778	19.0	22.0
55850	1024.0	1415.0
339768	79.0	120.0
520	0.0	3.0
55854	3750.0	4327.0
521	2674.0	3920.0
522	3314.0	4274.0
55853	6.0	4.0
523	5443.0	5963.0
55852	3998.0	6787.0
79801	58.0	89.0
79800	747.0	590.0
55851	1773.0	1808.0
525	394.0	18.0
55858	4223.0	5046.0
79803	1268.0	1470.0
55857	1342.0	1565.0
79802	243.0	98.0
526	4705.0	5652.0
55856	2137.0	1861.0
79805	265.0	623.0
527	1970.0	2743.0
528	3407.0	3843.0
55855	7.0	7.0
79804	11.0	13.0
529	7099.0	7230.0
79807	620.0	612.0
79809	2306.0	1437.0
256957	2.0	6.0
55859	120.0	97.0
100505624	5.0	9.0
100505621	0.0	1.0
7500	0.0	0.0
339761	63.0	51.0
80818	1881.0	2489.0
80817	1054.0	967.0
80816	295.0	277.0
339766	5.0	1.0
55861	241.0	235.0
55860	3346.0	3565.0
79830	793.0	701.0
105377240	0.0	0.0
340745	0.0	0.0
79832	1763.0	3036.0
80821	988.0	1467.0
533	6464.0	7491.0
80820	987.0	1085.0
79831	463.0	610.0
102723680	0.0	0.0
55863	1544.0	1668.0
79834	4386.0	5315.0
534	93.0	74.0
535	3940.0	4656.0
55862	3926.0	4238.0
79833	592.0	736.0
340749	3.0	8.0
105377243	0.0	0.0
55869	1074.0	1065.0
79836	297.0	213.0
537	11581.0	18771.0
79838	3260.0	9827.0
538	1877.0	2270.0
55867	3.0	17.0
79837	3435.0	3813.0
539	3315.0	3691.0
79839	132.0	136.0
594855	0.0	1.0
7512	27.0	30.0
594857	0.0	0.0
7511	4484.0	3074.0
339751	2.0	10.0
55872	25.0	50.0
256933	1.0	4.0
540	769.0	1801.0
55871	562.0	658.0
55870	7556.0	10668.0
541	4.0	20.0
542	0.0	0.0
55876	173.0	131.0
543	0.0	0.0
79820	49.0	161.0
544	0.0	0.0
79823	260.0	280.0
545	1764.0	3882.0
546	6655.0	9692.0
79822	647.0	1003.0
79825	359.0	587.0
547	3465.0	827.0
7503	1.0	1.0
100505616	83.0	66.0
55879	73.0	39.0
549	1755.0	2656.0
79827	1630.0	2162.0
7504	344.0	207.0
79829	955.0	942.0
7507	943.0	1121.0
79828	1191.0	1572.0
641700	199.0	209.0
7508	3873.0	2912.0
100505619	0.0	0.0
101927150	9.0	7.0
653707	0.0	0.0
101927152	7.0	1.0
101927155	59.0	61.0
7520	17085.0	18744.0
92822	857.0	1071.0
80835	5.0	10.0
101927158	21.0	14.0
80834	0.0	0.0
80833	2249.0	2269.0
339742	5.0	4.0
653702	286.0	401.0
339745	2306.0	2766.0
550	5942.0	6326.0
79850	1090.0	1425.0
551	0.0	0.0
339736	3.0	2.0
79852	170.0	30.0
552	945.0	920.0
256987	9400.0	31196.0
553	2.0	3.0
554	144.0	188.0
79854	40.0	51.0
79853	0.0	1.0
55885	1002.0	1862.0
79856	142.0	686.0
55884	2982.0	4468.0
100652885	1.0	1.0
7514	8531.0	9288.0
79858	500.0	419.0
558	3346.0	3812.0
92815	610.0	906.0
7516	108.0	132.0
55889	1.0	0.0
7515	2062.0	1936.0
55888	304.0	351.0
7518	291.0	313.0
7517	522.0	350.0
7532	8464.0	14767.0
100422821	0.0	0.0
7531	24752.0	33626.0
7534	30919.0	35467.0
100422823	0.0	0.0
7533	5338.0	5789.0
101927167	795.0	1103.0
100422824	0.0	2.0
65217	1.0	5.0
80824	7045.0	8582.0
100422826	0.0	0.0
340719	57.0	112.0
80823	920.0	970.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	4762.0	3142.0
80829	4327.0	5257.0
100422829	0.0	0.0
144097	1239.0	1138.0
55894	0.0	0.0
55893	4222.0	3621.0
55892	1131.0	1917.0
563	54825.0	60795.0
79841	86.0	40.0
55891	3.0	2.0
79840	63.0	61.0
80832	1114.0	837.0
79843	101.0	101.0
55898	7015.0	8280.0
80831	0.0	0.0
55897	868.0	2702.0
566	4.0	3.0
79842	408.0	436.0
79845	453.0	492.0
567	132645.0	110894.0
80830	4549.0	5846.0
79844	34.0	164.0
79847	246.0	200.0
7525	3362.0	4082.0
79846	2000.0	1113.0
79849	4.0	0.0
79848	792.0	859.0
7526	15.0	12.0
7529	17445.0	18482.0
7528	6332.0	6771.0
101927171	2.0	4.0
92806	450.0	429.0
65220	3455.0	4443.0
92840	2369.0	2772.0
7541	1105.0	1115.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3996.0	3396.0
7542	552.0	698.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	2.0	0.0
100422834	0.0	0.0
7544	1252.0	1155.0
100422835	0.0	0.0
102723647	24.0	21.0
653720	6.0	1.0
100422837	0.0	0.0
80856	3056.0	3427.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	2.0
79870	72.0	217.0
571	3224.0	3508.0
572	2408.0	2655.0
79872	2893.0	2930.0
573	5362.0	5299.0
79871	1620.0	1862.0
79874	3376.0	6810.0
102723641	16.0	12.0
575	147.0	116.0
79873	584.0	580.0
79876	2585.0	3297.0
576	493.0	614.0
340706	1992.0	2311.0
577	135.0	131.0
79875	13270.0	9896.0
80864	41.0	49.0
578	706.0	735.0
80863	340.0	400.0
579	12.0	13.0
79877	2550.0	3173.0
80862	291.0	306.0
7536	12408.0	15407.0
79879	221.0	305.0
7535	214.0	406.0
7538	14853.0	29129.0
7539	328.0	337.0
7552	513.0	309.0
101927186	0.0	0.0
100422841	1.0	0.0
7551	1667.0	2147.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	430.0	517.0
7553	1141.0	1116.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	712.0	773.0
7555	22118.0	23411.0
100422846	2.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	624.0	661.0
581	1964.0	2270.0
582	191.0	187.0
583	3061.0	3116.0
79861	21.0	20.0
79863	786.0	1211.0
585	1889.0	6575.0
100652899	0.0	1.0
586	316.0	448.0
79862	296.0	322.0
102723631	0.0	0.0
587	2862.0	8884.0
79865	19.0	13.0
80854	12048.0	16795.0
80853	1482.0	2374.0
79864	513.0	508.0
80852	135.0	207.0
79867	1681.0	2416.0
254312	0.0	0.0
79866	102.0	102.0
80851	2175.0	2762.0
79869	5592.0	5994.0
7547	2.0	0.0
7546	0.0	2.0
79868	1776.0	2147.0
7549	357.0	436.0
256979	0.0	1.0
101927193	1.0	1.0
7561	852.0	730.0
7562	779.0	1046.0
7565	309.0	313.0
101927111	78.0	159.0
7564	847.0	735.0
7567	315.0	296.0
7566	622.0	832.0
101927112	0.0	0.0
101927117	7.0	14.0
590	318.0	1452.0
339822	0.0	0.0
593	379.0	407.0
594	1785.0	2729.0
595	12579.0	14535.0
596	3617.0	1969.0
597	71.0	101.0
598	5976.0	8008.0
599	5637.0	6024.0
7559	2197.0	2198.0
7572	6682.0	8894.0
7571	81.0	72.0
7574	526.0	684.0
101929780	76.0	130.0
7576	1262.0	1196.0
7577	1.0	0.0
101927126	128.0	239.0
101927125	1.0	0.0
101927129	0.0	0.0
7570	1749.0	2033.0
339804	109.0	120.0
7569	527.0	528.0
7568	41.0	35.0
101978719	0.0	0.0
7582	2904.0	3442.0
7584	355.0	417.0
7587	1710.0	2886.0
7586	9789.0	15393.0
7589	506.0	443.0
101927134	0.0	0.0
7581	3768.0	4796.0
7580	2400.0	2204.0
100652988	100.0	283.0
7579	188.0	200.0
7594	1438.0	1680.0
7593	1028.0	1316.0
7596	1087.0	1045.0
7597	734.0	860.0
101927149	0.0	0.0
7592	895.0	987.0
100652974	0.0	0.0
254359	1485.0	1780.0
100133005	16.0	16.0
101929730	29.0	24.0
101929736	31.0	47.0
55803	424.0	500.0
55802	2244.0	2322.0
55801	2.0	1.0
55800	140.0	355.0
55806	1000.0	451.0
100420113	0.0	0.0
55805	174.0	208.0
55809	1580.0	1413.0
55808	1236.0	13328.0
100652909	0.0	1.0
101929746	1.0	8.0
101929743	2.0	2.0
100133024	0.0	1.0
55810	2419.0	2970.0
55814	2528.0	3077.0
55813	2368.0	2554.0
55812	626.0	484.0
100652918	0.0	0.0
55811	17.0	22.0
55818	3445.0	4007.0
55816	72.0	187.0
55815	61.0	66.0
55819	4324.0	4422.0
254394	1024.0	1192.0
100419149	0.0	0.0
100133036	3.0	4.0
55821	4.0	2.0
101930749	0.0	0.0
100133037	1.0	2.0
100133038	14.0	11.0
55825	725.0	591.0
101930745	0.0	0.0
55824	827.0	1794.0
101930746	0.0	0.0
55823	3766.0	3937.0
101930747	0.0	0.0
55829	4391.0	5964.0
55827	5186.0	7244.0
101930744	0.0	0.0
100420143	0.0	1.0
101929760	9.0	12.0
101927102	1.0	6.0
101927101	0.0	2.0
101929768	14.0	19.0
101929765	0.0	3.0
100133040	0.0	0.0
100419158	2.0	2.0
101929769	13.0	9.0
100133044	0.0	0.0
55832	7404.0	8123.0
254398	0.0	0.0
55831	3260.0	2570.0
55830	3322.0	4020.0
55835	506.0	600.0
100652939	5650.0	24046.0
100420149	0.0	0.0
55833	2314.0	3661.0
55839	844.0	1802.0
55837	2459.0	2298.0
90167	34.0	13.0
677679	0.0	0.0
90161	371.0	655.0
134637	224.0	418.0
388701	2.0	1.0
100420159	20.0	30.0
100420158	0.0	0.0
388707	10.0	28.0
100420155	1.0	0.0
677681	0.0	0.0
100419178	0.0	0.0
43847	46.0	25.0
101929701	0.0	0.0
43849	301.0	1406.0
28227	505.0	519.0
122631	0.0	0.0
90187	653.0	720.0
100419187	0.0	0.0
100419185	9.0	8.0
101929716	2.0	1.0
122622	536.0	475.0
388722	64.0	75.0
100420178	0.0	0.0
132001	518.0	377.0
388714	62.0	30.0
122618	442.0	439.0
388719	1.0	0.0
122616	1116.0	940.0
100420190	1.0	2.0
100037280	4.0	11.0
388743	163.0	9.0
768097	7.0	6.0
768096	20.0	38.0
90199	3.0	2.0
90193	9.0	16.0
90196	2997.0	2869.0
100505591	1.0	0.0
100505592	24.0	54.0
388730	78.0	102.0
768086	0.0	0.0
119032	2794.0	2685.0
122665	0.0	1.0
388762	0.0	0.0
122664	3.0	3.0
388761	0.0	0.0
104413892	1.0	0.0
104413890	1.0	1.0
104413891	7.0	5.0
388753	819.0	1069.0
122651	0.0	0.0
119016	97.0	103.0
388759	37.0	42.0
90321	1349.0	1634.0
90324	2701.0	2790.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	0.0	2.0
100270919	0.0	0.0
100270912	3.0	0.0
124790	133.0	165.0
100270913	0.0	0.0
100270914	1.0	0.0
100270915	0.0	0.0
388428	0.0	1.0
100270920	1.0	7.0
641638	1770.0	1840.0
401967	2.0	2.0
100270921	0.0	3.0
100270922	0.0	0.0
148753	28.0	51.0
148756	0.0	0.0
92979	781.0	1154.0
90316	0.0	0.0
340485	353.0	434.0
134121	228.0	279.0
90317	893.0	1213.0
653619	0.0	0.0
161725	189.0	247.0
340481	1101.0	1589.0
100270909	0.0	0.0
92973	166.0	160.0
90313	1411.0	1638.0
100270905	1.0	1.0
124783	21.0	23.0
100270906	0.0	0.0
401960	0.0	2.0
100270907	0.0	1.0
100270908	0.0	0.0
146110	11.0	15.0
100270903	5.0	0.0
641649	156.0	148.0
124773	3.0	2.0
641648	0.0	0.0
388419	1.0	4.0
401959	1.0	0.0
158104	12.0	13.0
90342	39.0	31.0
161753	8.0	9.0
339483	497.0	404.0
653643	0.0	0.0
339487	841.0	943.0
339488	45.0	36.0
653645	0.0	0.0
28396	68.0	42.0
28394	605.0	362.0
401944	157.0	194.0
28395	186.0	84.0
653650	25.0	21.0
90338	1799.0	1960.0
92999	2894.0	3759.0
641654	0.0	0.0
28392	1039.0	388.0
28393	66.0	11.0
28391	26.0	16.0
653639	3.0	4.0
90332	696.0	585.0
134145	804.0	1014.0
161742	2673.0	2383.0
90333	1540.0	1438.0
340460	0.0	0.0
134147	3818.0	2904.0
339476	0.0	1.0
653635	69.0	45.0
339479	404.0	756.0
401934	33.0	63.0
124751	67.0	63.0
148789	1156.0	1795.0
653641	0.0	0.0
90326	925.0	856.0
90362	828.0	939.0
100505761	934.0	850.0
100505767	6.0	12.0
388474	24.0	68.0
148713	11.0	14.0
28374	0.0	0.0
28373	0.0	0.0
28378	0.0	7.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	4.0
340441	0.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	2.0	0.0
90353	113.0	159.0
100505755	2.0	3.0
90355	650.0	779.0
100505753	0.0	1.0
339451	249.0	327.0
339453	79.0	98.0
653656	0.0	0.0
339456	56.0	137.0
653657	0.0	0.0
653658	35.0	83.0
28385	28.0	7.0
28383	3.0	4.0
600	13.0	14.0
28387	13.0	6.0
28388	4044.0	395.0
601	0.0	0.0
602	1763.0	2369.0
604	4356.0	2876.0
605	1605.0	1408.0
100505758	5.0	14.0
28381	0.0	0.0
606	14.0	8.0
607	2970.0	5243.0
28382	0.0	0.0
608	51.0	17.0
28380	13.0	1.0
100505785	0.0	0.0
219623	477.0	721.0
100505783	692.0	715.0
219621	256.0	227.0
401994	5.0	0.0
401993	0.0	0.0
339442	2.0	0.0
401992	0.0	1.0
28358	0.0	0.0
653689	345.0	261.0
148741	685.0	534.0
28359	0.0	0.0
90381	56.0	61.0
339448	1197.0	1147.0
28352	0.0	0.0
28353	0.0	0.0
653691	2.0	2.0
148738	2.0	152.0
28351	0.0	0.0
122145	0.0	1.0
28356	0.0	1.0
610	32.0	38.0
28357	0.0	0.0
611	151.0	201.0
28354	0.0	0.0
28355	0.0	0.0
613	3655.0	3667.0
616	0.0	1.0
617	1214.0	1369.0
618	37.0	54.0
90378	1123.0	1343.0
376497	3040.0	2801.0
90379	1075.0	1131.0
100505776	0.0	0.0
401983	0.0	0.0
401982	0.0	2.0
401981	0.0	0.0
653677	26.0	47.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	1.0
622	1484.0	2143.0
28365	0.0	0.0
623	6.0	15.0
340419	204.0	1264.0
401973	0.0	0.0
28366	0.0	0.0
624	532.0	504.0
627	529.0	348.0
134111	652.0	593.0
629	2698.0	1641.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	7.0	11.0
146183	17.0	57.0
339416	86.0	127.0
79931	39.0	13.0
55964	447.0	361.0
631	147.0	138.0
79930	229.0	312.0
632	19.0	8.0
79933	13.0	1817.0
633	12632.0	17835.0
634	2736.0	8029.0
79932	7582.0	16316.0
55968	4452.0	4868.0
79935	66.0	74.0
635	5.0	4.0
79934	2236.0	2111.0
636	766.0	2833.0
55967	1566.0	1980.0
637	1056.0	1254.0
79937	180.0	116.0
100505724	0.0	0.0
55966	112.0	229.0
158172	1.0	2.0
638	727.0	1168.0
639	1130.0	1213.0
79939	6784.0	8541.0
101927081	0.0	0.0
55969	655.0	691.0
101927084	20.0	13.0
158158	2932.0	3608.0
219654	5192.0	7373.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2208.0	2414.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	3905.0	4127.0
55970	8901.0	9320.0
640	47.0	74.0
100270998	1.0	2.0
641	74.0	151.0
642	1816.0	1719.0
55975	1920.0	2385.0
100270992	0.0	0.0
158160	171.0	108.0
643	6.0	14.0
55974	3171.0	3223.0
122199	19.0	27.0
55973	5115.0	4722.0
644	1989.0	2499.0
100270994	0.0	0.0
79922	331.0	462.0
55972	1690.0	1768.0
645	4245.0	4020.0
79921	9798.0	10144.0
388499	0.0	3.0
79924	1041.0	2082.0
646	60.0	7.0
79923	4.0	2.0
648	3461.0	3472.0
79925	549.0	422.0
649	1286.0	1464.0
79927	170.0	242.0
79929	246.0	141.0
100505718	1.0	0.0
100505741	32.0	18.0
7620	533.0	457.0
100422911	0.0	0.0
7621	498.0	560.0
100422913	6.0	1.0
100422914	0.0	0.0
102725509	140.0	136.0
339400	122.0	187.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	2.0
100422918	0.0	0.0
339403	3.0	0.0
100422919	0.0	0.0
650	444.0	251.0
100270986	0.0	0.0
651	562.0	39.0
652	1939.0	2205.0
79953	276.0	368.0
653	1995.0	3258.0
100270981	0.0	0.0
654	510.0	243.0
100270982	0.0	0.0
655	1187.0	755.0
79955	45.0	39.0
100270983	0.0	0.0
79954	1639.0	2263.0
656	285.0	265.0
100270984	0.0	0.0
657	4077.0	3474.0
79957	113.0	75.0
79956	3106.0	3529.0
658	6320.0	6360.0
79959	412.0	394.0
659	10364.0	10585.0
100505746	63.0	76.0
92912	5239.0	3877.0
79958	1059.0	2038.0
100270980	0.0	0.0
7617	41.0	64.0
100422920	0.0	0.0
7633	331.0	391.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	2.0	1.0
219670	11.0	8.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	67.0	75.0
100270974	15.0	27.0
661	1057.0	1443.0
100270975	0.0	1.0
662	555.0	510.0
79940	56.0	96.0
100270976	0.0	3.0
663	4650.0	4242.0
100270977	0.0	1.0
55997	57.0	6.0
664	4693.0	6758.0
665	6463.0	7976.0
53335	951.0	268.0
79944	600.0	861.0
666	4099.0	4312.0
100270972	0.0	3.0
667	15687.0	16418.0
79943	382.0	578.0
79946	38.0	43.0
668	13.0	12.0
53339	4002.0	4505.0
669	1321.0	1201.0
100505738	295.0	257.0
79948	5.0	16.0
53336	0.0	0.0
7626	1661.0	1283.0
55999	0.0	0.0
79947	2207.0	2677.0
55998	1.0	0.0
7625	833.0	1180.0
92906	2370.0	2861.0
7628	0.0	0.0
79949	1268.0	3072.0
7627	1337.0	1529.0
100505739	0.0	1.0
7629	2275.0	2476.0
161779	199.0	183.0
101929693	181.0	219.0
104533120	8.0	7.0
100422930	0.0	0.0
101927034	1.0	5.0
100422931	0.0	0.0
7644	1829.0	2063.0
106903081	41.0	56.0
7643	150.0	81.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	8.0	44.0
100422938	0.0	0.0
100422939	0.0	0.0
670	585.0	1176.0
671	40.0	95.0
79971	8527.0	12134.0
100270963	0.0	4.0
672	357.0	417.0
79970	924.0	729.0
53342	155.0	226.0
100270964	16.0	45.0
673	2112.0	2803.0
79973	284.0	217.0
53340	438.0	443.0
675	110.0	103.0
53345	21.0	38.0
79974	6714.0	6203.0
53346	153.0	160.0
676	0.0	3.0
79977	7528.0	8524.0
53343	3797.0	4358.0
677	23767.0	17474.0
100270961	0.0	0.0
678	17045.0	15818.0
53344	1094.0	1410.0
100270962	0.0	0.0
53349	1691.0	2044.0
79979	1487.0	1457.0
92935	319.0	773.0
158131	0.0	0.0
7634	4.0	9.0
53347	95.0	177.0
7637	1986.0	2362.0
7639	294.0	402.0
7638	79.0	112.0
158135	345.0	505.0
100422940	0.0	0.0
219699	2654.0	2315.0
100422942	0.0	0.0
7652	9.0	13.0
100422943	4.0	59.0
100422944	0.0	3.0
100422945	0.0	0.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	3317.0	3184.0
682	22706.0	34506.0
401914	3.0	1.0
683	297.0	229.0
53353	213.0	634.0
100270953	0.0	1.0
684	4292.0	3292.0
79962	116.0	34.0
79961	1662.0	1792.0
685	455.0	558.0
401911	3.0	13.0
686	1842.0	2069.0
687	10122.0	7086.0
79963	95.0	111.0
688	6246.0	2399.0
79966	2200.0	1889.0
53354	377.0	216.0
100270950	1.0	3.0
689	18695.0	23551.0
100270951	0.0	0.0
79968	284.0	242.0
92922	613.0	722.0
53358	110.0	139.0
79969	689.0	890.0
92960	352.0	369.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2243.0	2417.0
7661	2.0	0.0
100422952	0.0	0.0
5001	1609.0	1653.0
100422953	2.0	0.0
5002	891.0	912.0
100422954	0.0	0.0
5003	31.0	34.0
100422955	0.0	0.0
5004	48.0	40.0
100270938	0.0	0.0
100422957	0.0	2.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	1.0
79991	857.0	1124.0
653604	4.0	2.0
79990	2339.0	1867.0
100270937	0.0	0.0
79993	2955.0	6568.0
401903	0.0	0.0
694	9662.0	9626.0
641616	0.0	7.0
79992	4.0	4.0
695	326.0	418.0
100270943	0.0	1.0
696	7.0	2.0
699	97.0	129.0
79998	80.0	93.0
100505704	0.0	0.0
134187	7.0	1.0
100505702	60.0	80.0
641613	2.0	2.0
401904	25.0	47.0
641614	1.0	0.0
100422960	0.0	0.0
5010	1141.0	1260.0
7673	160.0	237.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1301.0	2071.0
101927067	9.0	28.0
100422964	0.0	0.0
5013	50.0	2121.0
100422965	10.0	21.0
100422966	0.0	0.0
5015	0.0	5.0
100422967	0.0	1.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2242.0	1892.0
146177	12.0	7.0
100270924	0.0	0.0
79980	847.0	601.0
100270925	0.0	0.0
100270926	8.0	13.0
79982	3019.0	3298.0
79981	9.0	14.0
79983	502.0	170.0
