id	5eb01b59-7181-491d-9c1e-9903473ad91e	725ae5e0-0325-4f5e-ba91-7694ac1166bb
90507	4241.0	2495.0
5229	2188.0	2313.0
90506	163.0	111.0
5241	1341.0	1396.0
219469	0.0	0.0
101929471	0.0	0.0
5243	286.0	646.0
5244	49.0	49.0
101929478	0.0	0.0
5245	6595.0	6849.0
219464	0.0	0.0
5246	0.0	0.0
5236	4579.0	6100.0
5238	8168.0	6984.0
5239	19764.0	19522.0
100505945	4.0	5.0
158399	223.0	115.0
5250	19732.0	24721.0
101929484	0.0	6.0
5251	90.0	46.0
5252	10526.0	4991.0
219479	0.0	0.0
5253	4447.0	5650.0
5255	1742.0	1642.0
219477	0.0	0.0
5256	3595.0	2165.0
5257	5845.0	7287.0
220441	2094.0	794.0
100419558	3.0	2.0
100419554	1.0	0.0
90525	955.0	420.0
158383	9.0	8.0
100420546	4.0	2.0
90527	4187.0	260.0
158381	27.0	2.0
100505933	6.0	3.0
90529	973.0	764.0
5261	3443.0	1778.0
5264	2310.0	3657.0
5265	599.0	5155.0
5266	27.0	432.0
5267	3.0	11.0
219487	1.0	0.0
5268	4023.0	686.0
101929410	53.0	22.0
219484	0.0	0.0
219482	0.0	0.0
5260	86.0	177.0
5258	1.0	0.0
5259	0.0	0.0
5272	489.0	602.0
5273	103.0	1.0
5274	1674.0	419.0
28509	0.0	0.0
5275	95.0	21.0
5276	17.0	3.0
5277	1823.0	514.0
101929423	45.0	55.0
5279	2141.0	2013.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	434.0	830.0
28505	0.0	0.0
101929428	6.0	0.0
5271	630.0	434.0
28506	0.0	0.0
256435	67.0	122.0
28500	0.0	0.0
5269	14687.0	20423.0
105377617	0.0	0.0
5283	2222.0	1487.0
5284	11571.0	10297.0
100420450	1.0	2.0
5286	3291.0	4386.0
5287	1639.0	1317.0
5288	175.0	109.0
5289	2123.0	2063.0
101929437	0.0	0.0
5280	33.0	78.0
5281	822.0	590.0
5282	0.0	0.0
102723166	22.0	5.0
102723167	24.0	19.0
102723165	0.0	6.0
100420458	2.0	9.0
5294	36.0	74.0
100420462	14.0	1.0
5295	2966.0	5935.0
100419472	2.0	1.0
5296	132.0	150.0
5297	5277.0	4377.0
5298	7254.0	5009.0
100419471	1.0	0.0
5290	1302.0	1534.0
100419477	8.0	0.0
5291	2979.0	2870.0
5292	4598.0	2961.0
5293	573.0	538.0
100420473	0.0	0.0
100101932	2.0	1.0
100101938	1.0	0.0
256472	21.0	18.0
256471	1235.0	593.0
100419489	0.0	0.0
100101935	0.0	0.0
100270680	5.0	21.0
100420477	3.0	0.0
100420476	0.0	0.0
100420484	0.0	2.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	8.0	8.0
101929402	78.0	10.0
100270648	0.0	0.0
101929407	41.0	21.0
105375013	19.0	4.0
641365	0.0	0.0
641364	1.0	0.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	78.0	56.0
28572	0.0	1.0
28573	2.0	1.0
28570	0.0	0.0
28571	0.0	0.0
28576	2.0	1.0
28577	0.0	0.0
653354	2.0	21.0
28574	0.0	0.0
401687	1.0	0.0
28575	1.0	1.0
641372	4.0	0.0
641371	199.0	223.0
112950	2454.0	2402.0
641373	0.0	0.0
28589	92.0	27.0
28583	1.0	2.0
28584	3.0	4.0
28581	4.0	4.0
28582	1.0	2.0
28587	0.0	0.0
124930	420.0	830.0
28588	0.0	0.0
28585	2.0	0.0
28586	3.0	6.0
28580	1.0	1.0
124935	3775.0	1677.0
124936	2909.0	1849.0
378805	1299.0	248.0
641380	1.0	0.0
112942	4296.0	4450.0
378807	23.0	0.0
641382	0.0	1.0
641384	4.0	0.0
401675	8.0	0.0
28558	5.0	8.0
28559	94.0	139.0
28556	0.0	0.0
28557	3.0	6.0
148930	2.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	2.0	0.0
148932	2196.0	1229.0
401665	0.0	3.0
641379	0.0	0.0
124925	50.0	9.0
401664	0.0	23.0
28569	6.0	2.0
401663	0.0	5.0
112939	3651.0	4090.0
401662	0.0	26.0
28567	9.0	10.0
401661	0.0	27.0
28568	18.0	35.0
112937	488.0	1827.0
112936	5262.0	6892.0
449645	0.0	0.0
28561	9.0	0.0
124912	5.0	1.0
653361	38.0	37.0
28560	2.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	25.0	12.0
28566	1.0	0.0
28563	6.0	15.0
28564	23.0	0.0
378828	0.0	0.0
378825	3.0	4.0
391804	2.0	0.0
124989	202.0	140.0
391803	1.0	0.0
340286	3.0	1.0
653390	86.0	39.0
339290	2235.0	1751.0
339291	1.0	0.0
378818	1.0	0.0
378819	1.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	791.0	899.0
124975	2824.0	1615.0
124976	197.0	1019.0
391819	0.0	0.0
124974	1.0	2.0
340277	796.0	368.0
340274	34.0	9.0
340273	42.0	15.0
339287	6108.0	5185.0
28514	1304.0	1117.0
28512	807.0	852.0
28513	79.0	1.0
28518	0.0	3.0
28519	0.0	0.0
28516	1.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	3237.0	3902.0
124961	924.0	798.0
340267	306.0	55.0
340260	0.0	0.0
112970	304.0	420.0
28525	0.0	0.0
28526	12.0	39.0
28523	0.0	0.0
378832	2.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	7933.0	19000.0
901	9088.0	9466.0
340252	832.0	958.0
902	2375.0	2002.0
904	2540.0	1982.0
905	3164.0	1736.0
908	8367.0	12732.0
909	8.0	54.0
340371	2781.0	1416.0
136895	342.0	250.0
51081	3905.0	3731.0
51083	4.0	564.0
51082	6506.0	7196.0
51085	352.0	50.0
51084	5014.0	6928.0
51087	343.0	70.0
51086	20.0	2.0
146212	23.0	3.0
51088	1294.0	3070.0
910	4.0	4.0
90678	2772.0	2734.0
911	100.0	97.0
912	132.0	115.0
913	99.0	69.0
914	657.0	453.0
915	218.0	156.0
916	948.0	662.0
917	149.0	122.0
919	154.0	160.0
90673	1236.0	804.0
51090	1909.0	754.0
51092	10523.0	3989.0
51091	773.0	883.0
51094	11055.0	10296.0
51093	4623.0	2851.0
51096	1884.0	1988.0
51095	1468.0	1503.0
146225	6.0	6.0
51098	1575.0	1891.0
340359	5.0	39.0
51097	9450.0	6258.0
146223	3246.0	8114.0
51099	739.0	840.0
920	695.0	981.0
146227	36.0	125.0
921	162.0	158.0
90668	139.0	39.0
922	0.0	1.0
923	238.0	188.0
340351	372.0	185.0
924	359.0	221.0
643941	7.0	0.0
925	749.0	461.0
926	177.0	132.0
927	40.0	47.0
928	50057.0	25466.0
100312775	18.0	8.0
929	1085.0	1429.0
158228	249.0	446.0
339366	307.0	258.0
26095	118.0	163.0
401825	0.0	1.0
26098	1130.0	1259.0
340348	1068.0	1685.0
26097	5967.0	4158.0
388324	446.0	434.0
26099	7349.0	7309.0
388325	61.0	91.0
930	48.0	11.0
148898	252.0	177.0
931	28.0	21.0
388323	32.0	42.0
932	0.0	0.0
933	118.0	174.0
643954	11.0	1.0
26090	8877.0	5879.0
134265	183.0	417.0
26092	6293.0	6620.0
936	0.0	0.0
26091	2184.0	2046.0
158234	795.0	560.0
26094	737.0	712.0
643955	0.0	0.0
938	1.0	10.0
26093	2631.0	1749.0
939	53.0	73.0
401827	16.0	0.0
90693	389.0	507.0
158219	623.0	669.0
134266	756.0	1481.0
643971	0.0	0.0
940	41.0	47.0
941	1.0	7.0
124872	10.0	0.0
942	113.0	154.0
943	14.0	20.0
342994	6.0	7.0
944	18.0	35.0
643965	0.0	0.0
945	55.0	59.0
946	17.0	14.0
7903	132.0	286.0
947	1027.0	4091.0
158222	34.0	33.0
948	84.0	125.0
949	2896.0	3447.0
7905	17683.0	13278.0
136853	52.0	131.0
401895	0.0	0.0
339344	644.0	669.0
339345	20.0	0.0
653308	276.0	524.0
26074	20.0	26.0
7918	1525.0	1612.0
26073	7901.0	9212.0
7917	17455.0	14897.0
7919	6338.0	1676.0
950	22892.0	34958.0
951	363.0	474.0
952	1380.0	82.0
388344	822.0	1435.0
953	1650.0	3688.0
954	1642.0	1960.0
643976	0.0	0.0
955	14650.0	9796.0
641311	2.0	3.0
956	1750.0	164.0
957	9866.0	13792.0
958	1992.0	1022.0
959	47.0	55.0
7913	5119.0	5992.0
7916	20088.0	23109.0
7915	2147.0	2749.0
26071	4956.0	4098.0
388341	89.0	189.0
26085	249.0	30.0
388339	22.0	33.0
26084	2352.0	2946.0
342979	148.0	121.0
960	17447.0	14631.0
26086	857.0	2495.0
342977	25.0	36.0
388335	1488.0	844.0
961	15917.0	7303.0
26088	5945.0	4447.0
962	411.0	371.0
388336	279.0	3171.0
963	589.0	683.0
388333	3.0	0.0
965	467.0	292.0
966	20268.0	21417.0
7920	783.0	268.0
643987	0.0	0.0
967	42930.0	37771.0
7923	1604.0	1075.0
7922	17857.0	14621.0
968	13.0	17.0
969	713.0	190.0
26080	1.0	0.0
643988	108.0	740.0
26083	13.0	0.0
161835	55.0	25.0
134218	2977.0	3904.0
100312782	0.0	0.0
7941	1519.0	6576.0
7940	278.0	370.0
26059	71.0	108.0
339324	1263.0	1984.0
339327	328.0	263.0
26052	203.0	292.0
26051	55.0	159.0
339318	771.0	766.0
340307	0.0	0.0
26054	5838.0	5540.0
970	21.0	6.0
971	117.0	75.0
26053	2746.0	1819.0
972	46397.0	69940.0
26056	2275.0	2222.0
973	51.0	48.0
974	57.0	220.0
26058	4396.0	5159.0
975	59409.0	49646.0
26057	5934.0	6351.0
653333	10.0	11.0
976	2331.0	3308.0
7932	7.0	0.0
100312789	0.0	0.0
977	40817.0	33007.0
100312788	0.0	0.0
978	27.0	155.0
643996	0.0	0.0
7936	4547.0	4120.0
100312785	0.0	0.0
26050	647.0	856.0
100312787	0.0	0.0
641339	265.0	227.0
161823	692.0	712.0
100312792	0.0	0.0
100312794	4.0	4.0
100312790	0.0	0.0
148870	20.0	26.0
388364	5.0	0.0
388363	239.0	288.0
653316	142.0	20.0
653319	1280.0	776.0
148867	2560.0	2116.0
26063	1909.0	2500.0
122258	1.0	0.0
26062	0.0	0.0
102578074	4.0	92.0
26065	7838.0	10331.0
26064	1879.0	2776.0
983	112.0	269.0
984	2478.0	2004.0
146206	90.0	162.0
987	11258.0	5321.0
988	3348.0	4053.0
7942	5014.0	2721.0
989	6341.0	9213.0
26061	1347.0	1071.0
161829	16.0	2.0
100312798	1.0	0.0
26060	2854.0	4453.0
219525	0.0	0.0
5300	3231.0	3723.0
5301	1.0	0.0
339302	5.0	3.0
388394	0.0	6.0
990	163.0	232.0
991	76.0	146.0
100419609	0.0	0.0
342945	358.0	386.0
993	203.0	390.0
994	1268.0	901.0
51001	1229.0	879.0
100419606	0.0	0.0
51000	1556.0	1404.0
995	23.0	33.0
996	2483.0	3199.0
51003	414.0	375.0
100419608	9.0	12.0
997	3493.0	2898.0
51002	1255.0	1751.0
388389	3.0	2.0
998	13830.0	10548.0
51005	910.0	861.0
999	36687.0	28029.0
51004	979.0	825.0
158293	3984.0	5361.0
51006	6555.0	4180.0
7955	34.0	26.0
51009	4969.0	3315.0
7957	590.0	828.0
51008	1288.0	1336.0
158297	20.0	8.0
219537	18.0	10.0
5310	5210.0	4380.0
5311	1489.0	3297.0
101929387	4.0	5.0
388387	6.0	0.0
100419614	0.0	0.0
388381	7.0	2.0
51010	1133.0	1172.0
100420608	0.0	0.0
342933	3.0	5.0
51012	3098.0	4712.0
51011	1263.0	925.0
51014	9055.0	9500.0
51013	1495.0	1637.0
51016	1298.0	905.0
7965	973.0	1613.0
51015	2761.0	3840.0
5303	1316.0	1523.0
51018	1338.0	1697.0
5304	1063.0	12.0
5305	929.0	1735.0
5306	9272.0	8386.0
5307	1671.0	475.0
51019	1344.0	1619.0
342931	3.0	0.0
5308	6.0	73.0
101929390	0.0	0.0
5309	2.0	0.0
219527	5.0	16.0
101929397	3.0	76.0
7980	1446.0	976.0
5320	118654.0	31518.0
7982	1997.0	2360.0
5321	706.0	963.0
5322	817.0	812.0
7984	1571.0	1062.0
219541	980.0	833.0
51021	4962.0	6508.0
51020	3024.0	3202.0
51023	572.0	604.0
51022	874.0	1221.0
51025	326.0	386.0
342926	1207.0	1107.0
51024	7022.0	6902.0
7976	2158.0	2093.0
5313	46.0	2.0
51027	1190.0	1269.0
100420613	0.0	0.0
51026	2477.0	2545.0
5314	43.0	29.0
7975	2794.0	1966.0
100420612	6.0	6.0
5315	70244.0	49092.0
51029	2207.0	2586.0
7978	608.0	623.0
51028	4195.0	3648.0
5316	1662.0	1697.0
5317	12893.0	3041.0
5318	1738.0	1531.0
7979	4724.0	5290.0
219539	44.0	47.0
5319	1.0	8.0
219557	0.0	0.0
7991	5026.0	6277.0
5330	339.0	279.0
7994	2559.0	3256.0
5331	3238.0	2297.0
5332	613.0	2783.0
7993	398.0	766.0
5333	2557.0	1462.0
5334	878.0	1654.0
51030	2106.0	2074.0
51032	19.0	4.0
51031	4060.0	5167.0
342918	15.0	475.0
100420627	2.0	0.0
51035	6721.0	7717.0
5324	451.0	127.0
5325	690.0	738.0
5326	1836.0	1028.0
5327	7786.0	4201.0
7988	1374.0	957.0
100420621	0.0	0.0
5328	1597.0	1469.0
5329	644.0	388.0
158248	29.0	10.0
5340	10.0	9.0
5341	154.0	282.0
5342	0.0	1.0
5343	10.0	9.0
101929335	641.0	425.0
5345	529.0	1914.0
63027	4528.0	3319.0
342909	207.0	169.0
342908	510.0	209.0
51043	5248.0	5065.0
51042	261.0	337.0
342900	1.0	0.0
100419649	0.0	0.0
51046	17.0	2.0
5335	4218.0	4232.0
90634	992.0	676.0
134285	7.0	6.0
5336	318.0	494.0
5337	553.0	699.0
90637	1215.0	1065.0
100420633	1.0	0.0
5338	3119.0	2970.0
5339	24967.0	23863.0
90639	741.0	650.0
5350	968.0	2993.0
5351	10047.0	10393.0
5352	2435.0	2108.0
219578	4.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1712.0	1152.0
5354	3298.0	24.0
5355	8132.0	3405.0
63036	4.0	0.0
5356	2961.0	3096.0
90632	42.0	0.0
101929344	11.0	10.0
161882	543.0	507.0
51050	7952.0	11743.0
51052	0.0	0.0
643906	1.0	1.0
51054	106.0	187.0
643904	2.0	1.0
51053	3409.0	538.0
643905	2.0	0.0
51056	3341.0	4736.0
51058	904.0	943.0
51057	274.0	297.0
643909	0.0	0.0
5346	167.0	23.0
90624	1314.0	1727.0
51059	93.0	7.0
5347	108.0	94.0
5348	145.0	309.0
5349	36187.0	30555.0
90625	39.0	3101.0
90627	1351.0	1761.0
5360	2584.0	7967.0
5361	1799.0	2519.0
5362	2074.0	1494.0
101929351	116.0	72.0
5364	10909.0	6643.0
5365	1509.0	952.0
5366	1005.0	221.0
90665	152.0	133.0
5367	0.0	0.0
51061	9416.0	5530.0
51060	5387.0	4896.0
51063	675.0	1097.0
51062	527.0	811.0
146279	66.0	52.0
51065	4954.0	6680.0
643915	0.0	0.0
51067	955.0	1091.0
51066	17.0	8.0
51069	1867.0	1825.0
51068	3545.0	4582.0
5357	740.0	1225.0
5358	2540.0	2871.0
100420656	0.0	0.0
5359	2356.0	1702.0
643911	956.0	389.0
100420650	2.0	0.0
5371	4865.0	5822.0
100420660	12.0	1.0
5372	2081.0	2297.0
5373	556.0	514.0
158257	4.0	7.0
732448	1.0	2.0
5375	226.0	0.0
5376	2839.0	4031.0
90655	0.0	0.0
5378	745.0	717.0
219595	588.0	142.0
101929369	2.0	1.0
51070	2801.0	2917.0
51072	299.0	239.0
51071	1150.0	1165.0
5370	0.0	1.0
51074	1413.0	994.0
51073	2683.0	2923.0
51076	952.0	756.0
51075	6746.0	5176.0
51078	6021.0	6548.0
51077	2426.0	2679.0
51079	3545.0	2780.0
5368	6.0	5.0
5369	0.0	0.0
100420665	3.0	0.0
171222	18.0	7.0
171221	1.0	0.0
90649	286.0	274.0
171220	179.0	171.0
5382	152.0	164.0
5383	31.0	31.0
100419560	2.0	3.0
28619	56.0	9.0
5387	195.0	68.0
28613	1.0	0.0
28614	9.0	8.0
220594	15.0	3.0
28611	4.0	3.0
28612	0.0	0.0
28617	0.0	2.0
5380	4.0	1.0
28616	12.0	2.0
28610	1.0	0.0
5379	406.0	458.0
100420558	0.0	0.0
100420557	4.0	1.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1570.0	1240.0
5394	3999.0	3208.0
5395	537.0	495.0
5396	2104.0	2062.0
101929302	29.0	16.0
28624	0.0	0.0
28625	1.0	0.0
28622	0.0	0.0
28623	0.0	0.0
28628	4.0	0.0
28629	3.0	3.0
28626	0.0	0.0
28627	0.0	0.0
28620	0.0	5.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	4.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	4.0	3.0
100419595	0.0	0.0
28602	6.0	6.0
28603	0.0	0.0
101929328	7.0	3.0
28600	0.0	0.0
28601	1.0	5.0
28606	1.0	10.0
101929329	6.0	4.0
100419599	0.0	0.0
256536	143.0	138.0
100420589	0.0	0.0
100420588	2.0	0.0
53615	5329.0	6237.0
53616	977.0	2673.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	2.0	0.0
256586	854.0	893.0
171177	5688.0	1636.0
171169	34.0	11.0
53632	8.0	2.0
53630	145.0	124.0
53635	20456.0	14083.0
53637	784.0	263.0
112840	1170.0	1302.0
26038	617.0	173.0
26037	2112.0	3475.0
653226	13.0	14.0
28699	0.0	0.0
26039	1341.0	1656.0
112849	437.0	241.0
112846	6.0	2.0
26030	3445.0	2646.0
28693	0.0	6.0
28694	0.0	0.0
26032	123.0	63.0
28691	7.0	1.0
26031	799.0	267.0
28692	2.0	4.0
26034	147.0	359.0
28697	0.0	0.0
26033	167.0	1137.0
28698	0.0	0.0
653232	175.0	210.0
100312803	0.0	0.0
26036	2948.0	2104.0
100312806	4.0	0.0
28695	0.0	0.0
26035	1414.0	1290.0
28696	0.0	0.0
653234	19.0	10.0
643898	0.0	0.0
100312801	1.0	0.0
28690	59.0	4.0
26049	336.0	360.0
26048	1004.0	921.0
653214	784.0	1289.0
100312819	0.0	0.0
26040	1376.0	2488.0
26043	2441.0	3024.0
26045	11.0	10.0
653220	0.0	0.0
26047	828.0	6026.0
100312817	0.0	0.0
26046	2946.0	1940.0
100312816	0.0	0.0
124817	377.0	144.0
148808	836.0	433.0
378925	23.0	4.0
28679	0.0	0.0
26015	2269.0	2077.0
653247	9.0	1.0
26018	5950.0	15425.0
28677	5.0	2.0
26017	4813.0	5500.0
28678	2.0	0.0
26019	2966.0	3273.0
124801	573.0	579.0
28671	1.0	6.0
28672	13.0	8.0
26010	8174.0	8233.0
28670	7.0	4.0
26012	2719.0	3829.0
28675	0.0	0.0
26011	270.0	125.0
28676	0.0	0.0
28673	2.0	7.0
148811	6.0	2.0
26013	670.0	161.0
28674	1.0	4.0
124808	1413.0	2140.0
148818	0.0	0.0
112812	179.0	148.0
26027	1006.0	272.0
653236	12.0	40.0
28688	17.0	9.0
28689	11.0	3.0
653238	40.0	54.0
112817	82.0	81.0
148823	328.0	118.0
28682	1.0	4.0
28683	1.0	7.0
148824	33.0	0.0
28680	5.0	11.0
653240	0.0	0.0
26020	12612.0	10573.0
28681	4.0	52.0
28686	0.0	0.0
26022	6805.0	6357.0
28684	6.0	13.0
26025	42.0	69.0
26024	925.0	651.0
28685	0.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	194.0	247.0
28657	0.0	2.0
653268	339.0	74.0
653269	16.0	5.0
28658	3.0	1.0
28655	3.0	1.0
28656	1.0	0.0
28659	1.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	4.0	9.0
28654	0.0	0.0
28651	0.0	0.0
28652	1.0	0.0
100312849	1.0	2.0
102157402	1369.0	1539.0
102157400	0.0	2.0
378938	28217.0	2749.0
641298	12.0	7.0
26005	1945.0	1888.0
28668	0.0	0.0
28669	12.0	12.0
26007	4522.0	4310.0
28666	3.0	7.0
653259	42.0	11.0
28667	3.0	4.0
26009	1953.0	3070.0
28660	2.0	5.0
124857	185.0	121.0
28661	1.0	3.0
26001	11340.0	8889.0
28664	11.0	6.0
26000	4115.0	3357.0
28665	3.0	0.0
26003	7662.0	7366.0
28662	10.0	3.0
26002	684.0	4364.0
28663	32.0	8.0
100312850	16.0	30.0
340390	215.0	12.0
340393	7.0	0.0
28639	6.0	11.0
112869	1334.0	1266.0
28638	1315.0	656.0
100312829	3.0	1.0
100312826	9.0	15.0
124842	24.0	37.0
100312825	1.0	0.0
100312828	18.0	16.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	1.0	0.0
340385	841.0	792.0
100312823	0.0	0.0
339390	6.0	4.0
339396	18.0	0.0
28646	0.0	1.0
378950	0.0	0.0
28647	1.0	2.0
339398	205.0	92.0
378951	0.0	0.0
28644	1.0	2.0
378952	0.0	0.0
378953	3.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1851.0	1685.0
28648	0.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	1.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	0.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	3.0	0.0
100312830	3.0	1.0
646096	3.0	0.0
90799	2512.0	826.0
100287345	4.0	0.0
87171	8.0	6.0
87178	1370.0	1581.0
100287327	0.0	0.0
100287325	3.0	3.0
100287314	23.0	24.0
26191	100.0	66.0
26190	3766.0	4046.0
100287302	0.0	0.0
26173	8655.0	7812.0
26175	2074.0	1801.0
154197	15.0	2.0
5411	6921.0	4374.0
5409	82.0	170.0
26184	0.0	0.0
26188	5.0	1.0
26189	0.0	0.0
5406	1.0	0.0
5407	9.0	0.0
5408	4.0	0.0
286002	280.0	136.0
5420	952.0	3796.0
286006	41.0	17.0
100131546	0.0	3.0
646016	0.0	0.0
5422	909.0	1125.0
51122	1311.0	1902.0
51121	898.0	1154.0
51124	3404.0	4306.0
51123	4069.0	3939.0
5412	5491.0	5174.0
51126	3330.0	4403.0
51125	3283.0	4524.0
5413	530.0	1917.0
5414	254.0	455.0
51128	9172.0	4986.0
51127	134.0	88.0
51129	3598.0	379.0
646024	8.0	18.0
646023	24.0	28.0
100131539	6.0	1.0
5430	19463.0	11365.0
5431	4431.0	4656.0
286016	28.0	18.0
5432	5867.0	4959.0
100131535	6.0	3.0
5433	2136.0	2313.0
105369729	1.0	0.0
51131	2060.0	1176.0
51130	289.0	230.0
51133	6055.0	8139.0
51132	3967.0	4357.0
51135	1377.0	1020.0
51134	607.0	639.0
5423	2044.0	1495.0
90701	9693.0	8542.0
5424	913.0	903.0
51136	908.0	365.0
5425	6233.0	9009.0
51138	2398.0	2467.0
5426	3434.0	1887.0
646019	4.0	8.0
5427	129.0	122.0
5428	2399.0	1790.0
5429	838.0	684.0
100131528	0.0	0.0
5440	2658.0	2672.0
5441	6007.0	5924.0
5442	3364.0	2979.0
5443	66.0	70.0
5444	3.0	0.0
51142	10891.0	14041.0
51141	1701.0	1717.0
51144	5586.0	5338.0
51143	2779.0	2975.0
51146	1.0	1.0
89758	0.0	0.0
5434	9322.0	8916.0
51148	1694.0	3682.0
5435	10.0	13.0
51147	2556.0	2287.0
5436	3881.0	3900.0
90736	728.0	1198.0
51149	2037.0	785.0
5437	3046.0	3638.0
5438	1719.0	2226.0
5439	3435.0	2901.0
90737	3.0	0.0
5450	513.0	130.0
5451	2566.0	1897.0
5452	754.0	600.0
5453	34.0	22.0
5454	4.0	3.0
646049	1.0	0.0
5455	0.0	2.0
51151	5.0	123.0
51150	10602.0	10009.0
51155	2955.0	2913.0
51154	2582.0	3325.0
51157	2204.0	1749.0
51156	4.0	0.0
5445	1874.0	2823.0
5446	45.0	5.0
5447	8893.0	5292.0
5449	19.0	1.0
286042	176.0	95.0
347487	0.0	0.0
5460	499.0	33.0
5462	176.0	249.0
5463	1424.0	1060.0
5464	4977.0	10301.0
5465	1602.0	1831.0
51160	11375.0	7995.0
100287399	0.0	0.0
646052	0.0	0.0
51162	512.0	1164.0
51161	729.0	707.0
51164	5896.0	7484.0
51163	748.0	922.0
51166	1010.0	1859.0
51168	166.0	46.0
51167	606.0	780.0
5456	4.0	0.0
89778	25346.0	162.0
5457	0.0	1.0
89777	1.0	0.0
5458	0.0	0.0
5459	1.0	4.0
120824	0.0	0.0
5470	6.0	0.0
5471	538.0	1320.0
347475	112.0	124.0
5473	3.0	3.0
5475	45.0	18.0
5476	4777.0	6124.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	782.0	1597.0
100287388	0.0	0.0
100507099	4.0	8.0
51170	1700.0	4674.0
100507098	243.0	210.0
51172	1043.0	783.0
51175	1176.0	517.0
51174	1098.0	769.0
51177	3347.0	3438.0
51176	383.0	1878.0
51179	1.0	3.0
5467	4268.0	3263.0
5468	1278.0	927.0
89766	62.0	8.0
5469	2037.0	2270.0
89765	482.0	643.0
347468	0.0	0.0
89761	2.0	0.0
5481	1510.0	2243.0
89792	81.0	17.0
90780	5892.0	5205.0
89790	127.0	125.0
5483	19.0	28.0
646077	0.0	0.0
5485	0.0	2.0
5486	2.0	3.0
5487	2.0	1.0
5488	7.0	3.0
646070	0.0	0.0
51182	1321.0	980.0
646074	3.0	0.0
5480	1691.0	2123.0
51181	12895.0	15962.0
51184	1592.0	1722.0
51186	5514.0	4317.0
51185	2602.0	2503.0
100287372	0.0	0.0
51188	2228.0	1293.0
51187	6096.0	9090.0
5478	13939.0	20164.0
5479	18038.0	27650.0
89797	1140.0	1152.0
89796	960.0	1592.0
89795	235.0	201.0
89781	3054.0	2185.0
347454	8.0	22.0
5493	8813.0	6177.0
89780	465.0	109.0
5494	5868.0	6335.0
5495	4258.0	3619.0
5496	8820.0	9341.0
5498	1441.0	934.0
5499	13215.0	10390.0
646080	74.0	6.0
100287369	1.0	3.0
51191	708.0	645.0
646087	0.0	0.0
100287364	0.0	0.0
646086	7.0	4.0
51193	2075.0	2825.0
100287366	2.0	0.0
646085	5.0	5.0
51192	212.0	223.0
5491	3.0	6.0
51195	4691.0	605.0
51194	1013.0	1187.0
100287362	11.0	0.0
51196	1115.0	872.0
51199	1346.0	1987.0
51198	0.0	1.0
5489	0.0	0.0
89782	621.0	623.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	1.0	0.0
28734	0.0	0.0
100507064	3.0	2.0
28735	0.0	0.0
28732	0.0	0.0
100507062	17.0	10.0
28733	0.0	0.0
28738	0.0	0.0
100507067	6.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	24.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	8.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	62.0	36.0
286094	0.0	0.0
100859921	0.0	1.0
100859920	0.0	0.0
286097	634.0	581.0
144717	1255.0	1472.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	65.0	114.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	19.0	58.0
28749	0.0	1.0
100507057	217.0	167.0
100507056	3.0	1.0
100507055	6.0	2.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	29.0
100859930	2211.0	2534.0
347541	0.0	0.0
347544	4.0	9.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	32.0	13.0
