id	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b	e32272e5-a64e-482b-bb3e-b82542a643e3
643898	0.0	0.0
100312801	0.0	1.0
28690	1.0	3.0
26049	710.0	190.0
26048	1099.0	927.0
653214	828.0	909.0
100312819	0.0	0.0
26040	2607.0	1535.0
26043	3433.0	2681.0
26045	4.0	2.0
653220	0.0	0.0
26047	4187.0	8176.0
100312817	0.0	0.0
26046	3747.0	2124.0
100312816	0.0	0.0
124817	102.0	84.0
148808	599.0	148.0
378925	7.0	4.0
28679	0.0	0.0
26015	1907.0	1758.0
653247	0.0	1.0
26018	16525.0	19607.0
28677	1.0	1.0
26017	3715.0	3697.0
28678	0.0	0.0
26019	3152.0	2271.0
124801	626.0	515.0
28671	7.0	0.0
28672	0.0	0.0
26010	6993.0	3913.0
28670	0.0	1.0
26012	2391.0	2102.0
28675	0.0	0.0
26011	154.0	51.0
28676	0.0	3.0
28673	1.0	3.0
148811	23.0	7.0
26013	252.0	160.0
28674	2.0	1.0
124808	1372.0	1322.0
148818	0.0	0.0
112812	86.0	156.0
26027	204.0	79.0
653236	8.0	16.0
28688	3.0	1.0
28689	2.0	2.0
653238	44.0	27.0
112817	57.0	32.0
148823	473.0	82.0
28682	1.0	1.0
28683	0.0	1.0
148824	47.0	2.0
28680	0.0	1.0
653240	0.0	0.0
26020	18905.0	18277.0
28681	0.0	2.0
28686	0.0	0.0
26022	7823.0	7079.0
28684	1.0	2.0
26025	56.0	31.0
26024	437.0	536.0
28685	1.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	281.0	277.0
28657	1.0	0.0
653268	322.0	170.0
653269	120.0	145.0
28658	0.0	0.0
28655	1.0	0.0
28656	0.0	0.0
28659	2.0	0.0
28650	0.0	0.0
653275	2.0	0.0
28653	4.0	1.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	0.0
100312849	5.0	1.0
102157402	1128.0	954.0
102157400	0.0	0.0
378938	4859.0	2831.0
641298	15.0	10.0
26005	1949.0	1724.0
28668	0.0	0.0
28669	0.0	0.0
26007	3330.0	5445.0
28666	2.0	1.0
653259	32.0	6.0
28667	3.0	1.0
26009	2815.0	2254.0
28660	1.0	0.0
124857	30.0	26.0
28661	1.0	2.0
26001	7008.0	8676.0
28664	3.0	4.0
26000	2614.0	3464.0
28665	0.0	0.0
26003	7271.0	8108.0
28662	2.0	6.0
26002	1368.0	824.0
28663	1.0	0.0
100312850	35.0	37.0
340390	19.0	14.0
340393	0.0	0.0
28639	3.0	2.0
112869	738.0	866.0
28638	147.0	61.0
100312829	3.0	2.0
100312826	15.0	16.0
124842	10.0	8.0
100312825	5.0	1.0
100312828	30.0	27.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	763.0	717.0
100312823	0.0	0.0
339390	0.0	1.0
339396	30.0	1.0
28646	1.0	0.0
378950	0.0	0.0
28647	0.0	3.0
339398	119.0	71.0
378951	0.0	0.0
28644	2.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1811.0	1791.0
28648	1.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	6.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	1.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	4.0	5.0
646096	0.0	0.0
90799	1000.0	587.0
100287345	0.0	0.0
87171	8.0	6.0
87178	1448.0	1143.0
100287327	0.0	0.0
100287325	6.0	2.0
100287314	12.0	13.0
26191	53.0	13.0
26190	4821.0	4274.0
100287302	0.0	0.0
26173	7801.0	10544.0
26175	1918.0	1809.0
154197	5.0	2.0
5411	3100.0	2432.0
5409	15.0	11.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	3.0	4.0
5407	0.0	0.0
5408	0.0	0.0
286002	212.0	219.0
5420	4485.0	3578.0
286006	22.0	20.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1204.0	912.0
51122	1692.0	1123.0
51121	626.0	649.0
51124	3432.0	3043.0
51123	2422.0	2379.0
5412	4962.0	3421.0
51126	2811.0	2339.0
51125	3333.0	2554.0
5413	1241.0	2246.0
5414	238.0	161.0
51128	9014.0	11114.0
51127	43.0	13.0
51129	792.0	354.0
646024	2.0	5.0
646023	9.0	9.0
100131539	8.0	3.0
5430	17459.0	17369.0
5431	5985.0	4922.0
286016	31.0	38.0
5432	4287.0	3510.0
100131535	2.0	4.0
5433	2232.0	2319.0
105369729	0.0	0.0
51131	1143.0	622.0
51130	258.0	172.0
51133	9025.0	8454.0
51132	4894.0	4322.0
51135	1204.0	837.0
51134	343.0	284.0
5423	1925.0	1661.0
90701	16920.0	27855.0
5424	604.0	699.0
51136	554.0	343.0
5425	5563.0	10049.0
51138	2520.0	2184.0
5426	1948.0	2231.0
646019	4.0	12.0
5427	125.0	128.0
5428	2237.0	2256.0
5429	856.0	614.0
100131528	0.0	0.0
5440	2402.0	1934.0
5441	4304.0	5008.0
5442	2007.0	2825.0
5443	65.0	13.0
5444	65.0	3.0
51142	9339.0	10003.0
51141	1605.0	1110.0
51144	8796.0	7368.0
51143	3566.0	3277.0
51146	1.0	6.0
89758	0.0	0.0
5434	7167.0	9568.0
51148	2786.0	1764.0
5435	22.0	6.0
51147	2150.0	2244.0
5436	3015.0	3280.0
90736	722.0	868.0
51149	633.0	445.0
5437	1542.0	2125.0
5438	1074.0	1571.0
5439	1711.0	1982.0
90737	0.0	0.0
5450	77.0	32.0
5451	1800.0	1460.0
5452	362.0	155.0
5453	10.0	12.0
5454	0.0	0.0
646049	1.0	0.0
5455	0.0	0.0
51151	11.0	48.0
51150	11732.0	15777.0
51155	1868.0	2877.0
51154	1805.0	2598.0
51157	1175.0	1590.0
51156	0.0	0.0
5445	2106.0	2746.0
5446	106.0	9.0
5447	6840.0	6765.0
5449	4.0	2.0
286042	103.0	75.0
347487	0.0	0.0
5460	28.0	32.0
5462	103.0	164.0
5463	857.0	659.0
5464	3622.0	5616.0
5465	3286.0	2480.0
51160	6549.0	8665.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1728.0	2213.0
51161	777.0	319.0
51164	6162.0	5640.0
51163	1146.0	897.0
51166	1457.0	1374.0
51168	49.0	27.0
51167	650.0	349.0
5456	0.0	0.0
89778	707.0	18.0
5457	0.0	0.0
89777	2.0	0.0
5458	0.0	0.0
5459	6.0	2.0
120824	0.0	0.0
5470	2.0	0.0
5471	572.0	954.0
347475	131.0	183.0
5473	1.0	2.0
5475	33.0	13.0
5476	4632.0	4769.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	1121.0	2096.0
100287388	0.0	0.0
100507099	5.0	5.0
51170	2203.0	1060.0
100507098	207.0	70.0
51172	753.0	1224.0
51175	516.0	197.0
51174	664.0	487.0
51177	1999.0	1104.0
51176	187.0	75.0
51179	3.0	1.0
5467	2959.0	3115.0
5468	274.0	119.0
89766	25.0	6.0
5469	3101.0	2763.0
89765	298.0	264.0
347468	0.0	0.0
89761	2.0	0.0
5481	1645.0	1367.0
89792	115.0	29.0
90780	4801.0	5171.0
89790	173.0	100.0
5483	24.0	18.0
646077	0.0	0.0
5485	5.0	3.0
5486	1.0	0.0
5487	0.0	0.0
5488	1.0	3.0
646070	0.0	0.0
51182	1024.0	1132.0
646074	0.0	0.0
5480	1242.0	1077.0
51181	16002.0	21642.0
51184	1880.0	1591.0
51186	3580.0	2225.0
51185	2966.0	1924.0
100287372	0.0	0.0
51188	1199.0	1073.0
51187	4680.0	4802.0
5478	11786.0	14184.0
5479	14722.0	22900.0
89797	1251.0	550.0
89796	991.0	1126.0
89795	279.0	123.0
89781	2176.0	2004.0
347454	7.0	3.0
5493	8817.0	10312.0
89780	191.0	58.0
5494	9398.0	8441.0
5495	4495.0	2435.0
5496	5143.0	7353.0
5498	629.0	822.0
5499	10945.0	11870.0
646080	22.0	18.0
100287369	0.0	0.0
51191	1636.0	478.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	0.0
51193	2205.0	2247.0
100287366	0.0	0.0
646085	0.0	0.0
51192	125.0	145.0
5491	2.0	4.0
51195	600.0	220.0
51194	1803.0	1206.0
100287362	1.0	0.0
51196	725.0	499.0
51199	3019.0	2026.0
51198	0.0	0.0
5489	0.0	3.0
89782	634.0	555.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	4.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	13.0	10.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	2.0	1.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	48.0	25.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	479.0	227.0
144717	895.0	1352.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	47.0	178.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	38.0	36.0
28749	0.0	0.0
100507057	69.0	97.0
100507056	0.0	0.0
100507055	2.0	0.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1636.0	1399.0
347541	0.0	0.0
347544	3.0	1.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	24.0	25.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	15.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	8.0	1.0
100507027	0.0	0.0
286046	160.0	179.0
648630	62.0	52.0
117143	903.0	759.0
117145	708.0	784.0
117144	6.0	3.0
120787	0.0	0.0
492295	0.0	1.0
347517	34.0	32.0
347516	0.0	0.0
286053	788.0	624.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	401.0	524.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	375.0	395.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	5.0	0.0
100507044	0.0	0.0
100507043	5.0	0.0
51100	5572.0	4089.0
51102	863.0	1223.0
51101	1173.0	591.0
51104	1745.0	1363.0
51103	1027.0	989.0
51106	321.0	329.0
51105	2428.0	1709.0
51108	7032.0	7888.0
51107	10916.0	10061.0
286075	435.0	531.0
51109	228777.0	208891.0
286077	4295.0	6566.0
646000	0.0	0.0
132720	1113.0	536.0
132724	0.0	0.0
100131551	5.0	0.0
100131550	0.0	1.0
100507034	18.0	9.0
100507032	145.0	309.0
119774	1.0	0.0
119772	0.0	1.0
51111	4643.0	4069.0
51110	797.0	923.0
119775	0.0	0.0
51112	2864.0	2971.0
51115	2342.0	1870.0
51114	5175.0	7974.0
51117	3110.0	4454.0
51116	2080.0	4132.0
51119	6547.0	4431.0
51118	1321.0	1412.0
26151	1455.0	2341.0
26150	114.0	65.0
26153	175.0	117.0
26152	128.0	79.0
26155	4603.0	6739.0
26154	26.0	8.0
26157	253.0	165.0
26156	7752.0	8796.0
130162	169.0	120.0
100534611	0.0	0.0
100534612	2.0	2.0
26164	1580.0	1901.0
117178	1957.0	1304.0
117177	3966.0	3535.0
26166	90.0	59.0
105379197	1.0	1.0
26165	1.0	0.0
26168	1141.0	1272.0
26167	781.0	212.0
26160	1435.0	1440.0
100507003	0.0	0.0
100507008	543.0	757.0
26137	316.0	87.0
26136	5151.0	2269.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	30.0	2.0
28790	0.0	0.0
117166	35.0	12.0
26130	3103.0	2419.0
28791	18.0	0.0
26133	7503.0	7878.0
28796	167.0	35.0
28797	14.0	8.0
26135	14517.0	15787.0
28794	0.0	0.0
28795	0.0	0.0
26134	236.0	170.0
154150	1.0	2.0
129138	1298.0	1618.0
26148	371.0	311.0
26147	1376.0	942.0
26149	292.0	134.0
117154	28.0	3.0
26140	341.0	249.0
553820	0.0	1.0
117153	5.0	16.0
120796	0.0	0.0
117156	0.0	0.0
117155	86.0	71.0
117157	4.0	4.0
120793	0.0	0.0
26146	1770.0	1287.0
117159	0.0	0.0
26145	2327.0	3058.0
130195	0.0	0.0
154141	650.0	303.0
117151	0.0	1.0
26115	1763.0	1774.0
28778	11.0	12.0
28779	0.0	2.0
28776	32.0	1.0
28777	0.0	0.0
26119	5144.0	5192.0
26118	1814.0	949.0
28770	0.0	0.0
28771	0.0	0.0
28774	0.0	0.0
28775	1.0	12.0
28772	3.0	0.0
26112	3731.0	1487.0
28773	1.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	2348.0	1872.0
28787	0.0	0.0
26127	1683.0	1190.0
132789	1207.0	848.0
28788	0.0	0.0
28781	2.0	0.0
201134	646.0	392.0
28780	0.0	0.0
26122	2358.0	1845.0
28785	0.0	0.0
144766	0.0	0.0
26121	2575.0	2930.0
28786	3.0	0.0
28783	0.0	0.0
26123	5027.0	5646.0
28784	23.0	7.0
130132	111.0	67.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	189.0	95.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1343.0	667.0
28769	0.0	0.0
28760	0.0	0.0
26100	5987.0	7194.0
28763	1.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	0.0
117196	0.0	0.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	96.0	79.0
100287234	0.0	0.0
201164	760.0	1173.0
201161	459.0	520.0
201163	1732.0	1228.0
154091	13866.0	16226.0
154092	1.0	1.0
276719	0.0	0.0
100287229	3.0	0.0
100287227	36.0	76.0
100287226	1.0	0.0
201176	2054.0	1334.0
100287216	49.0	28.0
100287215	2.0	4.0
201181	201.0	767.0
129099	861.0	106.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	188.0	98.0
130075	0.0	1.0
5510	7966.0	7653.0
166012	7.0	3.0
5509	1552.0	836.0
5500	35317.0	25332.0
5501	7381.0	7818.0
5502	239.0	116.0
5504	4541.0	3335.0
5506	0.0	0.0
5507	1040.0	405.0
154043	1111.0	1040.0
5520	3958.0	3516.0
5521	114.0	41.0
193629	6.0	4.0
5519	1872.0	1652.0
26298	15261.0	9194.0
26297	1270.0	1670.0
5511	2500.0	2227.0
5512	0.0	0.0
5514	4658.0	6697.0
5515	7755.0	7293.0
26290	4.0	3.0
5516	6528.0	5654.0
154075	6.0	8.0
26292	1531.0	1474.0
26291	0.0	0.0
5518	21219.0	26746.0
5530	21539.0	27527.0
5531	3422.0	4043.0
5532	5051.0	3251.0
5522	2121.0	2846.0
5523	1062.0	874.0
5524	17304.0	23373.0
5525	3310.0	2566.0
5526	1150.0	990.0
5527	6496.0	4812.0
5528	4281.0	5580.0
154064	3.0	3.0
5529	2859.0	2364.0
286122	32.0	21.0
5540	172.0	172.0
5542	0.0	0.0
286128	520.0	620.0
51241	1669.0	1981.0
89858	30.0	14.0
89857	57.0	48.0
51244	1207.0	1076.0
51247	4810.0	3566.0
5533	1132.0	888.0
51246	11092.0	12506.0
5534	3050.0	2646.0
51249	1504.0	1827.0
5535	3.0	0.0
90835	56.0	38.0
89853	1430.0	1287.0
5536	3571.0	3751.0
51248	2047.0	2530.0
5537	4946.0	4307.0
5538	10967.0	11099.0
5539	0.0	0.0
28907	1.0	0.0
286133	252.0	76.0
28908	237.0	27.0
28905	0.0	0.0
100131418	0.0	0.0
5550	2456.0	1518.0
28906	2.0	0.0
286135	0.0	0.0
5551	113.0	71.0
5552	1700.0	1094.0
100131415	0.0	0.0
5553	0.0	0.0
28909	0.0	0.0
5554	22.0	16.0
28900	0.0	0.0
28903	0.0	0.0
28904	0.0	0.0
28901	0.0	0.0
28902	0.0	0.0
51250	639.0	411.0
51252	33.0	19.0
51251	956.0	918.0
89849	242.0	196.0
89848	874.0	657.0
51253	3185.0	4971.0
89846	194.0	92.0
51256	827.0	880.0
89845	1552.0	1360.0
51255	3215.0	3331.0
51258	3876.0	4703.0
5544	17.0	10.0
51257	3021.0	2871.0
5545	0.0	0.0
5546	3073.0	3887.0
5547	6903.0	7078.0
51259	518.0	482.0
90826	893.0	582.0
5549	7802.0	5249.0
286140	328.0	312.0
90827	0.0	0.0
286144	3573.0	3294.0
5562	7490.0	4705.0
286148	3444.0	2070.0
5563	1792.0	1390.0
90861	17731.0	17644.0
5564	1830.0	1579.0
90864	124.0	107.0
5565	1548.0	857.0
51260	1804.0	1598.0
51263	1772.0	1729.0
100287296	0.0	0.0
51265	49.0	48.0
51264	1948.0	2243.0
51267	144.0	96.0
51266	0.0	1.0
5555	1.0	1.0
51268	184.0	74.0
89876	279.0	227.0
5557	386.0	242.0
5558	16142.0	17036.0
89874	109.0	77.0
90859	1.0	4.0
89872	13.0	7.0
286151	7.0	16.0
89870	0.0	0.0
5570	345.0	552.0
5571	3932.0	4338.0
5573	15590.0	10764.0
90850	1766.0	2214.0
5574	0.0	0.0
90853	3.0	9.0
5575	3640.0	1600.0
5576	6991.0	5294.0
51270	0.0	0.0
100192378	9.0	1.0
51272	5120.0	5797.0
51271	4038.0	4081.0
51274	6806.0	3683.0
100287284	2.0	0.0
51276	251.0	276.0
89869	0.0	0.0
51275	727.0	715.0
51278	611.0	284.0
51277	484.0	238.0
5566	5078.0	5171.0
89866	1.0	5.0
51279	2985.0	1810.0
5567	5343.0	11340.0
90843	3672.0	3767.0
5568	1.0	0.0
5569	1664.0	1573.0
89891	2163.0	3722.0
5580	7115.0	8334.0
89890	1649.0	1575.0
5581	609.0	559.0
5582	4.0	3.0
5583	3839.0	2621.0
5584	5716.0	3378.0
5585	5668.0	9451.0
5586	3966.0	2342.0
5587	4014.0	2522.0
100287279	0.0	0.0
51281	583.0	583.0
51280	51289.0	126769.0
51283	2570.0	2593.0
100287272	1.0	0.0
51282	3211.0	3825.0
51285	3152.0	1923.0
51284	124.0	130.0
51287	2315.0	3228.0
119722	0.0	0.0
51286	165.0	83.0
51289	0.0	0.0
100287270	0.0	0.0
5577	1793.0	1069.0
5578	3038.0	1485.0
5579	953.0	728.0
89894	319.0	322.0
5591	10334.0	7564.0
5592	996.0	397.0
90871	2955.0	2569.0
5593	3159.0	1239.0
5594	12323.0	9351.0
347598	0.0	0.0
5595	3267.0	3637.0
5596	909.0	893.0
5597	2948.0	2166.0
90874	2101.0	1595.0
5598	819.0	770.0
51290	3935.0	3221.0
51292	3610.0	2518.0
5590	2108.0	2708.0
51291	696.0	789.0
100287266	1.0	0.0
51294	331.0	304.0
100287261	0.0	0.0
51293	3767.0	8136.0
51296	349.0	419.0
51295	2622.0	3745.0
51298	6.0	23.0
51297	0.0	1.0
51299	385.0	259.0
119710	480.0	428.0
5588	48.0	22.0
5589	20166.0	34381.0
90865	2243.0	860.0
89887	439.0	575.0
89886	19.0	8.0
89885	5.0	3.0
89884	18.0	13.0
89883	0.0	0.0
89882	0.0	0.0
286101	3234.0	2842.0
286102	0.0	0.0
286103	24.0	32.0
347584	0.0	0.0
5599	1991.0	1314.0
347687	0.0	1.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	1.0	1.0
53820	56.0	57.0
53826	1471.0	1506.0
53827	819.0	767.0
345016	0.0	0.0
347673	1.0	0.0
53828	0.0	4.0
53829	192.0	89.0
347675	0.0	0.0
28866	0.0	0.0
100507173	21.0	20.0
26205	1698.0	1996.0
132625	0.0	2.0
28864	0.0	0.0
100507171	195.0	83.0
28865	3.0	0.0
26207	1356.0	2163.0
100507178	37.0	17.0
26206	81.0	56.0
28869	0.0	0.0
100131493	0.0	0.0
28862	4.0	0.0
28863	0.0	0.0
28861	2.0	0.0
53833	30.0	7.0
53834	3089.0	8374.0
53831	3.0	2.0
53832	2425.0	1495.0
53838	1589.0	2393.0
53836	294.0	96.0
144608	167.0	358.0
28833	0.0	0.0
28834	2.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	1.0	0.0
100750247	0.0	0.0
100131481	0.0	0.0
53840	27.0	9.0
53841	4.0	5.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	0.0
28847	0.0	0.0
102060282	5.0	12.0
28819	0.0	0.0
28817	15.0	9.0
28818	1.0	0.0
100131469	1.0	2.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	51.0	14.0
28816	73.0	16.0
28813	55.0	17.0
100507143	0.0	0.0
28814	1.0	0.0
51201	5222.0	3508.0
119687	0.0	4.0
51200	4.0	3.0
51203	86.0	194.0
51202	48.0	34.0
51205	1195.0	1297.0
51204	897.0	1054.0
51207	1.0	0.0
51206	11.0	11.0
119682	0.0	0.0
51209	496.0	246.0
51208	6.0	3.0
28828	0.0	0.0
100507135	15.0	27.0
28829	0.0	0.0
100131457	1.0	1.0
28822	17.0	16.0
28823	52.0	18.0
28820	64.0	16.0
100131454	29.0	46.0
28821	1.0	0.0
28826	0.0	0.0
28827	0.0	0.0
100131451	6.0	1.0
28824	1.0	0.0
28825	97.0	68.0
119678	0.0	0.0
119679	0.0	0.0
89801	284.0	397.0
51214	0.0	1.0
51213	2.0	0.0
51218	2330.0	2731.0
286183	3.0	1.0
286184	0.0	0.0
286186	0.0	0.0
286187	2.0	7.0
286189	631.0	633.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	0.0
89839	38.0	35.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1549.0	643.0
51225	452.0	339.0
286190	6.0	2.0
89832	18.0	6.0
51224	0.0	1.0
51227	1724.0	2034.0
51226	814.0	475.0
51228	3471.0	2830.0
347613	17.0	8.0
28808	0.0	0.0
28809	3.0	0.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	49.0	36.0
28800	0.0	0.0
28801	0.0	0.0
28804	2.0	1.0
28805	0.0	0.0
28802	0.0	0.0
28803	2.0	6.0
51230	3815.0	3442.0
90809	2267.0	2009.0
51232	6831.0	3570.0
51231	3383.0	3310.0
51234	4265.0	3381.0
51233	4.0	3.0
89822	38.0	7.0
51236	1358.0	2779.0
51237	377.0	256.0
51239	585.0	785.0
90806	2176.0	1727.0
100507102	2.0	7.0
129049	489.0	216.0
154007	1056.0	814.0
26279	6.0	1.0
203859	826.0	187.0
26272	796.0	631.0
26271	290.0	249.0
26273	3262.0	1644.0
26276	1324.0	1517.0
26275	2546.0	2321.0
26278	1236.0	1037.0
26277	3534.0	2767.0
26270	743.0	812.0
26285	0.0	0.0
26284	2633.0	3494.0
26287	12.0	7.0
26286	11497.0	10142.0
26289	160.0	1094.0
26281	6.0	1.0
26280	1.0	3.0
100507127	6.0	1.0
100507125	1.0	0.0
129025	0.0	0.0
26258	7182.0	4000.0
26257	27.0	0.0
26259	1174.0	1394.0
26251	3.0	0.0
168667	850.0	1062.0
26254	0.0	1.0
26253	51.0	15.0
26256	72.0	28.0
144699	914.0	747.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	15.0	13.0
100507118	5.0	4.0
100507117	3.0	2.0
26269	1907.0	1401.0
26268	3674.0	2789.0
201229	577.0	598.0
26261	46.0	52.0
119696	0.0	0.0
26260	9846.0	9445.0
26263	1890.0	1400.0
119694	0.0	4.0
26262	2231.0	2277.0
201232	279.0	104.0
119695	0.0	0.0
26267	342.0	364.0
26266	16.0	20.0
119692	0.0	6.0
130074	11428.0	9503.0
129080	566.0	599.0
28899	0.0	0.0
26235	2895.0	1794.0
26238	105.0	3.0
28897	0.0	0.0
28898	0.0	0.0
100750225	50.0	248.0
26239	0.0	0.0
28891	2.0	1.0
28892	1.0	0.0
26230	534.0	471.0
201243	0.0	0.0
28890	0.0	0.0
26232	821.0	316.0
28895	0.0	0.0
26231	275.0	378.0
28896	0.0	0.0
26234	11229.0	9845.0
28893	0.0	0.0
26233	541.0	620.0
28894	0.0	0.0
144638	10.0	1.0
132660	995.0	778.0
26247	3.0	0.0
26246	0.0	0.0
26249	247.0	104.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1295.0	1736.0
26240	759.0	506.0
201254	3723.0	6229.0
26242	0.0	0.0
26245	2.0	0.0
252839	9115.0	11584.0
132671	653.0	276.0
130013	6.0	3.0
28877	0.0	0.0
28878	1.0	3.0
28875	1.0	1.0
28876	1.0	3.0
201259	0.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	1301.0	1316.0
168620	831.0	1451.0
28870	1.0	0.0
201266	1029.0	1542.0
28873	0.0	0.0
28874	2.0	1.0
26212	2.0	13.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	639.0	366.0
26225	4481.0	3340.0
28888	0.0	0.0
26224	6739.0	4197.0
28889	0.0	0.0
26227	11465.0	4536.0
28886	0.0	0.0
26226	6.0	7.0
28887	0.0	0.0
26229	2993.0	5895.0
26228	46.0	20.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	44.0	103.0
28885	0.0	0.0
26223	21.0	29.0
28882	1.0	3.0
28883	0.0	0.0
492307	0.0	0.0
492303	45.0	53.0
105369550	2.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	0.0
5607	1222.0	1375.0
5608	371.0	382.0
5609	2463.0	2877.0
5600	1165.0	1446.0
5601	3375.0	2923.0
5602	3589.0	1588.0
5603	4385.0	1281.0
5604	6669.0	5747.0
5605	7336.0	11155.0
5606	2183.0	3963.0
5620	0.0	0.0
5618	427.0	603.0
5619	0.0	0.0
5610	5571.0	3491.0
5611	19428.0	17271.0
5612	2405.0	1969.0
5613	781.0	1068.0
5616	242.0	78.0
5617	0.0	0.0
105370578	0.0	0.0
5630	15.0	47.0
5631	2773.0	3927.0
166379	265.0	193.0
166378	581.0	447.0
5629	120.0	6.0
100133941	10376.0	1801.0
5621	10280.0	6976.0
5623	268.0	333.0
5624	9.0	737.0
5625	40.0	19.0
5626	0.0	1.0
5627	1915.0	1434.0
5628	0.0	0.0
5641	7042.0	7294.0
5634	3445.0	2934.0
5635	2142.0	1886.0
100133957	34.0	24.0
5636	1617.0	1378.0
5638	678.0	434.0
5639	874.0	1339.0
5650	15.0	26.0
5651	1.0	1.0
5652	15299.0	26336.0
5653	4.0	2.0
5644	0.0	0.0
5645	0.0	0.0
5646	2.0	6.0
5648	6756.0	3154.0
5649	384.0	881.0
100131309	0.0	0.0
5660	112407.0	118366.0
5662	125.0	149.0
5663	7272.0	6455.0
5664	2960.0	2626.0
3002	21.0	8.0
347281	0.0	0.0
100131302	0.0	0.0
3001	40.0	24.0
3000	320.0	596.0
51360	2770.0	2637.0
51362	1900.0	742.0
51361	2257.0	1556.0
51364	17.0	107.0
