id	6598740f-64d5-4b20-af26-dac644efc45f	d487c477-1052-4b32-8df9-edf0e6872bd4
206	30.0	41.0
9826	5452.0	7728.0
207	7304.0	13299.0
208	6455.0	8632.0
9823	3974.0	4229.0
55536	3024.0	873.0
9824	509.0	2236.0
9829	286.0	113.0
100652759	0.0	0.0
9827	4713.0	5483.0
9828	5961.0	4873.0
171560	3.0	5.0
9840	107.0	343.0
9843	1895.0	1674.0
9844	1705.0	4500.0
9841	2230.0	2009.0
9842	2672.0	5526.0
100652781	5.0	13.0
339843	8.0	14.0
339834	84.0	71.0
210	5329.0	4987.0
211	2935.0	7989.0
55540	1511.0	1358.0
212	20.0	50.0
213	142.0	3.0
79513	0.0	0.0
214	22719.0	68161.0
55545	1.0	2.0
79512	0.0	0.0
215	474.0	2108.0
55544	1994.0	1653.0
79515	0.0	0.0
216	3636.0	3233.0
79514	0.0	0.0
217	4325.0	5169.0
9836	1062.0	1215.0
9837	396.0	980.0
218	137.0	9.0
219	1592.0	5207.0
9834	37.0	58.0
79518	0.0	0.0
254428	2424.0	1177.0
254427	1133.0	645.0
9839	3436.0	10027.0
9851	2793.0	2323.0
9854	1373.0	2447.0
9855	3069.0	3446.0
9852	7157.0	3682.0
9853	3201.0	2670.0
352905	0.0	0.0
100652770	37.0	1.0
55553	689.0	48.0
220	10457.0	1783.0
221	682.0	2315.0
55552	1381.0	1192.0
222	4908.0	11464.0
223	18478.0	10987.0
171586	1344.0	2165.0
340811	2.0	1.0
224	6091.0	7974.0
100652772	1201.0	2402.0
55556	6118.0	1965.0
225	105.0	112.0
79501	0.0	0.0
339829	528.0	295.0
226	31111.0	88428.0
79504	0.0	0.0
55554	1.0	0.0
9847	5896.0	8148.0
228	2.0	16.0
229	18.0	9.0
9848	4563.0	634.0
55559	136.0	110.0
79508	0.0	0.0
9846	5819.0	4578.0
55558	3597.0	3499.0
352909	69.0	303.0
254439	0.0	0.0
9849	5552.0	3469.0
9861	4464.0	6373.0
9862	5447.0	5474.0
7200	30.0	29.0
9860	4137.0	2287.0
9865	2091.0	720.0
9866	2534.0	1900.0
7201	2.0	0.0
7204	9379.0	17338.0
9863	1272.0	741.0
7203	16212.0	22293.0
101927477	5.0	0.0
339942	215.0	82.0
230	1926.0	245.0
231	2589.0	3327.0
100133330	0.0	0.0
100289099	2.0	0.0
100289095	0.0	1.0
236	0.0	2.0
238	141.0	37.0
239	138.0	67.0
9858	3141.0	2805.0
9859	2956.0	6427.0
100289092	8.0	24.0
9856	17.0	6.0
9857	8639.0	10300.0
100652846	12.0	3.0
9873	3492.0	4967.0
9870	3525.0	5547.0
9871	5449.0	14136.0
9877	15416.0	12763.0
9874	8092.0	6226.0
101927487	0.0	0.0
9875	7501.0	6529.0
101927489	5.0	2.0
240	1592.0	4365.0
241	870.0	1672.0
242	15.0	2.0
100652831	0.0	3.0
243	1.0	1.0
100289087	0.0	0.0
245	184.0	12.0
246	38.0	11.0
339926	0.0	0.0
247	819.0	82.0
248	0.0	0.0
249	3405.0	807.0
339929	534.0	423.0
9869	4612.0	4004.0
7205	4681.0	2801.0
9867	20499.0	20145.0
9868	11541.0	13003.0
7220	868.0	425.0
9883	3165.0	3456.0
9884	72.0	40.0
7222	16.0	21.0
9881	3013.0	6312.0
9882	9689.0	6586.0
7221	8.0	116.0
7224	2.0	0.0
9887	8680.0	9014.0
7223	26.0	118.0
9885	5620.0	5016.0
7226	701.0	1409.0
101927498	8.0	0.0
9886	1254.0	4744.0
7225	739.0	339.0
250	0.0	2.0
9880	1004.0	1033.0
251	2.0	1.0
340900	2.0	0.0
100652865	41.0	38.0
257	1.0	0.0
258	0.0	0.0
259	35.0	6.0
7216	838.0	436.0
9878	6828.0	7230.0
9879	8111.0	9783.0
9894	2126.0	3041.0
9895	4644.0	3142.0
9892	20.0	3.0
9898	12793.0	14991.0
9899	403.0	233.0
9896	1956.0	1879.0
9897	5577.0	8253.0
100422407	1.0	0.0
9890	376.0	556.0
9891	2269.0	3092.0
262	7737.0	8431.0
263	1.0	0.0
100652853	82.0	43.0
265	0.0	0.0
266	0.0	0.0
267	9070.0	10173.0
100652856	0.0	0.0
268	16.0	8.0
269	2.0	27.0
339906	45.0	9.0
7227	46104.0	31922.0
9889	2515.0	3559.0
100652857	0.0	0.0
100422411	2.0	6.0
7248	4593.0	3369.0
7247	7319.0	6416.0
101927433	0.0	0.0
270	60.0	13.0
271	2395.0	2360.0
100289059	1.0	0.0
272	1255.0	5208.0
273	2981.0	15627.0
274	1518.0	918.0
275	1519.0	486.0
276	0.0	0.0
277	1.0	1.0
278	0.0	0.0
100652801	1.0	1.0
279	3.0	4.0
100289051	2.0	1.0
7253	23.0	16.0
7252	6.0	0.0
7257	3320.0	4217.0
7259	8224.0	6219.0
7258	0.0	0.0
280	1492.0	313.0
281	0.0	0.0
101927449	0.0	9.0
283	820.0	343.0
7251	5344.0	6692.0
284	468.0	408.0
285	1033.0	1226.0
286	28.0	320.0
287	946.0	1689.0
288	7204.0	6334.0
102723378	1.0	0.0
7249	6890.0	6332.0
7264	3223.0	6623.0
7263	816.0	1703.0
7266	5790.0	8227.0
7265	3199.0	4359.0
7268	326.0	382.0
7267	29815.0	33879.0
100422437	0.0	0.0
290	29425.0	61764.0
101927455	0.0	0.0
291	2552.0	4086.0
292	13022.0	30945.0
101927457	1.0	5.0
7260	982.0	1271.0
293	33445.0	51156.0
352852	0.0	8.0
101927459	0.0	0.0
7262	84.0	397.0
100289034	4.0	3.0
100652824	23.0	89.0
100422431	0.0	0.0
7275	1867.0	386.0
7274	156.0	27.0
7277	2230.0	761.0
100422445	9.0	10.0
7276	0.0	1.0
7278	5.0	3.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	2447.0	1949.0
100289027	0.0	0.0
7273	2789.0	576.0
7272	252.0	733.0
102723356	13.0	3.0
7286	2411.0	2405.0
376844	0.0	0.0
100529257	17.0	29.0
7288	15.0	5.0
7287	42.0	5.0
7289	2176.0	2094.0
134510	2987.0	5130.0
79490	0.0	0.0
7280	565.0	638.0
79492	0.0	0.0
79491	0.0	0.0
100529251	21.0	28.0
79494	0.0	0.0
7284	10906.0	18222.0
7283	1044.0	2873.0
79498	0.0	0.0
122525	597.0	485.0
79499	0.0	0.0
100422450	8.0	1.0
100422452	0.0	1.0
7297	4993.0	6477.0
7296	4914.0	9331.0
7299	0.0	1.0
134526	2.0	2.0
7298	708.0	1468.0
100422469	0.0	0.0
7291	346.0	267.0
100529261	7.0	3.0
7290	1147.0	1225.0
100529262	8.0	1.0
7293	41.0	210.0
79483	2.0	0.0
7292	84.0	724.0
100529264	1.0	4.0
79482	0.0	0.0
7295	6376.0	9366.0
352887	0.0	0.0
7294	120.0	120.0
79488	0.0	0.0
388818	0.0	0.0
100292680	8.0	5.0
388815	1010.0	110.0
158506	1.0	2.0
100529239	1.0	2.0
92483	8.0	22.0
352896	0.0	0.0
92482	1327.0	1017.0
122509	449.0	814.0
388849	52.0	12.0
134548	644.0	1559.0
101927423	27.0	53.0
101927422	0.0	0.0
100529240	1.0	0.0
134549	5353.0	17551.0
100529241	2.0	2.0
388830	1.0	0.0
408050	343.0	622.0
100422486	29.0	9.0
100529215	95.0	49.0
100529211	52.0	36.0
100422496	1.0	0.0
122553	3296.0	3360.0
100133307	1.0	0.0
100133308	0.0	28.0
100133309	9.0	6.0
100133310	0.0	1.0
100133311	146.0	79.0
388886	1286.0	154.0
100133314	1.0	1.0
134505	12.0	4.0
100133321	3.0	2.0
100529209	20.0	44.0
65003	1911.0	2160.0
65005	2915.0	2744.0
65008	1705.0	2154.0
171419	0.0	0.0
65009	516.0	4257.0
55681	6333.0	10053.0
55680	3188.0	2154.0
79650	2014.0	2763.0
79652	731.0	1243.0
79651	1656.0	1636.0
146456	48.0	52.0
55684	4600.0	7413.0
55683	7868.0	8311.0
79654	4437.0	6569.0
79656	668.0	211.0
55689	4673.0	4212.0
171416	0.0	0.0
79658	1759.0	6151.0
55687	1597.0	2069.0
79657	3744.0	4287.0
55686	2429.0	3925.0
374395	2264.0	3294.0
79659	4364.0	3644.0
374393	530.0	1961.0
65010	803.0	1772.0
374378	1047.0	1667.0
65012	126.0	15.0
92610	4082.0	4082.0
122481	205.0	46.0
65018	1675.0	2290.0
55692	3585.0	1912.0
55691	2860.0	2782.0
55690	8584.0	8014.0
79641	1433.0	2194.0
55696	5098.0	4245.0
55695	1303.0	1386.0
79640	2609.0	2382.0
79643	1196.0	1265.0
79642	784.0	290.0
55693	207.0	90.0
79645	495.0	16.0
55699	12899.0	22273.0
79644	1672.0	3481.0
55698	294.0	123.0
79647	3343.0	4199.0
55697	3037.0	8030.0
79646	11199.0	17811.0
79649	1026.0	1034.0
374383	203.0	519.0
79648	3033.0	2987.0
92609	2655.0	3665.0
134490	0.0	0.0
134492	1949.0	2635.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	31.0	66.0
146481	0.0	0.0
79670	7197.0	6335.0
79672	2893.0	2419.0
79671	1670.0	1393.0
79674	926.0	54.0
79673	1770.0	1754.0
79676	111.0	144.0
79675	1416.0	3575.0
79677	2954.0	3513.0
79679	15539.0	18211.0
158471	708.0	913.0
349391	0.0	1.0
79661	2577.0	1735.0
79660	8232.0	2921.0
79663	901.0	639.0
171424	0.0	1.0
171423	384.0	609.0
79665	6618.0	5748.0
171422	0.0	0.0
79664	6105.0	6012.0
171421	0.0	0.0
79667	728.0	104.0
79666	3965.0	4833.0
171427	32.0	14.0
79669	922.0	3037.0
171425	736.0	904.0
79668	2761.0	2383.0
171420	0.0	0.0
158401	14.0	16.0
92667	3497.0	2728.0
158405	1451.0	954.0
349386	2.0	1.0
79690	899.0	1058.0
79692	901.0	989.0
79691	3137.0	3211.0
79694	1828.0	1867.0
79693	1207.0	1921.0
79696	398.0	230.0
100302751	25.0	10.0
79695	105.0	206.0
79698	40.0	14.0
205564	2827.0	3746.0
79697	975.0	1500.0
79699	5193.0	6814.0
92659	212.0	175.0
65055	765.0	414.0
65057	1140.0	689.0
65056	11934.0	11325.0
65059	1171.0	2326.0
349372	0.0	0.0
100302743	1.0	2.0
79680	3353.0	2780.0
79683	1001.0	640.0
100302742	0.0	0.0
79682	883.0	2001.0
100302741	1.0	0.0
79685	6107.0	5389.0
79684	1397.0	742.0
100216001	5.0	1.0
79689	8078.0	24739.0
146429	24.0	41.0
65065	2312.0	1519.0
92689	4269.0	8365.0
90025	368.0	211.0
158427	1619.0	1219.0
408263	1.0	2.0
92682	218.0	146.0
146434	786.0	722.0
146433	2516.0	204.0
146439	2041.0	972.0
90019	1550.0	48.0
65062	4402.0	1242.0
158431	1031.0	315.0
65061	60.0	102.0
90011	1.0	4.0
92675	2267.0	1817.0
65078	117.0	237.0
134466	367.0	65.0
90007	5226.0	7365.0
65072	85.0	28.0
100289019	653.0	280.0
100289017	0.0	0.0
100133172	24.0	7.0
55601	4416.0	5388.0
55600	1.0	2.0
55605	1686.0	2213.0
55604	3144.0	2913.0
55603	2355.0	4151.0
55602	4020.0	3821.0
55609	504.0	520.0
55608	8256.0	9983.0
55607	5298.0	2347.0
254528	3.0	0.0
349334	2.0	0.0
9910	4944.0	4980.0
100133180	10.0	1.0
641924	0.0	2.0
9908	11888.0	17083.0
9909	3359.0	3834.0
55612	977.0	239.0
55611	4048.0	5307.0
55610	3525.0	3360.0
254531	1497.0	1113.0
9902	4066.0	8145.0
55616	4541.0	5236.0
171482	0.0	0.0
9903	8675.0	8958.0
55615	683.0	632.0
55614	4405.0	9636.0
9900	485.0	169.0
55613	108.0	44.0
340990	0.0	0.0
9901	1518.0	1324.0
9906	368.0	316.0
55619	2589.0	9035.0
9907	1994.0	2300.0
9904	3414.0	3990.0
171484	3.0	1.0
55617	1492.0	1036.0
9905	7133.0	3776.0
641922	4.0	2.0
171483	3.0	0.0
9920	1132.0	1376.0
9921	11859.0	17339.0
100133190	1139.0	191.0
102723449	0.0	0.0
100133193	1.0	2.0
9919	11934.0	18873.0
55623	10315.0	8302.0
55622	2846.0	1723.0
55621	2579.0	1950.0
55620	2198.0	2657.0
9913	3122.0	2854.0
55627	4420.0	3983.0
340980	2.0	0.0
9914	641.0	634.0
55626	4386.0	4503.0
9911	98.0	104.0
55625	4215.0	3973.0
9912	969.0	296.0
55624	4782.0	5681.0
9917	7530.0	10284.0
9918	4653.0	7255.0
9915	3003.0	5493.0
55629	7801.0	10711.0
55628	2767.0	1632.0
9931	8285.0	8072.0
55630	659.0	1110.0
301	33186.0	24089.0
55634	1562.0	790.0
55633	1802.0	1287.0
302	27605.0	66916.0
55632	2370.0	2790.0
303	33.0	35.0
55631	1814.0	2856.0
304	335.0	760.0
9924	5056.0	3326.0
55638	2545.0	4427.0
305	9.0	13.0
306	6910.0	830.0
9925	2815.0	1707.0
340970	0.0	0.0
9922	5177.0	5586.0
55636	3209.0	3714.0
307	6033.0	6751.0
55635	244.0	1052.0
308	16303.0	49507.0
9923	5581.0	6739.0
9928	147.0	1011.0
309	14198.0	26585.0
9929	6360.0	6683.0
9926	5691.0	9019.0
9927	9118.0	15921.0
9942	820.0	990.0
9943	5628.0	7025.0
266553	8.0	0.0
101927396	0.0	0.0
9940	209.0	30.0
101927399	2.0	2.0
9941	418.0	540.0
339983	492.0	302.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	38.0	3.0
55640	196.0	502.0
310	10964.0	14565.0
311	12693.0	14552.0
312	36.0	53.0
79612	2847.0	1488.0
55644	2575.0	2224.0
79611	808.0	1237.0
313	587.0	938.0
314	62.0	55.0
55643	5483.0	5093.0
79613	1908.0	1331.0
494197	0.0	0.0
79616	419.0	117.0
316	984.0	561.0
9935	3325.0	3632.0
317	2296.0	2532.0
9936	1209.0	960.0
9933	4830.0	4021.0
55647	1037.0	1557.0
79618	2180.0	1710.0
318	1623.0	2235.0
55646	1065.0	1159.0
9934	140.0	338.0
319	25.0	22.0
9939	8244.0	8342.0
9937	1616.0	2408.0
9938	1546.0	1672.0
9950	5973.0	8471.0
9953	478.0	2816.0
9951	1146.0	17.0
339970	16.0	13.0
339976	0.0	0.0
55652	3081.0	2981.0
320	2190.0	357.0
55651	2762.0	3563.0
339967	1.0	1.0
321	557.0	152.0
55650	1759.0	1844.0
322	2479.0	1111.0
323	6226.0	9513.0
55656	3629.0	4659.0
55655	79.0	23.0
324	5609.0	5592.0
79600	3093.0	3422.0
494188	0.0	0.0
79603	3340.0	4569.0
325	0.0	0.0
55654	9199.0	12491.0
79602	6444.0	8601.0
55653	810.0	1572.0
326	1.0	0.0
327	5851.0	11437.0
79605	172.0	100.0
9946	2788.0	1985.0
55659	653.0	450.0
328	11587.0	14899.0
9947	1.0	0.0
55658	1277.0	1616.0
329	7331.0	9813.0
79607	890.0	1359.0
9945	634.0	2135.0
55657	2734.0	1621.0
79609	765.0	486.0
79608	1617.0	61.0
9948	18852.0	27490.0
9949	968.0	1998.0
9960	3324.0	4601.0
9961	7476.0	21034.0
7301	407.0	298.0
651302	231.0	95.0
7300	0.0	0.0
9965	4.0	1.0
9962	4309.0	2304.0
9963	73.0	44.0
7302	10.0	1.0
339965	298.0	43.0
330	9946.0	33933.0
55663	844.0	661.0
79630	412.0	843.0
331	6857.0	10394.0
55662	6362.0	6546.0
332	262.0	1607.0
79632	798.0	67.0
55661	4819.0	4897.0
333	160.0	331.0
79631	3372.0	4876.0
55660	12855.0	11468.0
334	45238.0	64485.0
55667	10411.0	8489.0
79634	2070.0	1794.0
335	6.0	1.0
55666	6533.0	8127.0
79633	2182.0	1960.0
55665	3522.0	3549.0
336	0.0	2.0
55664	2212.0	2234.0
337	0.0	0.0
79635	627.0	241.0
340947	15.0	9.0
9957	895.0	418.0
338	23.0	3.0
339	0.0	0.0
79637	1033.0	1127.0
9958	6734.0	6643.0
9955	30.0	85.0
55669	5578.0	6139.0
55668	5776.0	6147.0
9956	79.0	365.0
79639	462.0	690.0
641977	1270.0	706.0
9971	0.0	0.0
9972	9691.0	8845.0
7310	8.0	6.0
9970	36.0	27.0
100422600	0.0	2.0
9975	11049.0	6928.0
9976	1045.0	1322.0
7311	25936.0	32013.0
100422602	1.0	0.0
7314	22090.0	38841.0
9973	1506.0	1265.0
100422603	57.0	31.0
100422605	0.0	0.0
100422608	34.0	195.0
55670	4634.0	7168.0
341	433.0	4054.0
342	5.0	4.0
343	7.0	5.0
79621	2172.0	2731.0
55672	2780.0	2647.0
55671	9313.0	8762.0
344	6.0	22.0
345	0.0	0.0
79623	305.0	566.0
254552	264.0	422.0
79622	720.0	2380.0
55677	4226.0	4559.0
346	1.0	0.0
55676	3249.0	3557.0
79625	520.0	111.0
347	22217.0	5190.0
348	2787.0	18973.0
79624	2625.0	3881.0
7305	1129.0	8209.0
79627	18969.0	5571.0
9968	6048.0	5241.0
9969	10130.0	10814.0
79626	197.0	478.0
79629	919.0	1087.0
7307	120.0	47.0
9966	840.0	842.0
9967	17008.0	18659.0
55679	2594.0	1183.0
7306	0.0	2.0
79628	392.0	75.0
254559	371.0	64.0
9982	225.0	7.0
7321	1174.0	2491.0
9980	4711.0	15683.0
7320	5546.0	6303.0
101927350	15.0	2.0
7323	23174.0	31189.0
9986	1116.0	1013.0
7322	5880.0	7366.0
9987	29486.0	16421.0
101927352	8.0	3.0
9984	3453.0	1627.0
7325	1402.0	1199.0
9985	311.0	196.0
7324	5419.0	7264.0
350	1.0	0.0
351	175879.0	108272.0
353	3869.0	4314.0
100133210	0.0	0.0
354	48.0	1.0
355	2036.0	1124.0
100133212	0.0	0.0
356	73.0	102.0
357	738.0	1019.0
358	23245.0	14525.0
359	14.0	1.0
7316	37329.0	40837.0
7315	11.0	42.0
7318	4554.0	4506.0
9978	2288.0	3626.0
7317	19161.0	32489.0
7319	3629.0	6227.0
9993	11124.0	9077.0
101927360	0.0	0.0
9994	3963.0	2320.0
9991	12058.0	12207.0
7332	5037.0	7132.0
9992	17.0	17.0
9997	578.0	1376.0
7334	5091.0	7859.0
101927364	0.0	0.0
7333	8.0	3.0
7336	3988.0	5082.0
9995	0.0	1.0
100422505	709.0	267.0
7335	760.0	802.0
494150	12.0	4.0
9990	3209.0	4380.0
360	5767.0	12129.0
361	262.0	4.0
362	2022.0	19.0
363	93.0	38.0
100133220	7.0	3.0
364	267.0	55.0
366	9.0	162.0
367	6815.0	20063.0
368	93.0	15.0
369	4078.0	5602.0
494143	71.0	261.0
7327	7712.0	8247.0
7326	4532.0	7098.0
7329	7000.0	7566.0
9988	6835.0	3974.0
9989	6467.0	6395.0
7328	10764.0	14202.0
7341	6348.0	5678.0
7343	10007.0	11906.0
7342	7710.0	12781.0
7345	65.0	602.0
100422514	0.0	0.0
7347	455.0	773.0
100422517	2.0	3.0
372	17906.0	29135.0
373	2333.0	1957.0
374	2992.0	330.0
375	22127.0	37402.0
377	12836.0	19161.0
100133234	0.0	1.0
378	11730.0	29063.0
379	437.0	116.0
100652740	6.0	7.0
7337	11947.0	14011.0
7339	1.0	3.0
100652748	698.0	523.0
101927380	24.0	5.0
100652749	0.0	0.0
7352	115.0	57.0
7351	2426.0	6118.0
101927381	1.0	4.0
7353	2830.0	3813.0
100422523	0.0	0.0
7356	1.0	1.0
7355	1694.0	3201.0
7358	9846.0	73100.0
7357	5636.0	8938.0
100422527	1.0	0.0
380	5.0	21.0
381	5302.0	5581.0
382	12857.0	12703.0
7350	20.0	5.0
383	30.0	13.0
384	276.0	142.0
387	31319.0	58885.0
388	15760.0	8839.0
389	7098.0	10866.0
100652730	0.0	0.0
7349	26.0	23.0
7348	2.0	2.0
100652736	126.0	51.0
100652739	1.0	0.0
101927390	1.0	0.0
7363	0.0	5.0
100422531	3.0	5.0
100422532	84.0	13.0
352954	692.0	303.0
7365	4.0	2.0
100422533	8.0	4.0
352957	1.0	0.0
7364	381.0	4.0
7367	24.0	39.0
100422535	0.0	2.0
7366	67.0	90.0
100422536	5.0	3.0
7369	18.0	5.0
7368	1264.0	36.0
390	14397.0	3454.0
391	1909.0	5430.0
392	8440.0	12741.0
393	1331.0	3739.0
394	16071.0	8134.0
100133251	0.0	0.0
395	475.0	429.0
7360	13812.0	8006.0
396	7146.0	17126.0
397	11759.0	21851.0
494115	3086.0	3009.0
398	6.0	4.0
399	1541.0	1256.0
100133259	0.0	0.0
388906	30.0	29.0
388907	114.0	79.0
494119	0.0	0.0
494118	0.0	0.0
7374	2891.0	3894.0
352966	12.0	12.0
7373	7817.0	21487.0
352965	10.0	13.0
7376	3787.0	4938.0
7375	6209.0	6622.0
352967	0.0	0.0
100422545	0.0	0.0
7378	387.0	808.0
101927320	4.0	0.0
100422546	5.0	6.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	34.0	3.0
101927324	0.0	0.0
101927323	3.0	5.0
352962	114.0	27.0
101927327	1.0	3.0
7372	2964.0	3128.0
352964	3.0	0.0
100133262	1.0	0.0
7371	7079.0	3125.0
352963	5.0	3.0
100133265	4.0	2.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	1.0	0.0
7385	16279.0	25676.0
7384	7236.0	19794.0
7386	3156.0	7102.0
7389	3371.0	5387.0
376940	2838.0	1428.0
7388	4679.0	9253.0
100422558	10.0	5.0
101927332	0.0	0.0
7381	12240.0	17430.0
102723489	314.0	257.0
7380	27.0	10.0
102723487	13.0	0.0
102723483	3.0	6.0
100422550	0.0	0.0
388925	4.0	5.0
7398	6843.0	6794.0
7399	32.0	35.0
7390	1961.0	3985.0
101927347	0.0	0.0
7392	4947.0	9899.0
7391	2846.0	3840.0
100133285	0.0	0.0
102723475	109.0	2.0
388910	0.0	0.0
102723472	0.0	0.0
352999	23.0	12.0
352990	3.0	1.0
374308	66.0	2.0
122402	59.0	249.0
122409	4.0	3.0
388948	23.0	5.0
388946	1.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	2488.0	4430.0
388931	19.0	15.0
388939	71.0	1.0
100422581	11.0	9.0
100422582	10.0	0.0
100422598	3.0	5.0
408187	2.0	0.0
388965	0.0	3.0
388962	494.0	1225.0
388963	304.0	339.0
388960	1.0	0.0
100422591	3.0	3.0
100422595	2.0	1.0
388969	2994.0	1563.0
92597	4314.0	7839.0
92595	675.0	814.0
134429	375.0	907.0
92591	101.0	71.0
388951	5.0	0.0
134430	5218.0	5859.0
100147811	3.0	4.0
100147812	0.0	0.0
100147813	1.0	1.0
100147814	0.0	0.0
101362076	61.0	92.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	5.0	7.0
100147827	6.0	1.0
100147828	0.0	0.0
100147830	2.0	1.0
100147832	6.0	0.0
100147833	0.0	0.0
103724390	5.0	6.0
100147834	2.0	1.0
100147835	1.0	0.0
100147836	11.0	7.0
100147837	0.0	0.0
100505385	111.0	100.0
100505383	0.0	0.0
374354	4753.0	5096.0
374355	0.0	0.0
103724389	0.0	1.0
103724388	4.0	5.0
103724387	37.0	6.0
103724386	20.0	0.0
100133203	0.0	0.0
100133204	31.0	19.0
100133205	145.0	45.0
100133206	1.0	0.0
122416	1131.0	1205.0
65121	0.0	0.0
677837	16.0	23.0
677838	0.0	0.0
65123	6772.0	6422.0
677835	0.0	0.0
65122	0.0	0.0
677836	4.0	1.0
65125	16865.0	22991.0
677833	4.0	1.0
102723508	173.0	72.0
92745	103.0	578.0
65124	3750.0	2061.0
677834	22.0	14.0
100505566	5.0	56.0
677831	0.0	1.0
677832	5.0	6.0
100505567	4.0	1.0
80759	66.0	18.0
80758	77.0	114.0
80757	118.0	163.0
144165	1481.0	1264.0
100505561	6.0	0.0
677839	8.0	8.0
79770	4365.0	6206.0
80762	13983.0	16109.0
79772	1458.0	2441.0
80761	44.0	13.0
80760	4241.0	1161.0
388667	0.0	0.0
79774	1014.0	1308.0
79777	1382.0	790.0
79776	638.0	1199.0
80765	139.0	216.0
80764	1585.0	1735.0
80763	84.0	12.0
79778	2280.0	2556.0
92737	171.0	1.0
677840	0.0	0.0
92736	0.0	1.0
158798	2.0	1.0
677848	0.0	0.0
677849	8.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	2.0	0.0
677844	0.0	0.0
677845	0.0	2.0
677842	0.0	0.0
677843	4.0	0.0
388662	92.0	127.0
80746	1231.0	974.0
80745	2325.0	983.0
653857	349.0	471.0
79760	684.0	852.0
79762	9007.0	4772.0
79763	1245.0	2587.0
80755	485.0	313.0
79768	2221.0	2094.0
79767	2368.0	1274.0
677850	0.0	0.0
677815	1.0	1.0
677816	0.0	0.0
677813	0.0	1.0
677814	18.0	14.0
677811	3.0	4.0
90102	3279.0	6423.0
677812	0.0	0.0
677810	20.0	48.0
388695	937.0	798.0
80778	935.0	416.0
79791	3911.0	2544.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3164.0	4419.0
677818	1.0	0.0
79794	3095.0	8502.0
79797	840.0	888.0
79796	849.0	936.0
80781	6050.0	16746.0
79799	0.0	0.0
79798	701.0	620.0
388685	780.0	163.0
119180	0.0	0.0
677826	5.0	5.0
219833	195.0	434.0
677827	3.0	0.0
100505576	60.0	19.0
100505573	831.0	747.0
677825	0.0	0.0
92755	65.0	120.0
677822	0.0	0.0
677823	4.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	65.0	35.0
79780	2577.0	1566.0
79782	1347.0	3184.0
144195	30.0	16.0
677828	5.0	1.0
79781	1018.0	150.0
677829	0.0	0.0
79784	11712.0	5042.0
79783	216.0	246.0
80772	1437.0	2159.0
79786	5412.0	2399.0
79785	621.0	50.0
80777	4383.0	4727.0
79788	533.0	316.0
80776	230.0	387.0
388677	139.0	95.0
80775	753.0	388.0
80774	516.0	1076.0
79789	10104.0	6267.0
92749	24.0	1.0
92747	162.0	2158.0
90121	2946.0	2914.0
219844	427.0	747.0
90120	1955.0	3206.0
158763	459.0	32.0
651249	29.0	21.0
220832	1.0	3.0
146779	0.0	1.0
677885	15.0	10.0
677882	0.0	1.0
677883	3.0	1.0
651250	1015.0	945.0
132141	2.0	0.0
219855	1708.0	53938.0
219854	1516.0	2277.0
90113	15.0	7.0
653895	3.0	3.0
80789	2439.0	3385.0
144132	1388.0	616.0
144124	0.0	0.0
388698	5.0	1.0
388699	0.0	0.0
388697	32.0	11.0
100505518	1.0	0.0
80790	4217.0	6299.0
89122	6513.0	6868.0
158787	185.0	287.0
100505540	0.0	0.0
219865	3.0	0.0
100505547	6.0	4.0
132158	189.0	325.0
100505545	1.0	0.0
90141	954.0	980.0
132160	1880.0	2739.0
90139	1141.0	2023.0
340665	5.0	3.0
219858	0.0	0.0
100505532	68.0	33.0
90134	7.0	10.0
219875	0.0	0.0
90133	363.0	229.0
92799	1689.0	4002.0
219874	3.0	1.0
651258	1.0	2.0
90135	2591.0	3349.0
219873	0.0	0.0
100505536	16.0	0.0
92797	1177.0	1368.0
219870	0.0	0.0
339674	5.0	2.0
339669	0.0	0.0
100505538	288.0	329.0
340654	16.0	11.0
219869	0.0	0.0
339665	197.0	631.0
100133053	0.0	0.0
55722	585.0	309.0
55721	516.0	448.0
55720	4758.0	5866.0
55726	2072.0	3564.0
55723	295.0	1288.0
55729	14380.0	9742.0
55728	2555.0	12687.0
55727	5147.0	4854.0
105377108	5.0	0.0
219899	2600.0	2328.0
220869	600.0	772.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	12.0	20.0
55733	1150.0	849.0
400	8861.0	12685.0
641808	130.0	48.0
55732	779.0	989.0
401	1.0	5.0
55731	2685.0	3095.0
402	1565.0	1924.0
403	2169.0	2833.0
55737	14304.0	15457.0
205251	322.0	410.0
405	5762.0	6203.0
55735	2487.0	3396.0
406	1067.0	765.0
55734	1452.0	1431.0
407	61.0	39.0
