id	c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01	95c75be7-d55d-4d74-9179-9be223230a5b
5188	1118.0	1552.0
5189	1351.0	1238.0
254173	35.0	22.0
254170	986.0	384.0
100420359	0.0	1.0
100420358	6.0	2.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1184.0	1342.0
5196	6.0	2.0
5197	6.0	2.0
5198	1498.0	953.0
5199	255.0	32.0
254187	2.0	0.0
5190	1493.0	753.0
5191	811.0	1049.0
5192	976.0	1177.0
5193	417.0	417.0
5194	1898.0	2402.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	960.0	605.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1481.0	1188.0
100419392	0.0	7.0
100419391	6.0	3.0
101929520	327.0	758.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	0.0
254158	5.0	0.0
53410	0.0	0.0
768220	0.0	1.0
100420393	1.0	3.0
100420392	0.0	0.0
112609	355.0	275.0
28457	79.0	443.0
28458	523.0	1761.0
28452	47.0	269.0
28450	276.0	1474.0
28455	110.0	488.0
28453	0.0	3.0
28454	61.0	151.0
90390	375.0	453.0
28468	1147.0	2153.0
653458	0.0	0.0
28469	9.0	6.0
101340251	0.0	1.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	1.0
28463	7.0	19.0
28461	40.0	134.0
28466	42.0	45.0
28467	182.0	594.0
653464	435.0	152.0
28464	92.0	212.0
28465	792.0	1296.0
653489	4.0	4.0
28438	0.0	1.0
28435	0.0	0.0
28439	524.0	745.0
653492	0.0	0.0
28430	1.0	3.0
28433	0.0	1.0
28434	480.0	814.0
28431	2.0	1.0
28432	11.0	37.0
28448	1198.0	1835.0
28449	100.0	146.0
28446	38.0	24.0
28447	1.0	3.0
28440	0.0	0.0
28441	7.0	11.0
653483	39.0	12.0
28444	376.0	3025.0
28445	23.0	54.0
28442	2315.0	3500.0
653486	0.0	0.0
28443	1.0	13.0
28415	27.0	15.0
28416	7.0	6.0
28413	0.0	3.0
28414	97.0	56.0
28419	0.0	0.0
28417	20.0	15.0
28418	0.0	0.0
124626	0.0	0.0
388503	0.0	0.0
28411	8.0	36.0
28412	132.0	226.0
28410	320.0	195.0
388507	282.0	221.0
653499	81.0	12.0
28426	232.0	232.0
28427	0.0	11.0
28424	410.0	554.0
28425	5.0	14.0
28428	5.0	25.0
28429	6.0	36.0
28422	0.0	0.0
28423	883.0	940.0
28420	327.0	698.0
28421	23.0	13.0
102723099	13.0	12.0
388524	9.0	3.0
124602	88.0	23.0
388523	7.0	6.0
112611	337.0	347.0
28405	2.0	6.0
28408	5130.0	1802.0
28409	89.0	160.0
112616	3868.0	708.0
28406	1.0	8.0
28407	4.0	11.0
388514	25.0	1.0
28400	178.0	150.0
388512	47.0	6.0
28401	62.0	216.0
134359	398.0	540.0
158326	1236.0	332.0
339263	357.0	108.0
401730	0.0	0.0
146336	0.0	0.0
401725	2.0	3.0
401720	6.0	5.0
90557	783.0	352.0
90550	1214.0	1081.0
158314	95.0	6.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	1.0
106478991	6.0	8.0
339258	1.0	0.0
106478990	0.0	0.0
800	39734.0	8901.0
801	23013.0	11463.0
802	0.0	0.0
342892	115.0	62.0
804	0.0	0.0
805	33480.0	17148.0
342898	0.0	0.0
342897	418.0	111.0
806	37.0	38.0
401718	0.0	2.0
807	0.0	0.0
401717	21.0	9.0
808	12896.0	8947.0
158345	46.0	87.0
339240	2.0	0.0
90586	16.0	8.0
339241	12.0	1.0
90589	5.0	16.0
378884	129.0	37.0
339244	6.0	0.0
653404	0.0	0.0
90580	575.0	352.0
391825	0.0	0.0
391827	4.0	1.0
810	1769.0	3605.0
811	37563.0	35660.0
340221	1.0	2.0
813	10985.0	8524.0
814	70.0	77.0
815	11.0	6.0
816	194.0	12.0
401708	1.0	0.0
817	2625.0	1394.0
818	1951.0	1048.0
819	2868.0	2563.0
90576	244.0	128.0
339230	784.0	658.0
339231	1172.0	687.0
339229	618.0	524.0
122335	0.0	0.0
124997	2496.0	801.0
340217	4.0	47.0
124995	2450.0	2397.0
378881	0.0	0.0
820	1.0	2.0
821	41730.0	37830.0
822	9130.0	5097.0
823	16155.0	11848.0
824	18874.0	4181.0
825	53.0	13.0
826	22773.0	18077.0
827	603.0	611.0
134391	0.0	0.0
829	6505.0	8316.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	0.0	10.0
106478966	0.0	0.0
106478965	0.0	0.0
161931	12.0	12.0
106478964	0.0	0.0
106478963	0.0	1.0
339221	0.0	1.0
106478962	17.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	5.0
340205	39.0	6.0
340206	2.0	4.0
388228	581.0	514.0
830	7019.0	5079.0
831	21653.0	11091.0
832	15155.0	10882.0
833	2556.0	1536.0
834	1621.0	470.0
835	1852.0	2615.0
836	1303.0	1445.0
837	2841.0	1552.0
838	2.0	0.0
342865	0.0	0.0
340204	22.0	19.0
839	905.0	1535.0
90594	290.0	364.0
100505993	12.0	1.0
106478959	0.0	0.0
106478958	5.0	5.0
100505994	13.0	4.0
106478957	6.0	0.0
106478956	0.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	0.0	2.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	1.0	0.0
339210	74.0	15.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	0.0
90592	467.0	515.0
7809	1.0	1.0
840	2046.0	1643.0
841	1062.0	1201.0
842	920.0	692.0
843	972.0	546.0
844	39.0	570.0
136991	0.0	0.0
845	328.0	241.0
342850	0.0	0.0
846	0.0	11.0
7802	2651.0	1082.0
847	11039.0	9174.0
7804	198.0	390.0
7803	10756.0	7395.0
7805	7897.0	5118.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	3069.0	5175.0
106478986	0.0	0.0
106478985	0.0	0.0
106478984	1.0	0.0
388254	3.0	0.0
106478983	1.0	0.0
388255	20.0	48.0
106478982	0.0	3.0
339201	398.0	326.0
653447	337.0	840.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	0.0
7818	5524.0	13033.0
28595	1.0	0.0
148979	50.0	6.0
28592	4.0	4.0
28593	0.0	0.0
28599	0.0	0.0
401744	1.0	7.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1433.0	784.0
857	25140.0	8937.0
641457	0.0	0.0
7812	47215.0	34327.0
858	8149.0	2757.0
641456	4.0	0.0
859	19.0	0.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	1.0	0.0
106478977	9.0	0.0
106478976	0.0	1.0
106478975	0.0	0.0
106478974	0.0	0.0
106478973	3.0	8.0
106478972	0.0	2.0
653435	0.0	0.0
106478971	1.0	2.0
653436	6.0	23.0
106478970	0.0	0.0
653437	0.0	0.0
146330	1020.0	2577.0
146325	0.0	0.0
860	571.0	245.0
861	11386.0	6234.0
862	653.0	517.0
653440	222.0	179.0
863	645.0	158.0
653441	70.0	48.0
864	1145.0	227.0
865	2426.0	1865.0
866	971.0	0.0
867	2520.0	1589.0
868	1513.0	1149.0
869	35.0	42.0
134353	287.0	347.0
641467	16.0	2.0
7827	0.0	7.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	13.0	0.0
219402	2004.0	2320.0
106478923	0.0	0.0
7840	1914.0	2397.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	5.0	0.0
7841	3043.0	2648.0
388276	0.0	0.0
388275	4.0	6.0
388272	283.0	230.0
871	8065.0	5227.0
873	2311.0	2634.0
874	634.0	774.0
875	45.0	14.0
7832	22581.0	177171.0
100505967	0.0	1.0
7837	6026.0	5584.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	1.0	0.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	308.0	208.0
106478911	0.0	0.0
100505953	0.0	1.0
7850	75.0	33.0
106478910	0.0	3.0
7852	1928.0	2336.0
100270754	0.0	0.0
881	57.0	13.0
100270755	3.0	2.0
883	300.0	230.0
885	3.0	0.0
886	5.0	1.0
887	4.0	0.0
100270753	0.0	0.0
7844	3471.0	4781.0
889	1756.0	1506.0
7846	33032.0	2707.0
106478909	0.0	0.0
219409	0.0	0.0
7849	171.0	31.0
220416	4.0	35.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1915.0	1047.0
106478944	0.0	0.0
100174857	1.0	69.0
106478943	24.0	91.0
5201	3536.0	2016.0
106478942	3.0	2.0
5202	1492.0	2405.0
106478941	0.0	0.0
106478940	0.0	0.0
890	130.0	407.0
891	495.0	962.0
892	3661.0	2225.0
894	6114.0	910.0
342808	2.0	1.0
895	0.0	0.0
896	5594.0	1499.0
388289	6.0	3.0
897	1.0	0.0
898	56.0	77.0
899	270.0	514.0
7855	511.0	628.0
7857	30.0	241.0
171392	242.0	522.0
100505989	1.0	0.0
106478939	0.0	0.0
219417	1.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	5407.0	3110.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	4.0	1.0
5210	369.0	350.0
7873	2799.0	2559.0
100505975	8.0	2.0
106478933	0.0	0.0
5211	8892.0	7604.0
106478932	0.0	0.0
219432	0.0	0.0
5212	1261.0	119.0
106478931	0.0	0.0
5213	3412.0	676.0
219431	0.0	0.0
7874	9736.0	5687.0
106478930	0.0	0.0
388284	180.0	44.0
171389	47.0	18.0
100420508	0.0	0.0
100420505	18.0	16.0
105377595	39.0	7.0
5203	709.0	811.0
7866	2162.0	1582.0
100420503	1.0	1.0
5204	19571.0	14164.0
100420502	2.0	2.0
5205	3324.0	7395.0
100420501	0.0	0.0
7867	2584.0	1789.0
5207	60.0	101.0
7869	2281.0	329.0
5208	933.0	1917.0
106478929	0.0	0.0
5209	7883.0	3557.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	755.0	266.0
7884	1922.0	2439.0
219445	0.0	0.0
5222	7.0	0.0
90523	47.0	45.0
5223	2027.0	1398.0
5224	0.0	0.0
90522	1114.0	779.0
100419521	1.0	2.0
220433	10.0	28.0
146378	0.0	0.0
100420519	1.0	0.0
5214	4608.0	2692.0
158373	192.0	92.0
7879	15543.0	13049.0
5216	22220.0	11619.0
100420512	0.0	0.0
5217	4194.0	4672.0
5218	2344.0	2713.0
158376	141.0	119.0
100505929	0.0	0.0
158358	1931.0	2192.0
5230	17301.0	15322.0
220429	0.0	3.0
5232	0.0	0.0
5233	2.0	4.0
101929467	1.0	3.0
219453	0.0	0.0
100270709	0.0	0.0
146395	6.0	3.0
100505919	1.0	0.0
100420527	8.0	5.0
100420526	3.0	1.0
5225	34.0	13.0
5226	6026.0	9624.0
100505911	37.0	32.0
5228	2025.0	283.0
90507	2186.0	747.0
5229	1994.0	1876.0
90506	112.0	22.0
5241	3633.0	66.0
219469	0.0	0.0
101929471	0.0	0.0
5243	961.0	252.0
5244	149.0	73.0
101929478	0.0	0.0
5245	4962.0	3990.0
219464	0.0	0.0
5246	0.0	0.0
5236	5223.0	3137.0
5238	1902.0	2269.0
5239	3495.0	670.0
100505945	1.0	3.0
158399	126.0	42.0
5250	21113.0	12159.0
101929484	18.0	13.0
5251	190.0	88.0
5252	4228.0	2360.0
219479	0.0	0.0
5253	5077.0	2773.0
5255	1125.0	998.0
219477	0.0	0.0
5256	2054.0	1005.0
5257	5770.0	3248.0
220441	1904.0	1793.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	513.0	145.0
158383	8.0	12.0
100420546	0.0	1.0
90527	129.0	391.0
158381	6.0	22.0
100505933	55.0	5.0
90529	684.0	607.0
5261	941.0	948.0
5264	1895.0	1413.0
5265	15349.0	936.0
5266	500.0	301.0
5267	0.0	0.0
219487	0.0	0.0
5268	4042.0	876.0
101929410	31.0	12.0
219484	0.0	0.0
219482	0.0	0.0
5260	165.0	33.0
5258	0.0	0.0
5259	0.0	0.0
5272	1157.0	382.0
5273	0.0	1.0
5274	688.0	360.0
28509	0.0	0.0
5275	41.0	229.0
5276	1.0	0.0
5277	713.0	490.0
101929423	56.0	5.0
5279	1978.0	2508.0
28503	0.0	0.0
28504	0.0	0.0
28501	8.0	2.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1654.0	6245.0
28505	6.0	0.0
101929428	0.0	0.0
5271	1047.0	402.0
28506	0.0	0.0
256435	301.0	372.0
28500	1.0	0.0
5269	6693.0	4450.0
105377617	0.0	0.0
5283	958.0	863.0
5284	18311.0	1431.0
100420450	0.0	1.0
5286	3668.0	3283.0
5287	2307.0	5179.0
5288	1408.0	50.0
5289	2622.0	1705.0
101929437	0.0	0.0
5280	79.0	52.0
5281	628.0	823.0
5282	2.0	4.0
102723166	4.0	4.0
102723167	0.0	2.0
102723165	0.0	0.0
100420458	7.0	3.0
5294	110.0	208.0
100420462	0.0	0.0
5295	16292.0	5619.0
100419472	0.0	0.0
5296	31.0	55.0
5297	6271.0	3404.0
5298	6100.0	5762.0
100419471	0.0	0.0
5290	1998.0	1651.0
100419477	0.0	0.0
5291	2916.0	3080.0
5292	7961.0	1319.0
5293	853.0	327.0
100420473	0.0	0.0
100101932	1.0	0.0
100101938	0.0	0.0
256472	4.0	0.0
256471	714.0	843.0
100419489	0.0	0.0
100101935	0.0	0.0
100270680	2.0	5.0
100420477	0.0	0.0
100420476	0.0	0.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	5.0	1.0
101929402	5.0	2.0
100270648	0.0	0.0
101929407	38.0	5.0
105375013	11.0	3.0
641365	0.0	0.0
641364	3.0	8.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	125.0	37.0
28572	0.0	5.0
28573	2.0	1.0
28570	0.0	0.0
28571	0.0	0.0
28576	4.0	8.0
28577	1.0	0.0
653354	12.0	1.0
28574	0.0	1.0
401687	0.0	0.0
28575	0.0	0.0
641372	2.0	0.0
641371	336.0	167.0
112950	1831.0	1192.0
641373	0.0	0.0
28589	4.0	8.0
28583	2.0	8.0
28584	4.0	1.0
28581	5.0	0.0
28582	0.0	0.0
28587	0.0	0.0
124930	493.0	214.0
28588	0.0	0.0
28585	0.0	1.0
28586	1.0	7.0
28580	9.0	1.0
124935	2325.0	694.0
124936	2175.0	895.0
378805	578.0	150.0
641380	0.0	0.0
112942	2876.0	1980.0
378807	0.0	0.0
641382	0.0	0.0
641384	2.0	4.0
401675	0.0	0.0
28558	2.0	4.0
28559	108.0	90.0
28556	0.0	0.0
28557	9.0	1.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2369.0	1125.0
401665	0.0	0.0
641379	0.0	0.0
124925	5.0	2.0
401664	0.0	0.0
28569	5.0	4.0
401663	0.0	0.0
112939	3688.0	2975.0
401662	0.0	0.0
28567	18.0	12.0
401661	0.0	0.0
28568	12.0	7.0
112937	75.0	0.0
112936	3942.0	2703.0
449645	2.0	1.0
28561	0.0	0.0
124912	0.0	1.0
653361	144.0	23.0
28560	0.0	2.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	7.0
28566	0.0	2.0
28563	2.0	5.0
28564	0.0	0.0
378828	0.0	0.0
378825	67.0	0.0
391804	2.0	0.0
124989	123.0	65.0
391803	0.0	1.0
340286	0.0	2.0
653390	31.0	20.0
339290	2042.0	601.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	12.0
391811	0.0	1.0
653381	80.0	102.0
124975	1471.0	36.0
124976	1380.0	417.0
391819	0.0	0.0
124974	1.0	0.0
340277	263.0	474.0
340274	0.0	0.0
340273	521.0	35.0
339287	4369.0	3809.0
28514	554.0	230.0
28512	575.0	388.0
28513	149.0	11.0
28518	10.0	1.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	1.0
28511	2092.0	1692.0
124961	358.0	314.0
340267	151.0	79.0
340260	0.0	0.0
112970	380.0	197.0
28525	0.0	0.0
28526	108.0	49.0
28523	0.0	0.0
378832	2.0	0.0
28524	0.0	0.0
28521	0.0	1.0
28522	0.0	0.0
28520	0.0	0.0
900	6320.0	8045.0
901	4755.0	6186.0
340252	870.0	434.0
902	1795.0	1124.0
904	1880.0	1439.0
905	1245.0	1509.0
908	9728.0	10250.0
909	10.0	4.0
340371	2076.0	780.0
136895	382.0	525.0
51081	2925.0	2359.0
51083	77.0	18.0
51082	3950.0	5157.0
51085	183.0	110.0
51084	2134.0	1327.0
51087	94.0	50.0
51086	13.0	15.0
146212	22.0	21.0
51088	1907.0	1038.0
910	7.0	1.0
90678	1449.0	1166.0
911	126.0	34.0
912	65.0	67.0
913	47.0	23.0
914	311.0	270.0
915	149.0	86.0
916	423.0	337.0
917	122.0	77.0
919	201.0	126.0
90673	701.0	416.0
51090	1232.0	481.0
51092	4378.0	1995.0
51091	462.0	493.0
51094	6316.0	16830.0
51093	2235.0	2763.0
51096	2082.0	1709.0
51095	785.0	773.0
146225	21.0	8.0
51098	2145.0	1076.0
340359	33.0	22.0
51097	4759.0	10188.0
146223	3716.0	1964.0
51099	1188.0	798.0
920	4028.0	1587.0
146227	145.0	20.0
921	132.0	142.0
90668	41.0	80.0
922	11.0	0.0
923	177.0	145.0
340351	128.0	82.0
924	210.0	75.0
643941	0.0	0.0
925	604.0	242.0
926	132.0	19.0
927	66.0	7.0
928	19211.0	25592.0
100312775	1.0	0.0
929	7365.0	1282.0
158228	81.0	6.0
339366	266.0	185.0
26095	141.0	12.0
401825	0.0	1.0
26098	468.0	458.0
340348	1010.0	688.0
26097	4541.0	5550.0
388324	252.0	125.0
26099	9301.0	5116.0
388325	222.0	62.0
930	26.0	14.0
148898	166.0	132.0
931	75.0	38.0
388323	56.0	10.0
932	0.0	0.0
933	344.0	158.0
643954	0.0	1.0
26090	2783.0	2007.0
134265	1058.0	740.0
26092	5936.0	6809.0
936	1.0	0.0
26091	2231.0	1681.0
158234	527.0	476.0
26094	740.0	540.0
643955	0.0	0.0
938	11.0	1.0
26093	1918.0	760.0
939	198.0	159.0
401827	2.0	0.0
90693	1313.0	1290.0
158219	1124.0	927.0
134266	582.0	661.0
643971	0.0	0.0
940	100.0	78.0
941	17.0	5.0
124872	15.0	80.0
942	553.0	283.0
943	66.0	66.0
342994	4.0	2.0
944	128.0	106.0
643965	0.0	1.0
945	236.0	83.0
946	26.0	1.0
7903	501.0	746.0
947	23605.0	7495.0
158222	86.0	44.0
948	11250.0	17626.0
949	6121.0	2925.0
7905	18243.0	13274.0
136853	19.0	53.0
401895	0.0	0.0
339344	209.0	299.0
339345	0.0	0.0
653308	247.0	312.0
26074	53.0	30.0
7918	1005.0	726.0
26073	5950.0	3970.0
7917	13111.0	7855.0
7919	2259.0	1991.0
950	19009.0	17575.0
951	622.0	413.0
952	127.0	246.0
388344	1254.0	633.0
953	3583.0	2130.0
954	1154.0	378.0
643976	0.0	0.0
955	3152.0	2389.0
641311	5.0	1.0
956	284.0	322.0
957	2905.0	43424.0
958	1091.0	353.0
959	63.0	42.0
7913	7334.0	3467.0
7916	21706.0	18692.0
7915	1003.0	1061.0
26071	2410.0	1600.0
388341	142.0	66.0
26085	71.0	240.0
388339	59.0	42.0
26084	887.0	385.0
342979	112.0	187.0
960	23999.0	46528.0
26086	1233.0	564.0
342977	33.0	1.0
388335	737.0	1213.0
961	10185.0	1733.0
26088	2846.0	1810.0
962	404.0	495.0
388336	469.0	40.0
963	1786.0	866.0
388333	0.0	2.0
965	767.0	556.0
966	57968.0	22767.0
7920	287.0	206.0
643987	0.0	0.0
967	42549.0	22903.0
7923	1146.0	551.0
7922	9347.0	3772.0
968	86.0	17.0
969	297.0	225.0
26080	0.0	0.0
643988	421.0	1210.0
26083	2.0	0.0
161835	88.0	41.0
134218	3128.0	2674.0
100312782	0.0	0.0
7941	149.0	67.0
7940	501.0	179.0
26059	54.0	44.0
339324	1208.0	1259.0
339327	203.0	197.0
26052	248.0	423.0
26051	1591.0	143.0
339318	570.0	304.0
340307	0.0	0.0
26054	5381.0	4086.0
970	82.0	47.0
971	115.0	69.0
26053	7836.0	3384.0
972	76865.0	53789.0
26056	5436.0	2917.0
973	283.0	526.0
974	415.0	164.0
26058	5679.0	5190.0
975	45760.0	18821.0
26057	6448.0	5747.0
653333	14.0	0.0
976	4538.0	1320.0
7932	3.0	0.0
100312789	0.0	0.0
977	20771.0	7293.0
100312788	0.0	0.0
978	128.0	73.0
643996	0.0	2.0
7936	4050.0	2807.0
100312785	0.0	0.0
26050	247.0	10.0
100312787	0.0	0.0
641339	115.0	120.0
161823	622.0	399.0
100312792	0.0	0.0
100312794	1.0	4.0
100312790	0.0	0.0
148870	9.0	2.0
388364	0.0	0.0
388363	644.0	468.0
653316	0.0	7.0
653319	394.0	204.0
148867	1747.0	2409.0
26063	657.0	580.0
122258	3.0	0.0
26062	0.0	1.0
102578074	6.0	0.0
26065	9525.0	5538.0
26064	5764.0	4509.0
983	175.0	1157.0
984	2075.0	1141.0
146206	76.0	26.0
987	7173.0	8701.0
988	4066.0	2770.0
7942	1143.0	287.0
989	11020.0	7060.0
26061	1153.0	697.0
161829	0.0	2.0
100312798	0.0	2.0
26060	4264.0	4312.0
219525	0.0	0.0
5300	1823.0	1109.0
5301	0.0	0.0
339302	0.0	2.0
388394	4.0	0.0
990	207.0	453.0
991	198.0	646.0
100419609	0.0	0.0
342945	251.0	236.0
993	45.0	153.0
994	1178.0	715.0
51001	688.0	701.0
100419606	0.0	0.0
51000	1263.0	1082.0
995	8.0	117.0
996	3755.0	3083.0
51003	387.0	172.0
100419608	0.0	0.0
997	1528.0	1016.0
51002	1104.0	891.0
388389	5.0	0.0
998	17858.0	13428.0
51005	807.0	422.0
999	29416.0	17203.0
51004	615.0	803.0
158293	3792.0	3572.0
51006	3117.0	1612.0
7955	39.0	67.0
51009	2286.0	1049.0
7957	568.0	404.0
51008	1111.0	917.0
158297	11.0	9.0
219537	13.0	14.0
5310	5256.0	1329.0
5311	3391.0	928.0
101929387	13.0	1.0
388387	4.0	2.0
100419614	0.0	0.0
388381	7.0	0.0
51010	570.0	654.0
100420608	0.0	0.0
342933	0.0	1.0
51012	4073.0	4527.0
51011	1045.0	342.0
51014	6083.0	5387.0
51013	1162.0	955.0
51016	252.0	229.0
7965	806.0	998.0
51015	1423.0	4020.0
5303	997.0	998.0
51018	1785.0	2792.0
5304	38762.0	1834.0
5305	2420.0	2511.0
5306	7110.0	2836.0
5307	306.0	2482.0
51019	1513.0	976.0
342931	0.0	0.0
5308	10.0	18.0
101929390	0.0	0.0
5309	2.0	0.0
219527	5.0	17.0
101929397	0.0	0.0
7980	2453.0	160.0
5320	766.0	7423.0
7982	1909.0	1167.0
5321	914.0	250.0
5322	334.0	32.0
7984	1579.0	694.0
219541	847.0	715.0
51021	3866.0	3737.0
51020	2329.0	1229.0
51023	858.0	331.0
51022	249.0	351.0
51025	209.0	269.0
342926	646.0	187.0
51024	5161.0	3198.0
7976	1514.0	71.0
5313	1.0	5.0
51027	625.0	532.0
100420613	0.0	0.0
51026	1730.0	1501.0
5314	7.0	59.0
7975	2549.0	809.0
100420612	3.0	4.0
5315	55810.0	40475.0
51029	2543.0	4988.0
7978	290.0	463.0
51028	3576.0	2786.0
5316	1526.0	1550.0
5317	5181.0	8212.0
5318	3566.0	2327.0
7979	3547.0	1991.0
219539	184.0	29.0
5319	6.0	2.0
219557	0.0	0.0
7991	4430.0	522.0
5330	634.0	245.0
7994	5055.0	4390.0
5331	1958.0	3409.0
5332	1046.0	688.0
7993	459.0	410.0
5333	1760.0	1533.0
5334	934.0	273.0
51030	1321.0	800.0
51032	10.0	3.0
51031	3634.0	1828.0
342918	7.0	0.0
100420627	0.0	5.0
51035	5384.0	6812.0
5324	74.0	47.0
5325	2130.0	516.0
5326	1882.0	1182.0
5327	18634.0	1496.0
7988	671.0	472.0
100420621	0.0	0.0
5328	1565.0	1576.0
5329	1682.0	720.0
158248	16.0	15.0
5340	0.0	0.0
5341	1106.0	626.0
5342	0.0	0.0
5343	8.0	4.0
101929335	255.0	50.0
5345	901.0	93.0
63027	2936.0	2331.0
342909	90.0	126.0
342908	200.0	61.0
51043	4796.0	5614.0
51042	236.0	351.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4096.0	1919.0
90634	1651.0	671.0
134285	2.0	20.0
5336	2514.0	966.0
5337	1502.0	495.0
90637	779.0	406.0
100420633	0.0	0.0
5338	4099.0	1579.0
5339	31942.0	12864.0
90639	443.0	386.0
5350	163.0	95.0
5351	7300.0	4402.0
5352	1709.0	1504.0
219578	2.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1270.0	2431.0
5354	809.0	111.0
5355	10196.0	5783.0
63036	0.0	0.0
5356	3702.0	1934.0
90632	130.0	18.0
101929344	68.0	0.0
161882	345.0	319.0
51050	5948.0	155.0
51052	3.0	2.0
643906	0.0	0.0
51054	295.0	143.0
643904	11.0	4.0
51053	1313.0	427.0
643905	0.0	0.0
51056	6839.0	4373.0
51058	352.0	381.0
51057	340.0	139.0
643909	0.0	0.0
5346	4548.0	7278.0
90624	913.0	1140.0
51059	30.0	629.0
5347	123.0	360.0
5348	286.0	57.0
5349	9234.0	32650.0
90625	10.0	15.0
90627	2139.0	1884.0
5360	9328.0	1755.0
5361	4951.0	1712.0
5362	1978.0	1092.0
101929351	55.0	33.0
5364	6468.0	3592.0
5365	787.0	256.0
5366	451.0	1040.0
90665	0.0	0.0
5367	8.0	3.0
51061	3537.0	2486.0
51060	3876.0	3957.0
51063	1971.0	1147.0
51062	1481.0	236.0
146279	17.0	55.0
51065	3824.0	2150.0
643915	0.0	0.0
51067	980.0	720.0
51066	40.0	31.0
51069	1336.0	812.0
51068	3438.0	3442.0
5357	876.0	2005.0
5358	6341.0	3486.0
100420656	0.0	0.0
5359	3175.0	1799.0
643911	1618.0	905.0
100420650	9.0	0.0
5371	4849.0	4725.0
100420660	0.0	0.0
5372	1186.0	921.0
5373	881.0	856.0
158257	3.0	0.0
732448	1.0	0.0
5375	40.0	4.0
5376	16763.0	3849.0
90655	0.0	0.0
5378	867.0	681.0
219595	0.0	0.0
101929369	6.0	0.0
51070	2126.0	1484.0
51072	119.0	161.0
51071	1793.0	1310.0
5370	0.0	3.0
51074	868.0	1035.0
51073	1926.0	1918.0
51076	1198.0	453.0
51075	4903.0	4197.0
51078	2901.0	2717.0
51077	2352.0	1310.0
51079	1057.0	895.0
5368	20.0	34.0
5369	0.0	0.0
100420665	0.0	0.0
171222	15.0	10.0
171221	0.0	0.0
90649	643.0	69.0
171220	265.0	79.0
5382	146.0	49.0
5383	13.0	3.0
100419560	0.0	1.0
28619	5.0	5.0
5387	72.0	61.0
28613	0.0	0.0
28614	9.0	9.0
220594	4.0	1.0
28611	0.0	6.0
28612	0.0	0.0
28617	0.0	5.0
5380	21.0	2.0
28616	4.0	3.0
28610	2.0	5.0
5379	371.0	420.0
100420558	0.0	0.0
100420557	0.0	0.0
