id	af504400-7f49-4561-a8e4-8b0b6ca3d02d	b3b6981a-b5db-481c-bc27-76a114856b03
92799	1691.0	3315.0
219874	1.0	1.0
651258	1.0	4.0
90135	4440.0	2015.0
219873	0.0	0.0
100505536	9.0	2.0
92797	337.0	138.0
219870	0.0	0.0
339674	2.0	15.0
339669	0.0	0.0
100505538	156.0	92.0
340654	8.0	12.0
219869	0.0	0.0
339665	167.0	568.0
100133053	0.0	0.0
55722	162.0	444.0
55721	212.0	463.0
55720	2114.0	3159.0
55726	935.0	1890.0
55723	129.0	3304.0
55729	6266.0	5457.0
55728	825.0	782.0
55727	2483.0	961.0
105377108	1.0	4.0
219899	1453.0	965.0
220869	256.0	739.0
102723578	1.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	577.0	2573.0
400	4388.0	13352.0
641808	40.0	23.0
55732	277.0	1362.0
401	3.0	0.0
55731	1859.0	2829.0
402	2462.0	1097.0
403	1212.0	2694.0
55737	6833.0	10658.0
205251	379.0	393.0
405	5018.0	3698.0
55735	1409.0	1338.0
406	897.0	496.0
55734	869.0	2480.0
407	34.0	13.0
408	3892.0	991.0
409	1738.0	2906.0
55739	2709.0	1658.0
55738	2187.0	2273.0
327658	0.0	0.0
327657	5.0	108.0
327659	0.0	0.0
653808	4.0	4.0
100133074	0.0	0.0
55740	6441.0	23735.0
102723562	0.0	3.0
100133079	0.0	0.0
410	2338.0	5167.0
55744	1856.0	3748.0
411	702.0	657.0
80700	4452.0	5082.0
79711	201.0	294.0
55743	943.0	1092.0
412	6062.0	3067.0
79710	1588.0	4426.0
79713	29.0	76.0
55742	10643.0	5057.0
414	4445.0	8810.0
55741	1295.0	3058.0
79712	1667.0	1144.0
55748	6106.0	10078.0
415	106.0	96.0
100505506	1.0	9.0
416	4.0	0.0
79714	609.0	1228.0
55746	3069.0	4794.0
79717	2408.0	5272.0
417	0.0	9.0
55745	2040.0	1197.0
79716	591.0	3160.0
418	0.0	0.0
79719	1789.0	7879.0
419	16.0	1.0
79718	6979.0	7082.0
55749	2503.0	4789.0
102723555	1.0	0.0
220885	11.0	15.0
55751	2009.0	2585.0
55750	1541.0	1720.0
420	109.0	4.0
102723553	0.0	1.0
421	807.0	618.0
55755	3558.0	5168.0
340618	0.0	0.0
55754	7835.0	9057.0
55753	5.0	6.0
55752	9443.0	6719.0
79701	1406.0	3173.0
55759	1158.0	1388.0
427	20625.0	63921.0
55758	2677.0	6404.0
79703	786.0	836.0
205272	2.0	0.0
55757	1190.0	1401.0
79706	971.0	1113.0
55756	1137.0	2081.0
429	0.0	12.0
79705	1640.0	523.0
79707	1312.0	798.0
79709	5908.0	14330.0
256815	3.0	5.0
101927273	0.0	0.0
101927275	71.0	32.0
7402	16140.0	3559.0
7401	0.0	1.0
80714	66.0	51.0
101927279	12.0	13.0
653820	14.0	66.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	427.0	457.0
55761	5071.0	5297.0
430	16.0	11.0
55760	2160.0	2327.0
79731	741.0	1092.0
432	48.0	37.0
79730	361.0	528.0
340602	0.0	0.0
79733	19.0	375.0
433	14.0	21.0
55766	3068.0	9831.0
434	7.0	2.0
55765	218.0	172.0
79735	3207.0	2919.0
435	730.0	1429.0
55764	1956.0	3039.0
55763	2669.0	1859.0
79734	297.0	991.0
436	9.0	5.0
55769	3145.0	2196.0
79736	278.0	616.0
438	8.0	0.0
79739	532.0	111.0
55768	1433.0	1710.0
439	2126.0	6788.0
79738	1579.0	799.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	2.0
80709	2123.0	807.0
677803	0.0	2.0
7411	1495.0	2123.0
677800	2.0	3.0
7410	1595.0	2519.0
677801	2.0	1.0
101927289	79.0	8.0
7412	1314.0	654.0
101927288	35.0	7.0
80704	7637.0	36.0
102723538	0.0	0.0
80701	0.0	0.0
677808	2.0	2.0
677809	0.0	0.0
677806	0.0	0.0
80705	396.0	185.0
677807	2.0	2.0
55773	1916.0	2633.0
440	1147.0	1960.0
100652997	1.0	0.0
55771	98.0	894.0
79720	2551.0	880.0
443	528.0	28.0
55770	2090.0	1946.0
79722	12.0	23.0
444	46813.0	14662.0
55777	1408.0	1173.0
55776	1068.0	2583.0
445	14533.0	8728.0
55775	832.0	772.0
79724	1589.0	2113.0
79723	246.0	533.0
447	6.0	5.0
79726	2137.0	1645.0
7404	0.0	0.0
7403	2233.0	2707.0
79725	304.0	238.0
449	0.0	2.0
79728	690.0	1141.0
55779	752.0	673.0
55778	534.0	263.0
79727	3.0	2.0
7405	3002.0	1771.0
7408	2922.0	6338.0
7407	2778.0	7299.0
79729	565.0	1960.0
7409	453.0	336.0
101927295	0.0	0.0
7422	4023.0	5931.0
100422711	0.0	2.0
7421	1721.0	2777.0
100422712	8.0	6.0
7424	1051.0	869.0
7423	10008.0	3174.0
80737	130.0	1318.0
80736	400.0	6838.0
100422716	0.0	0.0
65109	522.0	649.0
65108	4546.0	17296.0
55780	1013.0	595.0
80739	35.0	9.0
450	0.0	0.0
55784	599.0	54.0
79751	605.0	1595.0
80740	5.0	3.0
451	0.0	0.0
79750	734.0	76.0
55783	1368.0	1305.0
79753	1073.0	1177.0
55781	1217.0	1177.0
79752	1717.0	1416.0
454	3.0	1.0
79755	517.0	109.0
55788	4549.0	2289.0
455	2.0	0.0
55787	1970.0	1984.0
79754	1906.0	5571.0
55786	460.0	516.0
80742	830.0	420.0
55785	1065.0	4163.0
80741	93.0	121.0
92715	849.0	512.0
7415	15850.0	24203.0
79759	137.0	207.0
7414	16889.0	10330.0
79758	1198.0	392.0
7417	2959.0	2736.0
55789	23.0	559.0
92714	1329.0	2512.0
7416	6673.0	11629.0
7419	3707.0	6797.0
7418	0.0	0.0
65110	1295.0	835.0
7431	147329.0	30801.0
7430	6644.0	13917.0
7433	1632.0	875.0
7432	32.0	5.0
7434	66.0	6.0
80726	842.0	104.0
65117	3756.0	4333.0
80725	765.0	1342.0
80724	1708.0	2681.0
80723	1137.0	100.0
102723518	0.0	0.0
55791	637.0	835.0
55790	1429.0	505.0
80728	256.0	1034.0
460	279.0	56.0
102723513	13.0	0.0
80727	2035.0	4961.0
462	5.0	7.0
55795	2030.0	999.0
79740	0.0	0.0
463	2398.0	1425.0
55794	595.0	721.0
55793	2262.0	6379.0
79742	5362.0	1111.0
102723510	20.0	5.0
79744	399.0	452.0
466	902.0	1337.0
55799	110.0	57.0
467	8770.0	687.0
55798	1338.0	1638.0
468	20075.0	13527.0
79746	2643.0	694.0
80731	235.0	40.0
55796	1493.0	258.0
79745	2422.0	215.0
469	0.0	0.0
79748	0.0	0.0
79747	1.0	1.0
7425	0.0	6.0
7428	1813.0	2960.0
92703	1484.0	3907.0
7429	2.0	10.0
7442	9.0	14.0
7441	0.0	0.0
7444	886.0	1065.0
7443	447.0	793.0
101927233	100.0	12.0
254251	461.0	259.0
471	2724.0	8046.0
472	3636.0	2737.0
473	10826.0	4390.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1734.0	4031.0
103689846	0.0	51.0
476	33533.0	51933.0
103689845	0.0	2.0
477	1444.0	50.0
478	11.0	1704.0
479	1.0	12.0
100135756	0.0	0.0
7436	7338.0	704.0
7439	458.0	100.0
7451	96.0	32.0
7450	42753.0	8524.0
7453	6863.0	3626.0
7455	0.0	48.0
100147744	0.0	0.0
7454	274.0	465.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	0.0
7456	3985.0	3618.0
100147747	1.0	0.0
100147749	0.0	0.0
101927249	5.0	0.0
254263	23.0	304.0
480	30.0	172.0
481	5145.0	22086.0
482	499.0	114.0
483	3258.0	6199.0
484	0.0	0.0
100133100	0.0	1.0
485	1.0	3.0
486	42.0	2.0
487	53.0	47.0
488	12856.0	19429.0
100133103	0.0	0.0
489	1436.0	14830.0
7448	31.0	298.0
7447	399.0	81.0
7462	297.0	898.0
100147751	11.0	0.0
7461	1043.0	1167.0
100147752	5.0	3.0
7464	762.0	3165.0
100147754	0.0	0.0
7466	5032.0	12234.0
100147755	0.0	0.0
7465	5374.0	2801.0
100422635	4.0	0.0
100147756	0.0	0.0
7468	2759.0	5099.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	9.0	0.0
100147759	0.0	0.0
490	2742.0	3108.0
491	97.0	111.0
492	1.0	1.0
493	25322.0	21760.0
495	6.0	1.0
254225	1257.0	1261.0
496	0.0	0.0
254228	1289.0	345.0
498	23721.0	26238.0
7458	10351.0	10769.0
100147750	5.0	22.0
7473	214.0	542.0
100147762	0.0	0.0
7472	253.0	263.0
100422642	9.0	1.0
7475	66.0	8.0
134701	1.0	0.0
7474	486.0	544.0
100422644	0.0	0.0
7477	206.0	3639.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	0.0	0.0
100147767	0.0	0.0
7479	5.0	1.0
100147768	0.0	0.0
7478	6.0	0.0
100147769	0.0	0.0
254240	0.0	0.0
7471	2.0	2.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1183.0	2024.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	6.0	32.0
7483	452.0	448.0
7486	1165.0	1415.0
7485	1253.0	1989.0
100422656	4.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1584.0	2139.0
7480	50.0	5.0
100419004	0.0	0.0
7482	317.0	47.0
100419006	0.0	0.0
7481	647.0	4.0
100419005	0.0	0.0
100133139	1.0	8.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	18.0	8.0
7494	0.0	0.0
100422666	10.0	11.0
7499	1269.0	76.0
7498	805.0	285.0
7490	1.0	21.0
100420005	3.0	0.0
100420003	4.0	4.0
100422674	0.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	79.0	23.0
101927217	22.0	11.0
100419028	12.0	66.0
101927219	0.0	0.0
55700	12842.0	4166.0
254268	21.0	18.0
55704	2090.0	805.0
55703	772.0	929.0
122706	2.0	0.0
55702	872.0	770.0
55701	11278.0	2027.0
55707	3322.0	1872.0
55706	1310.0	6479.0
122704	1024.0	823.0
55705	4415.0	8703.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	520.0	664.0
101927221	245.0	403.0
101927220	0.0	4.0
100419031	36.0	14.0
101927222	0.0	1.0
101927224	0.0	0.0
100133161	34.0	6.0
100133162	3.0	1.0
100133163	2.0	0.0
100419038	0.0	0.0
100133168	0.0	1.0
55711	777.0	1375.0
55715	1046.0	851.0
55714	1428.0	1658.0
55713	762.0	90.0
100420028	7.0	4.0
102723590	0.0	0.0
55719	1894.0	3006.0
55718	1856.0	2498.0
55717	3613.0	2298.0
55716	1509.0	797.0
100420033	11.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	5.0	3.0
677798	0.0	0.0
158724	0.0	1.0
677799	5.0	11.0
100419041	0.0	1.0
120103	496.0	1071.0
65080	1327.0	1432.0
65082	936.0	1543.0
100422690	0.0	0.0
100422691	34.0	24.0
122769	333.0	495.0
65084	2745.0	2411.0
65083	2380.0	4203.0
100420044	0.0	0.0
100420043	1.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	42.0	3.0
92691	122.0	15.0
100420049	0.0	0.0
65095	1081.0	2012.0
65094	679.0	1361.0
100420047	0.0	0.0
100420046	4.0	6.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	853.0	920.0
100420051	12.0	5.0
100419062	0.0	0.0
677778	17.0	21.0
677779	1.0	0.0
677776	1.0	2.0
677777	2.0	2.0
90060	949.0	1097.0
146760	830.0	2486.0
100419069	0.0	1.0
146754	163.0	40.0
122742	0.0	0.0
122740	0.0	0.0
100419070	9.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	9.0	20.0
122748	0.0	0.0
677780	0.0	2.0
100420063	1.0	6.0
100419075	27.0	3.0
100419074	0.0	0.0
90050	2.0	0.0
144110	428.0	1315.0
146771	7.0	111.0
144100	1944.0	1322.0
144106	43.0	77.0
677796	5.0	4.0
677797	5.0	1.0
144108	1859.0	2618.0
677794	0.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	8.0	4.0
677790	1.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	211.0	102.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	7.0	0.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	0.0	0.0
90075	204.0	323.0
134728	457.0	301.0
388610	541.0	88.0
388611	172.0	1.0
146705	461.0	442.0
388650	1888.0	1091.0
122786	4694.0	2470.0
120126	0.0	1.0
388646	7.0	10.0
146713	3.0	0.0
146712	202.0	299.0
388649	2.0	1.0
349075	159.0	287.0
100505494	315.0	70.0
100505495	760.0	138.0
120114	56.0	66.0
388633	4.0	28.0
146723	1.0	0.0
388630	653.0	174.0
146722	35.0	116.0
122773	335.0	83.0
219902	287.0	592.0
65244	1135.0	2328.0
100505683	35.0	6.0
65243	74.0	176.0
90204	764.0	2310.0
100505687	238.0	40.0
90203	1926.0	1693.0
65249	719.0	733.0
102723626	0.0	0.0
79890	1743.0	1161.0
100505681	78.0	96.0
79892	3415.0	4498.0
79891	386.0	400.0
120071	581.0	1002.0
79894	1171.0	2615.0
79893	3682.0	4161.0
79896	458.0	468.0
79895	412.0	113.0
388789	1406.0	1171.0
79898	349.0	328.0
120065	3.0	0.0
120066	2.0	0.0
79897	188.0	325.0
28299	5937.0	293.0
79899	485.0	310.0
92856	2019.0	2584.0
219931	989.0	678.0
100505678	153.0	65.0
100505679	10.0	0.0
100505676	5.0	11.0
220906	1624.0	1226.0
65258	1053.0	1139.0
80868	24.0	4.0
168002	203.0	5.0
653737	12.0	5.0
79883	328.0	200.0
79882	2863.0	2508.0
79885	970.0	2554.0
79884	784.0	132.0
79887	2029.0	11866.0
79886	618.0	839.0
79888	2010.0	9745.0
219927	1150.0	1152.0
65251	626.0	366.0
65250	1539.0	2361.0
65264	5170.0	11203.0
65263	356.0	1793.0
65266	255.0	8729.0
65265	2768.0	4611.0
65268	3781.0	1021.0
65267	116.0	17.0
90226	5.0	10.0
102723605	0.0	0.0
220930	287.0	205.0
641776	0.0	0.0
219938	0.0	0.0
65260	1026.0	1523.0
100505696	898.0	307.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	48.0	16.0
653753	0.0	0.0
100505692	14.0	34.0
653758	27.0	35.0
388799	5.0	15.0
80896	586.0	502.0
388795	3.0	3.0
80895	940.0	1059.0
388796	996.0	1579.0
220929	1056.0	620.0
132014	1619.0	127.0
349149	371.0	290.0
100505641	8755.0	7319.0
219965	0.0	0.0
219960	3.0	0.0
653789	6.0	18.0
653794	0.0	1.0
677763	0.0	2.0
100505648	323.0	86.0
219958	0.0	0.0
219957	0.0	0.0
219956	2.0	0.0
90231	2808.0	2430.0
349136	774.0	54.0
90233	467.0	375.0
677769	0.0	0.0
677767	4.0	1.0
219972	4177.0	1187.0
677768	10.0	0.0
677765	1.0	1.0
219970	149.0	595.0
100505633	174.0	5.0
677766	0.0	0.0
205327	795.0	1422.0
146664	33.0	1510.0
653781	0.0	2.0
653784	725.0	2080.0
677774	0.0	1.0
677775	7.0	3.0
100505636	158.0	46.0
677772	1.0	0.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	2633.0	3466.0
100505663	0.0	0.0
408029	1.0	0.0
220979	146.0	48.0
219986	0.0	0.0
90268	1144.0	1412.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3871.0	3090.0
220974	0.0	0.0
28231	481.0	36.0
28232	1967.0	3555.0
28234	0.0	1.0
158674	3.0	9.0
340784	0.0	0.0
220965	736.0	76.0
349114	217.0	180.0
219995	0.0	724.0
146691	5034.0	2446.0
219990	0.0	0.0
339799	169.0	172.0
220963	224.0	352.0
501	5412.0	10880.0
651144	1.0	0.0
90249	51.0	208.0
504	0.0	1.0
506	28182.0	30359.0
100505659	2.0	1.0
507	0.0	0.0
509	6454.0	6450.0
101927195	0.0	0.0
168090	2.0	0.0
100505601	13.0	2.0
101978785	6.0	0.0
339781	1.0	3.0
594840	0.0	0.0
594842	63.0	5.0
220992	189.0	115.0
339788	1.0	0.0
339789	6.0	3.0
339779	0.0	0.0
79810	960.0	856.0
55843	214.0	199.0
55841	2886.0	1089.0
79812	8149.0	2951.0
513	1614.0	2529.0
79811	4053.0	6666.0
55840	147.0	58.0
79814	31.0	231.0
55847	651.0	625.0
514	10050.0	46409.0
55846	1644.0	994.0
515	5531.0	8487.0
79813	2786.0	2819.0
79816	76.0	974.0
516	1521.0	3860.0
55845	7665.0	11680.0
79815	2350.0	2111.0
517	13077.0	18749.0
55844	1737.0	1261.0
518	8656.0	6533.0
79818	1241.0	6087.0
79817	1758.0	381.0
256949	676.0	110.0
55848	677.0	1926.0
79819	183.0	353.0
220988	9294.0	12413.0
594837	6.0	1.0
594838	10.0	1.0
594839	24.0	10.0
220980	21.0	0.0
339778	14.0	0.0
55850	934.0	1151.0
339768	143.0	331.0
520	0.0	1.0
55854	2874.0	3537.0
521	2740.0	3671.0
522	3857.0	5581.0
55853	5.0	1.0
523	3564.0	7056.0
55852	5477.0	8931.0
79801	38.0	1543.0
79800	610.0	320.0
55851	1555.0	4550.0
525	2320.0	14466.0
55858	2273.0	5179.0
79803	954.0	1069.0
55857	1244.0	606.0
79802	7.0	88.0
526	4408.0	5846.0
55856	1310.0	1834.0
79805	264.0	101.0
527	996.0	1991.0
528	3287.0	6181.0
55855	6.0	7.0
79804	189.0	12.0
529	6094.0	7812.0
79807	413.0	1645.0
79809	1492.0	1072.0
256957	5.0	0.0
55859	16.0	12670.0
100505624	13.0	12.0
100505621	5.0	1.0
7500	0.0	0.0
339761	34.0	15.0
80818	2126.0	1070.0
80817	829.0	651.0
80816	82.0	21.0
339766	20.0	0.0
55861	190.0	1543.0
55860	2741.0	2142.0
79830	660.0	824.0
105377240	0.0	0.0
340745	2.0	0.0
79832	2687.0	2760.0
80821	1139.0	725.0
533	2604.0	13265.0
80820	2424.0	353.0
79831	207.0	127.0
102723680	0.0	0.0
55863	1172.0	584.0
79834	5727.0	2007.0
534	45.0	47.0
535	3741.0	4453.0
55862	4387.0	490.0
79833	598.0	997.0
340749	7.0	3.0
105377243	0.0	0.0
55869	740.0	1360.0
79836	223.0	20.0
537	5783.0	33280.0
79838	649.0	451.0
538	1292.0	905.0
55867	4.0	11.0
79837	1880.0	6352.0
539	3754.0	4496.0
79839	239.0	234.0
594855	0.0	0.0
7512	218.0	8.0
594857	0.0	0.0
7511	2152.0	821.0
339751	17.0	21.0
55872	42.0	2181.0
256933	0.0	2.0
540	625.0	984.0
55871	376.0	1281.0
55870	7294.0	7404.0
541	7.0	20.0
542	0.0	0.0
55876	782.0	228.0
543	0.0	0.0
79820	166.0	9.0
544	0.0	0.0
79823	304.0	229.0
545	2060.0	2495.0
546	5867.0	5724.0
79822	726.0	90.0
79825	180.0	112.0
547	8.0	2.0
7503	8867.0	4243.0
100505616	51.0	83.0
55879	3.0	5.0
549	1026.0	652.0
79827	14031.0	969.0
7504	96.0	225.0
79829	1522.0	1524.0
7507	871.0	530.0
79828	1138.0	1572.0
641700	682.0	167.0
7508	2708.0	2614.0
100505619	0.0	0.0
101927150	9.0	22.0
653707	0.0	0.0
101927152	2.0	0.0
101927155	37.0	52.0
7520	14329.0	19775.0
92822	843.0	581.0
80835	13.0	3.0
101927158	14.0	33.0
80834	0.0	0.0
80833	3263.0	652.0
339742	0.0	7.0
653702	302.0	129.0
339745	1888.0	3250.0
550	4510.0	8391.0
79850	517.0	829.0
551	3.0	0.0
339736	0.0	0.0
79852	65.0	22.0
552	1109.0	383.0
256987	3935.0	5161.0
553	0.0	0.0
554	288.0	27.0
79854	11.0	9.0
79853	2.0	1.0
55885	742.0	119.0
79856	73.0	352.0
55884	3401.0	2763.0
100652885	5.0	0.0
7514	7974.0	11924.0
79858	670.0	870.0
558	4702.0	3061.0
92815	186.0	776.0
7516	94.0	955.0
55889	1.0	0.0
7515	1627.0	3476.0
55888	209.0	71.0
7518	282.0	565.0
7517	474.0	445.0
7532	21769.0	13042.0
100422821	1.0	1.0
7531	23625.0	27971.0
7534	26480.0	52634.0
100422823	0.0	0.0
7533	7057.0	18761.0
101927167	70.0	15.0
100422824	0.0	0.0
65217	2.0	0.0
80824	4038.0	16260.0
100422826	0.0	0.0
340719	1173.0	53.0
80823	466.0	534.0
100422827	1.0	0.0
100422828	0.0	0.0
55890	1127.0	5426.0
80829	4390.0	5825.0
100422829	0.0	1.0
144097	541.0	768.0
55894	0.0	0.0
55893	3979.0	2502.0
55892	948.0	903.0
563	25032.0	72158.0
79841	46.0	61.0
55891	2.0	2.0
79840	30.0	25.0
80832	783.0	392.0
79843	240.0	176.0
55898	4296.0	8842.0
80831	5.0	1.0
55897	687.0	11.0
566	25.0	136.0
79842	241.0	148.0
79845	595.0	390.0
567	81918.0	61347.0
80830	10018.0	3141.0
79844	115.0	153.0
79847	201.0	585.0
7525	3618.0	752.0
79846	417.0	138.0
79849	1.0	1.0
79848	738.0	1708.0
7526	23.0	6.0
7529	15417.0	45310.0
7528	6597.0	4955.0
101927171	0.0	0.0
92806	321.0	262.0
65220	3883.0	1657.0
92840	698.0	3201.0
7541	1079.0	772.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2732.0	7166.0
7542	348.0	281.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	23.0	110.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	22.0	4.0
653720	30.0	2.0
100422837	0.0	0.0
80856	2588.0	4015.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	1.0	0.0
79870	485.0	111.0
571	1782.0	762.0
572	1175.0	1877.0
79872	1478.0	2190.0
573	2927.0	14077.0
79871	1081.0	1863.0
79874	493.0	1098.0
102723641	64.0	7.0
575	146.0	53.0
79873	334.0	544.0
79876	1613.0	2090.0
576	452.0	1718.0
340706	255.0	24.0
577	71.0	18.0
79875	3217.0	14385.0
80864	89.0	24.0
578	702.0	1515.0
80863	292.0	147.0
579	0.0	8.0
79877	3292.0	5082.0
80862	496.0	162.0
7536	10833.0	9797.0
79879	154.0	154.0
7535	182.0	19.0
7538	71946.0	9155.0
7539	225.0	123.0
7552	467.0	60.0
101927186	0.0	0.0
100422841	2.0	1.0
7551	1657.0	1717.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	434.0	468.0
7553	1208.0	1251.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	602.0	437.0
7555	16436.0	12248.0
100422846	1.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	257.0	858.0
581	769.0	1890.0
582	144.0	123.0
583	2803.0	2912.0
79861	21.0	51.0
79863	1031.0	1299.0
585	1128.0	1980.0
100652899	3.0	1.0
586	931.0	806.0
79862	247.0	344.0
102723631	0.0	0.0
587	1109.0	4164.0
79865	6.0	2.0
80854	11813.0	3508.0
80853	1979.0	1027.0
79864	590.0	416.0
80852	184.0	13.0
79867	1113.0	2185.0
254312	1.0	0.0
79866	151.0	174.0
80851	1597.0	3439.0
79869	5185.0	4844.0
7547	1.0	0.0
7546	6.0	0.0
79868	1268.0	1141.0
7549	373.0	335.0
256979	2.0	2.0
101927193	7.0	0.0
7561	658.0	405.0
7562	493.0	286.0
7565	374.0	273.0
101927111	103.0	80.0
7564	676.0	638.0
7567	251.0	190.0
7566	544.0	703.0
101927112	0.0	0.0
101927117	35.0	71.0
590	183.0	29.0
339822	0.0	0.0
593	242.0	390.0
594	1288.0	1853.0
595	19379.0	12026.0
596	4609.0	4552.0
597	41.0	35.0
598	4594.0	6064.0
599	4091.0	942.0
7559	1649.0	1762.0
7572	5002.0	6126.0
7571	84.0	40.0
7574	651.0	847.0
101929780	120.0	34.0
7576	725.0	1378.0
7577	0.0	2.0
101927126	24.0	62.0
101927125	1.0	1.0
101927129	0.0	0.0
7570	1561.0	342.0
339804	233.0	116.0
7569	502.0	560.0
7568	27.0	93.0
101978719	0.0	4.0
7582	3055.0	1377.0
7584	359.0	385.0
7587	1445.0	1843.0
7586	6323.0	4269.0
7589	359.0	362.0
101927134	0.0	0.0
7581	3155.0	2857.0
7580	1726.0	1649.0
100652988	327.0	36.0
7579	210.0	114.0
7594	870.0	1999.0
7593	918.0	707.0
7596	850.0	1150.0
7597	773.0	487.0
101927149	0.0	0.0
7592	782.0	911.0
100652974	0.0	0.0
254359	891.0	1580.0
100133005	26.0	23.0
101929730	35.0	4.0
101929736	30.0	13.0
55803	1077.0	1077.0
55802	2659.0	1391.0
55801	1.0	0.0
55800	245.0	27.0
55806	837.0	537.0
100420113	0.0	0.0
55805	160.0	37.0
55809	812.0	2955.0
55808	122.0	19.0
100652909	0.0	0.0
101929746	8.0	10.0
101929743	1.0	1.0
100133024	3.0	7.0
55810	2876.0	2805.0
55814	3077.0	2634.0
55813	1948.0	2915.0
55812	650.0	270.0
100652918	0.0	0.0
55811	15.0	16.0
55818	3581.0	2574.0
55816	344.0	76.0
55815	54.0	60.0
55819	7186.0	2613.0
254394	876.0	947.0
100419149	0.0	0.0
100133036	3.0	2.0
55821	1.0	0.0
101930749	0.0	0.0
100133037	0.0	3.0
100133038	9.0	5.0
55825	1694.0	136.0
101930745	0.0	0.0
55824	405.0	430.0
101930746	0.0	0.0
55823	3238.0	3372.0
101930747	0.0	0.0
55829	2165.0	3677.0
55827	4965.0	8334.0
101930744	0.0	0.0
100420143	0.0	1.0
101929760	8.0	6.0
101927102	2.0	11.0
101927101	0.0	1.0
101929768	18.0	8.0
101929765	11.0	9.0
100133040	1.0	0.0
100419158	3.0	2.0
101929769	1.0	17.0
100133044	3.0	2.0
55832	6169.0	12473.0
254398	0.0	0.0
55831	4557.0	7520.0
55830	2637.0	3195.0
55835	509.0	539.0
100652939	10386.0	4180.0
100420149	0.0	0.0
55833	2274.0	3144.0
55839	164.0	1045.0
55837	2106.0	1348.0
90167	2.0	20.0
677679	0.0	1.0
90161	81.0	19.0
134637	417.0	110.0
388701	0.0	4.0
100420159	6.0	10.0
100420158	0.0	0.0
388707	15.0	13.0
100420155	4.0	0.0
677681	4.0	1.0
100419178	0.0	0.0
43847	6.0	3.0
101929701	0.0	0.0
43849	3.0	0.0
28227	518.0	672.0
122631	0.0	0.0
90187	286.0	7.0
100419187	0.0	0.0
100419185	11.0	11.0
101929716	5.0	1.0
122622	581.0	89.0
388722	45.0	131.0
100420178	1.0	0.0
132001	582.0	398.0
388714	8.0	0.0
122618	184.0	309.0
388719	11.0	3.0
122616	516.0	575.0
100420190	0.0	2.0
100037280	13.0	6.0
388743	576.0	4415.0
768097	3.0	4.0
768096	24.0	2.0
90199	1.0	0.0
90193	17.0	9.0
90196	2273.0	6511.0
100505591	3.0	1.0
100505592	19.0	85.0
388730	102.0	127.0
768086	11.0	4.0
119032	1317.0	1579.0
122665	0.0	0.0
388762	0.0	0.0
122664	24.0	1.0
388761	0.0	1.0
104413892	4.0	3.0
104413890	0.0	0.0
104413891	4.0	18.0
388753	500.0	1672.0
122651	0.0	0.0
119016	109.0	49.0
388759	37.0	20.0
90321	1139.0	1193.0
90324	2221.0	3448.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	3.0	0.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	154.0	266.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	1.0	1.0
100270920	4.0	1.0
641638	1930.0	3210.0
401967	1.0	1.0
100270921	2.0	0.0
