id	f4d80dc6-a28c-4d31-99e8-f58e78678654	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259
9829	131.0	957.0
100652759	0.0	0.0
9827	1601.0	4414.0
9828	3056.0	3448.0
171560	2.0	8.0
9840	80.0	240.0
9843	1076.0	1007.0
9844	1740.0	1375.0
9841	817.0	1811.0
9842	1615.0	2028.0
100652781	2.0	2.0
339843	0.0	1.0
339834	122.0	16.0
210	2649.0	4693.0
211	2420.0	5767.0
55540	705.0	2351.0
212	5.0	11.0
213	188.0	5.0
79513	0.0	0.0
214	8808.0	2220.0
55545	3.0	2.0
79512	0.0	0.0
215	446.0	3022.0
55544	965.0	3710.0
79515	0.0	0.0
216	6503.0	1218.0
79514	0.0	0.0
217	9984.0	12110.0
9836	617.0	497.0
9837	119.0	2589.0
218	46.0	144.0
219	1270.0	7322.0
9834	43.0	540.0
79518	0.0	0.0
254428	1364.0	1640.0
254427	302.0	687.0
9839	3677.0	1745.0
9851	659.0	1310.0
9854	822.0	809.0
9855	1206.0	3672.0
9852	2133.0	553.0
9853	1588.0	6578.0
352905	0.0	0.0
100652770	11.0	5.0
55553	204.0	47.0
220	1960.0	741.0
221	583.0	1795.0
55552	509.0	1179.0
222	10837.0	420.0
223	6906.0	10782.0
171586	821.0	1794.0
340811	2.0	3.0
224	4446.0	17872.0
100652772	519.0	1203.0
55556	1400.0	2099.0
225	400.0	135.0
79501	0.0	0.0
339829	232.0	30.0
226	26592.0	42823.0
79504	0.0	0.0
55554	1.0	0.0
9847	1841.0	3271.0
228	2.0	1.0
229	8.0	5.0
9848	438.0	2402.0
55559	78.0	253.0
79508	0.0	0.0
9846	1432.0	8246.0
55558	763.0	4394.0
352909	43.0	3.0
254439	0.0	50.0
9849	1064.0	1652.0
9861	2418.0	4933.0
9862	2682.0	4872.0
7200	1.0	0.0
9860	1138.0	1294.0
9865	1073.0	174.0
9866	701.0	333.0
7201	0.0	3.0
7204	3445.0	9093.0
9863	526.0	550.0
7203	6885.0	63861.0
101927477	1.0	0.0
339942	65.0	290.0
230	2289.0	599.0
231	1765.0	4594.0
100133330	0.0	3.0
100289099	0.0	0.0
100289095	3.0	4.0
236	0.0	0.0
238	9.0	81.0
239	80.0	76.0
9858	718.0	6593.0
9859	815.0	5803.0
100289092	9.0	264.0
9856	14.0	12.0
9857	1979.0	12130.0
100652846	6.0	4.0
9873	2047.0	3710.0
9870	1639.0	3191.0
9871	2298.0	2592.0
9877	5932.0	6396.0
9874	2974.0	4457.0
101927487	0.0	0.0
9875	1661.0	3904.0
101927489	5.0	0.0
240	1038.0	1481.0
241	633.0	1639.0
242	2.0	0.0
100652831	4.0	4.0
243	0.0	0.0
100289087	0.0	0.0
245	39.0	8.0
246	60.0	457.0
339926	0.0	0.0
247	3272.0	35.0
248	0.0	1.0
249	4127.0	573.0
339929	212.0	40.0
9869	1277.0	9900.0
7205	2225.0	5765.0
9867	7312.0	5800.0
9868	3768.0	10542.0
7220	374.0	312.0
9883	1060.0	3291.0
9884	15.0	69.0
7222	10.0	132.0
9881	1166.0	1720.0
9882	2343.0	3555.0
7221	13.0	18.0
7224	0.0	0.0
9887	2888.0	16622.0
7223	18.0	9.0
9885	1876.0	3333.0
7226	351.0	814.0
101927498	4.0	0.0
9886	1197.0	1375.0
7225	404.0	115.0
250	1.0	5.0
9880	536.0	2321.0
251	0.0	39.0
340900	1.0	0.0
100652865	33.0	54.0
257	0.0	72.0
258	0.0	2.0
259	16.0	9.0
7216	457.0	119.0
9878	3591.0	6242.0
9879	2619.0	5825.0
9894	845.0	3146.0
9895	1343.0	2272.0
9892	17.0	264.0
9898	4325.0	32984.0
9899	299.0	739.0
9896	1217.0	1278.0
9897	2546.0	7304.0
100422407	0.0	0.0
9890	426.0	104.0
9891	3343.0	867.0
262	3819.0	8974.0
263	0.0	0.0
100652853	35.0	30.0
265	1.0	0.0
266	0.0	0.0
267	7090.0	5950.0
100652856	0.0	0.0
268	32.0	220.0
269	3.0	1.0
339906	5.0	8.0
7227	7630.0	16189.0
9889	952.0	3913.0
100652857	1.0	0.0
100422411	0.0	3.0
7248	1568.0	3953.0
7247	4019.0	7918.0
101927433	0.0	0.0
270	33.0	222.0
271	923.0	2521.0
100289059	0.0	0.0
272	327.0	508.0
273	106.0	122.0
274	1576.0	636.0
275	460.0	302.0
276	0.0	2.0
277	2.0	1.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	359.0	238.0
7252	1.0	0.0
7257	1740.0	1338.0
7259	6160.0	5369.0
7258	0.0	0.0
280	358.0	99.0
281	0.0	0.0
101927449	0.0	1.0
283	503.0	305.0
7251	2595.0	3459.0
284	1055.0	135.0
285	1170.0	293.0
286	113.0	132.0
287	2672.0	149.0
288	1693.0	2096.0
102723378	1.0	0.0
7249	2727.0	5979.0
7264	1435.0	11666.0
7263	1007.0	1439.0
7266	2618.0	5595.0
7265	2024.0	2359.0
7268	130.0	253.0
7267	11767.0	18145.0
100422437	0.0	0.0
290	5447.0	1265.0
101927455	2.0	1.0
291	1438.0	1676.0
292	6761.0	33049.0
101927457	5.0	0.0
7260	561.0	3138.0
293	11104.0	15910.0
352852	0.0	1.0
101927459	0.0	0.0
7262	183.0	51.0
100289034	3.0	4.0
100652824	6.0	0.0
100422431	0.0	0.0
7275	547.0	1336.0
7274	110.0	99.0
7277	1309.0	3624.0
100422445	3.0	0.0
7276	1.0	0.0
7278	0.0	1.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	725.0	3314.0
100289027	0.0	0.0
7273	501.0	256.0
7272	41.0	3827.0
102723356	27.0	2.0
7286	879.0	3429.0
376844	0.0	0.0
100529257	13.0	4.0
7288	6.0	21.0
7287	5.0	47.0
7289	1085.0	3163.0
134510	1686.0	1901.0
79490	0.0	0.0
7280	1149.0	784.0
79492	0.0	0.0
79491	0.0	0.0
100529251	5.0	11.0
79494	0.0	0.0
7284	4869.0	14764.0
7283	998.0	4491.0
79498	0.0	0.0
122525	354.0	181.0
79499	0.0	3.0
100422450	0.0	1.0
100422452	0.0	0.0
7297	2017.0	6058.0
7296	3318.0	12220.0
7299	0.0	0.0
134526	2.0	0.0
7298	225.0	15911.0
100422469	0.0	0.0
7291	926.0	1039.0
100529261	1.0	0.0
7290	693.0	947.0
100529262	1.0	0.0
7293	115.0	225.0
79483	0.0	0.0
7292	66.0	355.0
100529264	1.0	1.0
79482	0.0	0.0
7295	4711.0	39657.0
352887	0.0	0.0
7294	36.0	27.0
79488	0.0	0.0
388818	0.0	0.0
100292680	34.0	44.0
388815	349.0	53.0
158506	0.0	0.0
100529239	0.0	12.0
92483	1.0	1.0
352896	0.0	0.0
92482	608.0	307.0
122509	265.0	826.0
388849	37.0	3.0
134548	369.0	33.0
101927423	15.0	17.0
101927422	0.0	0.0
100529240	2.0	2.0
134549	625.0	747.0
100529241	5.0	2.0
388830	0.0	0.0
408050	236.0	812.0
100422486	5.0	5.0
100529215	11.0	6.0
100529211	31.0	65.0
100422496	1.0	0.0
122553	1250.0	1709.0
100133307	0.0	0.0
100133308	1.0	1.0
100133309	4.0	1.0
100133310	0.0	0.0
100133311	11.0	0.0
388886	639.0	436.0
100133314	0.0	0.0
134505	5.0	4.0
100133321	0.0	0.0
100529209	16.0	31.0
65003	1077.0	4130.0
65005	1388.0	7420.0
65008	771.0	1752.0
171419	0.0	0.0
65009	505.0	237.0
55681	2166.0	8615.0
55680	888.0	840.0
79650	1603.0	2620.0
79652	1247.0	395.0
79651	715.0	6048.0
146456	29.0	30.0
55684	1943.0	7131.0
55683	3367.0	4022.0
79654	1938.0	5382.0
79656	149.0	155.0
55689	1140.0	6257.0
171416	0.0	0.0
79658	1040.0	817.0
55687	545.0	1079.0
79657	1138.0	3336.0
55686	2067.0	1032.0
374395	1493.0	4131.0
79659	1009.0	618.0
374393	79.0	2941.0
65010	300.0	1490.0
374378	870.0	1407.0
65012	40.0	13.0
92610	920.0	4520.0
122481	104.0	5.0
65018	1049.0	784.0
55692	1153.0	1552.0
55691	1081.0	3582.0
55690	4212.0	10431.0
79641	704.0	981.0
55696	2408.0	4554.0
55695	570.0	1719.0
79640	787.0	588.0
79643	722.0	772.0
79642	373.0	108.0
55693	51.0	328.0
79645	84.0	4.0
55699	5031.0	31741.0
79644	1057.0	3367.0
55698	273.0	754.0
79647	3227.0	6467.0
55697	1669.0	3551.0
79646	3371.0	6806.0
79649	1227.0	2515.0
374383	40.0	29.0
79648	941.0	1447.0
92609	1672.0	8158.0
134490	0.0	0.0
134492	1036.0	1801.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	14.0	8.0
146481	0.0	0.0
79670	1509.0	2714.0
79672	1418.0	8151.0
79671	921.0	683.0
79674	211.0	301.0
79673	847.0	600.0
79676	34.0	70.0
79675	448.0	1377.0
79677	1119.0	7584.0
79679	10728.0	2233.0
158471	953.0	360.0
349391	1.0	0.0
79661	819.0	66.0
79660	4148.0	2062.0
79663	317.0	1011.0
171424	1.0	0.0
171423	153.0	425.0
79665	2104.0	4394.0
171422	0.0	0.0
79664	2018.0	1748.0
171421	0.0	0.0
79667	162.0	33.0
79666	2699.0	5561.0
171427	24.0	5.0
79669	544.0	358.0
171425	437.0	347.0
79668	1121.0	957.0
171420	0.0	0.0
158401	12.0	39.0
92667	921.0	1256.0
158405	507.0	3918.0
349386	0.0	0.0
79690	365.0	1353.0
79692	250.0	826.0
79691	1016.0	3514.0
79694	879.0	2103.0
79693	666.0	2619.0
79696	121.0	124.0
100302751	5.0	10.0
79695	183.0	71.0
79698	4.0	0.0
205564	1551.0	4605.0
79697	543.0	2044.0
79699	2026.0	2246.0
92659	95.0	200.0
65055	679.0	149.0
65057	674.0	1216.0
65056	4396.0	10077.0
65059	195.0	526.0
349372	0.0	0.0
100302743	0.0	3.0
79680	1545.0	1527.0
79683	593.0	875.0
100302742	0.0	0.0
79682	128.0	4118.0
100302741	0.0	1.0
79685	2683.0	4538.0
79684	506.0	329.0
100216001	3.0	19.0
79689	8996.0	167.0
146429	6.0	17.0
65065	401.0	361.0
92689	2513.0	6021.0
90025	106.0	427.0
158427	559.0	1024.0
408263	2.0	6.0
92682	39.0	93.0
146434	353.0	334.0
146433	529.0	2069.0
146439	587.0	874.0
90019	313.0	274.0
65062	1364.0	2404.0
158431	168.0	395.0
65061	48.0	14.0
90011	5.0	15.0
92675	1057.0	2246.0
65078	143.0	609.0
134466	43.0	7.0
90007	5718.0	3565.0
65072	41.0	12.0
100289019	223.0	287.0
100289017	0.0	0.0
100133172	1.0	0.0
55601	1817.0	3467.0
55600	7.0	0.0
55605	521.0	3343.0
55604	946.0	3270.0
55603	1505.0	813.0
55602	1219.0	2564.0
55609	169.0	751.0
55608	2980.0	3346.0
55607	770.0	1639.0
254528	3.0	0.0
349334	0.0	0.0
9910	1601.0	2702.0
100133180	1.0	2.0
641924	0.0	1.0
9908	5719.0	13629.0
9909	1728.0	5929.0
55612	105.0	2235.0
55611	2662.0	6879.0
55610	1557.0	1634.0
254531	1325.0	1942.0
9902	3618.0	3103.0
55616	1695.0	6501.0
171482	0.0	0.0
9903	2809.0	4743.0
55615	811.0	580.0
55614	1898.0	848.0
9900	142.0	374.0
55613	33.0	99.0
340990	0.0	1.0
9901	264.0	561.0
9906	70.0	36.0
55619	677.0	1697.0
9907	950.0	1700.0
9904	806.0	2242.0
171484	2.0	0.0
55617	508.0	464.0
9905	2990.0	2930.0
641922	0.0	0.0
171483	0.0	1.0
9920	463.0	234.0
9921	6328.0	11938.0
100133190	410.0	45.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	6597.0	14722.0
55623	3024.0	4585.0
55622	871.0	2162.0
55621	792.0	4124.0
55620	770.0	2268.0
9913	1653.0	3210.0
55627	1846.0	6044.0
340980	0.0	0.0
9914	574.0	934.0
55626	1320.0	1935.0
9911	87.0	265.0
55625	2675.0	2621.0
9912	617.0	2026.0
55624	2537.0	5248.0
9917	4653.0	13399.0
9918	1539.0	16918.0
9915	485.0	4667.0
55629	4055.0	5957.0
55628	506.0	829.0
9931	1844.0	4625.0
55630	306.0	2195.0
301	20178.0	10992.0
55634	618.0	475.0
55633	700.0	2525.0
302	29945.0	64554.0
55632	596.0	2207.0
303	10.0	11.0
55631	772.0	1176.0
304	214.0	452.0
9924	1430.0	1707.0
55638	1221.0	915.0
305	1.0	2.0
306	3272.0	10883.0
9925	916.0	6288.0
340970	0.0	0.0
9922	3262.0	4832.0
55636	1038.0	11773.0
307	3353.0	8018.0
55635	18.0	923.0
308	22089.0	26564.0
9923	1291.0	2587.0
9928	16.0	1325.0
309	12684.0	15480.0
9929	2948.0	7111.0
9926	3686.0	5644.0
9927	5955.0	8048.0
9942	191.0	945.0
9943	2326.0	7171.0
266553	2.0	17.0
101927396	0.0	0.0
9940	129.0	74.0
101927399	0.0	0.0
9941	298.0	497.0
339983	1174.0	257.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	24.0	7.0
55640	325.0	811.0
310	6660.0	11386.0
311	8810.0	8235.0
312	15.0	1.0
79612	662.0	392.0
55644	983.0	2060.0
79611	1438.0	645.0
313	304.0	865.0
314	234.0	14.0
55643	3075.0	7242.0
79613	680.0	590.0
494197	0.0	0.0
79616	95.0	348.0
316	2365.0	85.0
9935	2540.0	3529.0
317	668.0	1546.0
9936	790.0	175.0
9933	1095.0	11291.0
55647	832.0	1104.0
79618	720.0	1151.0
318	407.0	2332.0
55646	458.0	2661.0
9934	116.0	107.0
319	11.0	1.0
9939	3234.0	16547.0
9937	490.0	1367.0
9938	888.0	1698.0
9950	2415.0	4778.0
9953	163.0	1557.0
9951	83.0	5.0
339970	3.0	2.0
339976	0.0	0.0
55652	1743.0	1694.0
320	350.0	315.0
55651	1340.0	5672.0
339967	0.0	1.0
321	98.0	2259.0
55650	956.0	1548.0
322	1348.0	861.0
323	4879.0	5224.0
55656	1061.0	6424.0
55655	1686.0	510.0
324	1468.0	2436.0
79600	1134.0	753.0
494188	5.0	5.0
79603	2250.0	1654.0
325	0.0	0.0
55654	6167.0	6484.0
79602	4528.0	6121.0
55653	243.0	752.0
326	2.0	0.0
327	2895.0	6858.0
79605	181.0	1047.0
9946	918.0	1417.0
55659	316.0	869.0
328	4440.0	10411.0
9947	3.0	0.0
55658	916.0	1908.0
329	2500.0	2753.0
79607	659.0	897.0
9945	1083.0	1624.0
55657	520.0	2239.0
79609	296.0	452.0
79608	364.0	73.0
9948	10376.0	25879.0
9949	417.0	1359.0
9960	1517.0	1864.0
9961	4511.0	4050.0
7301	1143.0	1074.0
651302	40.0	23.0
7300	0.0	0.0
9965	6.0	28.0
9962	1601.0	1222.0
9963	55.0	10.0
7302	1.0	2.0
339965	124.0	161.0
330	1827.0	2589.0
55663	322.0	307.0
79630	401.0	687.0
331	3817.0	4207.0
55662	2688.0	1724.0
332	57.0	11471.0
79632	480.0	419.0
55661	1671.0	4562.0
333	66.0	361.0
79631	965.0	2480.0
55660	4163.0	10793.0
334	27386.0	21941.0
55667	2517.0	4275.0
79634	789.0	1050.0
335	6.0	8.0
55666	4056.0	15581.0
79633	1059.0	355.0
55665	1678.0	1798.0
336	1.0	6.0
55664	1139.0	4046.0
337	0.0	0.0
79635	279.0	398.0
340947	4.0	3.0
9957	300.0	400.0
338	65.0	22.0
339	0.0	0.0
79637	566.0	1067.0
9958	2060.0	3851.0
9955	10.0	34.0
55669	1953.0	2837.0
55668	1524.0	2272.0
9956	61.0	86.0
79639	410.0	329.0
641977	593.0	636.0
9971	0.0	0.0
9972	2521.0	14307.0
7310	6.0	1.0
9970	18.0	125.0
100422600	0.0	0.0
9975	2832.0	7010.0
9976	1037.0	697.0
7311	14437.0	32127.0
100422602	0.0	0.0
7314	15482.0	44080.0
9973	636.0	1236.0
100422603	6.0	11.0
100422605	0.0	0.0
100422608	0.0	1.0
55670	2357.0	3269.0
341	498.0	5532.0
342	3.0	11.0
343	0.0	2.0
79621	891.0	1482.0
55672	984.0	6682.0
55671	3293.0	7278.0
344	4.0	15.0
345	1.0	0.0
79623	185.0	29.0
254552	232.0	1210.0
79622	485.0	1804.0
55677	1916.0	3804.0
346	0.0	0.0
55676	1643.0	3601.0
79625	219.0	11.0
347	50375.0	95.0
348	3109.0	16978.0
79624	1937.0	996.0
7305	1454.0	4021.0
79627	4791.0	5307.0
9968	1956.0	7989.0
9969	2838.0	7770.0
79626	174.0	325.0
79629	570.0	338.0
7307	10.0	36.0
9966	168.0	390.0
9967	5497.0	15816.0
55679	4095.0	320.0
7306	3.0	3.0
79628	69.0	182.0
254559	138.0	54.0
9982	197.0	1.0
7321	909.0	1658.0
9980	1435.0	4660.0
7320	2859.0	3365.0
101927350	0.0	0.0
7323	11108.0	22928.0
9986	687.0	1999.0
7322	3054.0	8028.0
9987	9006.0	16295.0
101927352	6.0	61.0
9984	956.0	5740.0
7325	1359.0	3444.0
9985	241.0	372.0
7324	2684.0	6247.0
350	0.0	0.0
351	44367.0	88750.0
353	2049.0	3906.0
100133210	0.0	0.0
354	1733.0	2.0
355	1046.0	2467.0
100133212	0.0	0.0
356	59.0	502.0
357	335.0	468.0
358	21473.0	2063.0
359	7.0	0.0
7316	26360.0	32488.0
7315	0.0	7.0
7318	2000.0	2036.0
9978	1817.0	2397.0
7317	11512.0	45291.0
7319	2563.0	8435.0
9993	4621.0	4379.0
101927360	0.0	0.0
9994	786.0	2168.0
9991	4126.0	38014.0
7332	3726.0	3591.0
9992	12.0	20.0
9997	639.0	1681.0
7334	3311.0	7398.0
101927364	0.0	0.0
7333	3.0	1.0
7336	1939.0	9408.0
9995	3.0	1.0
100422505	990.0	0.0
7335	244.0	444.0
494150	1.0	1.0
9990	1248.0	1198.0
360	950.0	625.0
361	62.0	25.0
362	945.0	22.0
363	10.0	2.0
100133220	0.0	0.0
364	2515.0	3.0
366	45.0	570.0
367	7024.0	1309.0
368	430.0	40.0
369	2696.0	7664.0
494143	56.0	387.0
7327	4386.0	8677.0
7326	2475.0	5337.0
7329	3445.0	9479.0
9988	1705.0	2407.0
9989	3609.0	15945.0
7328	7858.0	9286.0
7341	3739.0	7634.0
7343	4380.0	8209.0
7342	4646.0	10161.0
7345	807.0	13458.0
100422514	0.0	0.0
7347	313.0	451.0
100422517	0.0	0.0
372	7034.0	10343.0
373	717.0	807.0
374	223.0	118.0
375	14757.0	21381.0
377	7414.0	13164.0
100133234	0.0	0.0
378	8581.0	13157.0
379	322.0	61.0
100652740	1.0	2.0
7337	3548.0	5745.0
7339	0.0	3.0
100652748	280.0	555.0
101927380	1.0	3.0
100652749	0.0	0.0
7352	52.0	122.0
7351	4899.0	12662.0
101927381	1.0	1.0
7353	1664.0	2752.0
100422523	1.0	0.0
7356	8.0	0.0
7355	961.0	2669.0
7358	4946.0	2279.0
7357	4187.0	4484.0
100422527	0.0	0.0
380	0.0	0.0
381	3939.0	9986.0
382	6286.0	14200.0
7350	129.0	1.0
383	14.0	5.0
384	107.0	157.0
387	23153.0	56322.0
388	17617.0	4076.0
389	8617.0	7625.0
100652730	0.0	0.0
7349	39.0	43.0
7348	1.0	1.0
100652736	19.0	27.0
100652739	1.0	3.0
101927390	1.0	0.0
7363	22.0	0.0
100422531	0.0	0.0
100422532	14.0	7.0
352954	365.0	378.0
7365	0.0	0.0
100422533	0.0	2.0
352957	0.0	2.0
7364	2.0	2.0
7367	13.0	32.0
100422535	0.0	0.0
7366	53.0	0.0
100422536	6.0	1.0
7369	11.0	0.0
7368	168.0	5253.0
390	5527.0	4276.0
391	2395.0	4169.0
392	6589.0	5089.0
393	924.0	3254.0
394	4193.0	4791.0
100133251	0.0	0.0
395	378.0	119.0
7360	10222.0	10982.0
396	6001.0	19207.0
397	9645.0	10455.0
494115	1163.0	2372.0
398	52.0	9.0
399	493.0	864.0
100133259	0.0	0.0
388906	5.0	25.0
388907	17.0	23.0
494119	0.0	0.0
494118	0.0	0.0
7374	1215.0	18396.0
352966	4.0	1.0
7373	7491.0	213.0
352965	36.0	17.0
7376	2316.0	3045.0
7375	2759.0	7064.0
352967	0.0	0.0
100422545	0.0	0.0
7378	537.0	1170.0
101927320	1.0	1.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	3.0	6.0
101927324	0.0	5.0
101927323	3.0	7.0
352962	36.0	8.0
101927327	0.0	2.0
7372	1166.0	3662.0
352964	3.0	2.0
100133262	0.0	0.0
7371	1418.0	20190.0
352963	0.0	1.0
100133265	5.0	3.0
100133268	0.0	0.0
105377532	1.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	6820.0	11958.0
7384	4258.0	17112.0
7386	2511.0	9853.0
7389	2515.0	4609.0
376940	736.0	770.0
7388	2475.0	15858.0
100422558	2.0	28.0
101927332	0.0	0.0
7381	5539.0	13908.0
102723489	148.0	143.0
7380	19.0	0.0
102723487	3.0	0.0
102723483	0.0	1.0
100422550	0.0	0.0
388925	1.0	0.0
7398	2352.0	19660.0
7399	11.0	2.0
7390	1526.0	2759.0
101927347	0.0	0.0
7392	2618.0	14111.0
7391	1817.0	5813.0
100133285	0.0	1.0
102723475	22.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	9.0	2.0
352990	10.0	0.0
374308	7.0	0.0
122402	93.0	26.0
122409	0.0	0.0
388948	8.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	2560.0	3514.0
388931	5.0	42.0
388939	15.0	0.0
100422581	3.0	12.0
100422582	2.0	0.0
100422598	0.0	1.0
408187	7.0	0.0
388965	1.0	1.0
388962	455.0	1119.0
388963	142.0	90.0
388960	0.0	0.0
100422591	0.0	2.0
100422595	0.0	0.0
388969	1164.0	5640.0
92597	1584.0	1902.0
92595	341.0	533.0
134429	268.0	448.0
92591	13.0	28.0
388951	1.0	1.0
134430	1634.0	2986.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	2.0
100147814	0.0	0.0
101362076	28.0	53.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	13.0	3.0
100147827	4.0	3.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	1.0
100147833	0.0	0.0
103724390	0.0	1.0
100147834	0.0	0.0
100147835	1.0	0.0
100147836	2.0	0.0
100147837	0.0	0.0
100505385	106.0	98.0
100505383	0.0	0.0
374354	1739.0	2611.0
374355	0.0	0.0
103724389	2.0	6.0
103724388	0.0	0.0
103724387	5.0	1.0
103724386	13.0	0.0
100133203	0.0	0.0
100133204	14.0	13.0
100133205	35.0	220.0
100133206	0.0	0.0
122416	554.0	947.0
65121	0.0	0.0
677837	4.0	8.0
677838	0.0	0.0
65123	2282.0	5640.0
677835	0.0	0.0
65122	1.0	0.0
677836	0.0	1.0
65125	7991.0	22270.0
677833	0.0	0.0
102723508	27.0	57.0
92745	72.0	851.0
65124	1432.0	3012.0
677834	1.0	8.0
100505566	7.0	11.0
677831	0.0	0.0
677832	5.0	6.0
100505567	1.0	0.0
80759	28.0	316.0
80758	39.0	219.0
80757	49.0	63.0
144165	467.0	2177.0
100505561	0.0	0.0
677839	1.0	5.0
79770	2923.0	3129.0
80762	7562.0	7565.0
79772	1395.0	404.0
80761	50.0	15.0
80760	15700.0	315.0
388667	0.0	0.0
79774	440.0	728.0
79777	516.0	543.0
79776	727.0	409.0
80765	86.0	247.0
80764	935.0	1346.0
80763	136.0	2.0
79778	580.0	1032.0
92737	180.0	62.0
677840	0.0	3.0
92736	0.0	0.0
158798	0.0	0.0
677848	0.0	0.0
677849	3.0	3.0
677846	0.0	4.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	4.0	2.0
388662	65.0	163.0
80746	331.0	755.0
80745	478.0	1614.0
653857	116.0	130.0
79760	458.0	2602.0
79762	5462.0	763.0
79763	1212.0	3731.0
80755	154.0	246.0
79768	945.0	1554.0
79767	598.0	1340.0
677850	0.0	0.0
677815	1.0	4.0
677816	0.0	0.0
677813	0.0	0.0
677814	14.0	3.0
677811	1.0	2.0
90102	3375.0	472.0
677812	0.0	0.0
677810	4.0	33.0
388695	321.0	2798.0
80778	249.0	863.0
79791	1688.0	2076.0
677819	1.0	0.0
100505583	0.0	0.0
677817	0.0	1.0
79792	1526.0	5329.0
677818	0.0	0.0
79794	1849.0	4564.0
79797	416.0	679.0
79796	492.0	556.0
80781	4809.0	4180.0
79799	0.0	0.0
79798	370.0	462.0
388685	243.0	649.0
119180	0.0	7.0
677826	3.0	3.0
219833	55.0	152.0
677827	1.0	1.0
100505576	19.0	16.0
100505573	627.0	266.0
677825	0.0	0.0
92755	15.0	140.0
677822	0.0	0.0
677823	1.0	5.0
677820	2.0	3.0
677821	0.0	0.0
144193	64.0	32.0
79780	1004.0	1294.0
79782	14.0	2.0
144195	13.0	25.0
677828	0.0	7.0
79781	173.0	101.0
677829	1.0	0.0
79784	1467.0	7148.0
79783	91.0	259.0
80772	972.0	4115.0
79786	2742.0	1712.0
79785	627.0	0.0
80777	2808.0	2642.0
79788	208.0	146.0
80776	146.0	252.0
388677	41.0	87.0
80775	273.0	1056.0
80774	475.0	2450.0
79789	4307.0	4519.0
92749	21.0	5.0
92747	115.0	0.0
90121	1140.0	4228.0
219844	226.0	1955.0
90120	1141.0	6226.0
158763	311.0	0.0
651249	4.0	2.0
220832	3.0	2.0
146779	3.0	0.0
677885	5.0	3.0
677882	1.0	0.0
677883	1.0	0.0
651250	463.0	366.0
132141	0.0	0.0
219855	342.0	890.0
219854	756.0	750.0
90113	15.0	5.0
653895	1.0	1.0
80789	1355.0	3212.0
144132	403.0	274.0
144124	0.0	0.0
388698	1.0	2.0
388699	0.0	0.0
388697	3.0	0.0
100505518	0.0	0.0
80790	3136.0	2065.0
89122	2533.0	6006.0
158787	73.0	30.0
100505540	0.0	0.0
219865	2.0	0.0
100505547	7.0	1.0
132158	170.0	253.0
100505545	1.0	2.0
90141	514.0	388.0
132160	1108.0	1358.0
90139	1989.0	2338.0
340665	0.0	2.0
219858	0.0	0.0
100505532	52.0	325.0
90134	7.0	1.0
219875	0.0	0.0
90133	151.0	264.0
92799	1612.0	4123.0
219874	1.0	1.0
651258	0.0	0.0
90135	2732.0	6998.0
219873	0.0	0.0
100505536	2.0	0.0
92797	462.0	888.0
219870	0.0	0.0
339674	2.0	31.0
339669	1.0	0.0
100505538	89.0	68.0
340654	14.0	23.0
219869	0.0	0.0
339665	210.0	116.0
100133053	0.0	0.0
55722	104.0	792.0
55721	162.0	136.0
55720	1646.0	6032.0
55726	761.0	4324.0
55723	88.0	5074.0
55729	2994.0	8696.0
55728	686.0	1328.0
55727	2118.0	3109.0
105377108	2.0	33.0
219899	1143.0	1187.0
220869	324.0	406.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	1.0	47.0
55733	577.0	218.0
400	4252.0	6450.0
641808	14.0	19.0
55732	216.0	1711.0
401	0.0	5.0
55731	1402.0	3470.0
402	1653.0	2979.0
403	1030.0	1803.0
55737	5559.0	10793.0
205251	376.0	421.0
405	3264.0	10280.0
55735	889.0	2709.0
406	493.0	604.0
55734	585.0	2144.0
407	21.0	23.0
408	2188.0	959.0
409	1371.0	4457.0
55739	1917.0	943.0
55738	1637.0	3289.0
327658	0.0	0.0
327657	3.0	1.0
327659	0.0	0.0
653808	1.0	0.0
100133074	0.0	0.0
55740	7952.0	9196.0
102723562	0.0	0.0
100133079	0.0	0.0
410	1544.0	2518.0
55744	1310.0	2818.0
411	479.0	1205.0
80700	3196.0	6367.0
79711	202.0	539.0
55743	945.0	3388.0
412	2487.0	980.0
79710	1235.0	3118.0
79713	32.0	207.0
