id	8ab96801-8d29-476a-908a-7a99f11f713d	95c9a871-c81b-4a30-92a4-9227a0058553
5742	1045.0	1335.0
5743	4393.0	2023.0
5744	2030.0	324.0
5745	1266.0	214.0
5746	1140.0	39.0
5747	8453.0	16556.0
5760	13.0	12.0
5761	41.0	77.0
5763	13021.0	21256.0
3101	153.0	91.0
5753	280.0	1761.0
5754	5607.0	3964.0
5756	4414.0	10393.0
5757	33599.0	36505.0
5758	1.0	1.0
5759	117.0	71.0
5770	4712.0	8900.0
5771	2025.0	3524.0
5774	3369.0	5705.0
3112	138.0	21.0
3111	3132.0	1075.0
3110	3.0	99.0
3109	2310.0	2089.0
3108	5319.0	3837.0
3107	57832.0	41785.0
3106	70927.0	47498.0
3105	39997.0	23722.0
3104	1250.0	239.0
5764	16463.0	954.0
5767	54.0	18.0
5768	14191.0	9947.0
5769	10.0	25.0
648315	0.0	0.0
5780	3395.0	4077.0
5781	20014.0	13867.0
5782	9730.0	11803.0
5783	7829.0	7245.0
5784	18441.0	6966.0
3123	15023.0	8462.0
3122	34656.0	27939.0
3121	0.0	0.0
3120	702.0	217.0
51481	0.0	0.0
51480	0.0	0.0
3119	4612.0	2272.0
3118	883.0	665.0
3117	4878.0	3379.0
3116	84.0	39.0
3115	12344.0	4494.0
3113	16337.0	11116.0
5775	3383.0	2707.0
5777	1557.0	1130.0
5778	211.0	120.0
103164619	1.0	0.0
5790	0.0	0.0
5791	2738.0	1556.0
5792	58345.0	18780.0
5793	10367.0	6243.0
5794	197.0	119.0
5795	1450.0	3337.0
5796	8591.0	10474.0
3134	3492.0	534.0
3133	91610.0	16046.0
3132	6.0	3.0
3131	8320.0	1001.0
100287067	1.0	0.0
51490	2130.0	1153.0
100287063	0.0	1.0
51491	605.0	381.0
51493	6121.0	5726.0
3128	1363.0	806.0
51496	3983.0	3781.0
3127	4930.0	1278.0
51495	7759.0	24862.0
445815	506.0	25.0
51497	5720.0	11325.0
5786	8985.0	7097.0
5787	11631.0	3271.0
51499	1386.0	2785.0
5788	2125.0	2190.0
5789	556.0	1807.0
3145	770.0	893.0
3142	1021.0	293.0
3141	2474.0	4216.0
3140	2562.0	2480.0
100287055	0.0	0.0
3139	513.0	249.0
3138	394.0	39.0
3137	124.0	59.0
3136	1816.0	269.0
3135	211.0	106.0
5797	15323.0	4801.0
5798	5.0	71.0
5799	728.0	328.0
347376	0.0	8.0
3156	3032.0	5426.0
3155	3173.0	2314.0
100287045	0.0	0.0
3152	1.0	0.0
3151	10726.0	11828.0
3150	6277.0	20812.0
3149	727.0	6186.0
3148	5917.0	6276.0
3146	16307.0	27211.0
347365	85.0	388.0
648359	2.0	3.0
347363	3.0	0.0
3167	0.0	11.0
3166	0.0	9.0
100302119	0.0	0.0
3164	51671.0	12405.0
100302118	0.0	0.0
3163	2424.0	2195.0
100302117	0.0	0.0
3162	1454.0	1824.0
100302116	0.0	0.0
3161	62.0	1074.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1855.0	7016.0
3158	2983.0	1858.0
3157	3483.0	16193.0
347359	1.0	0.0
3170	0.0	1.0
120939	20.0	130.0
3178	40257.0	24051.0
3177	740.0	576.0
100287026	0.0	0.0
3176	6423.0	6462.0
100287029	0.0	3.0
3175	3.0	0.0
3174	80.0	611.0
3172	0.0	6.0
3171	12.0	2.0
100289682	0.0	0.0
3169	3565.0	33058.0
120935	33.0	10.0
3181	42040.0	44880.0
347344	680.0	498.0
3189	10098.0	7824.0
3188	8035.0	17992.0
3187	23716.0	18127.0
100289678	1286.0	923.0
3186	0.0	3.0
3185	14086.0	22075.0
100302139	0.0	0.0
3184	13451.0	12362.0
100302138	0.0	0.0
3183	21098.0	30008.0
100302137	0.0	0.0
100287013	3.0	6.0
3182	4495.0	11250.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	31005.0	41418.0
347333	2.0	0.0
3191	11495.0	19641.0
3190	38966.0	59689.0
3199	222.0	9.0
3198	85.0	49.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	2.0
100302128	3.0	0.0
3195	1.0	3.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	1.0
100302121	0.0	0.0
347442	0.0	1.0
132851	15.0	5.0
100131268	1.0	1.0
374946	61.0	230.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	51.0	67.0
100302156	1.0	0.0
120863	68.0	111.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	26.0	8.0
100302152	0.0	0.0
100302150	1.0	0.0
51400	3528.0	4473.0
51406	2694.0	4352.0
51409	2421.0	1256.0
132864	4382.0	6020.0
100302149	4.0	2.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	478.0	256.0
541578	947.0	1186.0
374969	988.0	623.0
100131244	0.0	0.0
100302179	1.0	0.0
100302178	1.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	3.0	0.0
51421	26704.0	7505.0
100302172	0.0	0.0
51422	4109.0	1995.0
51427	1355.0	2250.0
51426	3272.0	1818.0
51429	9942.0	7196.0
51428	3229.0	2576.0
347411	0.0	0.0
541565	742.0	404.0
132884	979.0	202.0
100131236	0.0	0.0
100131234	0.0	5.0
100131230	6.0	2.0
374955	6.0	1.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	1.0	0.0
51430	5435.0	13282.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2242.0	4539.0
100302160	0.0	0.0
51433	8512.0	7439.0
51435	3851.0	1730.0
51438	0.0	95.0
347402	1.0	9.0
51439	6817.0	6881.0
347404	64.0	42.0
374986	4076.0	5242.0
100507381	0.0	0.0
132817	0.0	1.0
374987	30.0	119.0
51441	6330.0	7312.0
100302197	0.0	0.0
51440	0.0	44.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	192.0	1914.0
100302193	2.0	0.0
51444	1999.0	2130.0
100302192	0.0	0.0
51447	5700.0	3462.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	34249.0	14352.0
144809	3.0	2.0
374973	9.0	12.0
100131213	132.0	22.0
100131211	979.0	633.0
374977	68.0	10.0
51450	294.0	349.0
100302186	0.0	0.0
51451	1762.0	3541.0
100302185	0.0	0.0
51454	3021.0	826.0
120892	2373.0	795.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	4282.0	2920.0
100302181	0.0	0.0
51458	34.0	2.0
100131208	7.0	4.0
100131207	0.0	1.0
100131205	70.0	76.0
100192204	0.0	1.0
51460	1315.0	1563.0
117246	4190.0	2701.0
51463	191.0	156.0
117245	7087.0	1499.0
144811	865.0	1280.0
117248	7853.0	1644.0
51465	7063.0	7871.0
117247	218.0	279.0
51466	6083.0	6109.0
144817	0.0	0.0
100507392	110.0	34.0
100507398	167.0	205.0
120872	6.0	2.0
51471	3.0	24.0
51474	22786.0	20014.0
51473	1779.0	2034.0
51475	0.0	0.0
51478	352.0	854.0
51477	2716.0	1124.0
51479	8136.0	5778.0
100507347	252.0	152.0
101927992	2.0	30.0
101927994	142.0	326.0
100507341	2.0	2.0
203611	0.0	0.0
129285	2428.0	2135.0
100507331	5.0	1.0
100507361	7.0	4.0
26499	196.0	595.0
100507362	1.0	1.0
117286	2.0	35.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	5.0	0.0
117289	955.0	451.0
26495	1.0	0.0
26497	0.0	0.0
117283	6.0	7.0
100507357	2.0	1.0
100507354	0.0	2.0
100507303	550.0	665.0
100507300	34.0	24.0
26478	0.0	0.0
101927953	0.0	0.0
26479	1.0	67.0
101927957	9.0	12.0
26470	1235.0	2257.0
26472	1145.0	2521.0
26471	9226.0	982.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	3.0	0.0
100131291	3.0	0.0
100169834	7.0	12.0
100131281	0.0	0.0
101927980	6.0	1.0
154214	3163.0	1216.0
154215	57.0	45.0
100507316	314.0	585.0
101927983	22.0	5.0
100131279	0.0	0.0
26469	5378.0	11094.0
26468	1299.0	504.0
100170841	314.0	154.0
129293	389.0	93.0
101927988	0.0	0.0
168850	2387.0	2483.0
5805	702.0	1126.0
5806	687.0	138.0
5800	97.0	357.0
130271	3397.0	1328.0
5801	27.0	73.0
100169851	0.0	0.0
5802	18171.0	3260.0
100169850	0.0	0.0
5803	954.0	10.0
100507501	165.0	340.0
100507500	13.0	2.0
100422059	0.0	0.0
102723742	0.0	1.0
168374	812.0	2152.0
5816	9.0	37.0
5817	1525.0	456.0
5818	5986.0	1600.0
101927917	3.0	0.0
5819	5245.0	9644.0
5810	1827.0	4852.0
5813	6449.0	3048.0
100422055	0.0	1.0
5814	8945.0	10242.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	2.0	0.0
203228	1521.0	1093.0
101927921	0.0	0.0
648283	2.0	1.0
5827	896.0	576.0
5828	3374.0	6415.0
5829	12132.0	8764.0
5820	357.0	991.0
5822	176.0	93.0
5824	19798.0	12122.0
5825	4980.0	26744.0
5826	3674.0	1072.0
100507526	17.0	31.0
100507524	70.0	154.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	65.0	59.0
445571	62.0	71.0
203238	595.0	409.0
445573	0.0	0.0
648294	1.0	32.0
203245	755.0	434.0
102466190	0.0	0.0
5830	5920.0	2337.0
102466198	0.0	0.0
5831	688.0	4206.0
102466197	1.0	1.0
5832	3331.0	6217.0
102466196	0.0	0.0
5833	4907.0	962.0
100507528	0.0	38.0
102466195	0.0	0.0
5834	18315.0	7329.0
102466194	0.0	0.0
102466193	8.0	0.0
5836	16781.0	6471.0
102466192	0.0	0.0
5837	3532.0	181.0
102466191	0.0	0.0
100289509	72.0	0.0
101927944	21.0	0.0
195977	53.0	0.0
5860	5688.0	1788.0
5861	10803.0	17271.0
5862	11387.0	21528.0
347088	781.0	0.0
3200	1064.0	170.0
144363	1771.0	1885.0
168330	1.0	0.0
144360	0.0	0.0
203259	2167.0	1055.0
203260	417.0	62.0
5858	86.0	7.0
5859	14824.0	9020.0
5870	11171.0	19596.0
5871	1740.0	595.0
5872	5789.0	1828.0
5873	2156.0	2824.0
3211	6.0	57.0
3208	21.0	11.0
3207	40.0	145.0
3206	898.0	692.0
3205	442.0	168.0
3204	342.0	56.0
3203	307.0	16.0
3202	1583.0	260.0
3201	428.0	57.0
5863	5608.0	5754.0
132391	0.0	1.0
5864	322.0	212.0
5865	389.0	77.0
5866	2298.0	604.0
5867	2732.0	2946.0
5868	5227.0	8822.0
5869	17462.0	18679.0
3209	36.0	92.0
5880	1154.0	815.0
266812	809.0	618.0
5881	566.0	701.0
5883	1060.0	636.0
5884	2641.0	2925.0
3222	29.0	7.0
3221	345.0	312.0
101805492	0.0	3.0
3219	41.0	1256.0
3218	444.0	80.0
3217	870.0	688.0
3216	275.0	332.0
3215	143.0	81.0
203286	1245.0	413.0
3214	779.0	167.0
3213	2709.0	2260.0
3212	1199.0	3505.0
5874	3573.0	8346.0
5875	2053.0	1215.0
254827	2151.0	2096.0
5876	3097.0	8963.0
5877	625.0	3358.0
5878	6099.0	6882.0
5879	19991.0	33009.0
5890	1163.0	560.0
5891	889.0	476.0
5892	1291.0	673.0
5893	923.0	519.0
5894	8452.0	6855.0
101805488	3.0	1.0
3233	74.0	10.0
3232	85.0	21.0
3231	22.0	44.0
347051	39.0	35.0
101927900	0.0	0.0
3229	32.0	710.0
3228	1.0	3.0
3227	12.0	769.0
3226	248.0	2119.0
3225	421.0	387.0
3224	601.0	361.0
3223	1048.0	653.0
5885	19487.0	58390.0
5886	6642.0	3329.0
5887	16192.0	35056.0
5888	92.0	741.0
5889	1072.0	1646.0
3242	68.0	8.0
3241	1778.0	1266.0
3240	422.0	2111.0
3239	1.0	23.0
3238	0.0	1.0
254887	393.0	952.0
3237	5.0	15.0
3236	77.0	9.0
3235	443.0	92.0
3234	1212.0	1194.0
5896	250.0	51.0
5897	2.0	0.0
5898	6049.0	7674.0
5899	5692.0	8256.0
26609	2.0	1.0
26608	2272.0	2902.0
3255	0.0	0.0
3254	0.0	0.0
3251	919.0	4144.0
3250	8.0	9.0
3249	370.0	153.0
3248	496.0	320.0
347028	2.0	0.0
648217	8.0	24.0
3266	4.0	1.0
3265	1267.0	344.0
100302219	1.0	2.0
100302218	9.0	3.0
3263	126.0	4046.0
100302217	0.0	0.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	4.0	0.0
254863	1859.0	2255.0
100302211	1.0	5.0
100302210	0.0	0.0
3257	4689.0	1792.0
100302209	0.0	0.0
3276	4778.0	2553.0
100302208	0.0	0.0
3275	7933.0	3785.0
3274	124.0	34.0
3273	0.0	0.0
100302205	0.0	0.0
100302204	3.0	0.0
100302203	1.0	0.0
3270	384.0	51.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	0.0	1.0
100289581	0.0	0.0
3269	777.0	1090.0
3268	2270.0	731.0
3267	7372.0	12047.0
254879	0.0	0.0
3280	3189.0	6279.0
349667	121.0	519.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	6.0	1.0
3283	2.0	0.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	39.0	3.0
100302235	0.0	0.0
3281	4817.0	9894.0
100302234	0.0	0.0
100302233	0.0	0.0
100302232	0.0	0.0
3291	886.0	262.0
3290	224.0	124.0
3299	543.0	148.0
3298	1487.0	1356.0
3297	5316.0	4597.0
100302229	3.0	0.0
100302228	0.0	0.0
3295	11680.0	9032.0
102723775	169.0	59.0
3294	282.0	7.0
100302226	0.0	0.0
3293	34.0	13.0
100302225	0.0	0.0
3292	349.0	457.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	2.0	1.0
100302222	0.0	0.0
100302220	0.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	2.0	0.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	1.0	4.0
349633	7.0	1.0
648262	1.0	0.0
100289545	5.0	24.0
100302246	0.0	0.0
100302243	0.0	0.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	0.0
100131143	0.0	0.0
100302279	1.0	0.0
100302278	0.0	0.0
100302277	3.0	0.0
100302276	1.0	0.0
103504741	0.0	0.0
100302275	2.0	1.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	35.0	13.0
51520	9863.0	7718.0
51522	7190.0	10676.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	1709.0	2837.0
51523	3332.0	5445.0
100169768	0.0	0.0
51526	3051.0	4257.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	2985.0	9738.0
100169765	0.0	0.0
51527	1275.0	4300.0
100169764	0.0	0.0
541468	181.0	54.0
51529	2160.0	1910.0
541465	0.0	0.0
541466	0.0	0.0
100131138	1.0	0.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	0.0	0.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	1006.0	1167.0
51530	1265.0	1206.0
51533	693.0	246.0
541471	502.0	1830.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	3097.0	5471.0
100169758	0.0	0.0
51534	3206.0	6708.0
100169757	0.0	0.0
146909	49.0	719.0
100169752	0.0	0.0
51537	44.0	27.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	2327.0	1378.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	0.0	0.0
103504727	0.0	0.0
26534	0.0	0.0
103504726	0.0	0.0
26537	0.0	0.0
26539	2.0	0.0
26538	0.0	0.0
51540	142.0	102.0
51542	3935.0	2991.0
26531	0.0	0.0
26530	0.0	0.0
51545	803.0	586.0
51548	576.0	435.0
51547	898.0	743.0
100131118	0.0	3.0
103504739	0.0	0.0
100131117	5.0	3.0
103504736	1.0	0.0
103504735	0.0	0.0
100170765	41.0	0.0
103504738	0.0	0.0
103504737	0.0	0.0
26548	35.0	21.0
103504732	0.0	0.0
103504731	0.0	0.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	0.0	0.0
100302287	0.0	0.0
100302286	0.0	0.0
146923	2640.0	3364.0
26540	0.0	0.0
51550	2077.0	1440.0
100302284	1.0	1.0
100302283	0.0	0.0
51552	10265.0	26640.0
26541	0.0	1.0
51555	81.0	18.0
100302281	0.0	0.0
51554	511.0	216.0
100302280	0.0	0.0
51557	1.0	1.0
51559	2392.0	1026.0
26519	967.0	870.0
26511	1148.0	1167.0
100131103	0.0	0.0
26512	3464.0	3785.0
26515	2955.0	4539.0
26514	0.0	0.0
26517	1811.0	840.0
51560	1405.0	289.0
51562	1845.0	1912.0
51561	78.0	46.0
51564	8809.0	2300.0
122961	1109.0	1367.0
51566	7100.0	13702.0
386608	0.0	0.0
386607	1.0	1.0
51567	2745.0	6791.0
51569	6180.0	10427.0
494470	817.0	100.0
26521	1170.0	1329.0
26524	4413.0	3740.0
26523	4855.0	2579.0
374618	555.0	903.0
100507490	0.0	0.0
26526	0.0	2.0
26525	0.0	19.0
26528	4493.0	3829.0
100507495	555.0	322.0
51571	3860.0	13611.0
122953	2984.0	1022.0
51573	5805.0	9147.0
51575	2160.0	2538.0
26520	1692.0	2598.0
122950	0.0	0.0
51574	4065.0	4200.0
106633807	0.0	0.0
51582	15980.0	33071.0
106633815	0.0	0.0
122942	0.0	0.0
51586	6775.0	3842.0
51585	7965.0	4516.0
51588	1489.0	1242.0
122945	78.0	59.0
386627	43.0	19.0
26508	809.0	1752.0
26507	194.0	7.0
102466205	0.0	0.0
102466204	0.0	0.0
26509	20517.0	16980.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	2620.0	2977.0
26504	2706.0	3806.0
26503	2547.0	3301.0
651815	1.0	0.0
26505	2794.0	2033.0
360003	0.0	0.0
386610	0.0	0.0
51593	5343.0	3208.0
360001	0.0	0.0
51592	5622.0	5240.0
360002	0.0	0.0
51594	6431.0	5759.0
106633802	1.0	0.0
51596	4363.0	7114.0
51599	2651.0	6183.0
386618	11.0	1.0
360009	0.0	0.0
360008	0.0	0.0
386617	73.0	2.0
374666	707.0	77.0
132332	4.0	13.0
134997	17.0	61.0
100507466	18.0	7.0
101927873	6.0	70.0
100507463	754.0	291.0
100507462	38.0	28.0
360014	0.0	0.0
360015	1.0	0.0
360018	0.0	0.0
360019	0.0	27.0
360016	0.0	0.0
360017	0.0	0.0
374655	1017.0	910.0
102466227	0.0	0.0
374654	680.0	232.0
102466225	0.0	0.0
102466223	0.0	0.0
100507459	199.0	144.0
102466222	0.0	0.0
374650	119.0	4.0
100507458	629.0	795.0
374659	687.0	219.0
101927889	1.0	0.0
360023	2912.0	7144.0
144321	347.0	215.0
360024	0.0	0.0
360021	0.0	0.0
360020	0.0	0.0
119358	0.0	1.0
360028	0.0	0.0
100507489	29.0	20.0
158983	1.0	0.0
101927891	23.0	8.0
360030	0.0	0.0
374677	45.0	14.0
102466247	0.0	0.0
101447996	0.0	0.0
100507470	3.0	1.0
100507475	24.0	42.0
386654	2.0	2.0
100131193	166.0	122.0
122970	570.0	1744.0
144348	17368.0	16813.0
386653	0.0	0.0
144347	616.0	184.0
100507423	31.0	4.0
102466259	0.0	0.0
100507421	359.0	300.0
100507428	0.0	0.0
100422019	0.0	0.0
386691	0.0	0.0
386690	0.0	0.0
386693	0.0	0.0
101927832	2.0	1.0
100131189	0.0	0.0
386692	0.0	0.0
100131188	0.0	0.0
100507420	22.0	42.0
134957	2874.0	2010.0
100131187	1605.0	1302.0
101927833	0.0	0.0
100216517	1.0	0.0
386688	0.0	0.0
26591	0.0	0.0
100131183	1.0	1.0
386687	0.0	0.0
26590	0.0	0.0
386689	0.0	0.0
26592	0.0	0.0
26595	0.0	0.0
386684	0.0	0.0
386683	0.0	0.0
386685	0.0	0.0
102466253	0.0	0.0
102466252	0.0	0.0
102466251	0.0	0.0
102466250	0.0	0.0
100507410	14.0	3.0
102466268	0.0	0.0
100507415	10.0	8.0
386680	0.0	0.0
386682	0.0	0.0
386681	0.0	0.0
100131176	262.0	3.0
386677	0.0	0.0
100131173	0.0	0.0
5905	4318.0	4006.0
386676	0.0	0.0
5906	6500.0	5654.0
120379	116.0	214.0
386679	0.0	0.0
386678	0.0	0.0
5907	1.0	1.0
5908	4661.0	5616.0
5909	816.0	402.0
386672	0.0	0.0
386675	0.0	0.0
386674	0.0	0.0
120376	293.0	44.0
119391	1438.0	1884.0
119392	603.0	666.0
100507419	548.0	639.0
5900	9892.0	3419.0
119395	2.0	0.0
5901	8303.0	18509.0
5902	2267.0	2744.0
100422023	0.0	0.0
5903	14559.0	17874.0
100507444	4.0	4.0
26577	7731.0	2299.0
26576	62.0	38.0
26579	295.0	31.0
26578	2634.0	4141.0
5915	1150.0	242.0
5916	4251.0	2498.0
100131161	3.0	8.0
5917	3957.0	6312.0
5918	2829.0	1294.0
5919	14451.0	1319.0
146956	65.0	1316.0
26575	288.0	180.0
120364	0.0	0.0
26574	3959.0	1670.0
5910	3427.0	6414.0
51501	1488.0	1441.0
5911	3680.0	5163.0
51504	4335.0	6194.0
102466271	0.0	0.0
51503	3451.0	2593.0
5912	3011.0	3566.0
119385	127.0	15.0
102466270	0.0	0.0
51506	5099.0	5833.0
5913	10.0	0.0
5914	3715.0	3494.0
100507435	0.0	0.0
51507	7199.0	6939.0
132321	727.0	1033.0
158931	15.0	0.0
132320	695.0	807.0
100507433	64.0	66.0
101927861	10.0	11.0
100507436	1589.0	813.0
203328	322.0	1251.0
100216545	121.0	59.0
100216546	71.0	46.0
26589	1056.0	692.0
101927868	1.0	0.0
5926	4749.0	2525.0
26580	672.0	850.0
386699	0.0	0.0
5927	8372.0	5809.0
5928	12570.0	17368.0
5929	2857.0	4282.0
386695	0.0	0.0
386694	0.0	0.0
100216544	38.0	4.0
26583	0.0	0.0
26586	921.0	4855.0
386697	0.0	0.0
26585	831.0	2994.0
386696	0.0	0.0
51510	4751.0	5924.0
51513	121.0	54.0
5920	2419.0	3359.0
51512	96.0	980.0
5921	5358.0	6331.0
5922	2684.0	2362.0
5923	96.0	28.0
51514	171.0	3814.0
5924	4248.0	1882.0
51517	2643.0	1337.0
5925	5555.0	9030.0
100422179	0.0	1.0
132299	941.0	2645.0
100289419	0.0	1.0
266919	2.0	0.0
100289414	64.0	19.0
100289410	79.0	145.0
5937	9073.0	8437.0
5938	95.0	40.0
5939	8236.0	3478.0
5930	8044.0	6522.0
100507629	0.0	0.0
5931	7020.0	17112.0
5932	3461.0	2755.0
5933	928.0	1779.0
5934	12060.0	9706.0
5935	20175.0	23080.0
5936	998.0	913.0
5950	46555.0	3914.0
100507612	3.0	1.0
100289404	68.0	73.0
102723859	0.0	0.0
102723852	0.0	1.0
101927802	0.0	0.0
5948	15.0	2.0
5949	10.0	0.0
101927808	3.0	3.0
5940	0.0	0.0
100507617	174.0	420.0
5944	0.0	0.0
5945	0.0	0.0
5947	2439.0	463.0
102723849	1.0	0.0
5961	212.0	128.0
101927813	0.0	1.0
5959	2225.0	125.0
5954	7114.0	10242.0
5955	3506.0	9353.0
5956	1.0	0.0
5957	22.0	6.0
100507633	7.0	5.0
100507632	30.0	31.0
5970	7471.0	8432.0
5971	624.0	650.0
5972	5.0	22.0
3310	114.0	57.0
101927821	0.0	0.0
3306	1369.0	7994.0
254910	0.0	0.0
3305	273.0	334.0
3304	6271.0	8312.0
101927828	3.0	6.0
3303	4080.0	8214.0
3301	10925.0	17984.0
3300	6258.0	2735.0
5962	9791.0	4136.0
5965	2610.0	3507.0
5966	1578.0	1991.0
5967	0.0	0.0
3309	27094.0	42785.0
5968	0.0	0.0
3308	7258.0	14362.0
5969	0.0	0.0
102466081	0.0	0.0
266954	0.0	0.0
5980	6283.0	2476.0
5981	7866.0	7050.0
5982	1256.0	1664.0
5983	836.0	2801.0
3321	3089.0	16175.0
195828	234.0	1722.0
3320	67350.0	160470.0
195827	2244.0	1893.0
100216479	158.0	37.0
3316	456.0	72.0
3315	7662.0	28687.0
146894	11735.0	310.0
144233	391.0	601.0
3314	14.0	31.0
3313	18067.0	18887.0
3312	48224.0	98592.0
3311	252.0	34.0
5973	479.0	142.0
5976	7928.0	4472.0
5977	4830.0	4579.0
5978	4579.0	7186.0
5979	677.0	2866.0
5990	890.0	482.0
5991	1089.0	567.0
5992	13.0	6.0
5993	3043.0	3479.0
102723818	0.0	0.0
5994	762.0	603.0
347193	1.0	1.0
3332	0.0	1.0
3329	16399.0	27331.0
144245	1445.0	1729.0
254973	0.0	1.0
3327	53.0	160.0
3326	84553.0	151292.0
3324	23.0	80.0
3323	0.0	5.0
100216487	0.0	0.0
5984	731.0	1408.0
5985	1055.0	1602.0
5986	2528.0	984.0
5987	3835.0	7219.0
5988	0.0	6.0
5989	1366.0	667.0
158880	656.0	373.0
100507602	847.0	597.0
102238594	8.0	11.0
3340	20722.0	5557.0
3339	73645.0	17611.0
3338	1789.0	1369.0
3337	18404.0	13735.0
3336	2670.0	7736.0
5995	12.0	1.0
100507608	0.0	0.0
5996	2028.0	6819.0
100507607	7.0	2.0
100316904	6.0	0.0
5997	10861.0	7133.0
5998	14508.0	3068.0
100507605	2.0	1.0
5999	320.0	303.0
3354	0.0	1.0
3352	5.0	33.0
3351	10.0	18.0
3350	0.0	0.0
3347	0.0	0.0
3346	0.0	0.0
254950	0.0	0.0
195814	118.0	2.0
3344	4052.0	2151.0
254956	2.0	8.0
254958	0.0	0.0
347168	0.0	0.0
26717	0.0	0.0
26716	0.0	0.0
26719	0.0	0.0
347169	0.0	0.0
3364	1160.0	929.0
3363	60.0	59.0
3362	3.0	1.0
3361	0.0	0.0
26713	0.0	0.0
3360	9.0	11.0
3359	4.0	3.0
3358	1.0	4.0
3357	138.0	248.0
85016	240.0	373.0
3356	166.0	52.0
85019	1025.0	2409.0
3355	83.0	40.0
85013	1707.0	2571.0
85012	1597.0	1491.0
85015	945.0	666.0
85014	1678.0	1656.0
3376	7597.0	17801.0
3375	0.0	0.0
3373	690.0	140.0
3371	15272.0	12477.0
100289489	0.0	0.0
651714	119.0	76.0
85007	4243.0	1202.0
85002	143.0	25.0
85004	3835.0	2050.0
85003	0.0	0.0
651746	1712.0	251.0
347148	31.0	9.0
266977	200.0	349.0
266971	41.0	44.0
3386	0.0	0.0
3385	75.0	19.0
3384	1489.0	377.0
3383	3816.0	1719.0
3382	1974.0	4592.0
3381	0.0	330.0
100289475	0.0	1.0
102659353	0.0	0.0
26707	0.0	0.0
3398	4196.0	13715.0
3397	1503.0	2613.0
3396	1117.0	1694.0
3394	1446.0	863.0
26701	0.0	0.0
100289462	0.0	0.0
85028	491.0	169.0
85027	8894.0	2659.0
85026	459.0	226.0
85025	816.0	2082.0
347127	1.0	0.0
85021	3005.0	2568.0
100289450	1.0	0.0
3399	3218.0	5602.0
106146146	0.0	0.0
100289448	0.0	0.0
106146148	0.0	0.0
106146149	0.0	0.0
102723875	0.0	0.0
51639	2816.0	7990.0
122809	2304.0	3658.0
100131027	0.0	0.0
337879	0.0	0.0
337878	0.0	0.0
337876	335.0	769.0
337882	0.0	0.0
337880	0.0	0.0
51643	3431.0	5120.0
51642	935.0	1365.0
51645	1056.0	5104.0
51647	1874.0	1736.0
51646	10629.0	16020.0
