id	a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc	95041603-df86-48f7-9ba5-8289883df2d0
26254	0.0	0.0
26253	37.0	50.0
26256	265.0	513.0
144699	641.0	1136.0
26255	0.0	0.0
100507114	15.0	1.0
100507113	46.0	15.0
100507118	7.0	3.0
100507117	8.0	10.0
26269	1221.0	1481.0
26268	3033.0	3006.0
201229	672.0	484.0
26261	17.0	37.0
119696	0.0	0.0
26260	2230.0	3373.0
26263	1015.0	2257.0
119694	0.0	0.0
26262	1551.0	5660.0
201232	126.0	155.0
119695	0.0	0.0
26267	307.0	311.0
26266	57.0	33.0
119692	0.0	0.0
130074	9218.0	5060.0
129080	250.0	1363.0
28899	0.0	0.0
26235	1100.0	1592.0
26238	42.0	19.0
28897	0.0	0.0
28898	9.0	5.0
100750225	7.0	15.0
26239	0.0	0.0
28891	9.0	10.0
28892	4.0	4.0
26230	394.0	473.0
201243	0.0	3.0
28890	0.0	1.0
26232	1896.0	1047.0
28895	1.0	0.0
26231	151.0	108.0
28896	9.0	12.0
26234	7753.0	11048.0
28893	12.0	8.0
26233	421.0	1440.0
28894	0.0	0.0
144638	23.0	12.0
132660	546.0	1346.0
26247	3.0	1.0
26246	0.0	0.0
26249	532.0	276.0
26248	0.0	0.0
100510707	0.0	0.0
201255	668.0	1360.0
26240	723.0	837.0
201254	1091.0	1673.0
26242	0.0	0.0
26245	0.0	0.0
252839	3736.0	12466.0
132671	977.0	306.0
130013	12.0	1919.0
28877	0.0	2.0
28878	89.0	46.0
28875	43.0	19.0
28876	55.0	49.0
201259	4.0	2.0
28879	0.0	0.0
26219	0.0	0.0
492311	826.0	363.0
168620	37.0	30.0
28870	17.0	45.0
201266	1752.0	2561.0
28873	0.0	0.0
28874	158.0	103.0
26212	0.0	20.0
28871	0.0	0.0
26211	0.0	0.0
28872	2.0	0.0
130026	403.0	109.0
26225	1743.0	5604.0
28888	1.0	0.0
26224	4434.0	4446.0
28889	0.0	0.0
26227	4396.0	9278.0
28886	0.0	0.0
26226	43.0	44.0
28887	0.0	0.0
26229	1143.0	2458.0
26228	21.0	51.0
28880	0.0	0.0
28881	9.0	0.0
28884	0.0	0.0
26220	79.0	114.0
28885	16.0	13.0
26223	0.0	5.0
28882	96.0	175.0
28883	2.0	89.0
492307	1.0	0.0
492303	29.0	135.0
105369550	1.0	0.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	6.0
5607	1168.0	1434.0
5608	352.0	379.0
5609	1802.0	2034.0
5600	779.0	879.0
5601	2052.0	4272.0
5602	763.0	93.0
5603	3038.0	5085.0
5604	2351.0	3167.0
5605	3683.0	8290.0
5606	3535.0	2332.0
5620	0.0	0.0
5618	3959.0	11098.0
5619	0.0	0.0
5610	3288.0	6166.0
5611	4883.0	5086.0
5612	3021.0	5227.0
5613	1838.0	1271.0
5616	6.0	0.0
5617	4.0	5.0
105370578	0.0	0.0
5630	41.0	26.0
5631	1854.0	3612.0
166379	538.0	370.0
166378	518.0	799.0
5629	309.0	53.0
100133941	28046.0	3342.0
5621	12294.0	4901.0
5623	176.0	214.0
5624	6.0	106.0
5625	62.0	338.0
5626	0.0	2.0
5627	4665.0	2397.0
5628	1.0	0.0
5641	7400.0	12938.0
5634	1697.0	4760.0
5635	3081.0	2508.0
100133957	21.0	61.0
5636	1069.0	1250.0
5638	779.0	545.0
5639	499.0	794.0
5650	2266.0	95.0
5651	2.0	0.0
5652	4113.0	11488.0
5653	1865.0	197.0
5644	0.0	0.0
5645	0.0	3.0
5646	23.0	0.0
5648	447.0	26.0
5649	908.0	125.0
100131309	0.0	0.0
5660	78526.0	210745.0
5662	80.0	171.0
5663	4537.0	10387.0
5664	1022.0	2241.0
3002	60.0	88.0
347281	1.0	0.0
100131302	0.0	0.0
3001	105.0	411.0
3000	32.0	13.0
51360	1279.0	2438.0
51362	1222.0	1645.0
51361	1498.0	6112.0
51364	162.0	525.0
100287191	0.0	1.0
51363	1949.0	7831.0
51366	8446.0	8943.0
89978	442.0	568.0
100287193	2.0	11.0
51365	189.0	551.0
51368	1980.0	3626.0
5654	16294.0	25608.0
5655	1630.0	128.0
51367	907.0	1682.0
90956	1811.0	4765.0
5657	11.0	5.0
90957	1449.0	1835.0
89970	1581.0	3736.0
5670	0.0	2.0
5671	0.0	0.0
5672	177.0	18.0
347273	9.0	13.0
5673	6.0	2.0
90952	3112.0	5784.0
5675	0.0	0.0
347275	0.0	0.0
3013	0.0	5.0
3012	16.0	90.0
3010	0.0	3.0
51371	3154.0	4858.0
3009	0.0	2.0
100287183	0.0	0.0
3008	1.0	13.0
51373	487.0	903.0
3007	3.0	2.0
51372	2187.0	2516.0
51375	1627.0	1110.0
3006	569.0	2167.0
51374	5103.0	7451.0
3005	13770.0	23197.0
51377	1482.0	2706.0
3004	46.0	116.0
3003	19.0	539.0
51379	946.0	1016.0
51378	138.0	43.0
5669	5.0	0.0
5680	0.0	0.0
5681	2535.0	1435.0
5682	2871.0	9534.0
5683	527.0	1429.0
5684	3120.0	6153.0
5685	4471.0	9005.0
347265	77.0	89.0
5686	3181.0	7292.0
3024	0.0	0.0
3021	37314.0	28032.0
3020	1592.0	5901.0
100287177	0.0	0.0
51380	1126.0	1182.0
100287178	0.0	0.0
51382	2356.0	4494.0
100287173	0.0	0.0
51384	10.0	3.0
3018	0.0	1.0
51386	18982.0	17591.0
3017	98.0	1597.0
51385	678.0	528.0
51388	1649.0	1436.0
3015	3559.0	10359.0
100287171	123.0	160.0
3014	714.0	2917.0
5676	0.0	0.0
51389	3394.0	4150.0
5678	0.0	0.0
5690	4357.0	8100.0
5691	3313.0	5809.0
5692	7285.0	21396.0
5693	3572.0	9118.0
347252	5.0	104.0
5694	3598.0	5318.0
5695	5660.0	9655.0
5696	2926.0	8234.0
5697	12.0	7.0
3035	3451.0	5064.0
3034	16.0	3.0
3033	5669.0	3565.0
3032	8021.0	10347.0
3031	4.0	2.0
3030	18624.0	21403.0
51390	2550.0	4866.0
51393	462.0	1799.0
3029	1061.0	1996.0
3028	2440.0	6038.0
51397	695.0	2909.0
3026	18.0	27.0
51399	1356.0	2223.0
51398	3930.0	8471.0
5687	1136.0	2979.0
5688	5116.0	10971.0
5689	6623.0	14215.0
129401	806.0	1059.0
347240	256.0	706.0
129402	0.0	0.0
3046	0.0	0.0
3045	21.0	4.0
3044	0.0	0.0
3043	22333.0	714.0
3042	2.0	0.0
3040	3306.0	117.0
374900	616.0	883.0
3039	112.0	2.0
3038	3510.0	103.0
3037	327.0	219.0
374907	176.0	228.0
3036	321.0	60.0
5698	1026.0	3114.0
5699	945.0	1940.0
90990	256.0	527.0
90993	762.0	3435.0
3055	863.0	2096.0
3054	4304.0	7975.0
3053	3.0	1.0
100287144	0.0	0.0
3052	1003.0	1649.0
3051	0.0	0.0
3050	0.0	1.0
100287140	0.0	0.0
3049	2.0	0.0
3048	6.0	3.0
3047	0.0	0.0
90987	1074.0	832.0
3060	2.0	0.0
374920	511.0	536.0
3068	13192.0	37312.0
3067	196.0	18.0
374928	491.0	640.0
3066	4713.0	9201.0
3065	5079.0	9988.0
3064	5257.0	6719.0
3062	7.0	1.0
3061	13.0	2.0
3059	2428.0	6142.0
3071	1550.0	4459.0
3070	312.0	2041.0
3078	0.0	0.0
3077	949.0	535.0
100287128	28.0	307.0
3075	6747.0	3824.0
3074	6568.0	10975.0
3073	3613.0	5178.0
374918	11.0	44.0
3069	32297.0	67285.0
3082	489.0	647.0
3081	50.0	1126.0
3080	0.0	0.0
53938	720.0	1021.0
28976	2306.0	3903.0
28977	1703.0	4053.0
28974	2069.0	4750.0
100131388	0.0	2.0
3087	409.0	835.0
28978	1032.0	3310.0
3084	1858.0	145.0
3083	4.0	3.0
28972	3603.0	5733.0
53940	0.0	0.0
28973	3437.0	4976.0
28970	1247.0	763.0
28971	1208.0	4863.0
53944	1297.0	2053.0
53942	8.0	70.0
53947	1552.0	1157.0
3093	4236.0	7194.0
3092	4109.0	5197.0
3091	4436.0	8816.0
3090	824.0	869.0
28987	3481.0	2131.0
28988	5075.0	11919.0
132989	294.0	342.0
100131378	7.0	3.0
3099	4246.0	7761.0
28985	1315.0	3099.0
3098	8392.0	18051.0
28986	1269.0	3898.0
3097	3367.0	2031.0
100507299	22.0	37.0
3096	2199.0	2585.0
100131374	0.0	0.0
28989	631.0	1505.0
100507297	180.0	325.0
3094	8074.0	16539.0
337986	0.0	0.0
100131370	1.0	0.0
28983	94.0	19.0
28984	2697.0	1484.0
28981	871.0	816.0
374819	287.0	238.0
26322	0.0	0.0
28982	515.0	1369.0
129303	780.0	885.0
100131369	9.0	9.0
28954	130.0	77.0
28955	247.0	453.0
28952	967.0	1997.0
100131366	3.0	9.0
65944	0.0	0.0
337979	0.0	0.0
28958	1831.0	3019.0
337978	1.0	18.0
28959	3394.0	4592.0
337977	0.0	0.0
28956	1267.0	3871.0
337976	0.0	0.0
28957	395.0	853.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2770.0	3235.0
337980	1.0	1.0
51300	2356.0	2770.0
51302	412.0	86.0
89910	2927.0	3449.0
51301	274.0	158.0
51304	4206.0	3848.0
51303	974.0	1854.0
51306	3178.0	2945.0
51305	2.0	9.0
51308	618.0	237.0
51307	2826.0	3727.0
51309	1570.0	2596.0
130340	155.0	267.0
100131358	5.0	0.0
28965	882.0	124.0
28966	529.0	909.0
26301	303.0	500.0
337969	0.0	0.0
28964	3460.0	3436.0
337968	0.0	0.0
28969	4109.0	12572.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	64.0	23.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	453.0	208.0
337973	0.0	0.0
337972	0.0	0.0
360200	24.0	12.0
337971	0.0	0.0
337970	0.0	0.0
28962	1558.0	2529.0
51311	96.0	230.0
51310	2157.0	5043.0
28960	756.0	1100.0
51313	11137.0	74764.0
51312	6864.0	2420.0
51315	2259.0	1311.0
51314	15.0	33.0
51317	1951.0	2342.0
360205	0.0	4.0
51316	84.0	176.0
51319	1314.0	2618.0
360203	0.0	0.0
51318	1684.0	3445.0
374864	171.0	66.0
28938	280.0	422.0
100507267	11.0	0.0
28939	1.0	1.0
374860	42.0	1173.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	15.0	3.0
28930	24.0	8.0
28931	0.0	1.0
374868	1338.0	2030.0
100507266	79.0	117.0
28936	0.0	0.0
28937	382.0	331.0
28934	0.0	0.0
28935	470.0	207.0
337963	0.0	0.0
337960	0.0	0.0
51320	3338.0	3465.0
51322	8782.0	9380.0
53981	2467.0	4291.0
51321	2492.0	2673.0
51324	3854.0	8921.0
89932	1176.0	1023.0
51326	65.0	59.0
51327	4.0	2.0
51329	87.0	72.0
28949	0.0	0.0
100507257	30.0	1.0
132946	71.0	140.0
100507251	0.0	0.0
28943	516.0	370.0
65975	36.0	6.0
28941	746.0	585.0
65977	1017.0	1786.0
28942	111.0	389.0
28947	0.0	0.0
132949	799.0	736.0
65979	2397.0	3235.0
28948	0.0	0.0
100507254	26.0	24.0
28946	1.0	3.0
89927	1672.0	954.0
144920	0.0	0.0
51330	1812.0	2770.0
28940	134.0	37.0
51333	146.0	441.0
51332	426.0	570.0
51335	2470.0	4070.0
51334	84.0	121.0
51337	1507.0	3965.0
360227	13.0	1.0
51339	1030.0	1389.0
51338	849.0	1088.0
360226	0.0	0.0
28918	0.0	0.0
28919	105.0	121.0
374887	119.0	29.0
65981	787.0	642.0
28916	0.0	1.0
65980	1954.0	2462.0
28917	0.0	0.0
374882	2298.0	6189.0
65983	3761.0	1380.0
100131328	0.0	2.0
65982	2339.0	2728.0
100131327	0.0	0.0
65985	2747.0	4122.0
65987	995.0	196.0
28910	0.0	0.0
65986	1864.0	1030.0
28911	0.0	0.0
65989	428.0	163.0
132954	0.0	0.0
65988	790.0	1213.0
100131320	90.0	674.0
28914	2562.0	3460.0
28915	36.0	29.0
28912	4251.0	3137.0
28913	378.0	631.0
51340	2128.0	4106.0
100287098	4.0	14.0
89958	300.0	1729.0
51341	2757.0	3822.0
100287091	0.0	0.0
100507290	788.0	1731.0
51343	2065.0	5085.0
89953	1206.0	2356.0
51348	59.0	27.0
51347	2444.0	2339.0
90933	1550.0	2183.0
100302090	0.0	0.0
65990	221.0	884.0
374875	261.0	392.0
28929	2.0	4.0
65992	1858.0	6087.0
28927	0.0	0.0
65991	3486.0	5622.0
28928	0.0	0.0
65993	1612.0	6448.0
374872	34.0	85.0
65996	1485.0	1904.0
65998	1734.0	837.0
28921	18.0	50.0
65997	132.0	465.0
28922	5.0	5.0
65999	570.0	992.0
28920	9.0	6.0
374879	308.0	243.0
28925	0.0	0.0
28926	3.0	3.0
374877	21.0	90.0
28923	860.0	530.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1148.0	2172.0
100287087	3.0	4.0
51350	0.0	0.0
51352	0.0	1.0
100287083	0.0	0.0
89944	986.0	87.0
100287082	2.0	1.0
89941	2089.0	4001.0
130399	630.0	75.0
166348	34.0	5.0
374897	62.0	1.0
100507217	2868.0	2827.0
166336	2026.0	1773.0
374899	402.0	585.0
203510	0.0	0.0
541611	1.0	0.0
154386	15.0	20.0
100507246	1015.0	1115.0
100507249	0.0	0.0
100507240	6.0	8.0
101937451	3.0	0.0
100507244	32.0	8.0
100507242	4.0	3.0
100133991	142.0	89.0
100509894	2.0	26.0
203522	931.0	347.0
203523	513.0	482.0
130355	395.0	685.0
26353	4307.0	457.0
26355	1994.0	8467.0
26354	5056.0	3099.0
53904	36.0	9.0
53905	637.0	803.0
130367	295.0	133.0
154313	6.0	6.0
203547	2243.0	3585.0
53918	1216.0	2001.0
53919	38.0	50.0
100507203	0.0	1.0
53916	354.0	778.0
53917	374.0	379.0
100507206	0.0	1.0
28998	1172.0	2567.0
26335	0.0	0.0
28999	479.0	51.0
28996	6250.0	5501.0
26339	0.0	0.0
26338	0.0	0.0
28990	779.0	776.0
28991	841.0	1956.0
203562	13.0	13.0
26330	0.0	0.0
28992	706.0	536.0
26333	0.0	0.0
100169989	1.0	1.0
100509857	0.0	0.0
203569	0.0	2.0
100131393	0.0	0.0
100131390	25.0	1.0
168975	0.0	0.0
26341	0.0	0.0
26343	1.0	0.0
100289644	0.0	0.0
100289643	0.0	1.0
100289640	0.0	3.0
5706	2558.0	4483.0
5707	5780.0	12546.0
5708	8957.0	29593.0
5709	5461.0	7714.0
5700	1070.0	1799.0
5701	3946.0	8193.0
5702	4450.0	11439.0
5704	2948.0	9508.0
5705	5831.0	15992.0
100507401	11.0	17.0
100507404	1.0	2.0
100289635	1106.0	1078.0
5717	3641.0	5336.0
5718	2733.0	2884.0
5719	5507.0	6610.0
5710	5824.0	13679.0
5711	2599.0	4207.0
5713	2954.0	3253.0
5714	6144.0	13726.0
5715	854.0	1793.0
5716	2001.0	3983.0
5730	977.0	884.0
5728	5158.0	10232.0
5729	75.0	31.0
5720	7830.0	21560.0
5721	3727.0	13040.0
5723	340.0	1353.0
105370683	1.0	0.0
5724	785.0	1615.0
5725	10819.0	26861.0
5726	0.0	0.0
5727	824.0	292.0
154288	1.0	0.0
100289619	0.0	0.0
5740	3844.0	1087.0
5741	0.0	0.0
5739	66.0	279.0
5731	5.0	2.0
5732	222.0	277.0
5733	2741.0	7918.0
5734	858.0	742.0
5736	7.0	9.0
5737	660.0	42.0
5738	7641.0	14731.0
102060414	0.0	2.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1359.0	2570.0
5743	1199.0	74.0
5744	335.0	116.0
5745	322.0	79.0
5746	130.0	54.0
5747	5000.0	6433.0
5760	4.0	13.0
5761	58.0	74.0
5763	10035.0	37990.0
3101	69.0	508.0
5753	355.0	705.0
5754	4853.0	10571.0
5756	2776.0	5022.0
5757	39238.0	69909.0
5758	12.0	6.0
5759	120.0	64.0
5770	3306.0	10352.0
5771	1970.0	1846.0
5774	1880.0	1969.0
3112	172.0	197.0
3111	1990.0	3285.0
3110	4.0	30.0
3109	1889.0	5098.0
3108	4020.0	6993.0
3107	28506.0	89616.0
3106	47644.0	140060.0
3105	25962.0	92093.0
3104	765.0	990.0
5764	14352.0	1453.0
5767	12.0	18.0
5768	11778.0	28642.0
5769	6.0	20.0
648315	0.0	0.0
5780	2485.0	3772.0
5781	9876.0	7047.0
5782	4314.0	4853.0
5783	2453.0	1337.0
5784	10324.0	1916.0
3123	16269.0	50615.0
3122	37940.0	89065.0
3121	1.0	0.0
3120	963.0	3897.0
51481	0.0	0.0
51480	0.0	0.0
3119	3392.0	11584.0
3118	2404.0	7984.0
3117	4608.0	17124.0
3116	16.0	57.0
3115	11199.0	31099.0
3113	20270.0	48537.0
5775	1289.0	1419.0
5777	1719.0	3923.0
5778	222.0	848.0
103164619	0.0	0.0
5790	0.0	0.0
5791	1977.0	2418.0
5792	33833.0	52592.0
5793	3052.0	3340.0
5794	126.0	23.0
5795	1579.0	2350.0
5796	7817.0	18968.0
3134	1749.0	3864.0
3133	51244.0	59434.0
3132	7.0	18.0
3131	2215.0	332.0
100287067	0.0	0.0
51490	1361.0	2012.0
100287063	0.0	0.0
51491	828.0	1274.0
51493	5222.0	10055.0
3128	1426.0	4244.0
51496	2025.0	3809.0
3127	6955.0	18587.0
51495	6084.0	22660.0
445815	83.0	35.0
51497	3948.0	5056.0
5786	6393.0	7942.0
5787	4894.0	4240.0
51499	1362.0	1745.0
5788	1592.0	3764.0
5789	236.0	325.0
3145	722.0	889.0
3142	331.0	646.0
3141	1734.0	2391.0
3140	2537.0	2612.0
100287055	0.0	0.0
3139	244.0	494.0
3138	151.0	77.0
3137	109.0	102.0
3136	713.0	2530.0
3135	170.0	415.0
5797	5857.0	4783.0
5798	1.0	15.0
5799	430.0	410.0
347376	4.0	1.0
3156	1896.0	3197.0
3155	1466.0	2701.0
100287045	1.0	7.0
3152	0.0	0.0
3151	8084.0	27022.0
3150	6153.0	15080.0
3149	1071.0	4765.0
3148	3034.0	11270.0
3146	10872.0	15612.0
347365	184.0	219.0
648359	3.0	1.0
347363	0.0	0.0
3167	0.0	0.0
3166	11.0	8.0
100302119	0.0	0.0
3164	9747.0	1218.0
100302118	0.0	0.0
3163	1874.0	3375.0
100302117	0.0	0.0
3162	1530.0	8555.0
100302116	0.0	0.0
3161	127.0	726.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	1.0
100302111	0.0	0.0
3159	4152.0	11686.0
3158	1133.0	340.0
3157	1985.0	3602.0
347359	0.0	0.0
3170	0.0	0.0
120939	25.0	153.0
3178	36493.0	57222.0
3177	522.0	1265.0
100287026	0.0	0.0
3176	3046.0	5730.0
100287029	0.0	3.0
3175	0.0	0.0
3174	87.0	208.0
3172	2.0	1.0
3171	4.0	3.0
100289682	0.0	0.0
3169	3941.0	31150.0
120935	4.0	3.0
3181	27184.0	55112.0
347344	322.0	439.0
3189	5508.0	6620.0
3188	5919.0	10304.0
3187	13100.0	14868.0
100289678	992.0	954.0
3186	0.0	0.0
3185	10970.0	26901.0
100302139	0.0	0.0
3184	11785.0	17743.0
100302138	0.0	0.0
3183	19768.0	33762.0
100302137	0.0	0.0
100287013	12.0	7.0
3182	5668.0	18969.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	22149.0	49852.0
347333	3.0	0.0
3191	7890.0	19313.0
3190	33127.0	62232.0
3199	141.0	22.0
3198	166.0	69.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	0.0	1.0
100302128	2.0	0.0
3195	0.0	4.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	4.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	3.0
347442	0.0	0.0
132851	23.0	8.0
100131268	2.0	3.0
374946	42.0	96.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	3.0	0.0
100302156	0.0	0.0
120863	32.0	53.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	5.0	10.0
100302152	0.0	0.0
100302150	2.0	0.0
51400	2453.0	9222.0
51406	2508.0	3334.0
51409	1234.0	888.0
132864	1022.0	3227.0
100302149	0.0	2.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	2.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	1.0
144847	1.0	0.0
51411	410.0	832.0
541578	286.0	1313.0
374969	847.0	1427.0
100131244	0.0	0.0
100302179	4.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	7.0	1.0
51421	6567.0	3578.0
100302172	0.0	0.0
51422	1872.0	1772.0
51427	1223.0	2461.0
51426	1117.0	1068.0
51429	6112.0	7611.0
51428	2677.0	7306.0
347411	0.0	1.0
541565	569.0	678.0
132884	563.0	229.0
100131236	0.0	0.0
100131234	0.0	2.0
100131230	5.0	3.0
374955	3.0	3.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2720.0	13493.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	1862.0	3333.0
100302160	0.0	0.0
51433	7020.0	10973.0
51435	4960.0	2611.0
51438	0.0	0.0
347402	2.0	1.0
51439	3016.0	7155.0
347404	87.0	51.0
374986	1166.0	3720.0
100507381	0.0	0.0
132817	0.0	0.0
374987	14.0	7.0
51441	4695.0	8348.0
100302197	0.0	0.0
51440	12.0	9.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	771.0	71.0
100302193	0.0	0.0
51444	1004.0	2188.0
100302192	0.0	0.0
51447	4153.0	3322.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	9492.0	12118.0
144809	2.0	2.0
374973	14.0	10.0
100131213	102.0	40.0
100131211	469.0	705.0
374977	42.0	6.0
51450	473.0	343.0
100302186	0.0	0.0
51451	1575.0	2834.0
100302185	0.0	0.0
51454	874.0	789.0
120892	591.0	557.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	2315.0	1627.0
100302181	0.0	0.0
51458	293.0	22.0
100131208	1.0	0.0
100131207	0.0	1.0
100131205	141.0	35.0
100192204	2.0	0.0
51460	1044.0	1367.0
117246	3336.0	6046.0
51463	128.0	263.0
117245	1937.0	1718.0
144811	619.0	501.0
117248	3111.0	343.0
51465	4840.0	8589.0
117247	38.0	157.0
51466	4298.0	26401.0
144817	0.0	0.0
100507392	52.0	50.0
100507398	77.0	28.0
120872	5.0	0.0
51471	5.0	27.0
51474	9749.0	8954.0
51473	859.0	41.0
51475	0.0	0.0
51478	244.0	781.0
51477	1646.0	9494.0
51479	4346.0	3988.0
100507347	228.0	88.0
101927992	0.0	7.0
101927994	62.0	695.0
100507341	3.0	1.0
203611	0.0	0.0
129285	1307.0	1469.0
100507331	1.0	2.0
100507361	4.0	2.0
26499	251.0	998.0
100507362	0.0	0.0
117286	1.0	27.0
117285	4.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	12.0	0.0
117289	545.0	878.0
26495	0.0	0.0
26497	0.0	0.0
117283	33.0	6.0
100507357	0.0	0.0
100507354	1.0	2.0
100507303	487.0	1451.0
100507300	27.0	17.0
26478	0.0	0.0
101927953	0.0	116.0
26479	9.0	7.0
101927957	1.0	14.0
26470	1557.0	3426.0
26472	1729.0	4937.0
26471	5165.0	8631.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	1.0	2.0
100131291	2.0	2.0
100169834	0.0	4.0
100131281	0.0	0.0
101927980	15.0	11.0
154214	1050.0	858.0
154215	67.0	22.0
100507316	180.0	157.0
101927983	12.0	9.0
100131279	0.0	0.0
26469	4853.0	10047.0
26468	754.0	1169.0
100170841	324.0	144.0
129293	103.0	90.0
101927988	3.0	0.0
168850	1316.0	2636.0
5805	510.0	780.0
5806	797.0	130.0
5800	93.0	495.0
130271	1094.0	362.0
5801	52.0	72.0
100169851	0.0	0.0
5802	3855.0	6260.0
100169850	0.0	0.0
5803	778.0	78.0
100507501	66.0	185.0
100507500	4.0	0.0
100422059	0.0	0.0
102723742	0.0	3.0
168374	879.0	2349.0
5816	0.0	338.0
5817	1508.0	981.0
5818	7338.0	2699.0
101927917	0.0	0.0
5819	5300.0	18237.0
5810	1147.0	2522.0
5813	2222.0	1282.0
100422055	2.0	1.0
5814	4445.0	7191.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	5.0	2.0
203228	739.0	740.0
101927921	0.0	0.0
648283	1.0	3.0
5827	398.0	970.0
5828	2328.0	3907.0
5829	9003.0	7117.0
5820	369.0	741.0
5822	9.0	11.0
5824	5146.0	8105.0
5825	3681.0	10451.0
5826	1741.0	1975.0
100507526	0.0	1.0
100507524	20.0	84.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	45.0	36.0
445571	55.0	80.0
203238	377.0	421.0
445573	0.0	0.0
648294	8.0	6.0
203245	424.0	707.0
102466190	0.0	0.0
5830	2831.0	2330.0
102466198	0.0	0.0
5831	964.0	6495.0
102466197	0.0	0.0
5832	4177.0	13913.0
102466196	0.0	0.0
5833	1257.0	1350.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	15668.0	19136.0
102466194	0.0	0.0
102466193	2.0	1.0
5836	6581.0	4544.0
102466192	0.0	0.0
5837	295.0	79.0
102466191	0.0	0.0
100289509	22.0	5.0
101927944	1.0	2.0
195977	45.0	0.0
5860	1778.0	7867.0
5861	7547.0	14757.0
5862	6294.0	11752.0
347088	132.0	4.0
3200	524.0	116.0
144363	730.0	1504.0
168330	0.0	0.0
144360	0.0	0.0
203259	1154.0	1591.0
203260	345.0	392.0
5858	43.0	17.0
5859	12761.0	10460.0
5870	7586.0	23568.0
5871	851.0	2170.0
5872	4340.0	7910.0
5873	1734.0	1700.0
3211	17.0	14.0
3208	12.0	39.0
3207	23.0	21.0
3206	401.0	175.0
3205	399.0	83.0
3204	164.0	63.0
3203	101.0	8.0
3202	904.0	171.0
3201	176.0	67.0
5863	3925.0	3896.0
132391	1.0	12.0
5864	150.0	380.0
5865	326.0	1166.0
5866	1113.0	1240.0
5867	2526.0	3253.0
5868	3388.0	5145.0
5869	11116.0	14775.0
3209	25.0	14.0
5880	1072.0	4661.0
266812	487.0	545.0
5881	395.0	1188.0
5883	516.0	759.0
5884	1408.0	1843.0
3222	10.0	21.0
3221	228.0	909.0
101805492	16.0	0.0
3219	12.0	58.0
3218	45.0	20.0
3217	286.0	373.0
3216	125.0	119.0
3215	54.0	42.0
203286	571.0	255.0
3214	236.0	118.0
3213	674.0	1036.0
3212	691.0	2677.0
5874	2341.0	5103.0
5875	1164.0	1851.0
254827	2132.0	3789.0
5876	1984.0	2172.0
5877	554.0	2136.0
5878	4788.0	6271.0
5879	16172.0	25461.0
5890	527.0	363.0
5891	501.0	525.0
5892	740.0	694.0
5893	343.0	251.0
5894	5631.0	6657.0
101805488	2.0	2.0
3233	12.0	7.0
3232	42.0	20.0
3231	16.0	54.0
347051	41.0	52.0
101927900	0.0	0.0
3229	93.0	970.0
3228	27.0	1183.0
3227	28.0	1671.0
3226	327.0	5105.0
3225	338.0	658.0
3224	256.0	285.0
3223	454.0	657.0
5885	9577.0	19186.0
5886	3530.0	7310.0
5887	9600.0	16629.0
5888	139.0	928.0
5889	688.0	1889.0
3242	68.0	18.0
3241	1275.0	2807.0
3240	49.0	48.0
3239	15.0	4.0
3238	0.0	0.0
254887	304.0	268.0
3237	0.0	4.0
3236	83.0	102.0
