id	c1a570df-7a5f-44a1-9569-8a7eecb651d0	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1165.0	1758.0
347541	0.0	0.0
347544	6.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	1.0	23.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	1.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	31.0	46.0
100507027	5.0	0.0
286046	80.0	3.0
648630	0.0	5.0
117143	1680.0	1265.0
117145	1561.0	1910.0
117144	10.0	53.0
120787	0.0	0.0
492295	0.0	0.0
347517	18.0	28.0
347516	0.0	1.0
286053	1059.0	3631.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	2.0	0.0
100507012	6.0	562.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	3.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	3.0
100131564	526.0	578.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	4.0	13.0
100507044	0.0	3.0
100507043	15.0	2.0
51100	13510.0	7468.0
51102	472.0	1379.0
51101	2487.0	193.0
51104	1684.0	1030.0
51103	1144.0	2175.0
51106	466.0	915.0
51105	3497.0	5950.0
51108	9460.0	10723.0
51107	7276.0	18052.0
286075	63.0	1164.0
51109	4171.0	5554.0
286077	1833.0	13318.0
646000	0.0	0.0
132720	9786.0	5859.0
132724	0.0	1.0
100131551	18.0	25.0
100131550	0.0	0.0
100507034	22.0	7.0
100507032	84.0	133.0
119774	0.0	0.0
119772	0.0	0.0
51111	5746.0	3971.0
51110	1391.0	2413.0
119775	0.0	0.0
51112	881.0	2301.0
51115	3464.0	8023.0
51114	3509.0	4839.0
51117	870.0	3754.0
51116	1498.0	2726.0
51119	10207.0	8680.0
51118	1840.0	2257.0
26151	306.0	2662.0
26150	45.0	109.0
26153	144.0	109.0
26152	30.0	84.0
26155	737.0	4120.0
26154	72.0	292.0
26157	1163.0	517.0
26156	10878.0	23508.0
130162	172.0	144.0
100534611	0.0	0.0
100534612	4.0	3.0
26164	626.0	1582.0
117178	1190.0	2276.0
117177	1591.0	1947.0
26166	186.0	617.0
105379197	10.0	4.0
26165	0.0	0.0
26168	1534.0	718.0
26167	201.0	23.0
26160	1005.0	1481.0
100507003	0.0	0.0
100507008	112.0	0.0
26137	201.0	47.0
26136	12307.0	2499.0
28798	0.0	1.0
28799	1.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	401.0	191.0
28790	0.0	0.0
117166	24.0	15.0
26130	3344.0	6369.0
28791	1.0	76.0
26133	3175.0	6198.0
28796	133.0	446.0
28797	248.0	367.0
26135	24499.0	14722.0
28794	0.0	0.0
28795	2.0	0.0
26134	106.0	157.0
154150	0.0	0.0
129138	730.0	2009.0
26148	211.0	146.0
26147	595.0	512.0
26149	321.0	226.0
117154	32.0	1.0
26140	306.0	247.0
553820	5.0	0.0
117153	0.0	0.0
120796	0.0	0.0
117156	0.0	0.0
117155	177.0	93.0
117157	6.0	8.0
120793	3.0	0.0
26146	1743.0	2294.0
117159	3170.0	0.0
26145	486.0	1616.0
130195	0.0	0.0
154141	829.0	3159.0
117151	0.0	0.0
26115	1488.0	2242.0
28778	255.0	135.0
28779	3.0	0.0
28776	108.0	40.0
28777	0.0	0.0
26119	2011.0	2572.0
26118	7358.0	3714.0
28770	1.0	0.0
28771	0.0	0.0
28774	169.0	181.0
28775	86.0	31.0
28772	86.0	75.0
26112	3498.0	586.0
28773	1.0	13.0
130120	0.0	0.0
28789	0.0	0.0
26128	2840.0	5307.0
28787	0.0	0.0
26127	4846.0	2376.0
132789	2474.0	845.0
28788	0.0	0.0
28781	36.0	33.0
201134	822.0	194.0
28780	0.0	1.0
26122	3229.0	1826.0
28785	54.0	30.0
144766	0.0	1.0
26121	678.0	1680.0
28786	0.0	2.0
28783	23.0	0.0
26123	4465.0	5114.0
28784	100.0	54.0
130132	430.0	122.0
28756	0.0	1.0
28757	0.0	0.0
28754	0.0	0.0
28755	1064.0	407.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	1.0	0.0
28751	0.0	1.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	793.0	97.0
28769	0.0	0.0
28760	0.0	0.0
26100	3642.0	4724.0
28763	1.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	21.0	2.0
117196	1.0	0.0
117195	76.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	166.0	71.0
100287234	0.0	0.0
201164	463.0	311.0
201161	563.0	120.0
201163	981.0	961.0
154091	251.0	23.0
154092	0.0	3.0
276719	0.0	0.0
100287229	1.0	2.0
100287227	66.0	100.0
100287226	0.0	93.0
201176	674.0	667.0
100287216	4.0	7.0
100287215	2.0	1.0
201181	201.0	243.0
129099	2.0	15.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	0.0	85.0
130075	0.0	0.0
5510	2551.0	3717.0
166012	0.0	19.0
5509	1577.0	2032.0
5500	48945.0	21500.0
5501	18038.0	10266.0
5502	2808.0	21.0
5504	7695.0	5463.0
5506	0.0	0.0
5507	6424.0	2396.0
154043	785.0	109.0
5520	4853.0	2456.0
5521	200.0	9.0
193629	0.0	0.0
5519	3216.0	1348.0
26298	6566.0	1695.0
26297	741.0	684.0
5511	3860.0	3715.0
5512	0.0	1.0
5514	2777.0	4967.0
5515	16057.0	14686.0
26290	109.0	28.0
5516	11440.0	3702.0
154075	12.0	27.0
26292	3424.0	4382.0
26291	0.0	0.0
5518	6925.0	17826.0
5530	9877.0	1982.0
5531	1558.0	11657.0
5532	7849.0	5076.0
5522	36.0	3835.0
5523	3439.0	2625.0
5524	2927.0	14257.0
5525	10619.0	7221.0
5526	386.0	613.0
5527	11215.0	9567.0
5528	1849.0	3440.0
154064	30.0	3.0
5529	5888.0	4080.0
286122	5.0	45.0
5540	0.0	0.0
5542	0.0	0.0
286128	179.0	1285.0
51241	1618.0	2834.0
89858	21.0	10.0
89857	166.0	124.0
51244	881.0	1164.0
51247	5702.0	7365.0
5533	1268.0	568.0
51246	4759.0	13436.0
5534	6190.0	3955.0
51249	3014.0	3204.0
5535	0.0	1.0
90835	9.0	70.0
89853	546.0	717.0
5536	1057.0	2946.0
51248	2295.0	2733.0
5537	12190.0	8503.0
5538	19095.0	33334.0
5539	0.0	0.0
28907	14.0	7.0
286133	2183.0	38.0
28908	1129.0	1669.0
28905	6.0	3.0
100131418	0.0	0.0
5550	2667.0	2040.0
28906	43.0	22.0
286135	0.0	0.0
5551	129.0	76.0
5552	8388.0	3099.0
100131415	0.0	0.0
5553	0.0	7.0
28909	0.0	0.0
5554	26.0	10.0
28900	0.0	0.0
28903	1.0	1.0
28904	27.0	33.0
28901	66.0	29.0
28902	4.0	7.0
51250	779.0	897.0
51252	54.0	240.0
51251	3305.0	2539.0
89849	157.0	528.0
89848	476.0	563.0
51253	3253.0	4228.0
89846	339.0	3294.0
51256	573.0	975.0
89845	608.0	887.0
51255	2548.0	6905.0
51258	2087.0	5088.0
5544	6.0	0.0
51257	1288.0	2453.0
5545	0.0	0.0
5546	2347.0	4703.0
5547	11457.0	20163.0
51259	1717.0	1084.0
90826	764.0	600.0
5549	9320.0	809.0
286140	59.0	197.0
90827	0.0	0.0
286144	3207.0	3462.0
5562	9241.0	1542.0
286148	3708.0	7417.0
5563	882.0	14.0
90861	7094.0	32591.0
5564	1780.0	2904.0
90864	8.0	107.0
5565	2126.0	785.0
51260	1154.0	1376.0
51263	2574.0	3166.0
100287296	0.0	0.0
51265	91.0	80.0
51264	668.0	3536.0
51267	675.0	101.0
51266	0.0	4.0
5555	0.0	0.0
51268	24.0	28.0
89876	606.0	603.0
5557	534.0	698.0
5558	939.0	1120.0
89874	84.0	32.0
90859	26.0	16.0
89872	0.0	4.0
286151	2.0	53.0
89870	0.0	2.0
5570	2651.0	3036.0
5571	3573.0	5830.0
5573	30662.0	28021.0
90850	313.0	2351.0
5574	0.0	1.0
90853	11.0	63.0
5575	309.0	784.0
5576	5509.0	5767.0
51270	35.0	2.0
100192378	49.0	6.0
51272	3425.0	6184.0
51271	4476.0	3420.0
51274	7008.0	2062.0
100287284	2.0	1.0
51276	564.0	465.0
89869	73.0	2.0
51275	947.0	935.0
51278	2229.0	935.0
51277	818.0	417.0
5566	4726.0	7414.0
89866	61.0	1.0
51279	3711.0	2431.0
5567	4119.0	13856.0
90843	6124.0	2787.0
5568	0.0	0.0
5569	666.0	90.0
89891	1338.0	3371.0
5580	2299.0	7315.0
89890	3455.0	1205.0
5581	1164.0	345.0
5582	0.0	3.0
5583	2957.0	2344.0
5584	4862.0	2650.0
5585	814.0	4882.0
5586	5831.0	4188.0
5587	2288.0	152.0
100287279	0.0	0.0
51281	413.0	906.0
51280	6960.0	19154.0
51283	3020.0	7568.0
100287272	7.0	6.0
51282	298.0	1854.0
51285	797.0	287.0
51284	304.0	311.0
51287	1383.0	3402.0
119722	0.0	1.0
51286	0.0	3.0
51289	0.0	0.0
100287270	0.0	0.0
5577	14261.0	187.0
5578	2038.0	157.0
5579	262.0	129.0
89894	1343.0	1376.0
5591	6661.0	27269.0
5592	1182.0	292.0
90871	2809.0	2132.0
5593	242.0	28.0
5594	10997.0	11493.0
347598	0.0	0.0
5595	3497.0	10646.0
5596	234.0	4.0
5597	3250.0	1896.0
90874	1076.0	627.0
5598	696.0	1252.0
51290	4712.0	4038.0
51292	3031.0	6276.0
5590	258.0	940.0
51291	221.0	882.0
100287266	0.0	0.0
51294	456.0	556.0
100287261	0.0	0.0
51293	555.0	1341.0
51296	665.0	1672.0
51295	810.0	1577.0
51298	3.0	4.0
51297	0.0	0.0
51299	3578.0	378.0
119710	1057.0	480.0
5588	175.0	21.0
5589	4320.0	12730.0
90865	12707.0	399.0
89887	77.0	230.0
89886	6.0	36.0
89885	11.0	4.0
89884	7.0	24.0
89883	4.0	0.0
89882	0.0	0.0
286101	2037.0	4964.0
286102	0.0	0.0
286103	2.0	27.0
347584	0.0	0.0
5599	3319.0	2798.0
347687	1.0	3.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	9.0	6.0
28859	0.0	0.0
28850	1.0	0.0
53822	1.0	0.0
53820	14.0	133.0
53826	1177.0	269.0
53827	6043.0	3018.0
345016	0.0	0.0
347673	0.0	1.0
53828	1.0	7.0
53829	992.0	114.0
347675	0.0	0.0
28866	2.0	3.0
100507173	1.0	17.0
26205	618.0	1038.0
132625	4.0	0.0
28864	0.0	0.0
100507171	282.0	185.0
28865	8.0	4.0
26207	2014.0	359.0
100507178	2.0	10.0
26206	80.0	48.0
28869	0.0	0.0
100131493	0.0	0.0
28862	39.0	18.0
28863	0.0	0.0
28861	0.0	0.0
53833	27.0	18.0
53834	878.0	1139.0
53831	31.0	70.0
53832	3580.0	446.0
53838	1073.0	2333.0
53836	988.0	214.0
144608	220.0	441.0
28833	2.0	0.0
28834	13.0	9.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	1.0
100750246	0.0	1.0
100750247	1.0	2.0
100131481	0.0	0.0
53840	22.0	62.0
53841	1.0	0.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	1.0
28847	3.0	0.0
102060282	3.0	16.0
28819	0.0	2.0
28817	197.0	69.0
28818	5.0	4.0
100131469	0.0	0.0
28811	1.0	4.0
28812	15.0	0.0
28810	24.0	6.0
28815	582.0	400.0
28816	481.0	160.0
28813	766.0	156.0
100507143	0.0	0.0
28814	66.0	15.0
51201	3217.0	1726.0
119687	0.0	0.0
51200	349.0	53.0
51203	230.0	1659.0
51202	123.0	61.0
51205	602.0	662.0
51204	380.0	2077.0
51207	0.0	27.0
51206	13.0	14.0
119682	0.0	0.0
51209	352.0	100.0
51208	0.0	1.0
28828	0.0	0.0
100507135	23.0	0.0
28829	0.0	0.0
100131457	0.0	3.0
28822	129.0	84.0
28823	286.0	111.0
28820	395.0	346.0
100131454	15.0	16.0
28821	2.0	9.0
28826	43.0	18.0
28827	0.0	0.0
100131451	0.0	2.0
28824	3.0	3.0
28825	235.0	489.0
119678	0.0	0.0
119679	0.0	0.0
89801	104.0	174.0
51214	3.0	1.0
51213	0.0	0.0
51218	3416.0	3617.0
286183	14.0	2.0
286184	1.0	0.0
286186	5.0	2.0
286187	21.0	42.0
286189	21.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	1.0
89839	63.0	85.0
89838	0.0	0.0
89837	3.0	1.0
100507170	0.0	0.0
51222	439.0	517.0
51225	298.0	283.0
286190	3.0	10.0
89832	36.0	6.0
51224	0.0	1.0
51227	2717.0	2270.0
51226	1213.0	466.0
51228	5665.0	4288.0
347613	6.0	20.0
28808	0.0	0.0
28809	156.0	110.0
28806	0.0	2.0
100131439	2.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	182.0	61.0
28800	0.0	0.0
28801	0.0	1.0
28804	5.0	15.0
28805	0.0	0.0
28802	4.0	3.0
28803	105.0	80.0
51230	3573.0	4916.0
90809	1151.0	2088.0
51232	28673.0	14024.0
51231	1099.0	2236.0
51234	5304.0	5711.0
51233	8.0	9.0
89822	37.0	71.0
51236	914.0	4496.0
51237	81.0	194.0
51239	304.0	580.0
90806	2742.0	2389.0
100507102	0.0	6.0
129049	417.0	230.0
154007	1468.0	838.0
26279	5.0	15.0
203859	847.0	153.0
26272	1095.0	1333.0
26271	700.0	511.0
26273	5553.0	4450.0
26276	517.0	929.0
26275	2271.0	2311.0
26278	2288.0	307.0
26277	2858.0	4691.0
26270	158.0	1536.0
26285	0.0	0.0
26284	1689.0	5298.0
26287	0.0	9.0
26286	3832.0	5550.0
26289	10318.0	157.0
26281	33.0	0.0
26280	61.0	2.0
100507127	56.0	2.0
100507125	1.0	6.0
129025	0.0	0.0
26258	5292.0	3592.0
26257	22.0	13.0
26259	874.0	1444.0
26251	0.0	8.0
168667	162.0	22.0
26254	0.0	0.0
26253	25.0	33.0
26256	580.0	652.0
144699	265.0	663.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	16.0	14.0
100507118	23.0	9.0
100507117	5.0	2.0
26269	3558.0	1968.0
26268	4713.0	3920.0
201229	546.0	807.0
26261	8.0	45.0
119696	0.0	0.0
26260	3892.0	1896.0
26263	1859.0	2017.0
119694	0.0	0.0
26262	815.0	2328.0
201232	180.0	99.0
119695	0.0	0.0
26267	218.0	142.0
26266	9.0	15.0
119692	0.0	0.0
130074	6521.0	6565.0
129080	67.0	861.0
28899	0.0	0.0
26235	2953.0	1527.0
26238	58.0	18.0
28897	0.0	0.0
28898	1.0	2.0
100750225	6.0	57.0
26239	0.0	0.0
28891	0.0	3.0
28892	5.0	5.0
26230	689.0	281.0
201243	0.0	0.0
28890	0.0	1.0
26232	1133.0	613.0
28895	0.0	1.0
26231	107.0	161.0
28896	3.0	0.0
26234	16439.0	9119.0
28893	2.0	2.0
26233	186.0	2065.0
28894	0.0	0.0
144638	2.0	5.0
132660	1346.0	1270.0
26247	0.0	0.0
26246	0.0	0.0
26249	620.0	144.0
26248	0.0	0.0
100510707	1.0	0.0
201255	79.0	1024.0
26240	503.0	857.0
201254	377.0	2297.0
26242	0.0	0.0
26245	0.0	0.0
252839	2806.0	12987.0
132671	1848.0	485.0
130013	15.0	317.0
28877	0.0	3.0
28878	28.0	5.0
28875	8.0	57.0
28876	32.0	24.0
201259	3.0	2.0
28879	0.0	0.0
26219	8.0	1.0
492311	1861.0	964.0
168620	4.0	24.0
28870	13.0	0.0
201266	1757.0	12606.0
28873	0.0	0.0
28874	65.0	19.0
26212	0.0	10.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	527.0	51.0
26225	5736.0	3015.0
28888	0.0	0.0
26224	11725.0	6065.0
28889	0.0	0.0
26227	2116.0	608.0
28886	0.0	0.0
26226	19.0	5.0
28887	0.0	0.0
26229	480.0	1834.0
26228	56.0	78.0
28880	0.0	0.0
28881	1.0	0.0
28884	0.0	0.0
26220	32.0	23.0
28885	1.0	7.0
26223	1.0	0.0
28882	95.0	30.0
28883	0.0	2.0
492307	4.0	0.0
492303	36.0	104.0
105369550	0.0	1.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	1.0	1.0
5607	1224.0	1213.0
5608	722.0	175.0
5609	871.0	1812.0
5600	238.0	364.0
5601	3003.0	3790.0
5602	907.0	166.0
5603	2798.0	6553.0
5604	3047.0	3465.0
5605	1202.0	4857.0
5606	1228.0	3252.0
5620	0.0	0.0
5618	6705.0	21850.0
5619	0.0	0.0
5610	7215.0	6297.0
5611	7931.0	19067.0
5612	5320.0	2200.0
5613	1601.0	473.0
5616	2.0	0.0
5617	0.0	0.0
105370578	4.0	1.0
5630	43.0	6.0
5631	2314.0	2354.0
166379	1015.0	527.0
166378	893.0	730.0
5629	678.0	7.0
100133941	58660.0	78847.0
5621	21379.0	5601.0
5623	144.0	430.0
5624	1.0	12.0
5625	16.0	32.0
5626	0.0	1.0
5627	6146.0	630.0
5628	0.0	0.0
5641	3913.0	5636.0
5634	3093.0	3847.0
5635	2988.0	4598.0
100133957	24.0	26.0
5636	1618.0	1165.0
5638	1293.0	634.0
5639	178.0	1255.0
5650	5614.0	112.0
5651	7.0	0.0
5652	2896.0	16757.0
5653	1835.0	42.0
5644	0.0	1.0
5645	0.0	0.0
5646	1.0	1.0
5648	111.0	3.0
5649	1036.0	10.0
100131309	0.0	0.0
5660	23212.0	106862.0
5662	28.0	122.0
5663	5614.0	15393.0
5664	624.0	1796.0
3002	15.0	31.0
347281	0.0	0.0
100131302	0.0	0.0
3001	92.0	167.0
3000	6.0	2.0
51360	2658.0	2259.0
51362	1383.0	1669.0
51361	3044.0	5273.0
51364	66.0	1489.0
100287191	0.0	1.0
51363	2099.0	2964.0
51366	7483.0	16771.0
89978	976.0	749.0
100287193	8.0	8.0
51365	219.0	80.0
51368	1647.0	6060.0
5654	11152.0	6982.0
5655	2359.0	66.0
51367	1114.0	1127.0
90956	777.0	3514.0
5657	3.0	95.0
90957	1457.0	1545.0
89970	2914.0	1979.0
5670	1.0	0.0
5671	0.0	0.0
5672	249.0	17.0
347273	27.0	9.0
5673	2.0	1.0
90952	2566.0	1298.0
5675	0.0	0.0
347275	0.0	0.0
3013	15.0	182.0
3012	38.0	502.0
3010	0.0	7.0
51371	8524.0	7762.0
3009	0.0	13.0
100287183	0.0	0.0
3008	28.0	37.0
51373	881.0	1238.0
3007	5.0	33.0
51372	3955.0	5132.0
51375	2591.0	1127.0
3006	322.0	7628.0
51374	9682.0	10594.0
3005	7956.0	26943.0
51377	2702.0	2831.0
3004	4.0	16.0
3003	99.0	125.0
51379	1261.0	973.0
51378	178.0	2.0
5669	0.0	0.0
5680	0.0	0.0
5681	1170.0	1138.0
5682	6117.0	5013.0
5683	2847.0	1321.0
5684	4851.0	6049.0
5685	6225.0	7612.0
347265	3.0	21.0
5686	4249.0	8702.0
3024	0.0	0.0
3021	79171.0	62537.0
3020	2380.0	2860.0
100287177	0.0	1.0
51380	662.0	1077.0
100287178	0.0	0.0
51382	6085.0	7789.0
100287173	0.0	0.0
51384	7.0	0.0
3018	0.0	1.0
51386	16761.0	7529.0
3017	329.0	8146.0
51385	675.0	592.0
51388	1901.0	1087.0
3015	7732.0	8156.0
100287171	64.0	164.0
3014	468.0	1780.0
5676	0.0	0.0
51389	5209.0	3706.0
5678	1.0	2.0
5690	7639.0	8974.0
5691	3090.0	10736.0
5692	7760.0	10832.0
5693	2155.0	5487.0
347252	0.0	0.0
5694	1713.0	3248.0
5695	3541.0	7548.0
5696	1119.0	2855.0
5697	1.0	7.0
3035	1403.0	2394.0
3034	22.0	2.0
3033	8558.0	5046.0
3032	11434.0	13974.0
3031	3.0	0.0
3030	9796.0	13860.0
51390	4256.0	8267.0
51393	133.0	291.0
3029	355.0	3977.0
3028	1245.0	3374.0
51397	2186.0	1679.0
3026	7.0	22.0
51399	2207.0	4481.0
51398	6647.0	9464.0
5687	929.0	2440.0
5688	4054.0	7097.0
5689	6222.0	11489.0
129401	1706.0	1111.0
347240	198.0	352.0
129402	0.0	0.0
3046	1.0	0.0
3045	7.0	6.0
3044	4.0	0.0
3043	2485.0	522.0
3042	1.0	0.0
3040	1023.0	58.0
374900	870.0	1108.0
3039	37.0	2.0
3038	4034.0	29.0
3037	159.0	93.0
374907	130.0	188.0
3036	4.0	14.0
5698	707.0	1279.0
5699	441.0	825.0
90990	47.0	1162.0
90993	496.0	701.0
3055	296.0	574.0
3054	2314.0	5678.0
3053	66.0	1.0
100287144	0.0	0.0
3052	1663.0	1750.0
3051	0.0	0.0
3050	0.0	1.0
100287140	0.0	0.0
3049	0.0	0.0
3048	5.0	1.0
3047	0.0	0.0
90987	947.0	2479.0
3060	0.0	0.0
374920	119.0	238.0
3068	14068.0	19479.0
3067	82.0	132.0
374928	357.0	524.0
3066	6172.0	5424.0
3065	5190.0	8076.0
3064	2067.0	5260.0
3062	0.0	0.0
3061	0.0	1.0
3059	1382.0	892.0
3071	686.0	767.0
3070	318.0	280.0
3078	1.0	5.0
3077	1068.0	2251.0
100287128	2.0	1.0
3075	4691.0	1188.0
3074	9636.0	4824.0
3073	2415.0	3654.0
374918	41.0	9.0
3069	11732.0	39235.0
3082	605.0	168.0
3081	422.0	101.0
3080	0.0	0.0
53938	1806.0	1290.0
28976	1139.0	3180.0
28977	4739.0	3964.0
28974	1851.0	4523.0
100131388	0.0	0.0
3087	1312.0	1017.0
28978	2544.0	2599.0
3084	1580.0	29.0
3083	4.0	0.0
28972	11619.0	14935.0
53940	0.0	0.0
28973	2645.0	7925.0
28970	2287.0	3646.0
28971	391.0	949.0
53944	1623.0	2014.0
53942	6.0	4.0
53947	286.0	1069.0
3093	7065.0	10290.0
3092	3039.0	4296.0
3091	6737.0	1967.0
3090	416.0	257.0
28987	2195.0	1169.0
28988	2597.0	5124.0
132989	512.0	607.0
100131378	5.0	0.0
3099	3189.0	11676.0
28985	3344.0	2640.0
3098	3396.0	14172.0
28986	1257.0	2160.0
3097	1678.0	957.0
100507299	52.0	35.0
3096	1606.0	1372.0
100131374	0.0	0.0
28989	119.0	815.0
100507297	149.0	252.0
3094	14321.0	9996.0
337986	0.0	0.0
100131370	1.0	0.0
28983	56.0	8.0
28984	6619.0	650.0
28981	882.0	872.0
374819	183.0	890.0
26322	0.0	0.0
28982	760.0	807.0
129303	649.0	1921.0
100131369	9.0	3.0
28954	108.0	48.0
28955	68.0	617.0
28952	355.0	1673.0
100131366	16.0	15.0
65944	0.0	1.0
337979	0.0	0.0
28958	4293.0	6693.0
337978	0.0	0.0
28959	2500.0	2252.0
337977	0.0	0.0
28956	425.0	2726.0
337976	0.0	0.0
28957	864.0	2735.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	4049.0	2148.0
337980	0.0	0.0
51300	2287.0	4910.0
51302	744.0	23.0
89910	2245.0	4478.0
51301	774.0	21.0
51304	4291.0	3453.0
51303	438.0	1824.0
51306	4098.0	2674.0
51305	2.0	4.0
51308	137.0	87.0
51307	3013.0	2159.0
51309	4361.0	1417.0
130340	145.0	532.0
100131358	1.0	2.0
28965	616.0	20.0
28966	931.0	2142.0
26301	191.0	142.0
337969	0.0	0.0
28964	1259.0	4599.0
337968	0.0	0.0
28969	4240.0	13178.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	185.0	5.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	165.0	192.0
337973	0.0	0.0
337972	0.0	0.0
360200	3.0	17.0
337971	0.0	0.0
337970	0.0	0.0
28962	3872.0	1866.0
51311	52.0	89.0
51310	957.0	1567.0
28960	399.0	859.0
51313	18697.0	71513.0
51312	8071.0	771.0
51315	4905.0	3898.0
51314	15.0	15.0
51317	1901.0	1618.0
360205	0.0	0.0
51316	332.0	32.0
51319	2271.0	2140.0
360203	0.0	0.0
51318	2816.0	3609.0
374864	484.0	19.0
28938	693.0	104.0
100507267	0.0	0.0
28939	2.0	2.0
374860	49.0	293.0
28932	0.0	0.0
337959	0.0	1.0
100507261	0.0	0.0
28933	9.0	0.0
28930	16.0	20.0
28931	0.0	0.0
374868	951.0	1583.0
100507266	133.0	132.0
28936	0.0	0.0
28937	379.0	99.0
28934	0.0	0.0
28935	219.0	90.0
337963	0.0	0.0
337960	0.0	0.0
51320	6048.0	2510.0
51322	14773.0	11343.0
53981	3232.0	5653.0
51321	5021.0	10143.0
51324	9239.0	6825.0
89932	665.0	244.0
51326	47.0	58.0
51327	2.0	1.0
51329	14.0	16.0
28949	0.0	0.0
100507257	7.0	1.0
132946	64.0	20.0
100507251	0.0	0.0
28943	286.0	42.0
65975	10.0	7.0
28941	340.0	289.0
65977	3682.0	2555.0
28942	49.0	23.0
28947	0.0	0.0
132949	1702.0	1025.0
65979	3911.0	4786.0
28948	0.0	0.0
100507254	35.0	12.0
28946	10.0	0.0
89927	1360.0	1522.0
144920	0.0	0.0
51330	245.0	2003.0
28940	6.0	26.0
51333	110.0	338.0
51332	90.0	567.0
51335	2017.0	3120.0
51334	502.0	64.0
51337	843.0	8589.0
360227	6.0	4.0
51339	1512.0	363.0
51338	824.0	365.0
360226	0.0	1.0
28918	0.0	0.0
28919	17.0	12.0
374887	25.0	13.0
65981	943.0	624.0
28916	0.0	0.0
65980	796.0	1274.0
28917	0.0	0.0
374882	2579.0	8365.0
65983	8806.0	629.0
100131328	5.0	5.0
65982	1985.0	3185.0
100131327	0.0	0.0
65985	1028.0	4585.0
65987	1155.0	65.0
28910	0.0	0.0
65986	4911.0	2799.0
28911	0.0	0.0
65989	511.0	77.0
132954	0.0	0.0
65988	1350.0	3090.0
100131320	211.0	319.0
28914	1242.0	1038.0
28915	26.0	10.0
28912	1038.0	596.0
28913	188.0	744.0
51340	2993.0	4382.0
100287098	0.0	15.0
89958	103.0	459.0
51341	2045.0	4288.0
100287091	0.0	0.0
100507290	553.0	865.0
51343	598.0	2411.0
89953	566.0	1648.0
51348	63.0	7.0
51347	2558.0	3879.0
90933	1207.0	2354.0
100302090	0.0	0.0
65990	59.0	1290.0
374875	160.0	314.0
28929	0.0	1.0
65992	698.0	3036.0
28927	0.0	0.0
65991	5174.0	4456.0
28928	0.0	0.0
65993	350.0	6309.0
374872	16.0	17.0
65996	801.0	1609.0
65998	1756.0	975.0
28921	1.0	2.0
65997	113.0	358.0
28922	0.0	0.0
65999	250.0	577.0
28920	7.0	1.0
374879	179.0	132.0
28925	0.0	0.0
28926	0.0	0.0
374877	3.0	42.0
28923	182.0	29.0
100507274	2.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2104.0	1585.0
100287087	3.0	6.0
51350	0.0	0.0
51352	2.0	93.0
100287083	0.0	0.0
89944	644.0	1029.0
100287082	0.0	15.0
89941	539.0	5555.0
130399	1956.0	14.0
166348	12.0	3.0
374897	0.0	0.0
100507217	8496.0	3538.0
