id	d8f60cfe-3faa-406f-8ed6-2bb201dc36f4	96833a09-14ce-4483-b17d-f4328e0b68f5
3137	100.0	84.0
3136	782.0	988.0
3135	135.0	58.0
5797	12161.0	918.0
5798	1.0	36.0
5799	599.0	38.0
347376	1.0	2.0
3156	1738.0	3283.0
3155	2026.0	1618.0
100287045	1.0	3.0
3152	0.0	0.0
3151	4366.0	2455.0
3150	3043.0	5302.0
3149	564.0	1692.0
3148	1663.0	4792.0
3146	9078.0	5429.0
347365	109.0	4.0
648359	4.0	14.0
347363	0.0	0.0
3167	1.0	2.0
3166	1.0	0.0
100302119	0.0	0.0
3164	5283.0	1365.0
100302118	0.0	0.0
3163	1387.0	1577.0
100302117	0.0	0.0
3162	2894.0	835.0
100302116	0.0	0.0
3161	71.0	771.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	3.0
100302112	1.0	8.0
100302111	0.0	0.0
3159	944.0	3394.0
3158	676.0	1.0
3157	2005.0	7672.0
347359	1.0	97.0
3170	0.0	0.0
120939	7.0	39.0
3178	14708.0	8512.0
3177	244.0	373.0
100287026	0.0	0.0
3176	6200.0	752.0
100287029	2.0	0.0
3175	2.0	1.0
3174	18.0	11.0
3172	1.0	5.0
3171	3.0	25.0
100289682	0.0	0.0
3169	2601.0	10.0
120935	9.0	11.0
3181	16675.0	11346.0
347344	408.0	604.0
3189	3881.0	3071.0
3188	4596.0	2016.0
3187	8028.0	9156.0
100289678	488.0	1784.0
3186	1.0	1.0
3185	6325.0	18356.0
100302139	0.0	2.0
3184	5068.0	3766.0
100302138	0.0	0.0
3183	11452.0	10610.0
100302137	0.0	0.0
100287013	2.0	4.0
3182	3008.0	3026.0
100302136	0.0	0.0
100302135	0.0	8.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	1.0
3192	13697.0	22993.0
347333	0.0	1.0
3191	5965.0	9787.0
3190	22939.0	23749.0
3199	71.0	1.0
3198	68.0	8.0
100302129	0.0	3.0
100289667	0.0	0.0
3196	0.0	5.0
100302128	0.0	1.0
3195	0.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	3.0
100302125	0.0	2.0
100289663	0.0	0.0
100302124	0.0	4.0
100302123	0.0	0.0
100302122	0.0	1.0
100302121	0.0	5.0
347442	1.0	0.0
132851	19.0	2.0
100131268	2.0	1.0
374946	28.0	158.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	25.0	17.0
100302156	0.0	0.0
120863	30.0	44.0
100302155	0.0	5.0
100302153	0.0	0.0
144832	8.0	15.0
100302152	0.0	0.0
100302150	0.0	63.0
51400	2139.0	1421.0
51406	1362.0	1994.0
51409	721.0	1693.0
132864	1759.0	1279.0
100302149	1.0	6.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	1.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	12.0
144847	0.0	3.0
51411	383.0	430.0
541578	619.0	331.0
374969	758.0	498.0
100131244	0.0	3.0
100302179	0.0	2.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	14.0
100302174	1.0	5.0
51421	12050.0	2031.0
100302172	0.0	0.0
51422	1374.0	2137.0
51427	739.0	1852.0
51426	1581.0	1331.0
51429	6208.0	5260.0
51428	1737.0	1857.0
347411	0.0	1.0
541565	390.0	173.0
132884	304.0	119.0
100131236	0.0	0.0
100131234	2.0	40.0
100131230	2.0	4.0
374955	0.0	27.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	29.0
100302165	0.0	0.0
51430	2366.0	6122.0
100302164	0.0	0.0
100302163	0.0	2.0
100302161	0.0	15.0
51434	1638.0	1715.0
100302160	0.0	0.0
51433	5070.0	5142.0
51435	2639.0	59.0
51438	0.0	0.0
347402	0.0	0.0
51439	3326.0	3428.0
347404	35.0	24.0
374986	1601.0	1695.0
100507381	0.0	2.0
132817	0.0	0.0
374987	27.0	15.0
51441	3313.0	5913.0
100302197	0.0	0.0
51440	3.0	0.0
100302196	0.0	0.0
100302195	0.0	6.0
51442	51.0	367.0
100302193	0.0	11.0
51444	691.0	2607.0
100302192	0.0	1.0
51447	2432.0	3531.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	25132.0	9970.0
144809	1.0	13.0
374973	6.0	2.0
100131213	100.0	44.0
100131211	463.0	543.0
374977	13.0	51.0
51450	337.0	565.0
100302186	0.0	0.0
51451	946.0	1322.0
100302185	0.0	0.0
51454	847.0	928.0
120892	1263.0	271.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	1602.0	1626.0
100302181	0.0	1.0
51458	11.0	1183.0
100131208	6.0	2.0
100131207	0.0	0.0
100131205	53.0	23.0
100192204	1.0	21.0
51460	705.0	1566.0
117246	1554.0	2602.0
51463	118.0	394.0
117245	4629.0	12.0
144811	807.0	367.0
117248	4674.0	612.0
51465	3449.0	3333.0
117247	28.0	287.0
51466	3502.0	1207.0
144817	0.0	0.0
100507392	98.0	13.0
100507398	76.0	112.0
120872	1.0	0.0
51471	4.0	3.0
51474	11481.0	1483.0
51473	570.0	119.0
51475	0.0	0.0
51478	179.0	1051.0
51477	1184.0	2010.0
51479	5529.0	4636.0
100507347	107.0	1502.0
101927992	1.0	1.0
101927994	41.0	2.0
100507341	1.0	14.0
203611	0.0	0.0
129285	1647.0	1310.0
100507331	0.0	0.0
100507361	2.0	3.0
26499	68.0	173.0
100507362	1.0	0.0
117286	5.0	3.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	2.0	0.0
117289	487.0	495.0
26495	1.0	9.0
26497	0.0	2.0
117283	4.0	1.0
100507357	0.0	4.0
100507354	0.0	8.0
100507303	260.0	357.0
100507300	34.0	5.0
26478	1.0	3.0
101927953	0.0	20.0
26479	1.0	12.0
101927957	4.0	60.0
26470	809.0	3982.0
26472	1203.0	2591.0
26471	3593.0	4791.0
26473	0.0	0.0
26476	0.0	3.0
26475	0.0	0.0
100507308	5.0	18.0
100131291	0.0	0.0
100169834	0.0	0.0
100131281	0.0	0.0
101927980	5.0	2.0
154214	1124.0	690.0
154215	123.0	8.0
100507316	194.0	250.0
101927983	10.0	37.0
100131279	0.0	0.0
26469	3608.0	1587.0
26468	1842.0	239.0
100170841	84.0	697.0
129293	152.0	36.0
101927988	0.0	0.0
168850	1121.0	2393.0
5805	470.0	655.0
5806	1514.0	730.0
5800	216.0	181.0
130271	703.0	1388.0
5801	39.0	9.0
100169851	0.0	12.0
5802	10185.0	4500.0
100169850	0.0	12.0
5803	378.0	79.0
100507501	71.0	79.0
100507500	2.0	68.0
100422059	0.0	1.0
102723742	0.0	0.0
168374	1064.0	774.0
5816	12.0	0.0
5817	1001.0	1088.0
5818	2114.0	922.0
101927917	0.0	5.0
5819	4392.0	2394.0
5810	922.0	1665.0
5813	3292.0	2321.0
100422055	0.0	2.0
5814	3768.0	10527.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	3.0	1.0
203228	751.0	1902.0
101927921	0.0	2.0
648283	0.0	1.0
5827	376.0	156.0
5828	2523.0	3882.0
5829	7716.0	873.0
5820	121.0	1022.0
5822	132.0	264.0
5824	10183.0	2289.0
5825	3233.0	3130.0
5826	1858.0	595.0
100507526	0.0	1.0
100507524	19.0	153.0
102466199	0.0	0.0
168391	0.0	2.0
101927931	87.0	12.0
445571	31.0	69.0
203238	201.0	1266.0
445573	0.0	0.0
648294	3.0	4.0
203245	352.0	268.0
102466190	0.0	0.0
5830	2697.0	4522.0
102466198	0.0	0.0
5831	547.0	6362.0
102466197	0.0	1.0
5832	3217.0	6269.0
102466196	0.0	0.0
5833	1504.0	1059.0
100507528	0.0	1.0
102466195	0.0	0.0
5834	8466.0	21528.0
102466194	0.0	0.0
102466193	4.0	0.0
5836	20682.0	832.0
102466192	0.0	0.0
5837	889.0	26.0
102466191	0.0	0.0
100289509	25.0	9.0
101927944	5.0	43.0
195977	5.0	96.0
5860	4048.0	412.0
5861	8809.0	7046.0
5862	8704.0	9014.0
347088	58.0	13.0
3200	288.0	10.0
144363	914.0	900.0
168330	0.0	0.0
144360	0.0	1.0
203259	1117.0	738.0
203260	572.0	285.0
5858	40.0	139.0
5859	7418.0	10866.0
5870	7558.0	5234.0
5871	925.0	938.0
5872	2741.0	949.0
5873	1070.0	652.0
3211	0.0	0.0
3208	4.0	11.0
3207	59.0	9.0
3206	822.0	32.0
3205	302.0	16.0
3204	224.0	7.0
3203	90.0	2.0
3202	516.0	19.0
3201	113.0	1.0
5863	2455.0	3592.0
132391	0.0	0.0
5864	123.0	73.0
5865	59.0	228.0
5866	1317.0	251.0
5867	1885.0	2899.0
5868	3408.0	3232.0
5869	10158.0	2928.0
3209	29.0	0.0
5880	1057.0	99.0
266812	552.0	391.0
5881	180.0	797.0
5883	300.0	349.0
5884	1534.0	1309.0
3222	11.0	5.0
3221	193.0	40.0
101805492	0.0	0.0
3219	19.0	3.0
3218	77.0	4.0
3217	572.0	110.0
3216	147.0	15.0
3215	93.0	3.0
203286	910.0	2461.0
3214	310.0	28.0
3213	743.0	73.0
3212	480.0	50.0
5874	1845.0	5295.0
5875	1146.0	886.0
254827	1268.0	1006.0
5876	1603.0	1882.0
5877	611.0	893.0
5878	5380.0	1824.0
5879	12697.0	7241.0
5890	380.0	925.0
5891	491.0	453.0
5892	821.0	610.0
5893	319.0	883.0
5894	4759.0	6060.0
101805488	0.0	27.0
3233	32.0	4.0
3232	55.0	11.0
3231	18.0	0.0
347051	16.0	126.0
101927900	0.0	0.0
3229	31.0	187.0
3228	4.0	11.0
3227	11.0	73.0
3226	202.0	84.0
3225	280.0	86.0
3224	443.0	30.0
3223	561.0	55.0
5885	8157.0	26974.0
5886	3211.0	12012.0
5887	12475.0	7290.0
5888	55.0	485.0
5889	666.0	643.0
3242	194.0	13.0
3241	1504.0	824.0
3240	315.0	54.0
3239	20.0	9.0
3238	0.0	0.0
254887	213.0	2176.0
3237	5.0	0.0
3236	55.0	10.0
3235	283.0	28.0
3234	722.0	84.0
5896	141.0	143.0
5897	1.0	9.0
5898	3725.0	2436.0
5899	3690.0	1281.0
26609	2.0	0.0
26608	1456.0	4246.0
3255	0.0	0.0
3254	0.0	0.0
3251	708.0	730.0
3250	6.0	16.0
3249	212.0	36.0
3248	202.0	6.0
347028	2.0	2.0
648217	9.0	7.0
3266	0.0	1.0
3265	571.0	684.0
100302219	0.0	9.0
100302218	2.0	14.0
3263	336.0	20.0
100302217	0.0	1.0
3262	0.0	3.0
100302214	0.0	2.0
100302213	0.0	0.0
100302212	0.0	0.0
254863	1559.0	886.0
100302211	0.0	0.0
100302210	0.0	0.0
3257	3594.0	1149.0
100302209	0.0	1.0
3276	2694.0	2992.0
100302208	0.0	0.0
3275	4025.0	6306.0
3274	118.0	47.0
3273	1.0	2.0
100302205	0.0	0.0
100302204	2.0	0.0
100302203	0.0	0.0
3270	152.0	6.0
100302202	0.0	6.0
100302201	0.0	0.0
100289584	0.0	2.0
100289581	0.0	0.0
3269	1160.0	325.0
3268	943.0	411.0
3267	5966.0	4646.0
254879	0.0	0.0
3280	1459.0	3530.0
349667	63.0	83.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	1.0	0.0
3283	1.0	2.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	0.0	1.0
100302235	0.0	0.0
3281	3714.0	3381.0
100302234	0.0	3.0
100302233	1.0	0.0
100302232	0.0	0.0
3291	81.0	239.0
3290	1793.0	46.0
3299	206.0	320.0
3298	520.0	1351.0
3297	2713.0	4056.0
100302229	0.0	0.0
100302228	0.0	0.0
3295	9285.0	3924.0
102723775	34.0	244.0
3294	52.0	26.0
100302226	0.0	0.0
3293	16.0	9.0
100302225	0.0	0.0
3292	192.0	62.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	0.0	1.0
100302222	0.0	0.0
100302220	0.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	0.0	3.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	2.0	0.0
349633	2.0	5.0
648262	1.0	1.0
100289545	8.0	7.0
100302246	0.0	5.0
100302243	1.0	4.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	6.0
100131143	0.0	0.0
100302279	0.0	0.0
100302278	0.0	0.0
100302277	0.0	0.0
100302276	1.0	0.0
103504741	0.0	0.0
100302275	0.0	3.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	2.0	29.0
51520	5546.0	10409.0
51522	4549.0	4360.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	1639.0	271.0
51523	3017.0	303.0
100169768	0.0	0.0
51526	1481.0	1916.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	1949.0	1511.0
100169765	0.0	0.0
51527	1055.0	1061.0
100169764	0.0	0.0
541468	63.0	24.0
51529	1578.0	1430.0
541465	0.0	0.0
541466	0.0	0.0
100131138	0.0	3.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	0.0	0.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	681.0	519.0
51530	1022.0	808.0
51533	259.0	223.0
541471	990.0	557.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	1706.0	1670.0
100169758	0.0	0.0
51534	1933.0	2866.0
100169757	0.0	0.0
146909	29.0	476.0
100169752	0.0	0.0
51537	31.0	100.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	1292.0	1401.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	0.0	0.0
103504727	0.0	0.0
26534	0.0	0.0
103504726	0.0	0.0
26537	0.0	0.0
26539	0.0	0.0
26538	0.0	1.0
51540	82.0	116.0
51542	1927.0	5108.0
26531	0.0	0.0
26530	0.0	0.0
51545	415.0	332.0
51548	280.0	278.0
51547	341.0	758.0
100131118	0.0	2.0
103504739	0.0	0.0
100131117	1.0	101.0
103504736	0.0	0.0
103504735	0.0	0.0
100170765	15.0	1.0
103504738	0.0	1.0
103504737	0.0	1.0
26548	8.0	19.0
103504732	0.0	0.0
103504731	0.0	1.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	3.0	0.0
100302287	0.0	0.0
100302286	0.0	0.0
146923	1607.0	1449.0
26540	0.0	0.0
51550	1425.0	723.0
100302284	0.0	2.0
100302283	0.0	0.0
51552	7131.0	3993.0
26541	0.0	0.0
51555	38.0	54.0
100302281	0.0	0.0
51554	266.0	50.0
100302280	0.0	0.0
51557	4.0	3.0
51559	670.0	1063.0
26519	666.0	314.0
26511	527.0	691.0
100131103	0.0	0.0
26512	1489.0	2797.0
26515	2093.0	951.0
26514	0.0	1.0
26517	989.0	1678.0
51560	1302.0	148.0
51562	890.0	473.0
51561	25.0	24.0
51564	4449.0	1394.0
122961	606.0	264.0
51566	4560.0	2007.0
386608	0.0	0.0
386607	5.0	3.0
51567	1483.0	1306.0
51569	3645.0	3241.0
494470	249.0	70.0
26521	1062.0	1005.0
26524	2689.0	1458.0
26523	2594.0	4030.0
374618	276.0	461.0
100507490	0.0	1.0
26526	2.0	24.0
26525	4.0	2.0
26528	2512.0	3783.0
100507495	227.0	417.0
51571	2910.0	3666.0
122953	1593.0	677.0
51573	5035.0	3318.0
51575	955.0	1529.0
26520	906.0	428.0
122950	0.0	0.0
51574	2073.0	2243.0
106633807	0.0	2.0
51582	7007.0	12730.0
106633815	0.0	0.0
122942	0.0	0.0
51586	3359.0	1197.0
51585	2452.0	8725.0
51588	724.0	1119.0
122945	22.0	40.0
386627	20.0	26.0
26508	835.0	152.0
26507	41.0	8.0
102466205	0.0	0.0
102466204	0.0	0.0
26509	12713.0	9363.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	1237.0	2012.0
26504	1061.0	802.0
26503	1870.0	3610.0
651815	5.0	15.0
26505	1144.0	798.0
360003	0.0	0.0
386610	0.0	0.0
51593	1971.0	3082.0
360001	0.0	0.0
51592	2276.0	3620.0
360002	0.0	0.0
51594	3764.0	15135.0
106633802	0.0	15.0
51596	3405.0	5532.0
51599	1375.0	8960.0
386618	4.0	59.0
360009	0.0	0.0
360008	0.0	0.0
386617	1.0	2.0
374666	177.0	423.0
132332	14.0	10.0
134997	54.0	71.0
100507466	11.0	26.0
101927873	0.0	40.0
100507463	381.0	308.0
100507462	31.0	37.0
360014	0.0	0.0
360015	0.0	0.0
360018	0.0	0.0
360019	1.0	2.0
360016	0.0	0.0
360017	0.0	0.0
374655	496.0	948.0
102466227	0.0	0.0
374654	229.0	237.0
102466225	0.0	2.0
102466223	0.0	0.0
100507459	119.0	274.0
102466222	0.0	0.0
374650	12.0	1.0
100507458	206.0	602.0
374659	325.0	417.0
101927889	0.0	1.0
360023	1553.0	6428.0
144321	110.0	23.0
360024	0.0	0.0
360021	0.0	1.0
360020	0.0	0.0
119358	0.0	1.0
360028	0.0	0.0
100507489	8.0	21.0
158983	0.0	0.0
101927891	13.0	297.0
360030	0.0	0.0
374677	12.0	9.0
102466247	0.0	0.0
101447996	0.0	1.0
100507470	1.0	1.0
100507475	35.0	10.0
386654	0.0	0.0
100131193	77.0	225.0
122970	559.0	37.0
144348	10964.0	5186.0
386653	0.0	1.0
144347	70.0	223.0
100507423	10.0	15.0
102466259	0.0	0.0
100507421	230.0	26.0
100507428	1.0	0.0
100422019	0.0	0.0
386691	0.0	0.0
386690	0.0	0.0
386693	0.0	0.0
101927832	0.0	0.0
100131189	0.0	2.0
386692	0.0	0.0
100131188	0.0	3.0
100507420	19.0	45.0
134957	1464.0	3633.0
100131187	1357.0	1497.0
101927833	0.0	8.0
100216517	0.0	7.0
386688	0.0	0.0
26591	0.0	0.0
100131183	0.0	0.0
386687	0.0	0.0
26590	0.0	0.0
386689	0.0	0.0
26592	0.0	0.0
26595	0.0	0.0
386684	0.0	0.0
386683	0.0	0.0
386685	0.0	0.0
102466253	0.0	3.0
102466252	0.0	0.0
102466251	0.0	0.0
102466250	0.0	0.0
100507410	18.0	3.0
102466268	0.0	0.0
100507415	7.0	16.0
386680	0.0	0.0
386682	0.0	0.0
386681	0.0	0.0
100131176	47.0	9.0
386677	0.0	0.0
100131173	0.0	0.0
5905	2518.0	2991.0
386676	0.0	1.0
5906	3978.0	1278.0
120379	63.0	90.0
386679	0.0	0.0
386678	0.0	0.0
5907	3.0	3.0
5908	3086.0	1351.0
5909	316.0	305.0
386672	0.0	1.0
386675	0.0	1.0
386674	0.0	1.0
120376	105.0	7.0
119391	508.0	1172.0
119392	217.0	188.0
100507419	169.0	83.0
5900	3380.0	8918.0
119395	1.0	2.0
5901	6578.0	7041.0
5902	1345.0	1901.0
100422023	0.0	0.0
5903	8303.0	10074.0
100507444	1.0	1.0
26577	14073.0	130.0
26576	12.0	350.0
26579	1294.0	11.0
26578	1931.0	1874.0
5915	571.0	689.0
5916	1817.0	3520.0
100131161	0.0	2.0
5917	2574.0	3673.0
5918	1242.0	1484.0
5919	4266.0	565.0
146956	35.0	245.0
26575	72.0	278.0
120364	0.0	0.0
26574	1317.0	2190.0
5910	2064.0	3374.0
51501	1299.0	2867.0
5911	2619.0	7127.0
51504	2942.0	2772.0
102466271	0.0	0.0
51503	1918.0	994.0
5912	1953.0	2133.0
119385	63.0	6.0
102466270	0.0	0.0
51506	3964.0	6031.0
5913	4.0	16.0
5914	2269.0	459.0
100507435	0.0	1.0
51507	4685.0	4394.0
132321	453.0	665.0
158931	4.0	0.0
132320	340.0	1022.0
100507433	35.0	301.0
101927861	0.0	0.0
100507436	784.0	654.0
203328	569.0	161.0
100216545	72.0	225.0
100216546	32.0	100.0
26589	552.0	363.0
101927868	1.0	7.0
5926	1752.0	1385.0
26580	336.0	245.0
386699	0.0	0.0
5927	3883.0	14092.0
5928	6314.0	6959.0
5929	1370.0	2525.0
386695	0.0	0.0
386694	0.0	0.0
100216544	7.0	6.0
26583	0.0	0.0
26586	856.0	1717.0
386697	0.0	0.0
26585	3172.0	4618.0
386696	0.0	0.0
51510	2891.0	3711.0
51513	32.0	198.0
5920	1389.0	90.0
51512	69.0	359.0
5921	2724.0	3501.0
5922	1099.0	2705.0
5923	32.0	8.0
51514	132.0	1052.0
5924	5615.0	459.0
51517	1353.0	820.0
5925	3439.0	3305.0
100422179	0.0	16.0
132299	568.0	1381.0
100289419	0.0	2.0
266919	0.0	0.0
100289414	16.0	31.0
100289410	41.0	87.0
5937	6499.0	3399.0
5938	39.0	11.0
5939	4532.0	2087.0
5930	2580.0	2930.0
100507629	0.0	0.0
5931	4668.0	3182.0
5932	2753.0	4005.0
5933	363.0	6048.0
5934	5773.0	5046.0
5935	9504.0	2833.0
5936	516.0	346.0
5950	21625.0	113.0
100507612	4.0	0.0
100289404	1.0	2.0
102723859	0.0	0.0
102723852	2.0	1.0
101927802	0.0	1.0
5948	3.0	65.0
5949	2.0	2.0
101927808	0.0	1.0
5940	0.0	0.0
100507617	193.0	322.0
5944	0.0	0.0
5945	0.0	0.0
5947	702.0	1641.0
102723849	0.0	1.0
5961	108.0	30.0
101927813	0.0	8.0
5959	2084.0	18.0
5954	5719.0	3213.0
5955	2406.0	2339.0
5956	0.0	0.0
5957	30.0	2.0
100507633	18.0	22.0
100507632	860.0	9.0
5970	3961.0	1395.0
5971	556.0	503.0
5972	13.0	5.0
3310	118.0	796.0
101927821	0.0	0.0
3306	994.0	931.0
254910	0.0	0.0
3305	139.0	161.0
3304	1562.0	7959.0
101927828	0.0	2.0
3303	1638.0	7577.0
3301	6566.0	9071.0
3300	2501.0	2766.0
5962	5117.0	3116.0
5965	1874.0	3841.0
5966	532.0	2809.0
5967	1.0	0.0
3309	23338.0	15498.0
5968	0.0	1.0
3308	6364.0	6050.0
5969	0.0	1.0
102466081	0.0	5.0
266954	0.0	0.0
5980	3269.0	4923.0
5981	3485.0	3048.0
5982	707.0	1395.0
5983	458.0	855.0
3321	1876.0	3371.0
195828	113.0	887.0
3320	47306.0	28234.0
195827	1145.0	1201.0
100216479	66.0	26.0
3316	435.0	18.0
3315	12363.0	1200.0
146894	6049.0	2.0
144233	287.0	263.0
3314	8.0	12.0
3313	11762.0	11512.0
3312	46323.0	42386.0
3311	389.0	334.0
5973	483.0	404.0
5976	5201.0	6552.0
5977	2074.0	878.0
5978	2517.0	6812.0
5979	212.0	69.0
5990	441.0	84.0
5991	588.0	3067.0
5992	19.0	162.0
5993	1673.0	3868.0
102723818	0.0	0.0
5994	212.0	95.0
347193	1.0	0.0
3332	0.0	0.0
3329	8875.0	8454.0
144245	594.0	119.0
254973	0.0	1.0
3327	36.0	61.0
3326	39122.0	53436.0
3324	27.0	13.0
3323	1.0	3.0
100216487	0.0	0.0
5984	322.0	1129.0
5985	553.0	752.0
5986	1307.0	1377.0
5987	2371.0	5313.0
5988	0.0	0.0
5989	643.0	906.0
158880	295.0	41.0
100507602	601.0	95.0
102238594	2.0	30.0
3340	18206.0	6359.0
3339	52103.0	16167.0
3338	1243.0	623.0
3337	6901.0	6608.0
3336	1857.0	1598.0
5995	0.0	51.0
100507608	0.0	0.0
5996	713.0	1706.0
100507607	0.0	2.0
100316904	4.0	9.0
5997	2200.0	954.0
5998	3208.0	1357.0
100507605	0.0	3.0
5999	227.0	165.0
3354	0.0	0.0
3352	7.0	7.0
3351	14.0	8.0
3350	0.0	0.0
3347	0.0	0.0
3346	0.0	16.0
254950	0.0	0.0
195814	94.0	2.0
3344	1482.0	2635.0
254956	4.0	11.0
254958	0.0	3.0
347168	0.0	4.0
26717	0.0	0.0
26716	0.0	3.0
26719	0.0	0.0
347169	0.0	0.0
3364	725.0	1222.0
3363	68.0	5.0
3362	0.0	5.0
3361	0.0	1.0
26713	0.0	0.0
3360	13.0	3.0
3359	3.0	1.0
3358	0.0	0.0
3357	271.0	61.0
85016	142.0	214.0
3356	37.0	12.0
85019	849.0	2493.0
3355	23.0	30.0
85013	1141.0	685.0
85012	467.0	307.0
85015	381.0	1171.0
85014	790.0	4293.0
3376	5501.0	18400.0
3375	0.0	3.0
3373	735.0	124.0
3371	11559.0	4964.0
100289489	0.0	1.0
651714	27.0	11.0
85007	2433.0	841.0
85002	46.0	40.0
85004	2794.0	4183.0
85003	0.0	0.0
651746	672.0	123.0
347148	19.0	40.0
266977	231.0	8.0
266971	24.0	52.0
3386	0.0	0.0
3385	63.0	25.0
3384	1526.0	95.0
3383	2035.0	2513.0
3382	1315.0	4003.0
3381	0.0	107.0
100289475	0.0	0.0
102659353	0.0	0.0
26707	0.0	3.0
3398	2651.0	2616.0
3397	1269.0	134.0
3396	692.0	915.0
3394	1354.0	281.0
26701	5.0	4.0
100289462	0.0	0.0
85028	160.0	735.0
85027	3867.0	528.0
85026	262.0	788.0
85025	632.0	581.0
347127	0.0	3.0
85021	1495.0	4359.0
100289450	0.0	0.0
3399	3774.0	460.0
106146146	0.0	0.0
100289448	0.0	0.0
106146148	0.0	3.0
106146149	0.0	2.0
102723875	0.0	0.0
51639	1924.0	6057.0
122809	1497.0	2187.0
100131027	0.0	0.0
337879	0.0	0.0
337878	0.0	0.0
337876	285.0	204.0
337882	0.0	0.0
337880	0.0	0.0
51643	2258.0	506.0
51642	679.0	665.0
51645	1123.0	1816.0
51647	1322.0	1431.0
51646	5508.0	4117.0
51649	1238.0	1610.0
100131017	734.0	1923.0
26687	1.0	0.0
26686	0.0	0.0
26689	0.0	0.0
100131012	0.0	15.0
337867	2809.0	4369.0
337875	6.0	8.0
337874	4.0	14.0
337873	3.0	21.0
26681	0.0	0.0
337872	0.0	14.0
26680	0.0	0.0
51650	1352.0	1070.0
26683	0.0	1.0
26682	0.0	0.0
51652	7101.0	4540.0
26685	0.0	0.0
51651	539.0	929.0
51654	906.0	2057.0
51655	7403.0	91.0
51657	630.0	1213.0
51659	77.0	434.0
349842	0.0	0.0
26656	0.0	1.0
26658	0.0	1.0
26659	10.0	5.0
51661	685.0	384.0
51660	1614.0	1400.0
51663	6245.0	14248.0
26651	0.0	1.0
51665	1997.0	980.0
51667	3645.0	3408.0
51666	17.0	30.0
51669	12474.0	3830.0
51668	432.0	500.0
26664	5.0	0.0
134829	3.0	4.0
26669	0.0	0.0
26668	0.0	0.0
146802	40.0	59.0
51673	2086.0	144.0
51676	66.0	22.0
51678	564.0	3153.0
101927797	0.0	1.0
101927796	0.0	1.0
26637	0.0	0.0
51684	1592.0	594.0
386729	0.0	0.0
51686	129.0	145.0
386724	2.0	6.0
349814	0.0	0.0
386726	0.0	0.0
26645	4.0	0.0
374739	30.0	33.0
26644	0.0	2.0
26647	0.0	0.0
26648	0.0	0.0
51690	575.0	1247.0
122830	1613.0	1714.0
51692	1806.0	4502.0
51691	863.0	1393.0
51693	1281.0	737.0
51696	2906.0	6527.0
26640	0.0	0.0
51699	2718.0	1369.0
122837	1.0	1.0
26610	587.0	500.0
26614	0.0	0.0
374768	0.0	2.0
386742	0.0	0.0
386745	0.0	0.0
386744	0.0	0.0
386741	0.0	0.0
386740	0.0	0.0
386746	0.0	0.0
26628	2.0	4.0
100289388	80.0	172.0
386732	0.0	0.0
386731	0.0	0.0
386734	0.0	0.0
386730	0.0	0.0
100289380	0.0	0.0
386739	0.0	0.0
386736	0.0	0.0
386735	0.0	0.0
386737	0.0	0.0
100507588	0.0	17.0
374786	3.0	18.0
101927750	0.0	12.0
100507584	61.0	6.0
100507582	44.0	19.0
146853	5.0	1.0
120224	191.0	66.0
146852	0.0	1.0
122888	0.0	1.0
146850	99.0	41.0
146857	385.0	89.0
360132	117.0	79.0
494551	3.0	69.0
100133612	29.0	133.0
120227	469.0	762.0
494558	0.0	0.0
158830	0.0	3.0
