id	2eeb46a1-0422-4a77-b58d-3b7d57d51b44	95e7a64b-f228-4d19-8e57-a02adde8d01d
26025	92.0	119.0
26024	297.0	270.0
28685	1.0	47.0
378948	0.0	0.0
378949	0.0	0.0
112885	76.0	21.0
28657	5.0	82.0
653268	2.0	9.0
653269	26.0	16.0
28658	7.0	59.0
28655	0.0	66.0
28656	3.0	65.0
28659	0.0	35.0
28650	0.0	0.0
653275	0.0	0.0
28653	11.0	105.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	34.0
100312849	5.0	2.0
102157402	792.0	1026.0
102157400	6.0	18.0
378938	15856.0	8618.0
641298	73.0	17.0
26005	2387.0	2165.0
28668	0.0	1.0
28669	2.0	79.0
26007	2482.0	3432.0
28666	6.0	97.0
653259	5.0	3.0
28667	3.0	57.0
26009	5195.0	2885.0
28660	0.0	83.0
124857	8.0	12.0
28661	5.0	60.0
26001	4067.0	7026.0
28664	12.0	235.0
26000	2561.0	3605.0
28665	2.0	18.0
26003	4489.0	6750.0
28662	8.0	130.0
26002	171.0	784.0
28663	1.0	46.0
100312850	36.0	12.0
340390	101.0	40.0
340393	3.0	5.0
28639	18.0	226.0
112869	920.0	836.0
28638	365.0	8687.0
100312829	0.0	0.0
100312826	40.0	37.0
124842	14.0	32.0
100312825	3.0	2.0
100312828	56.0	19.0
100312827	0.0	0.0
100312821	1.0	0.0
100312824	0.0	0.0
340385	1160.0	760.0
100312823	0.0	0.0
339390	10.0	4.0
339396	0.0	0.0
28646	4.0	45.0
378950	0.0	0.0
28647	0.0	36.0
339398	64.0	73.0
378951	0.0	0.0
28644	0.0	48.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1179.0	1932.0
28648	0.0	15.0
378956	0.0	0.0
28649	1.0	3.0
653282	0.0	0.0
28642	5.0	34.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	114.0
28641	0.0	6.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	4.0	0.0
100312830	3.0	1.0
646096	0.0	0.0
90799	3048.0	1386.0
100287345	4.0	0.0
87171	4.0	6.0
87178	1569.0	1413.0
100287327	0.0	0.0
100287325	0.0	0.0
100287314	5.0	14.0
26191	236.0	1282.0
26190	4807.0	5792.0
100287302	0.0	0.0
26173	6603.0	7496.0
26175	558.0	694.0
154197	18.0	5.0
5411	6985.0	4561.0
5409	102.0	115.0
26184	2.0	0.0
26188	2.0	0.0
26189	0.0	0.0
5406	2.0	0.0
5407	7.0	0.0
5408	6.0	24.0
286002	167.0	48.0
5420	15389.0	5015.0
286006	77.0	25.0
100131546	1.0	0.0
646016	1.0	0.0
5422	1338.0	1332.0
51122	2666.0	1870.0
51121	463.0	818.0
51124	2102.0	2546.0
51123	3276.0	3289.0
5412	5431.0	4446.0
51126	2196.0	2880.0
51125	3004.0	3022.0
5413	1494.0	530.0
5414	1000.0	1002.0
51128	3951.0	3872.0
51127	260.0	249.0
51129	1609.0	381.0
646024	2.0	27.0
646023	24.0	12.0
100131539	12.0	8.0
5430	15741.0	22896.0
5431	6086.0	7130.0
286016	26.0	25.0
5432	3460.0	3102.0
100131535	2.0	0.0
5433	2120.0	2151.0
105369729	3.0	0.0
51131	1879.0	2549.0
51130	181.0	167.0
51133	14533.0	7156.0
51132	4468.0	4224.0
51135	1585.0	1639.0
51134	825.0	493.0
5423	1274.0	1434.0
90701	1881.0	4176.0
5424	969.0	1293.0
51136	674.0	583.0
5425	2646.0	4011.0
51138	2096.0	2596.0
5426	2246.0	2311.0
646019	25.0	16.0
5427	145.0	224.0
5428	2746.0	3193.0
5429	1304.0	1270.0
100131528	0.0	0.0
5440	1539.0	2062.0
5441	1945.0	4495.0
5442	2055.0	2321.0
5443	40.0	60.0
5444	40.0	3.0
51142	5508.0	8594.0
51141	1914.0	1491.0
51144	3115.0	2667.0
51143	2087.0	2574.0
51146	9.0	1.0
89758	0.0	0.0
5434	4303.0	6144.0
51148	2377.0	3398.0
5435	144.0	32.0
51147	2811.0	1829.0
5436	2152.0	3550.0
90736	609.0	541.0
51149	1302.0	810.0
5437	1573.0	1892.0
5438	668.0	910.0
5439	841.0	1273.0
90737	2.0	4.0
5450	472.0	4829.0
5451	2423.0	2311.0
5452	340.0	3018.0
5453	146.0	104.0
5454	2.0	1.0
646049	0.0	0.0
5455	712.0	31.0
51151	9.0	3.0
51150	5035.0	7157.0
51155	1184.0	3422.0
51154	1830.0	2060.0
51157	1061.0	1140.0
51156	55.0	5.0
5445	3610.0	3070.0
5446	555.0	64.0
5447	2142.0	3159.0
5449	0.0	2.0
286042	414.0	227.0
347487	0.0	0.0
5460	81.0	19.0
5462	64.0	59.0
5463	855.0	564.0
5464	7037.0	9203.0
5465	1964.0	920.0
51160	3326.0	4441.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1355.0	821.0
51161	648.0	577.0
51164	6809.0	4997.0
51163	1094.0	1140.0
51166	200.0	60.0
51168	145.0	89.0
51167	1049.0	1677.0
5456	1.0	0.0
89778	0.0	0.0
5457	2.0	17.0
89777	4.0	1.0
5458	0.0	0.0
5459	2.0	0.0
120824	0.0	0.0
5470	12.0	2.0
5471	1011.0	1046.0
347475	320.0	244.0
5473	0.0	0.0
5475	42.0	48.0
5476	2875.0	6655.0
100507097	1.0	3.0
100507096	0.0	0.0
51171	447.0	397.0
100287388	0.0	0.0
100507099	8.0	5.0
51170	1771.0	2704.0
100507098	508.0	56.0
51172	597.0	925.0
51175	1153.0	567.0
51174	842.0	522.0
51177	1074.0	5133.0
51176	560.0	2891.0
51179	15.0	23.0
5467	2297.0	2873.0
5468	1714.0	715.0
89766	13.0	24.0
5469	3885.0	3398.0
89765	225.0	608.0
347468	0.0	0.0
89761	5.0	1.0
5481	1278.0	1863.0
89792	6.0	0.0
90780	2813.0	5617.0
89790	303.0	1561.0
5483	7.0	7.0
646077	0.0	0.0
5485	1.0	2.0
5486	3.0	3.0
5487	1.0	0.0
5488	1.0	2.0
646070	0.0	0.0
51182	1402.0	1463.0
646074	1.0	0.0
5480	1532.0	2284.0
51181	2328.0	2663.0
51184	1082.0	1134.0
51186	1806.0	1531.0
51185	3486.0	2555.0
100287372	11.0	102.0
51188	686.0	1111.0
51187	6789.0	5122.0
5478	12746.0	19119.0
5479	6304.0	11440.0
89797	11476.0	1144.0
89796	2264.0	2815.0
89795	770.0	322.0
89781	3013.0	1919.0
347454	14.0	144.0
5493	10126.0	3449.0
89780	11.0	2.0
5494	6137.0	4334.0
5495	3367.0	3333.0
5496	3966.0	6604.0
5498	975.0	1119.0
5499	3836.0	9273.0
646080	180.0	53.0
100287369	1.0	2.0
51191	773.0	991.0
646087	1.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	1869.0	1756.0
100287366	5.0	0.0
646085	6.0	1.0
51192	228.0	477.0
5491	1.0	4.0
51195	704.0	367.0
51194	1994.0	1860.0
100287362	13.0	4.0
51196	1181.0	669.0
51199	3791.0	5399.0
51198	2.0	0.0
5489	1.0	0.0
89782	789.0	659.0
100859925	1.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	11.0	2.0
28735	1.0	0.0
28732	0.0	1.0
100507062	41.0	24.0
28733	0.0	0.0
28738	0.0	3.0
100507067	3.0	0.0
28739	1.0	2.0
28736	0.0	0.0
100507066	11.0	0.0
28737	0.0	9.0
28730	0.0	0.0
28731	1.0	0.0
144712	9.0	0.0
119764	0.0	0.0
119765	1.0	0.0
144715	96.0	63.0
286094	0.0	0.0
100859921	19.0	10.0
100859920	1.0	0.0
286097	548.0	122.0
144717	875.0	678.0
100507059	0.0	0.0
100507058	1.0	1.0
28745	0.0	3.0
119749	0.0	0.0
28746	0.0	1.0
724102	195.0	57.0
28743	0.0	2.0
724101	0.0	0.0
28744	1.0	1.0
100507050	16.0	71.0
28749	0.0	3.0
100507057	162.0	75.0
100507056	0.0	0.0
100507055	11.0	17.0
28747	2.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	3.0
28742	0.0	0.0
347549	1.0	0.0
100859930	1508.0	2005.0
347541	0.0	0.0
347544	10.0	2.0
28718	0.0	1.0
28719	0.0	1.0
28712	0.0	1.0
100507086	12.0	12.0
28713	0.0	1.0
28710	0.0	0.0
28711	0.0	6.0
28716	1.0	6.0
28717	0.0	2.0
28714	0.0	1.0
28715	0.0	1.0
28729	1.0	2.0
28723	0.0	0.0
28724	0.0	0.0
28721	1.0	2.0
130106	2.0	0.0
28722	0.0	0.0
28727	0.0	1.0
28728	0.0	4.0
28725	0.0	1.0
28726	0.0	1.0
28720	0.0	1.0
144742	0.0	1.0
347527	46.0	66.0
100507027	6.0	0.0
286046	154.0	69.0
648630	56.0	22.0
117143	839.0	995.0
117145	1071.0	1445.0
117144	15.0	22.0
120787	1.0	2.0
492295	0.0	0.0
347517	36.0	21.0
347516	5.0	2.0
286053	979.0	879.0
28709	0.0	0.0
28707	0.0	1.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	1.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	3.0
100507012	4.0	1.0
28703	0.0	1.0
28704	0.0	0.0
120775	0.0	0.0
120776	1.0	1.0
347509	0.0	1.0
286065	0.0	0.0
100131568	3.0	0.0
100131565	0.0	0.0
100131564	1862.0	606.0
100507040	2.0	4.0
132719	0.0	0.0
100507046	3.0	5.0
100507044	0.0	0.0
100507043	5.0	8.0
51100	9127.0	6625.0
51102	1012.0	801.0
51101	1841.0	725.0
51104	1188.0	1156.0
51103	834.0	1096.0
51106	521.0	590.0
51105	3388.0	2296.0
51108	4731.0	5660.0
51107	9834.0	16808.0
286075	655.0	824.0
51109	2455.0	5210.0
286077	4107.0	5323.0
646000	2.0	0.0
132720	3156.0	2793.0
132724	0.0	0.0
100131551	22.0	5.0
100131550	0.0	0.0
100507034	75.0	28.0
100507032	156.0	119.0
119774	0.0	0.0
119772	0.0	0.0
51111	5673.0	3778.0
51110	559.0	417.0
119775	0.0	0.0
51112	2458.0	2217.0
51115	2477.0	2065.0
51114	2513.0	2337.0
51117	2554.0	3180.0
51116	2039.0	1896.0
51119	5565.0	3799.0
51118	1398.0	1669.0
26151	1227.0	1224.0
26150	92.0	100.0
26153	679.0	410.0
26152	263.0	125.0
26155	3211.0	3648.0
26154	354.0	1773.0
26157	555.0	2332.0
26156	13394.0	11506.0
130162	351.0	147.0
100534611	1.0	0.0
100534612	5.0	5.0
26164	1777.0	1785.0
117178	977.0	1590.0
117177	1469.0	1032.0
26166	164.0	46.0
105379197	33.0	42.0
26165	0.0	0.0
26168	1028.0	1216.0
26167	418.0	95.0
26160	2630.0	1874.0
100507003	0.0	1.0
100507008	40.0	19.0
26137	270.0	72.0
26136	5575.0	5123.0
28798	0.0	0.0
28799	27.0	215.0
26138	0.0	0.0
28792	0.0	0.0
28793	1072.0	9031.0
28790	0.0	0.0
117166	70.0	27.0
26130	3718.0	3367.0
28791	96.0	19925.0
26133	5695.0	6089.0
28796	1446.0	11284.0
28797	711.0	14096.0
26135	16739.0	16068.0
28794	2.0	5.0
28795	0.0	43.0
26134	128.0	101.0
154150	0.0	0.0
129138	1081.0	1111.0
26148	357.0	221.0
26147	810.0	1753.0
26149	346.0	163.0
117154	5.0	1.0
26140	1745.0	578.0
553820	0.0	3.0
117153	6.0	1.0
120796	0.0	0.0
117156	2.0	0.0
117155	351.0	158.0
117157	29.0	141.0
120793	0.0	0.0
26146	1861.0	2085.0
117159	213.0	22.0
26145	1833.0	1648.0
130195	0.0	1.0
154141	1559.0	1314.0
117151	1.0	0.0
26115	2922.0	1405.0
28778	715.0	33388.0
28779	10.0	10.0
28776	197.0	616.0
28777	2.0	3.0
26119	2475.0	3587.0
26118	7040.0	3554.0
28770	2.0	2.0
28771	1.0	0.0
28774	169.0	3808.0
28775	74.0	204.0
28772	157.0	1102.0
26112	2702.0	5295.0
28773	51.0	372.0
130120	0.0	0.0
28789	0.0	2.0
26128	1932.0	2211.0
28787	3.0	2.0
26127	2734.0	2342.0
132789	1549.0	1078.0
28788	0.0	1.0
28781	112.0	281.0
201134	941.0	325.0
28780	11.0	108.0
26122	3586.0	2383.0
28785	88.0	168.0
144766	1.0	1.0
26121	2079.0	2386.0
28786	33.0	46.0
28783	26.0	57.0
26123	3118.0	3322.0
28784	415.0	17035.0
130132	446.0	320.0
28756	2.0	4.0
28757	0.0	0.0
28754	0.0	3.0
28755	623.0	11379.0
100750326	2.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	5.0
28750	0.0	4.0
201140	1.0	0.0
28751	0.0	2.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	5.0
28768	1.0	0.0
28765	2.0	9.0
28766	1.0	9.0
26108	637.0	153.0
28769	0.0	4.0
28760	0.0	2.0
26100	4486.0	4616.0
28763	14.0	26.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	4.0	3.0
117196	3.0	0.0
117195	26.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	290.0	132.0
100287234	0.0	0.0
201164	313.0	390.0
201161	565.0	233.0
201163	2477.0	1575.0
154091	470.0	43.0
154092	6.0	28.0
276719	1.0	0.0
100287229	2.0	2.0
100287227	55.0	24.0
100287226	25.0	0.0
201176	1647.0	2433.0
100287216	22.0	25.0
100287215	4.0	2.0
201181	401.0	155.0
129099	35.0	6.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	18.0	74.0
130075	0.0	0.0
5510	2369.0	4000.0
166012	15.0	8.0
5509	818.0	999.0
5500	21688.0	13765.0
5501	7297.0	9940.0
5502	2344.0	303.0
5504	3580.0	5161.0
5506	1.0	0.0
5507	759.0	5421.0
154043	1334.0	1394.0
5520	3595.0	3701.0
5521	428.0	225.0
193629	2.0	6.0
5519	2413.0	1948.0
26298	19656.0	4764.0
26297	765.0	919.0
5511	2550.0	2867.0
5512	4.0	0.0
5514	4398.0	4767.0
5515	7270.0	9350.0
26290	183.0	66.0
5516	5130.0	3685.0
154075	31.0	530.0
26292	1119.0	2312.0
26291	0.0	0.0
5518	11216.0	16669.0
5530	5410.0	4245.0
5531	2634.0	5632.0
5532	3871.0	3938.0
5522	44.0	1889.0
5523	2612.0	669.0
5524	7640.0	14730.0
5525	4663.0	5398.0
5526	880.0	893.0
5527	7874.0	10235.0
5528	2769.0	3159.0
154064	5.0	4.0
5529	3349.0	3575.0
286122	32.0	34.0
5540	8.0	0.0
5542	1.0	0.0
286128	545.0	569.0
51241	972.0	1340.0
89858	27.0	46.0
89857	242.0	2601.0
51244	1769.0	1310.0
51247	3424.0	4263.0
5533	981.0	1502.0
51246	4738.0	12447.0
5534	2817.0	3248.0
51249	1621.0	1905.0
5535	4.0	0.0
90835	75.0	61.0
89853	1257.0	1429.0
5536	2297.0	2489.0
51248	1153.0	1679.0
5537	5343.0	6092.0
5538	9261.0	20738.0
5539	0.0	0.0
28907	115.0	380.0
286133	1653.0	665.0
28908	1525.0	43647.0
28905	4.0	28.0
100131418	0.0	0.0
5550	2207.0	2637.0
28906	59.0	91.0
286135	0.0	2.0
5551	224.0	3090.0
5552	2485.0	13327.0
100131415	0.0	0.0
5553	22.0	3.0
28909	0.0	4.0
5554	24.0	17.0
28900	16.0	113.0
28903	5.0	340.0
28904	60.0	535.0
28901	35.0	101.0
28902	144.0	2026.0
51250	582.0	692.0
51252	50.0	10.0
51251	1483.0	2131.0
89849	1257.0	1147.0
89848	1333.0	1131.0
51253	2553.0	3611.0
89846	1308.0	4588.0
51256	593.0	640.0
89845	1240.0	1425.0
51255	1786.0	3412.0
51258	2448.0	4152.0
5544	4.0	3.0
51257	1178.0	1953.0
5545	2.0	0.0
5546	2934.0	5143.0
5547	5356.0	8681.0
51259	901.0	852.0
90826	1087.0	744.0
5549	3291.0	2687.0
286140	41.0	48.0
90827	1.0	0.0
286144	2096.0	2556.0
5562	6049.0	3592.0
286148	3097.0	1476.0
5563	1080.0	319.0
90861	6553.0	8443.0
5564	2096.0	2326.0
90864	98.0	96.0
5565	1824.0	942.0
51260	1010.0	1462.0
51263	2028.0	1967.0
100287296	0.0	0.0
51265	49.0	37.0
51264	1133.0	1717.0
51267	362.0	237.0
51266	1.0	5.0
5555	0.0	2.0
51268	78.0	91.0
89876	1391.0	576.0
5557	408.0	563.0
5558	594.0	714.0
89874	73.0	50.0
90859	13.0	21.0
89872	0.0	0.0
286151	39.0	44.0
89870	4.0	0.0
5570	1322.0	3336.0
5571	2833.0	3959.0
5573	16958.0	15957.0
90850	1472.0	1745.0
5574	3.0	0.0
90853	34.0	89.0
5575	1784.0	1148.0
5576	4612.0	4424.0
51270	63.0	16.0
100192378	32.0	17.0
51272	4251.0	4891.0
51271	3918.0	3735.0
51274	3410.0	3169.0
100287284	6.0	5.0
51276	386.0	301.0
89869	77.0	2.0
51275	908.0	698.0
51278	1841.0	2057.0
51277	838.0	389.0
5566	4583.0	5876.0
89866	16.0	7.0
51279	4353.0	4040.0
5567	2423.0	6042.0
90843	2465.0	2778.0
5568	3.0	1.0
5569	622.0	482.0
89891	1970.0	3148.0
5580	2495.0	4621.0
89890	1485.0	958.0
5581	1314.0	855.0
5582	7.0	5.0
5583	2821.0	5094.0
5584	3160.0	2169.0
5585	3888.0	8263.0
5586	5386.0	3186.0
5587	767.0	299.0
100287279	0.0	0.0
51281	1069.0	953.0
51280	8508.0	17752.0
51283	3287.0	3591.0
100287272	1.0	3.0
51282	1396.0	1979.0
51285	725.0	492.0
51284	367.0	1088.0
51287	1234.0	2020.0
119722	1.0	1.0
51286	6.0	12.0
51289	0.0	4.0
100287270	0.0	0.0
5577	4921.0	2270.0
5578	1030.0	1034.0
5579	249.0	6819.0
89894	810.0	751.0
5591	10718.0	11181.0
5592	745.0	287.0
90871	1831.0	1800.0
5593	80.0	17.0
5594	8678.0	9097.0
347598	0.0	0.0
5595	3770.0	4302.0
5596	209.0	114.0
5597	2955.0	2497.0
90874	557.0	483.0
5598	1066.0	1018.0
51290	2187.0	3162.0
51292	4097.0	5123.0
5590	1032.0	1081.0
51291	754.0	3568.0
100287266	0.0	0.0
51294	632.0	456.0
100287261	0.0	0.0
51293	1038.0	1199.0
51296	553.0	4074.0
51295	1554.0	1451.0
51298	23.0	1.0
51297	2.0	0.0
51299	1168.0	594.0
119710	457.0	385.0
5588	237.0	1020.0
5589	12452.0	14333.0
90865	2807.0	2487.0
89887	407.0	437.0
89886	18.0	28.0
89885	4.0	8.0
89884	139.0	71.0
89883	3.0	0.0
89882	0.0	0.0
286101	2053.0	1571.0
286102	0.0	0.0
286103	17.0	12.0
347584	0.0	0.0
5599	3122.0	1547.0
347687	1.0	0.0
347686	0.0	0.0
132612	3.0	1.0
28855	0.0	0.0
28854	0.0	7.0
28859	0.0	1.0
28850	1.0	88.0
53822	12.0	92.0
53820	31.0	43.0
53826	1282.0	902.0
53827	2626.0	8646.0
345016	0.0	0.0
347673	0.0	0.0
53828	0.0	0.0
53829	324.0	1308.0
347675	0.0	0.0
28866	5.0	18.0
100507173	53.0	28.0
26205	1454.0	1424.0
132625	0.0	1.0
28864	2.0	9.0
100507171	215.0	144.0
28865	20.0	233.0
26207	1297.0	1869.0
100507178	76.0	30.0
26206	113.0	70.0
28869	3.0	9.0
100131493	0.0	0.0
28862	50.0	440.0
28863	4.0	49.0
28861	0.0	6.0
53833	30.0	29.0
53834	1416.0	1064.0
53831	19.0	87.0
53832	1753.0	394.0
53838	1152.0	1959.0
53836	273.0	9.0
144608	171.0	144.0
28833	3.0	7.0
28834	58.0	439.0
28831	0.0	7.0
100750245	0.0	0.0
28832	2.0	18.0
100750246	0.0	1.0
100750247	8.0	1.0
100131481	0.0	0.0
53840	59.0	54.0
53841	42.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	1.0
28847	7.0	53.0
102060282	17.0	20.0
28819	0.0	12.0
28817	306.0	4049.0
28818	7.0	84.0
100131469	0.0	0.0
28811	6.0	14.0
28812	18.0	73.0
28810	6.0	45.0
28815	1561.0	16329.0
28816	754.0	36545.0
28813	1228.0	10122.0
100507143	0.0	0.0
28814	57.0	181.0
51201	1754.0	1307.0
119687	0.0	0.0
51200	183.0	154.0
51203	200.0	1501.0
51202	128.0	55.0
51205	1165.0	770.0
51204	703.0	1090.0
51207	4.0	1.0
51206	40.0	15.0
119682	0.0	0.0
51209	320.0	79.0
51208	60.0	1.0
28828	0.0	2.0
100507135	48.0	10.0
28829	0.0	1.0
100131457	1.0	4.0
28822	702.0	10003.0
28823	448.0	3115.0
28820	981.0	9035.0
100131454	41.0	19.0
28821	18.0	78.0
28826	153.0	655.0
28827	0.0	0.0
100131451	4.0	2.0
28824	9.0	26.0
28825	1020.0	8359.0
119678	0.0	0.0
119679	1.0	0.0
89801	247.0	259.0
51214	10.0	8.0
51213	0.0	0.0
51218	1594.0	2990.0
286183	13.0	1.0
286184	0.0	0.0
286186	1.0	0.0
286187	22.0	7.0
286189	21.0	1.0
648532	1.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	8.0	2.0
89839	141.0	241.0
89838	0.0	0.0
89837	6.0	0.0
100507170	0.0	0.0
51222	3205.0	1295.0
51225	388.0	1636.0
286190	15.0	29.0
89832	32.0	10.0
51224	1.0	0.0
51227	984.0	824.0
51226	579.0	384.0
51228	2790.0	2770.0
347613	20.0	18.0
28808	0.0	0.0
28809	371.0	7041.0
28806	1.0	13.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	347.0	85.0
28800	0.0	1.0
28801	3.0	15.0
28804	116.0	1068.0
28805	0.0	0.0
28802	10.0	87.0
28803	158.0	698.0
51230	4247.0	4854.0
90809	1643.0	1767.0
51232	24098.0	5344.0
51231	1751.0	2356.0
51234	3048.0	3514.0
51233	26.0	16.0
89822	56.0	63.0
51236	807.0	1637.0
51237	492.0	6369.0
51239	354.0	427.0
90806	2386.0	2201.0
100507102	1.0	2.0
129049	486.0	303.0
154007	1424.0	862.0
26279	34.0	6391.0
203859	192.0	13.0
26272	803.0	829.0
26271	429.0	663.0
26273	3478.0	2615.0
26276	956.0	1041.0
26275	1886.0	1302.0
26278	2753.0	1179.0
26277	2886.0	4561.0
26270	452.0	1803.0
26285	1.0	0.0
26284	1988.0	2579.0
26287	16.0	19.0
26286	3083.0	3660.0
26289	7468.0	368.0
26281	8.0	4.0
26280	54.0	54.0
100507127	60.0	5.0
100507125	3.0	2.0
129025	1.0	0.0
26258	3585.0	3952.0
26257	39.0	15.0
26259	1524.0	1305.0
26251	3.0	17.0
168667	384.0	183.0
26254	2.0	3.0
26253	77.0	636.0
26256	414.0	492.0
144699	798.0	895.0
26255	1.0	0.0
100507114	21.0	6.0
100507113	91.0	18.0
100507118	18.0	4.0
100507117	8.0	13.0
26269	1480.0	1401.0
26268	3667.0	2972.0
201229	697.0	514.0
26261	56.0	37.0
119696	0.0	0.0
26260	3698.0	2127.0
26263	1503.0	1435.0
119694	0.0	0.0
26262	1173.0	3188.0
201232	191.0	280.0
119695	0.0	0.0
26267	251.0	440.0
26266	138.0	38.0
119692	0.0	0.0
130074	10020.0	6751.0
129080	418.0	438.0
28899	0.0	2.0
26235	2289.0	1330.0
26238	73.0	16.0
28897	0.0	1.0
28898	13.0	70.0
100750225	18.0	21.0
26239	0.0	0.0
28891	5.0	42.0
28892	11.0	69.0
26230	872.0	476.0
201243	3.0	0.0
28890	0.0	0.0
26232	1213.0	537.0
28895	0.0	5.0
26231	235.0	131.0
28896	8.0	97.0
26234	8481.0	8925.0
28893	4.0	92.0
26233	454.0	782.0
28894	0.0	1.0
144638	4.0	7.0
132660	1099.0	973.0
26247	10.0	2.0
26246	2.0	1.0
26249	642.0	407.0
26248	0.0	0.0
100510707	0.0	0.0
201255	744.0	1121.0
26240	829.0	776.0
201254	976.0	1774.0
26242	1.0	0.0
26245	0.0	1.0
252839	4377.0	6169.0
132671	1184.0	435.0
130013	30.0	3.0
28877	0.0	28.0
28878	51.0	1259.0
28875	17.0	748.0
28876	33.0	459.0
201259	2.0	2.0
28879	0.0	0.0
26219	1.0	0.0
492311	1174.0	683.0
168620	46.0	142.0
28870	21.0	40.0
201266	2441.0	5333.0
28873	0.0	1.0
28874	91.0	421.0
26212	3.0	18.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	379.0	298.0
26225	2972.0	3259.0
28888	1.0	4.0
26224	7015.0	4549.0
28889	0.0	0.0
26227	4403.0	1854.0
28886	0.0	1.0
26226	31.0	32.0
28887	0.0	0.0
26229	1324.0	1612.0
26228	28.0	429.0
28880	1.0	0.0
28881	1.0	17.0
28884	0.0	13.0
26220	93.0	50.0
28885	34.0	559.0
26223	1.0	0.0
28882	26.0	1275.0
28883	0.0	15.0
492307	1.0	0.0
492303	31.0	43.0
105369550	7.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	2.0
5607	1331.0	1322.0
5608	1933.0	804.0
5609	2661.0	2113.0
5600	610.0	682.0
5601	2598.0	3242.0
5602	694.0	327.0
5603	4496.0	5704.0
5604	1829.0	2845.0
5605	3712.0	5961.0
5606	2304.0	2723.0
5620	0.0	0.0
5618	10117.0	12470.0
5619	1.0	0.0
5610	5519.0	5682.0
5611	5980.0	7202.0
5612	2814.0	3233.0
5613	1936.0	2939.0
5616	0.0	1.0
5617	0.0	0.0
105370578	3.0	0.0
5630	39.0	9.0
5631	1305.0	3051.0
166379	602.0	419.0
166378	880.0	790.0
5629	492.0	85.0
100133941	37468.0	34884.0
5621	12561.0	5727.0
5623	189.0	180.0
5624	10.0	58.0
5625	382.0	2152.0
5626	7.0	0.0
5627	3448.0	1509.0
5628	2.0	1.0
5641	3756.0	8085.0
5634	2381.0	3214.0
5635	3400.0	2070.0
100133957	17.0	18.0
5636	1416.0	1785.0
5638	808.0	301.0
5639	669.0	611.0
5650	1270.0	33.0
5651	5.0	1.0
5652	6719.0	5960.0
5653	644.0	55.0
5644	5.0	3.0
5645	3.0	3.0
5646	13.0	3.0
5648	260.0	19.0
5649	1087.0	471.0
100131309	0.0	0.0
5660	62209.0	130923.0
5662	195.0	206.0
5663	5088.0	5027.0
5664	911.0	1994.0
3002	63.0	2264.0
347281	0.0	0.0
100131302	1.0	0.0
3001	122.0	2872.0
3000	81.0	37.0
51360	1943.0	1449.0
51362	1726.0	1908.0
51361	3168.0	1756.0
51364	156.0	981.0
100287191	3.0	1.0
51363	2794.0	3467.0
51366	13475.0	8366.0
89978	634.0	339.0
100287193	0.0	4.0
51365	32.0	1161.0
51368	2252.0	3029.0
5654	6678.0	11754.0
5655	1037.0	202.0
51367	668.0	1059.0
90956	1895.0	2678.0
5657	10.0	1.0
90957	1846.0	1770.0
89970	2669.0	2279.0
5670	2.0	0.0
5671	3.0	0.0
5672	178.0	9.0
347273	12.0	8.0
5673	5.0	0.0
90952	1453.0	1179.0
5675	2.0	0.0
347275	0.0	0.0
3013	7.0	24.0
3012	84.0	223.0
3010	0.0	3.0
51371	2126.0	5299.0
3009	1.0	6.0
100287183	0.0	0.0
3008	3.0	11.0
51373	539.0	547.0
3007	8.0	10.0
51372	2120.0	3705.0
51375	1343.0	1155.0
3006	757.0	1809.0
51374	4181.0	5309.0
3005	27186.0	17574.0
51377	1927.0	1982.0
3004	41.0	809.0
3003	78.0	4079.0
51379	1006.0	1964.0
51378	65.0	29.0
5669	3.0	0.0
5680	2.0	0.0
5681	2603.0	1741.0
5682	2241.0	3818.0
5683	584.0	819.0
5684	2453.0	4479.0
5685	3313.0	8422.0
347265	10.0	9.0
5686	2678.0	6964.0
3024	0.0	0.0
3021	46021.0	32261.0
