id	8a987f43-454e-4b94-a2ec-6079c58eb99b	0a3fb653-84e8-426a-999a-8dc8127dfd6d
3078	2.0	1.0
3077	843.0	122.0
100287128	1.0	3.0
3075	6589.0	1381.0
3074	5098.0	5292.0
3073	3175.0	1866.0
374918	6.0	43.0
3069	46712.0	41491.0
3082	573.0	186.0
3081	22.0	2.0
3080	0.0	0.0
53938	305.0	427.0
28976	3395.0	2193.0
28977	1254.0	2433.0
28974	2002.0	3223.0
100131388	6.0	1.0
3087	791.0	171.0
28978	512.0	1437.0
3084	133.0	96.0
3083	0.0	0.0
28972	2859.0	3388.0
53940	0.0	0.0
28973	3797.0	4736.0
28970	1703.0	653.0
28971	2460.0	1274.0
53944	925.0	1236.0
53942	2.0	4.0
53947	1081.0	948.0
3093	4256.0	3774.0
3092	6508.0	7642.0
3091	3964.0	2127.0
3090	1225.0	247.0
28987	1670.0	1859.0
28988	5783.0	6166.0
132989	249.0	189.0
100131378	12.0	1.0
3099	24566.0	17973.0
28985	1277.0	2170.0
3098	5148.0	13921.0
28986	1240.0	401.0
3097	3985.0	1607.0
100507299	8.0	13.0
3096	1668.0	618.0
100131374	0.0	0.0
28989	506.0	504.0
100507297	452.0	235.0
3094	5833.0	11203.0
337986	0.0	0.0
100131370	2.0	0.0
28983	18.0	125.0
28984	5999.0	604.0
28981	355.0	727.0
374819	145.0	137.0
26322	0.0	0.0
28982	172.0	1750.0
129303	707.0	716.0
100131369	7.0	1.0
28954	222.0	24.0
28955	321.0	245.0
28952	863.0	1807.0
100131366	3.0	75.0
65944	1.0	2.0
337979	0.0	0.0
28958	1705.0	3236.0
337978	0.0	0.0
28959	2792.0	835.0
337977	0.0	0.0
28956	1227.0	2548.0
337976	2.0	0.0
28957	526.0	586.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	1.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3617.0	1254.0
337980	0.0	0.0
51300	2634.0	2848.0
51302	170.0	31.0
89910	4637.0	4271.0
51301	212.0	158.0
51304	6998.0	1880.0
51303	299.0	773.0
51306	1926.0	2064.0
51305	3.0	1.0
51308	635.0	613.0
51307	2796.0	2703.0
51309	1827.0	1256.0
130340	11.0	131.0
100131358	1.0	5.0
28965	46.0	23.0
28966	384.0	914.0
26301	298.0	196.0
337969	0.0	0.0
28964	2975.0	3889.0
337968	0.0	0.0
28969	1648.0	5760.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	189.0	10.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	123.0	55.0
337973	1.0	0.0
337972	0.0	0.0
360200	17.0	33.0
337971	0.0	0.0
337970	0.0	0.0
28962	3905.0	815.0
51311	121.0	43.0
51310	523.0	889.0
28960	366.0	856.0
51313	11900.0	2627.0
51312	2062.0	425.0
51315	2528.0	2321.0
51314	14.0	11.0
51317	2173.0	3092.0
360205	0.0	6.0
51316	103.0	31.0
51319	1387.0	2093.0
360203	0.0	0.0
51318	2473.0	2777.0
374864	190.0	4.0
28938	21.0	79.0
100507267	5.0	0.0
28939	4.0	1.0
374860	9.0	198.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	1251.0	1317.0
100507266	57.0	79.0
28936	0.0	0.0
28937	17.0	42.0
28934	0.0	0.0
28935	21.0	38.0
337963	0.0	0.0
337960	0.0	0.0
51320	2116.0	1834.0
51322	8847.0	10292.0
53981	3027.0	4313.0
51321	4236.0	5822.0
51324	4934.0	3399.0
89932	1190.0	870.0
51326	50.0	79.0
51327	0.0	0.0
51329	42.0	32.0
28949	0.0	0.0
100507257	18.0	2.0
132946	4.0	41.0
100507251	0.0	0.0
28943	23.0	69.0
65975	20.0	3.0
28941	26.0	68.0
65977	1388.0	1113.0
28942	3.0	18.0
28947	0.0	0.0
132949	650.0	432.0
65979	1750.0	1729.0
28948	0.0	0.0
100507254	11.0	8.0
28946	0.0	1.0
89927	1522.0	1464.0
144920	7.0	0.0
51330	337.0	650.0
28940	0.0	7.0
51333	144.0	310.0
51332	71.0	23.0
51335	2325.0	1868.0
51334	70.0	23.0
51337	1801.0	2542.0
360227	8.0	3.0
51339	537.0	417.0
51338	1700.0	249.0
360226	0.0	0.0
28918	0.0	0.0
28919	2.0	3.0
374887	66.0	83.0
65981	1112.0	1003.0
28916	0.0	0.0
65980	1644.0	1589.0
28917	0.0	0.0
374882	1710.0	6665.0
65983	638.0	300.0
100131328	0.0	0.0
65982	1358.0	223.0
100131327	0.0	0.0
65985	3045.0	3109.0
65987	125.0	528.0
28910	0.0	0.0
65986	2635.0	3175.0
28911	0.0	0.0
65989	59.0	104.0
132954	0.0	0.0
65988	673.0	1258.0
100131320	16.0	110.0
28914	137.0	305.0
28915	1.0	3.0
28912	239.0	390.0
28913	48.0	143.0
51340	1709.0	4527.0
100287098	6.0	6.0
89958	23.0	635.0
51341	3283.0	3439.0
100287091	0.0	0.0
100507290	702.0	794.0
51343	1242.0	2360.0
89953	1236.0	1744.0
51348	64.0	24.0
51347	2145.0	3316.0
90933	1525.0	1477.0
100302090	0.0	0.0
65990	259.0	574.0
374875	157.0	136.0
28929	0.0	2.0
65992	2311.0	4925.0
28927	0.0	0.0
65991	4216.0	3195.0
28928	0.0	0.0
65993	1535.0	3808.0
374872	10.0	7.0
65996	989.0	1858.0
65998	1993.0	600.0
28921	0.0	0.0
65997	60.0	319.0
28922	0.0	0.0
65999	303.0	1701.0
28920	3.0	0.0
374879	179.0	148.0
28925	0.0	0.0
28926	1.0	1.0
374877	4.0	79.0
28923	8.0	21.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	5216.0	1426.0
100287087	1.0	6.0
51350	4.0	3.0
51352	1.0	5.0
100287083	0.0	0.0
89944	57.0	14.0
100287082	0.0	8.0
89941	1527.0	1884.0
130399	13616.0	113.0
166348	31.0	1.0
374897	25.0	171.0
100507217	1506.0	772.0
166336	3719.0	916.0
374899	190.0	559.0
203510	0.0	0.0
541611	0.0	2.0
154386	11.0	4.0
100507246	986.0	1674.0
100507249	0.0	0.0
100507240	3.0	6.0
101937451	0.0	0.0
100507244	24.0	2.0
100507242	7.0	0.0
100133991	48.0	164.0
100509894	5.0	14.0
203522	366.0	76.0
203523	541.0	481.0
130355	448.0	445.0
26353	4548.0	5191.0
26355	1789.0	3368.0
26354	2065.0	3863.0
53904	26.0	14.0
53905	110.0	128.0
130367	43.0	167.0
154313	1.0	6.0
203547	2408.0	1954.0
53918	1207.0	1060.0
53919	152.0	5.0
100507203	4.0	1.0
53916	401.0	829.0
53917	228.0	296.0
100507206	3.0	0.0
28998	934.0	1313.0
26335	3.0	0.0
28999	2419.0	72.0
28996	21754.0	9772.0
26339	0.0	0.0
26338	0.0	0.0
28990	451.0	702.0
28991	691.0	1169.0
203562	2.0	10.0
26330	0.0	1.0
28992	691.0	1125.0
26333	0.0	0.0
100169989	5.0	7.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	7.0	5.0
168975	1.0	0.0
26341	1.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	1.0	1.0
100289640	0.0	0.0
5706	2588.0	3538.0
5707	6233.0	6647.0
5708	12043.0	11242.0
5709	4870.0	5458.0
5700	1475.0	1309.0
5701	4256.0	3459.0
5702	4998.0	5500.0
5704	2305.0	4995.0
5705	5512.0	6494.0
100507401	7.0	7.0
100507404	0.0	0.0
100289635	668.0	616.0
5717	3689.0	5545.0
5718	2748.0	2704.0
5719	4555.0	3067.0
5710	6907.0	6079.0
5711	2020.0	1606.0
5713	3138.0	1901.0
5714	8190.0	10001.0
5715	900.0	822.0
5716	1983.0	3024.0
5730	5475.0	307.0
5728	11363.0	6830.0
5729	112.0	14.0
5720	5051.0	8719.0
5721	2081.0	5760.0
5723	488.0	392.0
105370683	0.0	2.0
5724	864.0	358.0
5725	7745.0	14562.0
5726	0.0	0.0
5727	1257.0	128.0
154288	0.0	0.0
100289619	0.0	0.0
5740	4846.0	606.0
5741	0.0	0.0
5739	165.0	96.0
5731	0.0	5.0
5732	383.0	375.0
5733	12934.0	1049.0
5734	2366.0	233.0
5736	0.0	1.0
5737	272.0	12.0
5738	2069.0	11435.0
102060414	0.0	2.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	844.0	528.0
5743	1054.0	187.0
5744	198.0	138.0
5745	1178.0	33.0
5746	871.0	15.0
5747	5412.0	5928.0
5760	4.0	8.0
5761	27.0	93.0
5763	7584.0	22991.0
3101	114.0	50.0
5753	19.0	821.0
5754	342.0	4550.0
5756	2995.0	3511.0
5757	21051.0	50238.0
5758	0.0	0.0
5759	51.0	32.0
5770	2189.0	6226.0
5771	952.0	1394.0
5774	1687.0	724.0
3112	16.0	37.0
3111	811.0	747.0
3110	1.0	33.0
3109	1462.0	1003.0
3108	3022.0	1605.0
3107	25344.0	20850.0
3106	36740.0	20459.0
3105	18969.0	10835.0
3104	561.0	509.0
5764	989.0	274.0
5767	55.0	2.0
5768	4755.0	17540.0
5769	2.0	8.0
648315	2.0	0.0
5780	1605.0	2023.0
5781	19857.0	8477.0
5782	4986.0	3838.0
5783	3614.0	2908.0
5784	8290.0	782.0
3123	15371.0	9033.0
3122	21219.0	16563.0
3121	0.0	0.0
3120	32.0	253.0
51481	0.0	0.0
51480	0.0	0.0
3119	4408.0	3854.0
3118	24.0	144.0
3117	2640.0	3094.0
3116	108.0	45.0
3115	7163.0	6081.0
3113	10805.0	8869.0
5775	2675.0	1724.0
5777	746.0	2171.0
5778	99.0	156.0
103164619	0.0	0.0
5790	0.0	0.0
5791	1876.0	1824.0
5792	53888.0	23714.0
5793	7734.0	2020.0
5794	53.0	151.0
5795	961.0	4517.0
5796	2305.0	4283.0
3134	1466.0	598.0
3133	54025.0	10089.0
3132	3.0	0.0
3131	4474.0	207.0
100287067	4.0	0.0
51490	891.0	834.0
100287063	0.0	0.0
51491	382.0	908.0
51493	4281.0	6164.0
3128	197.0	75.0
51496	1602.0	1715.0
3127	10090.0	5838.0
51495	3596.0	14508.0
445815	596.0	21.0
51497	2974.0	4891.0
5786	5031.0	7231.0
5787	10785.0	1543.0
51499	940.0	1352.0
5788	1198.0	975.0
5789	408.0	261.0
3145	775.0	653.0
3142	1031.0	217.0
3141	1568.0	4653.0
3140	1221.0	2092.0
100287055	0.0	0.0
3139	193.0	118.0
3138	62.0	30.0
3137	82.0	32.0
3136	618.0	436.0
3135	113.0	61.0
5797	12914.0	1383.0
5798	1.0	2295.0
5799	454.0	8108.0
347376	2.0	3.0
3156	1242.0	3501.0
3155	2309.0	887.0
100287045	1.0	2.0
3152	0.0	0.0
3151	5069.0	10332.0
3150	1909.0	7608.0
3149	417.0	14984.0
3148	2330.0	3182.0
3146	11020.0	6691.0
347365	4.0	783.0
648359	2.0	2.0
347363	2.0	0.0
3167	0.0	1.0
3166	2.0	0.0
100302119	0.0	0.0
3164	9052.0	1700.0
100302118	0.0	1.0
3163	1637.0	3140.0
100302117	0.0	0.0
3162	1731.0	1030.0
100302116	0.0	0.0
3161	12.0	289.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	1.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1001.0	4179.0
3158	23.0	47.0
3157	2018.0	2317.0
347359	1.0	0.0
3170	0.0	5.0
120939	4.0	43.0
3178	16189.0	37672.0
3177	351.0	1023.0
100287026	0.0	0.0
3176	7556.0	2299.0
100287029	0.0	1.0
3175	3.0	0.0
3174	15.0	197.0
3172	0.0	4.0
3171	3.0	0.0
100289682	0.0	0.0
3169	98.0	22311.0
120935	8.0	2.0
3181	23747.0	37499.0
347344	347.0	581.0
3189	6337.0	5381.0
3188	4579.0	6067.0
3187	10783.0	10298.0
100289678	562.0	630.0
3186	0.0	0.0
3185	7178.0	19854.0
100302139	0.0	0.0
3184	6975.0	7783.0
100302138	0.0	0.0
3183	11926.0	26048.0
100302137	0.0	0.0
100287013	1.0	1.0
3182	3665.0	8323.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	18060.0	30369.0
347333	0.0	0.0
3191	6531.0	8812.0
3190	24103.0	31810.0
3199	70.0	3.0
3198	80.0	20.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	0.0	0.0
100302128	0.0	0.0
3195	1.0	11.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	2.0
100302125	0.0	0.0
100289663	1.0	0.0
100302124	0.0	0.0
100302123	0.0	1.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	4.0	0.0
132851	2.0	8.0
100131268	1.0	0.0
374946	8.0	64.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	2.0	2.0
100302156	0.0	0.0
120863	17.0	53.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	3.0	4.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	2628.0	4842.0
51406	1516.0	3588.0
51409	923.0	949.0
132864	2665.0	3534.0
100302149	0.0	4.0
100302148	0.0	0.0
100302146	1.0	0.0
100131250	2.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	220.0	172.0
541578	588.0	855.0
374969	1025.0	463.0
100131244	0.0	2.0
100302179	1.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	9.0	2.0
51421	20092.0	2575.0
100302172	0.0	0.0
51422	2809.0	1015.0
51427	350.0	1285.0
51426	1763.0	1360.0
51429	6720.0	4709.0
51428	1714.0	2526.0
347411	0.0	0.0
541565	370.0	156.0
132884	368.0	86.0
100131236	0.0	0.0
100131234	1.0	5.0
100131230	2.0	6.0
374955	1.0	1.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2178.0	6354.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	1519.0	2859.0
100302160	0.0	0.0
51433	5412.0	7596.0
51435	1055.0	1053.0
51438	0.0	4.0
347402	0.0	6.0
51439	3833.0	4037.0
347404	28.0	11.0
374986	2139.0	1550.0
100507381	0.0	0.0
132817	0.0	0.0
374987	15.0	1.0
51441	3296.0	3522.0
100302197	0.0	0.0
51440	2.0	6.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	34.0	3.0
100302193	0.0	0.0
51444	920.0	1176.0
100302192	0.0	0.0
51447	2078.0	1802.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	34742.0	8981.0
144809	0.0	5.0
374973	3.0	0.0
100131213	104.0	24.0
100131211	676.0	761.0
374977	9.0	13.0
51450	191.0	287.0
100302186	0.0	0.0
51451	937.0	1917.0
100302185	0.0	0.0
51454	903.0	227.0
120892	1571.0	206.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	1775.0	1526.0
100302181	0.0	0.0
51458	83.0	422.0
100131208	0.0	41.0
100131207	0.0	0.0
100131205	59.0	26.0
100192204	1.0	1.0
51460	553.0	1003.0
117246	2679.0	2489.0
51463	79.0	136.0
117245	8194.0	103.0
144811	425.0	297.0
117248	6373.0	272.0
51465	3539.0	4121.0
117247	37.0	21.0
51466	2638.0	20849.0
144817	0.0	0.0
100507392	168.0	14.0
100507398	98.0	53.0
120872	0.0	1.0
51471	6.0	22.0
51474	14738.0	9579.0
51473	41.0	9.0
51475	1.0	0.0
51478	110.0	628.0
51477	766.0	707.0
51479	4927.0	5302.0
100507347	76.0	6.0
101927992	1.0	3.0
101927994	7.0	417.0
100507341	0.0	0.0
203611	0.0	0.0
129285	1637.0	1061.0
100507331	4.0	0.0
100507361	5.0	2.0
26499	18.0	192.0
100507362	0.0	0.0
117286	0.0	55.0
117285	3.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	1.0	0.0
117289	367.0	239.0
26495	0.0	0.0
26497	1.0	0.0
117283	22.0	2307.0
100507357	0.0	0.0
100507354	1.0	1.0
100507303	259.0	1733.0
100507300	19.0	28.0
26478	0.0	0.0
101927953	1.0	4.0
26479	0.0	8.0
101927957	0.0	17.0
26470	119.0	11468.0
26472	918.0	2310.0
26471	4980.0	3255.0
26473	0.0	0.0
26476	0.0	0.0
26475	1.0	0.0
100507308	8.0	0.0
100131291	0.0	0.0
100169834	0.0	2.0
100131281	0.0	0.0
101927980	21.0	1.0
154214	1455.0	196.0
154215	106.0	28.0
100507316	163.0	94.0
101927983	7.0	6.0
100131279	0.0	0.0
26469	2906.0	5145.0
26468	1386.0	153.0
100170841	145.0	172.0
129293	165.0	24.0
101927988	0.0	0.0
168850	1174.0	1874.0
5805	448.0	465.0
5806	321.0	17.0
5800	175.0	106.0
130271	1424.0	140.0
5801	53.0	7.0
100169851	0.0	0.0
5802	24546.0	3568.0
100169850	0.0	0.0
5803	79.0	149.0
100507501	37.0	260.0
100507500	14.0	0.0
100422059	0.0	1.0
102723742	0.0	0.0
168374	286.0	5335.0
5816	1.0	2581.0
5817	1145.0	1542.0
5818	1272.0	2421.0
101927917	0.0	0.0
5819	2619.0	10473.0
5810	871.0	2122.0
5813	4152.0	2551.0
100422055	3.0	0.0
5814	4411.0	5233.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	3.0	0.0
203228	1088.0	491.0
101927921	0.0	0.0
648283	0.0	1.0
5827	1043.0	558.0
5828	2397.0	2333.0
5829	6198.0	3866.0
5820	34.0	795.0
5822	135.0	195.0
5824	18677.0	5163.0
5825	3030.0	2036.0
5826	1847.0	874.0
100507526	12.0	11.0
100507524	19.0	13.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	21.0	28.0
445571	8.0	20.0
203238	191.0	243.0
445573	0.0	0.0
648294	6.0	0.0
203245	388.0	417.0
102466190	0.0	0.0
5830	4585.0	3625.0
102466198	0.0	0.0
5831	157.0	3916.0
102466197	0.0	0.0
5832	2241.0	7909.0
102466196	0.0	0.0
5833	3094.0	1225.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	11782.0	11007.0
102466194	0.0	0.0
102466193	0.0	0.0
5836	34345.0	10729.0
102466192	0.0	0.0
5837	2129.0	32.0
102466191	0.0	0.0
100289509	169.0	4.0
101927944	4.0	10.0
195977	4.0	0.0
5860	6473.0	3087.0
5861	8614.0	8934.0
5862	11226.0	6466.0
347088	8.0	2.0
3200	518.0	60.0
144363	1329.0	909.0
168330	0.0	0.0
144360	0.0	0.0
203259	1329.0	1102.0
203260	739.0	156.0
5858	72.0	4.0
5859	9717.0	9080.0
5870	7121.0	8177.0
5871	1164.0	1078.0
5872	3408.0	5258.0
5873	915.0	802.0
3211	0.0	3.0
3208	1.0	80.0
3207	108.0	20.0
3206	1360.0	78.0
3205	348.0	34.0
3204	238.0	23.0
3203	163.0	9.0
3202	975.0	48.0
3201	174.0	17.0
5863	2457.0	4112.0
132391	0.0	0.0
5864	142.0	551.0
5865	12.0	225.0
5866	1117.0	347.0
5867	2193.0	2348.0
5868	3563.0	2221.0
5869	10427.0	15152.0
3209	76.0	4.0
5880	442.0	1484.0
266812	406.0	57.0
5881	489.0	423.0
5883	325.0	485.0
5884	1363.0	2003.0
3222	17.0	34.0
3221	197.0	439.0
101805492	0.0	25.0
3219	20.0	59.0
3218	120.0	17.0
3217	971.0	493.0
3216	253.0	745.0
3215	126.0	573.0
203286	1123.0	164.0
3214	389.0	5178.0
3213	1085.0	10138.0
3212	662.0	7803.0
5874	186.0	3843.0
5875	985.0	1432.0
254827	736.0	942.0
5876	2567.0	2325.0
5877	456.0	1547.0
5878	4726.0	6045.0
5879	14041.0	14283.0
5890	177.0	243.0
5891	535.0	295.0
5892	638.0	1831.0
5893	317.0	389.0
5894	5235.0	3137.0
101805488	0.0	1.0
3233	85.0	1.0
3232	101.0	7.0
3231	32.0	8.0
347051	15.0	6.0
101927900	0.0	0.0
3229	3.0	156.0
3228	6.0	46.0
3227	8.0	44.0
3226	109.0	381.0
3225	418.0	937.0
3224	633.0	880.0
3223	756.0	762.0
5885	10071.0	20103.0
5886	6258.0	5238.0
5887	15866.0	9026.0
5888	32.0	288.0
5889	605.0	1666.0
3242	45.0	8.0
3241	1535.0	1223.0
3240	156.0	103.0
3239	25.0	15.0
3238	1.0	0.0
254887	110.0	211.0
3237	7.0	0.0
3236	50.0	20.0
3235	551.0	154.0
3234	1398.0	136.0
5896	116.0	39.0
5897	0.0	0.0
5898	4597.0	3981.0
5899	4144.0	1985.0
26609	2.0	0.0
26608	1555.0	4723.0
3255	0.0	0.0
3254	0.0	0.0
3251	436.0	3242.0
3250	5.0	0.0
3249	56.0	4311.0
3248	100.0	48.0
347028	0.0	0.0
648217	11.0	7.0
3266	1.0	3.0
3265	1064.0	558.0
100302219	1.0	0.0
100302218	2.0	0.0
3263	28.0	241.0
100302217	0.0	1.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	0.0	0.0
254863	1899.0	1422.0
100302211	0.0	0.0
100302210	0.0	0.0
3257	2843.0	2801.0
100302209	0.0	0.0
3276	2025.0	5333.0
100302208	0.0	0.0
3275	4058.0	2819.0
3274	123.0	243.0
3273	2.0	0.0
100302205	0.0	0.0
100302204	1.0	0.0
100302203	0.0	0.0
3270	312.0	38.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	0.0	1.0
100289581	0.0	0.0
3269	597.0	214.0
3268	807.0	467.0
3267	5803.0	2632.0
254879	0.0	0.0
3280	1378.0	4246.0
349667	48.0	117.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	1.0	0.0
3283	5.0	0.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	14.0	2.0
100302235	0.0	0.0
3281	2509.0	4975.0
100302234	0.0	0.0
100302233	0.0	0.0
100302232	0.0	0.0
3291	50.0	1137.0
3290	1437.0	94.0
3299	336.0	107.0
3298	716.0	558.0
3297	3897.0	3575.0
100302229	0.0	0.0
100302228	0.0	0.0
3295	9256.0	5998.0
102723775	18.0	61.0
3294	79.0	2.0
100302226	0.0	0.0
3293	7.0	7.0
100302225	0.0	0.0
3292	417.0	133.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	0.0	0.0
100302222	0.0	0.0
100302220	0.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	1.0	0.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	1.0	0.0
349633	0.0	1.0
648262	0.0	0.0
100289545	4.0	1.0
100302246	0.0	0.0
100302243	0.0	0.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	0.0
100131143	0.0	0.0
100302279	0.0	0.0
100302278	0.0	0.0
100302277	0.0	0.0
100302276	0.0	0.0
103504741	0.0	0.0
100302275	0.0	0.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	11.0	3.0
51520	5796.0	11263.0
51522	5709.0	4501.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	1616.0	1001.0
51523	3090.0	7452.0
100169768	0.0	0.0
51526	1391.0	2275.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	1739.0	2487.0
100169765	0.0	0.0
51527	906.0	1093.0
100169764	0.0	0.0
541468	80.0	44.0
51529	1874.0	2138.0
541465	0.0	0.0
541466	0.0	0.0
100131138	0.0	0.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	3.0	1.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	652.0	444.0
51530	1020.0	789.0
51533	410.0	181.0
541471	430.0	1345.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	1696.0	2337.0
100169758	0.0	0.0
51534	1804.0	1460.0
100169757	0.0	0.0
146909	13.0	378.0
100169752	0.0	0.0
51537	46.0	170.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	1376.0	1754.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	1.0	0.0
103504727	0.0	0.0
26534	0.0	0.0
103504726	0.0	0.0
26537	0.0	0.0
26539	0.0	0.0
26538	0.0	0.0
51540	67.0	148.0
51542	2161.0	1945.0
26531	0.0	0.0
26530	0.0	0.0
51545	564.0	1263.0
51548	266.0	506.0
51547	468.0	799.0
100131118	1.0	0.0
103504739	0.0	0.0
100131117	0.0	2.0
103504736	0.0	0.0
103504735	0.0	0.0
100170765	31.0	0.0
103504738	0.0	0.0
103504737	0.0	0.0
26548	20.0	3.0
103504732	0.0	0.0
103504731	0.0	0.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	1.0	0.0
100302287	0.0	0.0
100302286	0.0	0.0
146923	1444.0	2687.0
26540	0.0	0.0
51550	1157.0	1732.0
100302284	0.0	0.0
100302283	0.0	0.0
51552	6955.0	4728.0
26541	0.0	0.0
51555	52.0	1377.0
100302281	0.0	0.0
51554	329.0	62.0
100302280	0.0	0.0
51557	1.0	1.0
51559	1028.0	827.0
26519	803.0	1310.0
26511	420.0	387.0
100131103	0.0	0.0
26512	1666.0	1933.0
26515	1720.0	1363.0
26514	0.0	1.0
26517	1282.0	2395.0
51560	1578.0	213.0
51562	863.0	851.0
51561	13.0	26.0
51564	4268.0	3484.0
122961	660.0	881.0
51566	4776.0	4369.0
386608	0.0	0.0
386607	4.0	4.0
51567	2062.0	2135.0
51569	3466.0	3160.0
494470	329.0	952.0
26521	1099.0	588.0
26524	3422.0	915.0
26523	2554.0	2160.0
374618	95.0	132.0
100507490	0.0	0.0
26526	0.0	1.0
26525	5.0	20.0
26528	3498.0	3654.0
100507495	379.0	132.0
51571	4128.0	2419.0
122953	2552.0	690.0
51573	6274.0	4759.0
51575	959.0	1226.0
26520	1144.0	2253.0
122950	0.0	1.0
51574	1827.0	1196.0
106633807	0.0	0.0
51582	10369.0	14615.0
106633815	0.0	0.0
122942	3.0	0.0
51586	4042.0	3319.0
51585	3215.0	4170.0
51588	915.0	1491.0
122945	16.0	38.0
386627	15.0	40.0
26508	1000.0	633.0
26507	30.0	658.0
102466205	0.0	0.0
102466204	1.0	0.0
26509	8783.0	21577.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	1944.0	1243.0
26504	497.0	951.0
26503	1760.0	682.0
651815	2.0	0.0
26505	1146.0	833.0
360003	0.0	0.0
386610	0.0	0.0
51593	2555.0	4596.0
360001	0.0	0.0
51592	2608.0	4662.0
360002	0.0	0.0
51594	4764.0	4712.0
106633802	0.0	0.0
51596	2906.0	7787.0
51599	671.0	4104.0
386618	2.0	0.0
360009	0.0	0.0
360008	0.0	0.0
386617	31.0	0.0
374666	182.0	181.0
132332	0.0	5.0
134997	23.0	28.0
100507466	21.0	2.0
101927873	7.0	2.0
100507463	271.0	171.0
100507462	15.0	47.0
360014	0.0	0.0
360015	0.0	0.0
360018	0.0	0.0
360019	0.0	9.0
360016	0.0	0.0
360017	0.0	0.0
374655	350.0	549.0
102466227	0.0	0.0
374654	275.0	267.0
102466225	0.0	0.0
102466223	0.0	0.0
100507459	131.0	120.0
102466222	0.0	0.0
374650	41.0	14.0
100507458	163.0	195.0
374659	523.0	562.0
101927889	0.0	0.0
360023	1534.0	2112.0
144321	102.0	84.0
360024	1.0	0.0
360021	0.0	0.0
360020	0.0	0.0
119358	2.0	0.0
360028	0.0	0.0
100507489	7.0	3.0
158983	0.0	2.0
101927891	5.0	1.0
360030	0.0	0.0
374677	25.0	22.0
102466247	0.0	0.0
101447996	0.0	0.0
100507470	0.0	1.0
100507475	37.0	2.0
386654	0.0	0.0
100131193	43.0	103.0
122970	908.0	794.0
