id	6a12fc1f-9ef6-48fb-8706-f7d82b86407b	73a8acb0-feba-4c0d-b67a-a1f26d046b0b
51009	4493.0	3737.0
7957	749.0	496.0
51008	1266.0	1390.0
158297	11.0	6.0
219537	19.0	26.0
5310	4376.0	3619.0
5311	3045.0	3310.0
101929387	11.0	11.0
388387	10.0	13.0
100419614	0.0	0.0
388381	1.0	1.0
51010	786.0	841.0
100420608	0.0	0.0
342933	3.0	2.0
51012	4321.0	3847.0
51011	4533.0	1914.0
51014	10828.0	7764.0
51013	1319.0	1375.0
51016	987.0	1006.0
7965	1200.0	795.0
51015	1081.0	1408.0
5303	1160.0	1905.0
51018	1597.0	1515.0
5304	0.0	0.0
5305	2289.0	2391.0
5306	8878.0	9131.0
5307	3.0	3.0
51019	1580.0	1458.0
342931	8.0	2.0
5308	2.0	2.0
101929390	0.0	0.0
5309	0.0	16.0
219527	34.0	45.0
101929397	1.0	0.0
7980	25.0	72.0
5320	48.0	150.0
7982	4035.0	3074.0
5321	337.0	307.0
5322	72.0	133.0
7984	2134.0	1823.0
219541	873.0	862.0
51021	3693.0	3019.0
51020	3258.0	4438.0
51023	832.0	768.0
51022	205.0	228.0
51025	302.0	385.0
342926	712.0	830.0
51024	7409.0	8649.0
7976	1078.0	1104.0
5313	1.0	2.0
51027	902.0	931.0
100420613	0.0	0.0
51026	2751.0	2329.0
5314	5.0	4.0
7975	1440.0	3109.0
100420612	7.0	5.0
5315	34267.0	42370.0
51029	3303.0	2987.0
7978	605.0	437.0
51028	4041.0	3210.0
5316	1754.0	1813.0
5317	333.0	150.0
5318	99.0	291.0
7979	2979.0	4120.0
219539	71.0	148.0
5319	0.0	0.0
219557	0.0	0.0
7991	249.0	2060.0
5330	963.0	713.0
7994	5047.0	4636.0
5331	1749.0	2421.0
5332	1340.0	2297.0
7993	1291.0	1077.0
5333	956.0	1657.0
5334	477.0	679.0
51030	3051.0	2720.0
51032	9.0	10.0
51031	4450.0	4067.0
342918	0.0	6.0
100420627	2.0	0.0
51035	5963.0	8633.0
5324	219.0	1325.0
5325	482.0	385.0
5326	1670.0	1556.0
5327	2948.0	6120.0
7988	1115.0	986.0
100420621	0.0	1.0
5328	975.0	8682.0
5329	263.0	1334.0
158248	39.0	13.0
5340	4.0	0.0
5341	1456.0	1115.0
5342	0.0	1.0
5343	19.0	16.0
101929335	27.0	118.0
5345	126.0	84.0
63027	1221.0	624.0
342909	151.0	194.0
342908	239.0	305.0
51043	4152.0	4581.0
51042	162.0	188.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	6609.0	7596.0
90634	782.0	1001.0
134285	988.0	399.0
5336	1908.0	2062.0
5337	696.0	788.0
90637	1009.0	813.0
100420633	1.0	0.0
5338	1558.0	1668.0
5339	11950.0	18106.0
90639	920.0	643.0
5350	696.0	1415.0
5351	5671.0	9365.0
5352	14882.0	14703.0
219578	560.0	152.0
100419650	3.0	5.0
134288	4.0	1.0
63035	1958.0	1921.0
5354	120.0	113.0
5355	2364.0	4395.0
63036	2.0	1.0
5356	3818.0	3479.0
90632	2873.0	1001.0
101929344	1.0	1.0
161882	260.0	488.0
51050	60.0	54.0
51052	0.0	0.0
643906	0.0	1.0
51054	109.0	188.0
643904	4.0	0.0
51053	672.0	530.0
643905	0.0	0.0
51056	5713.0	4800.0
51058	861.0	817.0
51057	397.0	311.0
643909	0.0	0.0
5346	95.0	56.0
90624	2005.0	1342.0
51059	11.0	3.0
5347	173.0	76.0
5348	81.0	100.0
5349	14.0	29.0
90625	22.0	13.0
90627	5825.0	3143.0
5360	1657.0	1894.0
5361	1732.0	2573.0
5362	4243.0	6011.0
101929351	70.0	70.0
5364	7808.0	10031.0
5365	62.0	182.0
5366	120.0	115.0
90665	0.0	0.0
5367	18.0	3.0
51061	8169.0	9125.0
51060	4130.0	4467.0
51063	1272.0	1930.0
51062	331.0	316.0
146279	6.0	9.0
51065	3539.0	5980.0
643915	1.0	0.0
51067	544.0	682.0
51066	144.0	319.0
51069	1670.0	1693.0
51068	2753.0	2444.0
5357	900.0	1013.0
5358	12580.0	17431.0
100420656	0.0	0.0
5359	1928.0	2134.0
643911	87.0	318.0
100420650	7.0	0.0
5371	4246.0	5994.0
100420660	2.0	2.0
5372	933.0	1011.0
5373	787.0	604.0
158257	3.0	16.0
732448	1.0	1.0
5375	17.0	2.0
5376	3987.0	4707.0
90655	0.0	0.0
5378	1159.0	777.0
219595	0.0	0.0
101929369	1.0	1.0
51070	2147.0	3022.0
51072	197.0	210.0
51071	2055.0	2346.0
5370	0.0	0.0
51074	1430.0	1325.0
51073	2226.0	2459.0
51076	1086.0	1202.0
51075	6031.0	5142.0
51078	2650.0	2423.0
51077	3871.0	3278.0
51079	2042.0	2403.0
5368	87.0	18.0
5369	0.0	0.0
100420665	1.0	3.0
171222	4.0	4.0
171221	1.0	1.0
90649	3093.0	4914.0
171220	554.0	526.0
5382	189.0	175.0
5383	41.0	72.0
100419560	5.0	0.0
28619	22.0	1.0
5387	191.0	192.0
28613	0.0	0.0
28614	50.0	8.0
220594	7.0	2.0
28611	23.0	12.0
28612	0.0	0.0
28617	10.0	3.0
5380	2.0	0.0
28616	33.0	6.0
28610	7.0	1.0
5379	483.0	436.0
100420558	1.0	0.0
100420557	3.0	3.0
100420555	1.0	2.0
100420552	1.0	0.0
5393	1213.0	1341.0
5394	3349.0	3156.0
5395	832.0	534.0
5396	4268.0	3092.0
101929302	92.0	75.0
28624	0.0	0.0
28625	0.0	1.0
28622	8.0	4.0
28623	0.0	0.0
28628	3.0	0.0
28629	5.0	9.0
28626	2.0	4.0
28627	2.0	2.0
28620	24.0	3.0
28621	1.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	1.0	0.0
28608	2.0	1.0
28609	16.0	3.0
100419595	2.0	7.0
28602	19.0	5.0
28603	3.0	2.0
101929328	1.0	4.0
28600	1.0	0.0
28601	14.0	3.0
28606	24.0	4.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	4864.0	12598.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	4301.0	4953.0
53616	1182.0	346.0
100420591	0.0	0.0
100420590	3.0	0.0
112802	1.0	0.0
256586	578.0	797.0
171177	34.0	93.0
171169	2.0	1.0
53632	3.0	5.0
53630	4.0	5.0
53635	8507.0	9569.0
53637	24.0	70.0
112840	1265.0	1156.0
26038	32.0	39.0
26037	4254.0	5417.0
653226	5.0	9.0
28699	0.0	0.0
26039	1218.0	1090.0
112849	669.0	508.0
112846	4.0	4.0
26030	3160.0	3180.0
28693	13.0	4.0
28694	0.0	0.0
26032	508.0	1047.0
28691	17.0	3.0
26031	2423.0	2644.0
28692	15.0	5.0
26034	12221.0	4469.0
28697	0.0	0.0
26033	100.0	73.0
28698	0.0	0.0
653232	279.0	251.0
100312803	0.0	1.0
26036	2838.0	2202.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1081.0	1390.0
28696	0.0	0.0
653234	11.0	7.0
643898	0.0	0.0
100312801	3.0	2.0
28690	25.0	9.0
26049	726.0	516.0
26048	1017.0	953.0
653214	862.0	1118.0
100312819	0.0	0.0
26040	2867.0	1929.0
26043	3557.0	3557.0
26045	62.0	22.0
653220	0.0	0.0
26047	72.0	56.0
100312817	0.0	0.0
26046	2849.0	1779.0
100312816	0.0	0.0
124817	39.0	49.0
148808	244.0	247.0
378925	9.0	17.0
28679	0.0	0.0
26015	1596.0	1312.0
653247	1.0	0.0
26018	4760.0	2529.0
28677	19.0	1.0
26017	4284.0	4078.0
28678	0.0	0.0
26019	3600.0	2864.0
124801	545.0	572.0
28671	32.0	10.0
28672	30.0	5.0
26010	4467.0	6424.0
28670	16.0	6.0
26012	3563.0	2971.0
28675	1.0	0.0
26011	2741.0	1315.0
28676	8.0	0.0
28673	19.0	14.0
148811	43.0	24.0
26013	611.0	510.0
28674	25.0	4.0
124808	1593.0	1592.0
148818	4.0	0.0
112812	158.0	191.0
26027	1048.0	493.0
653236	100.0	38.0
28688	14.0	1.0
28689	33.0	3.0
653238	43.0	34.0
112817	82.0	50.0
148823	4.0	8.0
28682	25.0	4.0
28683	22.0	6.0
148824	2.0	1.0
28680	32.0	16.0
653240	0.0	0.0
26020	14415.0	13406.0
28681	4.0	1.0
28686	0.0	0.0
26022	3375.0	7057.0
28684	30.0	8.0
26025	179.0	233.0
26024	390.0	306.0
28685	10.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	217.0	116.0
28657	12.0	4.0
653268	11.0	9.0
653269	0.0	1.0
28658	9.0	2.0
28655	6.0	2.0
28656	6.0	1.0
28659	5.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	16.0	2.0
28654	0.0	1.0
28651	0.0	0.0
28652	5.0	2.0
100312849	4.0	3.0
102157402	1376.0	1261.0
102157400	1.0	1.0
378938	20383.0	25948.0
641298	38.0	25.0
26005	2392.0	2392.0
28668	0.0	0.0
28669	5.0	0.0
26007	2869.0	2925.0
28666	11.0	4.0
653259	14.0	17.0
28667	10.0	7.0
26009	3457.0	2379.0
28660	6.0	1.0
124857	8.0	27.0
28661	5.0	2.0
26001	7702.0	8007.0
28664	25.0	19.0
26000	2958.0	3748.0
28665	1.0	7.0
26003	8565.0	8289.0
28662	23.0	17.0
26002	270.0	284.0
28663	10.0	5.0
100312850	30.0	28.0
340390	113.0	157.0
340393	1.0	1.0
28639	54.0	8.0
112869	1267.0	1217.0
28638	1537.0	502.0
100312829	2.0	4.0
100312826	46.0	155.0
124842	41.0	72.0
100312825	3.0	2.0
100312828	32.0	23.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	794.0	827.0
100312823	0.0	1.0
339390	9.0	9.0
339396	1.0	0.0
28646	11.0	4.0
378950	0.0	0.0
28647	6.0	1.0
339398	105.0	81.0
378951	0.0	0.0
28644	7.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1317.0	1400.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	8.0	13.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	14.0	21.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	1.0
100312835	3.0	1.0
100312830	33.0	54.0
646096	1.0	0.0
90799	2258.0	1691.0
100287345	0.0	0.0
87171	4.0	10.0
87178	1995.0	1768.0
100287327	0.0	0.0
100287325	3.0	2.0
100287314	12.0	27.0
26191	287.0	140.0
26190	5241.0	4643.0
100287302	0.0	0.0
26173	6054.0	6533.0
26175	770.0	657.0
154197	6.0	7.0
5411	6757.0	6688.0
5409	24.0	87.0
26184	1.0	0.0
26188	0.0	2.0
26189	0.0	0.0
5406	1.0	0.0
5407	3.0	3.0
5408	0.0	0.0
286002	35652.0	45716.0
5420	11594.0	20944.0
286006	83.0	72.0
100131546	0.0	1.0
646016	1.0	0.0
5422	992.0	866.0
51122	2205.0	2060.0
51121	857.0	870.0
51124	2694.0	3057.0
51123	3280.0	3448.0
5412	6152.0	5206.0
51126	4208.0	3510.0
51125	2499.0	2500.0
5413	1970.0	2223.0
5414	716.0	1422.0
51128	4782.0	4805.0
51127	138.0	91.0
51129	1577.0	8025.0
646024	3.0	1.0
646023	12.0	6.0
100131539	5.0	0.0
5430	15048.0	24397.0
5431	6441.0	5058.0
286016	24.0	16.0
5432	4601.0	4677.0
100131535	3.0	1.0
5433	1457.0	1648.0
105369729	0.0	0.0
51131	1917.0	1683.0
51130	164.0	304.0
51133	3781.0	2883.0
51132	3994.0	3935.0
51135	1986.0	1697.0
51134	872.0	950.0
5423	1146.0	770.0
90701	6209.0	5175.0
5424	1071.0	1248.0
51136	676.0	789.0
5425	4151.0	2894.0
51138	3292.0	2918.0
5426	868.0	861.0
646019	7.0	14.0
5427	94.0	90.0
5428	2613.0	2466.0
5429	964.0	983.0
100131528	0.0	0.0
5440	2873.0	2837.0
5441	4380.0	7519.0
5442	2110.0	2820.0
5443	54.0	61.0
5444	5.0	3.0
51142	10056.0	10735.0
51141	1979.0	1772.0
51144	5905.0	6014.0
51143	1803.0	2211.0
51146	1.0	2.0
89758	1.0	0.0
5434	7251.0	8564.0
51148	2708.0	2560.0
5435	21.0	17.0
51147	2439.0	2349.0
5436	2614.0	2290.0
90736	926.0	719.0
51149	1740.0	1744.0
5437	2307.0	2599.0
5438	1166.0	1715.0
5439	1622.0	2031.0
90737	1.0	0.0
5450	1172.0	261.0
5451	1856.0	1782.0
5452	708.0	214.0
5453	30.0	20.0
5454	1.0	2.0
646049	2.0	1.0
5455	2.0	0.0
51151	1.0	1.0
51150	8514.0	11500.0
51155	857.0	1051.0
51154	1896.0	1926.0
51157	1532.0	2174.0
51156	1.0	1.0
5445	2392.0	4594.0
5446	150.0	404.0
5447	27835.0	18707.0
5449	10.0	5.0
286042	207.0	166.0
347487	0.0	0.0
5460	20.0	43.0
5462	37.0	75.0
5463	961.0	965.0
5464	9882.0	11069.0
5465	2541.0	1580.0
51160	7494.0	7821.0
100287399	0.0	0.0
646052	0.0	0.0
51162	3657.0	7651.0
51161	1000.0	632.0
51164	4724.0	4246.0
51163	1082.0	791.0
51166	349.0	210.0
51168	114.0	86.0
51167	783.0	599.0
5456	2.0	0.0
89778	0.0	0.0
5457	2.0	0.0
89777	0.0	0.0
5458	0.0	1.0
5459	3.0	3.0
120824	0.0	0.0
5470	3.0	2.0
5471	779.0	491.0
347475	11.0	3.0
5473	20.0	8.0
5475	15.0	29.0
5476	4027.0	7336.0
100507097	2.0	1.0
100507096	1.0	0.0
51171	635.0	983.0
100287388	0.0	0.0
100507099	1.0	2.0
51170	1782.0	1688.0
100507098	197.0	332.0
51172	683.0	743.0
51175	930.0	1132.0
51174	930.0	802.0
51177	1509.0	2299.0
51176	685.0	962.0
51179	2.0	2.0
5467	7037.0	7046.0
5468	956.0	619.0
89766	8.0	2.0
5469	3150.0	2628.0
89765	484.0	539.0
347468	0.0	0.0
89761	1.0	2.0
5481	1634.0	1236.0
89792	995.0	1588.0
90780	5744.0	4961.0
89790	277.0	144.0
5483	19.0	19.0
646077	0.0	0.0
5485	2.0	1.0
5486	7.0	3.0
5487	1.0	1.0
5488	3.0	7.0
646070	0.0	0.0
51182	1405.0	1095.0
646074	0.0	2.0
5480	4248.0	4998.0
51181	2515.0	2911.0
51184	1418.0	1242.0
51186	6208.0	5513.0
51185	2886.0	2529.0
100287372	16.0	5.0
51188	752.0	797.0
51187	4903.0	5447.0
5478	13388.0	14173.0
5479	23133.0	23036.0
89797	11462.0	9527.0
89796	7549.0	5083.0
89795	172.0	185.0
89781	2714.0	2172.0
347454	27.0	34.0
5493	6894.0	12188.0
89780	1.0	1.0
5494	4152.0	3948.0
5495	3028.0	3078.0
5496	5859.0	7178.0
5498	913.0	853.0
5499	8857.0	9268.0
646080	113.0	69.0
100287369	2.0	1.0
51191	466.0	522.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	0.0
51193	2386.0	1895.0
100287366	0.0	0.0
646085	2.0	0.0
51192	304.0	405.0
5491	2.0	3.0
51195	155.0	327.0
51194	1658.0	1816.0
100287362	11.0	19.0
51196	981.0	3228.0
51199	2318.0	2099.0
51198	0.0	0.0
5489	0.0	0.0
89782	810.0	754.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	2.0	0.0
100507064	6.0	48.0
28735	0.0	0.0
28732	0.0	0.0
100507062	44.0	32.0
28733	1.0	0.0
28738	0.0	0.0
100507067	3.0	0.0
28739	0.0	0.0
28736	1.0	0.0
100507066	8.0	15.0
28737	1.0	0.0
28730	0.0	1.0
28731	0.0	1.0
144712	2.0	6.0
119764	0.0	0.0
119765	0.0	0.0
144715	45.0	24.0
286094	1.0	0.0
100859921	1.0	2.0
100859920	0.0	0.0
286097	440.0	468.0
144717	666.0	1262.0
100507059	1.0	1.0
100507058	0.0	0.0
28745	1.0	1.0
119749	0.0	0.0
28746	3.0	0.0
724102	38.0	35.0
28743	0.0	0.0
724101	0.0	0.0
28744	4.0	0.0
100507050	22.0	34.0
28749	2.0	0.0
100507057	78.0	139.0
100507056	1.0	1.0
100507055	30.0	11.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	2.0	0.0
347549	0.0	0.0
100859930	3880.0	2850.0
347541	0.0	0.0
347544	2.0	5.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	32.0	39.0
28713	0.0	0.0
28710	0.0	0.0
28711	1.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	1.0
28721	0.0	0.0
130106	78.0	48.0
28722	0.0	0.0
28727	1.0	1.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	3.0	17.0
100507027	2.0	2.0
286046	101.0	118.0
648630	154.0	57.0
117143	842.0	629.0
117145	1385.0	1436.0
117144	12.0	209.0
120787	1.0	0.0
492295	0.0	0.0
347517	59.0	88.0
347516	1.0	7.0
286053	840.0	932.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	1.0
100131568	3.0	2.0
100131565	0.0	1.0
100131564	1040.0	1069.0
100507040	1.0	1.0
132719	0.0	0.0
100507046	5.0	6.0
100507044	0.0	0.0
100507043	0.0	315.0
51100	6794.0	7665.0
51102	982.0	971.0
51101	1704.0	1332.0
51104	946.0	824.0
51103	1370.0	1423.0
51106	736.0	705.0
51105	9640.0	4635.0
51108	6305.0	7422.0
51107	13699.0	12359.0
286075	643.0	737.0
51109	7653.0	6422.0
286077	3841.0	5124.0
646000	3.0	1.0
132720	998.0	1380.0
132724	1.0	0.0
100131551	40.0	24.0
100131550	0.0	1.0
100507034	63.0	62.0
100507032	106.0	93.0
119774	0.0	0.0
119772	0.0	0.0
51111	5855.0	4581.0
51110	798.0	686.0
119775	0.0	0.0
51112	3825.0	3387.0
51115	5159.0	2865.0
51114	2417.0	2638.0
51117	4506.0	3982.0
51116	1848.0	1652.0
51119	7231.0	9996.0
51118	1517.0	1811.0
26151	2376.0	2197.0
26150	26.0	122.0
26153	578.0	961.0
26152	209.0	147.0
26155	4085.0	4754.0
26154	18.0	20.0
26157	627.0	533.0
26156	7511.0	7619.0
130162	305.0	267.0
100534611	3.0	3.0
100534612	4.0	2.0
26164	1808.0	1635.0
117178	1091.0	865.0
117177	1304.0	1457.0
26166	14.0	7.0
105379197	0.0	1.0
26165	0.0	0.0
26168	1399.0	1453.0
26167	514.0	231.0
26160	2083.0	1861.0
100507003	0.0	0.0
100507008	4.0	10.0
26137	201.0	169.0
26136	9777.0	9792.0
28798	0.0	0.0
28799	17.0	5.0
26138	0.0	0.0
28792	0.0	0.0
28793	620.0	153.0
28790	0.0	0.0
117166	38.0	38.0
26130	4187.0	3439.0
28791	80.0	67.0
26133	6049.0	6054.0
28796	845.0	976.0
28797	694.0	366.0
26135	15834.0	14792.0
28794	1.0	0.0
28795	0.0	0.0
26134	213.0	132.0
154150	0.0	0.0
129138	1886.0	1978.0
26148	268.0	280.0
26147	1052.0	1223.0
26149	251.0	122.0
117154	2.0	49.0
26140	1158.0	1097.0
553820	1.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	7.0	0.0
117155	314.0	260.0
117157	25.0	23.0
120793	0.0	0.0
26146	2411.0	2330.0
117159	0.0	0.0
26145	1669.0	2599.0
130195	0.0	0.0
154141	408.0	350.0
117151	0.0	0.0
26115	1155.0	1654.0
28778	254.0	143.0
28779	1.0	2.0
28776	91.0	177.0
28777	4.0	0.0
26119	3822.0	3113.0
26118	5426.0	7193.0
28770	2.0	1.0
28771	0.0	0.0
28774	118.0	19.0
28775	63.0	9.0
28772	5.0	10.0
26112	2242.0	3645.0
28773	14.0	13.0
130120	0.0	0.0
28789	0.0	0.0
26128	2376.0	2369.0
28787	0.0	0.0
26127	2624.0	3049.0
132789	1818.0	1241.0
28788	0.0	2.0
28781	54.0	117.0
201134	933.0	1560.0
28780	2.0	6.0
26122	2610.0	2767.0
28785	30.0	12.0
144766	0.0	0.0
26121	2934.0	3239.0
28786	8.0	3.0
28783	2.0	0.0
26123	8738.0	25215.0
28784	194.0	61.0
130132	373.0	528.0
28756	1.0	0.0
28757	0.0	0.0
28754	1.0	0.0
28755	2223.0	798.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	7.0	0.0
28753	4.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	3.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1481.0	1209.0
28769	0.0	0.0
28760	0.0	0.0
26100	5189.0	4618.0
28763	6.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	0.0
154089	1.0	0.0
100287238	0.0	0.0
201158	284.0	316.0
100287234	0.0	0.0
201164	190.0	187.0
201161	421.0	329.0
201163	2067.0	2442.0
154091	16.0	45.0
154092	9.0	11.0
276719	0.0	0.0
100287229	1.0	4.0
100287227	93.0	104.0
100287226	3.0	0.0
201176	1970.0	3942.0
100287216	31.0	103.0
100287215	1.0	3.0
201181	54.0	37.0
129099	79.0	41.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	81.0	134.0
130075	0.0	0.0
5510	3697.0	7945.0
166012	12.0	37.0
5509	592.0	623.0
5500	13253.0	17254.0
5501	6302.0	5077.0
5502	73.0	51.0
5504	4474.0	5726.0
5506	0.0	0.0
5507	179.0	269.0
154043	597.0	660.0
5520	3225.0	3784.0
5521	230.0	176.0
193629	6.0	3.0
5519	1730.0	1654.0
26298	297.0	125.0
26297	1747.0	4463.0
5511	2852.0	2712.0
5512	3.0	2.0
5514	7431.0	8203.0
5515	9289.0	9681.0
26290	21.0	16.0
5516	9825.0	10084.0
154075	97.0	55.0
26292	1881.0	1758.0
26291	1.0	0.0
5518	19183.0	20314.0
5530	3061.0	3189.0
5531	3449.0	5012.0
5532	3284.0	3283.0
5522	32.0	12.0
5523	1211.0	944.0
5524	9346.0	9474.0
5525	4212.0	4476.0
5526	1731.0	2069.0
5527	8404.0	8433.0
5528	2628.0	2392.0
154064	0.0	17.0
5529	4578.0	4162.0
286122	703.0	315.0
5540	4.0	4.0
5542	0.0	0.0
286128	613.0	606.0
51241	1563.0	1529.0
89858	10.0	21.0
89857	1048.0	527.0
51244	1431.0	1404.0
51247	4762.0	4542.0
5533	1600.0	1747.0
51246	8450.0	12516.0
5534	2507.0	2677.0
51249	1596.0	1594.0
5535	2.0	0.0
90835	71.0	112.0
89853	2077.0	1888.0
5536	3196.0	4554.0
51248	1833.0	2242.0
5537	6579.0	5736.0
5538	8109.0	10579.0
5539	87.0	18.0
28907	28.0	7.0
286133	2277.0	1345.0
28908	2337.0	13000.0
28905	5.0	0.0
100131418	0.0	0.0
5550	2143.0	2340.0
28906	6.0	9.0
286135	0.0	0.0
5551	454.0	279.0
5552	3930.0	5916.0
100131415	0.0	0.0
5553	2.0	4.0
28909	0.0	0.0
5554	20.0	12.0
28900	389.0	81.0
28903	14.0	1.0
28904	70.0	22.0
28901	80.0	10.0
28902	373.0	320.0
51250	1073.0	1069.0
51252	6.0	127.0
51251	1193.0	1620.0
89849	1226.0	1629.0
89848	1188.0	1530.0
51253	2379.0	2433.0
89846	886.0	436.0
51256	326.0	448.0
89845	1711.0	1607.0
51255	3562.0	4644.0
51258	4173.0	4914.0
5544	1.0	1.0
51257	3312.0	3216.0
5545	0.0	0.0
5546	3788.0	3566.0
5547	7658.0	8880.0
51259	1056.0	1197.0
90826	1604.0	1048.0
5549	3198.0	7714.0
286140	25.0	27.0
90827	0.0	0.0
286144	2230.0	2085.0
5562	4971.0	4607.0
286148	2530.0	2671.0
5563	998.0	833.0
90861	6150.0	4605.0
5564	2553.0	2752.0
90864	97.0	122.0
5565	1120.0	705.0
51260	1402.0	1801.0
51263	1493.0	1049.0
100287296	0.0	0.0
51265	88.0	61.0
51264	2057.0	2414.0
51267	274.0	348.0
51266	7.0	2.0
5555	2.0	10.0
51268	53.0	34.0
89876	848.0	712.0
5557	226.0	192.0
5558	453.0	385.0
89874	78.0	87.0
90859	9.0	12.0
89872	0.0	1.0
286151	23.0	5.0
89870	0.0	1.0
5570	128.0	95.0
5571	3585.0	3222.0
5573	32019.0	34711.0
90850	1405.0	1769.0
5574	1.0	0.0
90853	22.0	56.0
5575	933.0	1674.0
5576	4848.0	3589.0
51270	2.0	0.0
100192378	0.0	2.0
51272	5665.0	5177.0
51271	3553.0	4093.0
51274	5569.0	4913.0
100287284	20.0	13.0
51276	427.0	493.0
89869	0.0	2.0
51275	739.0	703.0
51278	1010.0	2553.0
51277	701.0	491.0
5566	5866.0	8021.0
89866	10.0	8.0
51279	1825.0	2242.0
5567	3413.0	2247.0
90843	4275.0	3918.0
5568	0.0	1.0
5569	3900.0	1042.0
89891	4944.0	5396.0
5580	6499.0	9106.0
89890	1410.0	973.0
5581	641.0	693.0
5582	1.0	6.0
5583	2814.0	4606.0
5584	4309.0	4024.0
5585	5226.0	7544.0
5586	4274.0	3290.0
5587	812.0	569.0
100287279	0.0	0.0
51281	882.0	775.0
51280	10036.0	4633.0
51283	3072.0	4065.0
100287272	1.0	4.0
51282	1215.0	3291.0
51285	372.0	876.0
51284	220.0	116.0
51287	2768.0	2729.0
119722	0.0	0.0
51286	9.0	44.0
51289	0.0	1.0
100287270	0.0	0.0
5577	362.0	248.0
5578	2451.0	974.0
5579	883.0	213.0
89894	730.0	520.0
5591	9638.0	6953.0
5592	1567.0	1674.0
90871	2628.0	2987.0
5593	82.0	7.0
5594	10603.0	11597.0
347598	0.0	0.0
5595	4379.0	5276.0
5596	2188.0	424.0
5597	3168.0	3716.0
90874	819.0	507.0
5598	1342.0	1642.0
51290	2317.0	2445.0
51292	5407.0	5632.0
5590	2667.0	2417.0
51291	1210.0	1119.0
100287266	0.0	1.0
51294	1292.0	4156.0
100287261	0.0	0.0
51293	2430.0	4782.0
51296	1014.0	1407.0
51295	2497.0	1773.0
51298	2.0	2.0
51297	0.0	2.0
51299	644.0	812.0
119710	2556.0	1109.0
5588	3138.0	1171.0
5589	16680.0	20210.0
90865	2024.0	1725.0
89887	263.0	537.0
89886	2.0	3.0
89885	20.0	64.0
89884	88.0	56.0
89883	0.0	0.0
89882	0.0	0.0
286101	1958.0	1204.0
286102	0.0	0.0
286103	15.0	16.0
347584	0.0	0.0
5599	2480.0	2347.0
347687	1.0	0.0
347686	0.0	0.0
132612	1.0	0.0
28855	0.0	1.0
28854	0.0	0.0
28859	0.0	0.0
28850	15.0	1.0
53822	13.0	18.0
53820	4.0	41.0
53826	3588.0	2590.0
53827	2389.0	11246.0
345016	0.0	0.0
347673	1.0	0.0
53828	3.0	0.0
53829	401.0	161.0
347675	0.0	0.0
28866	2.0	4.0
100507173	20.0	30.0
26205	2523.0	2103.0
132625	0.0	0.0
28864	0.0	0.0
100507171	229.0	196.0
28865	3.0	11.0
26207	1545.0	2014.0
100507178	35.0	37.0
26206	202.0	203.0
28869	0.0	0.0
100131493	0.0	0.0
28862	55.0	14.0
28863	2.0	1.0
28861	4.0	2.0
53833	38.0	34.0
53834	7139.0	10101.0
53831	29.0	52.0
53832	91.0	25.0
