id	15e2962d-44df-4c43-85d4-a58ca3299da2	702f5f23-47cb-49bd-ac6c-eb9eca14f028
51063	1140.0	627.0
51062	507.0	192.0
146279	1.0	43.0
51065	4760.0	6793.0
643915	0.0	0.0
51067	894.0	757.0
51066	157.0	22.0
51069	2587.0	2470.0
51068	2837.0	1887.0
5357	1197.0	174.0
5358	12124.0	10509.0
100420656	0.0	0.0
5359	1811.0	1148.0
643911	47.0	1313.0
100420650	2.0	1.0
5371	8210.0	7005.0
100420660	1.0	7.0
5372	1501.0	1247.0
5373	712.0	337.0
158257	7.0	88.0
732448	0.0	0.0
5375	40.0	0.0
5376	6485.0	609.0
90655	0.0	0.0
5378	1061.0	1375.0
219595	1.0	2.0
101929369	0.0	26.0
51070	3410.0	4246.0
51072	149.0	304.0
51071	2672.0	1755.0
5370	1.0	1.0
51074	2031.0	969.0
51073	3369.0	1615.0
51076	1107.0	832.0
51075	6380.0	4136.0
51078	4178.0	2714.0
51077	4356.0	1467.0
51079	2221.0	4182.0
5368	3.0	238.0
5369	0.0	0.0
100420665	0.0	5.0
171222	12.0	17.0
171221	1.0	0.0
90649	3595.0	3169.0
171220	778.0	399.0
5382	340.0	161.0
5383	106.0	44.0
100419560	4.0	1.0
28619	3.0	0.0
5387	193.0	445.0
28613	0.0	0.0
28614	3.0	3.0
220594	0.0	0.0
28611	4.0	4.0
28612	0.0	0.0
28617	2.0	0.0
5380	0.0	0.0
28616	1.0	0.0
28610	2.0	0.0
5379	542.0	409.0
100420558	0.0	0.0
100420557	3.0	4.0
100420555	0.0	1.0
100420552	1.0	3.0
5393	1384.0	1633.0
5394	4333.0	3503.0
5395	1253.0	596.0
5396	5141.0	495.0
101929302	109.0	61.0
28624	0.0	0.0
28625	1.0	1.0
28622	0.0	2.0
28623	0.0	0.0
28628	3.0	2.0
28629	0.0	2.0
28626	1.0	1.0
28627	1.0	1.0
28620	1.0	4.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	1.0	1.0
28608	0.0	0.0
28609	0.0	1.0
100419595	1.0	3.0
28602	0.0	1.0
28603	0.0	1.0
101929328	1.0	4.0
28600	2.0	0.0
28601	0.0	0.0
28606	0.0	0.0
101929329	0.0	12.0
100419599	0.0	0.0
256536	901.0	3441.0
100420589	0.0	0.0
100420588	3.0	1.0
53615	7208.0	7240.0
53616	1852.0	200.0
100420591	0.0	0.0
100420590	3.0	0.0
112802	4.0	0.0
256586	450.0	484.0
171177	121.0	159.0
171169	2.0	10.0
53632	6.0	0.0
53630	19.0	7.0
53635	12429.0	20243.0
53637	55.0	21.0
112840	1508.0	1527.0
26038	41.0	1318.0
26037	6227.0	9512.0
653226	9.0	0.0
28699	0.0	0.0
26039	1495.0	2133.0
112849	510.0	807.0
112846	5.0	6.0
26030	5837.0	1890.0
28693	0.0	0.0
28694	0.0	0.0
26032	568.0	614.0
28691	3.0	4.0
26031	3487.0	862.0
28692	1.0	1.0
26034	11815.0	227.0
28697	0.0	1.0
26033	83.0	148.0
28698	0.0	0.0
653232	145.0	213.0
100312803	0.0	0.0
26036	3649.0	3361.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1119.0	2651.0
28696	0.0	0.0
653234	16.0	39.0
643898	0.0	0.0
100312801	0.0	2.0
28690	3.0	0.0
26049	684.0	152.0
26048	1516.0	1210.0
653214	1261.0	870.0
100312819	0.0	0.0
26040	2275.0	458.0
26043	4050.0	3498.0
26045	41.0	8.0
653220	0.0	1.0
26047	59.0	28.0
100312817	0.0	0.0
26046	2370.0	2268.0
100312816	0.0	1.0
124817	52.0	93.0
148808	358.0	526.0
378925	9.0	1.0
28679	0.0	0.0
26015	3033.0	1067.0
653247	0.0	4.0
26018	11627.0	1398.0
28677	2.0	1.0
26017	5854.0	4163.0
28678	0.0	0.0
26019	4000.0	1690.0
124801	502.0	429.0
28671	2.0	0.0
28672	2.0	1.0
26010	6415.0	12857.0
28670	0.0	1.0
26012	3045.0	3412.0
28675	0.0	0.0
26011	6904.0	2517.0
28676	2.0	0.0
28673	2.0	2.0
148811	95.0	5.0
26013	785.0	1807.0
28674	3.0	0.0
124808	1728.0	1219.0
148818	25.0	1.0
112812	211.0	581.0
26027	2334.0	583.0
653236	51.0	233.0
28688	3.0	0.0
28689	5.0	4.0
653238	42.0	16.0
112817	198.0	101.0
148823	3.0	1.0
28682	1.0	0.0
28683	5.0	5.0
148824	3.0	0.0
28680	2.0	1.0
653240	0.0	0.0
26020	19638.0	10917.0
28681	0.0	0.0
28686	0.0	0.0
26022	4879.0	15434.0
28684	3.0	1.0
26025	410.0	32.0
26024	663.0	862.0
28685	7.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	197.0	827.0
28657	0.0	1.0
653268	16.0	42.0
653269	0.0	0.0
28658	1.0	0.0
28655	1.0	1.0
28656	0.0	0.0
28659	0.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	0.0
100312849	15.0	13.0
102157402	1585.0	1144.0
102157400	0.0	23.0
378938	25819.0	30956.0
641298	31.0	7.0
26005	3257.0	3214.0
28668	0.0	0.0
28669	1.0	1.0
26007	5358.0	3499.0
28666	1.0	2.0
653259	21.0	59.0
28667	2.0	2.0
26009	4785.0	3558.0
28660	2.0	0.0
124857	24.0	35.0
28661	1.0	2.0
26001	12252.0	8711.0
28664	9.0	5.0
26000	6333.0	5156.0
28665	2.0	0.0
26003	9065.0	4323.0
28662	14.0	1.0
26002	228.0	198.0
28663	0.0	0.0
100312850	56.0	7.0
340390	152.0	470.0
340393	2.0	10.0
28639	2.0	1.0
112869	2049.0	1903.0
28638	153.0	211.0
100312829	0.0	0.0
100312826	64.0	61.0
124842	49.0	675.0
100312825	5.0	4.0
100312828	67.0	13.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1786.0	2342.0
100312823	0.0	0.0
339390	4.0	3.0
339396	0.0	0.0
28646	1.0	0.0
378950	0.0	0.0
28647	0.0	0.0
339398	679.0	901.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1793.0	1060.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	3.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	1.0
653288	0.0	0.0
28640	2.0	0.0
28641	0.0	0.0
100312838	1.0	0.0
100312833	0.0	0.0
100312832	0.0	4.0
100312835	0.0	4.0
100312830	39.0	155.0
646096	0.0	0.0
90799	2952.0	5294.0
100287345	0.0	0.0
87171	2.0	12.0
87178	2029.0	1410.0
100287327	0.0	0.0
100287325	3.0	1.0
100287314	12.0	158.0
26191	34.0	63.0
26190	6512.0	2976.0
100287302	0.0	0.0
26173	13104.0	7475.0
26175	1061.0	441.0
154197	7.0	12.0
5411	7886.0	9716.0
5409	26.0	845.0
26184	1.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	2.0	0.0
286002	59918.0	7.0
5420	12354.0	6687.0
286006	103.0	193.0
100131546	2.0	4.0
646016	0.0	0.0
5422	1210.0	580.0
51122	2116.0	1016.0
51121	1051.0	947.0
51124	2203.0	2935.0
51123	4877.0	5148.0
5412	6402.0	5127.0
51126	4985.0	3441.0
51125	2874.0	1972.0
5413	2282.0	2783.0
5414	901.0	345.0
51128	5658.0	2343.0
51127	134.0	450.0
51129	2558.0	573.0
646024	5.0	13.0
646023	16.0	5.0
100131539	8.0	10.0
5430	28786.0	13887.0
5431	7098.0	3112.0
286016	71.0	5.0
5432	6858.0	4064.0
100131535	0.0	0.0
5433	2038.0	2161.0
105369729	0.0	0.0
51131	3185.0	2810.0
51130	184.0	815.0
51133	4392.0	2111.0
51132	4649.0	4594.0
51135	2150.0	1454.0
51134	963.0	1286.0
5423	900.0	918.0
90701	6168.0	1595.0
5424	1967.0	1626.0
51136	495.0	499.0
5425	5009.0	3116.0
51138	3250.0	941.0
5426	1210.0	2049.0
646019	30.0	25.0
5427	78.0	331.0
5428	3246.0	1486.0
5429	1639.0	733.0
100131528	0.0	0.0
5440	2853.0	1760.0
5441	7976.0	4054.0
5442	3795.0	4361.0
5443	193.0	11.0
5444	3.0	7.0
51142	14836.0	7716.0
51141	2654.0	2802.0
51144	7663.0	4717.0
51143	2082.0	1601.0
51146	5.0	6.0
89758	0.0	1.0
5434	12123.0	7693.0
51148	4496.0	7390.0
5435	21.0	50.0
51147	3771.0	3607.0
5436	3472.0	3233.0
90736	1321.0	1214.0
51149	2536.0	3566.0
5437	2848.0	4530.0
5438	1965.0	4390.0
5439	2611.0	4120.0
90737	0.0	0.0
5450	200.0	18.0
5451	2652.0	3363.0
5452	124.0	255.0
5453	2.0	25.0
5454	4.0	8.0
646049	2.0	2.0
5455	2.0	0.0
51151	1.0	42.0
51150	14794.0	16165.0
51155	953.0	2783.0
51154	2350.0	2954.0
51157	3060.0	4699.0
51156	2.0	33.0
5445	2553.0	5484.0
5446	317.0	33.0
5447	34425.0	9679.0
5449	8.0	15.0
286042	358.0	678.0
347487	0.0	0.0
5460	14.0	39.0
5462	88.0	128.0
5463	1545.0	1182.0
5464	10458.0	10178.0
5465	4126.0	1463.0
51160	11302.0	11334.0
100287399	0.0	0.0
646052	0.0	0.0
51162	3553.0	8711.0
51161	1777.0	1675.0
51164	6893.0	6109.0
51163	1553.0	676.0
51166	462.0	862.0
51168	262.0	727.0
51167	621.0	450.0
5456	4.0	0.0
89778	12.0	2.0
5457	3.0	3.0
89777	0.0	0.0
5458	0.0	3.0
5459	5.0	1.0
120824	0.0	0.0
5470	0.0	5.0
5471	697.0	709.0
347475	24.0	12.0
5473	24.0	16.0
5475	12.0	42.0
5476	6835.0	8593.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	2927.0	4671.0
100287388	0.0	0.0
100507099	3.0	12.0
51170	1817.0	1219.0
100507098	235.0	329.0
51172	1228.0	1562.0
51175	1041.0	1455.0
51174	1179.0	628.0
51177	748.0	6515.0
51176	135.0	4564.0
51179	2.0	2.0
5467	10714.0	4694.0
5468	1158.0	138.0
89766	8.0	4.0
5469	3643.0	1508.0
89765	1060.0	754.0
347468	0.0	0.0
89761	1.0	4.0
5481	2369.0	1158.0
89792	4610.0	1233.0
90780	10060.0	6744.0
89790	50.0	57.0
5483	10.0	7.0
646077	0.0	0.0
5485	1.0	0.0
5486	0.0	6.0
5487	0.0	0.0
5488	6.0	2.0
646070	0.0	0.0
51182	1467.0	1005.0
646074	1.0	0.0
5480	5418.0	2209.0
51181	4986.0	2115.0
51184	1480.0	516.0
51186	6579.0	2973.0
51185	3872.0	3561.0
100287372	0.0	0.0
51188	1095.0	2313.0
51187	6255.0	10167.0
5478	19401.0	14466.0
5479	21468.0	35553.0
89797	13800.0	21025.0
89796	4019.0	8200.0
89795	155.0	32.0
89781	4766.0	3930.0
347454	10.0	62.0
5493	14825.0	10505.0
89780	2.0	5.0
5494	4952.0	2744.0
5495	3999.0	1780.0
5496	8485.0	7187.0
5498	1289.0	2655.0
5499	12748.0	10591.0
646080	129.0	149.0
100287369	1.0	4.0
51191	814.0	314.0
646087	0.0	0.0
100287364	0.0	0.0
646086	5.0	2.0
51193	3273.0	1651.0
100287366	0.0	0.0
646085	0.0	1.0
51192	273.0	447.0
5491	2.0	5.0
51195	339.0	2678.0
51194	1537.0	690.0
100287362	18.0	93.0
51196	3729.0	862.0
51199	2279.0	1064.0
51198	1.0	6.0
5489	1.0	0.0
89782	1299.0	1276.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	3.0	14.0
28735	0.0	0.0
28732	0.0	0.0
100507062	51.0	24.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	4.0
28739	0.0	0.0
28736	0.0	0.0
100507066	20.0	7.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	7.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	38.0	41.0
286094	0.0	0.0
100859921	2.0	3.0
100859920	0.0	0.0
286097	299.0	1933.0
144717	1641.0	2012.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	1.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	27.0	166.0
28743	0.0	0.0
724101	1.0	0.0
28744	0.0	0.0
100507050	34.0	28.0
28749	0.0	0.0
100507057	152.0	1484.0
100507056	4.0	0.0
100507055	8.0	677.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	5722.0	2543.0
347541	0.0	0.0
347544	3.0	7.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	90.0	80.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	1.0	0.0
28721	0.0	0.0
130106	161.0	46.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	1.0	3.0
100507027	12.0	4.0
286046	230.0	264.0
648630	106.0	6.0
117143	930.0	667.0
117145	2110.0	2952.0
117144	4.0	577.0
120787	2.0	0.0
492295	0.0	1.0
347517	82.0	41.0
347516	1.0	4.0
286053	1220.0	945.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	2.0
120776	1.0	1.0
347509	0.0	0.0
286065	0.0	0.0
100131568	8.0	17.0
100131565	1.0	0.0
100131564	1027.0	2579.0
100507040	2.0	17.0
132719	0.0	0.0
100507046	5.0	6.0
100507044	0.0	0.0
100507043	1.0	0.0
51100	7787.0	4070.0
51102	1472.0	1549.0
51101	2090.0	2085.0
51104	1092.0	341.0
51103	1651.0	933.0
51106	917.0	830.0
51105	4859.0	2399.0
51108	9487.0	9371.0
51107	19075.0	14059.0
286075	1270.0	996.0
51109	9360.0	6339.0
286077	9897.0	15480.0
646000	0.0	0.0
132720	758.0	203.0
132724	0.0	0.0
100131551	33.0	253.0
100131550	1.0	4.0
100507034	56.0	81.0
100507032	155.0	245.0
119774	0.0	0.0
119772	0.0	0.0
51111	8648.0	4795.0
51110	759.0	453.0
119775	0.0	0.0
51112	6672.0	5734.0
51115	6222.0	2032.0
51114	3616.0	3526.0
51117	7526.0	8556.0
51116	3250.0	2202.0
51119	7869.0	4028.0
51118	1646.0	1972.0
26151	3063.0	4558.0
26150	130.0	101.0
26153	971.0	38.0
26152	313.0	484.0
26155	6720.0	6299.0
26154	13.0	50.0
26157	325.0	90.0
26156	11615.0	12581.0
130162	316.0	618.0
100534611	4.0	4.0
100534612	3.0	1.0
26164	2576.0	2302.0
117178	1198.0	1088.0
117177	1994.0	845.0
26166	17.0	49.0
105379197	0.0	2.0
26165	0.0	0.0
26168	1669.0	1412.0
26167	766.0	2770.0
26160	4051.0	3362.0
100507003	0.0	1.0
100507008	3.0	0.0
26137	255.0	116.0
26136	8842.0	9336.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	0.0	3.0
28790	0.0	0.0
117166	99.0	60.0
26130	5393.0	2549.0
28791	1.0	1.0
26133	8007.0	5697.0
28796	8.0	10.0
28797	5.0	20.0
26135	19766.0	11180.0
28794	0.0	0.0
28795	0.0	0.0
26134	112.0	31.0
154150	0.0	2.0
129138	3269.0	2916.0
26148	264.0	129.0
26147	1336.0	1331.0
26149	461.0	124.0
117154	6.0	4.0
26140	1236.0	9908.0
553820	3.0	2.0
117153	0.0	0.0
120796	0.0	0.0
117156	0.0	180.0
117155	341.0	1108.0
117157	15.0	15.0
120793	0.0	0.0
26146	3258.0	1507.0
117159	0.0	0.0
26145	5181.0	3701.0
130195	0.0	0.0
154141	505.0	558.0
117151	1.0	1.0
26115	1288.0	1256.0
28778	7.0	3.0
28779	4.0	3.0
28776	1.0	3.0
28777	0.0	0.0
26119	4851.0	1782.0
26118	5022.0	40967.0
28770	0.0	0.0
28771	0.0	0.0
28774	3.0	1.0
28775	2.0	9.0
28772	0.0	0.0
26112	1349.0	389.0
28773	0.0	6.0
130120	0.0	1.0
28789	0.0	0.0
26128	3258.0	1459.0
28787	0.0	0.0
26127	2280.0	1676.0
132789	1593.0	1215.0
28788	0.0	0.0
28781	0.0	1.0
201134	1230.0	734.0
28780	1.0	0.0
26122	3601.0	1971.0
28785	7.0	3.0
144766	0.0	0.0
26121	4486.0	4758.0
28786	0.0	0.0
28783	0.0	0.0
26123	6923.0	9681.0
28784	2.0	5.0
130132	324.0	89.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	260.0	200.0
100750326	3.0	2.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	13.0	1.0
28751	0.0	0.0
144776	0.0	3.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1930.0	1151.0
28769	0.0	0.0
28760	0.0	0.0
26100	9385.0	5792.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	313.0	655.0
100287234	0.0	0.0
201164	398.0	524.0
201161	761.0	1202.0
201163	4070.0	2636.0
154091	33.0	35.0
154092	2.0	1.0
276719	0.0	0.0
100287229	1.0	6.0
100287227	162.0	141.0
100287226	0.0	1.0
201176	2051.0	1213.0
100287216	22.0	15.0
100287215	1.0	1.0
201181	183.0	1547.0
129099	27.0	43.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	104.0	165.0
130075	0.0	11.0
5510	5045.0	4285.0
166012	17.0	22.0
5509	1049.0	340.0
5500	13312.0	9484.0
5501	8126.0	4548.0
5502	278.0	710.0
5504	3995.0	3371.0
5506	29.0	0.0
5507	421.0	109.0
154043	869.0	1427.0
5520	4364.0	2400.0
5521	276.0	756.0
193629	2.0	2.0
5519	2250.0	1176.0
26298	296.0	28.0
26297	2591.0	5029.0
5511	3508.0	2446.0
5512	2.0	6.0
5514	12521.0	7003.0
5515	11119.0	8002.0
26290	24.0	0.0
5516	11832.0	3650.0
154075	26.0	24.0
26292	1866.0	1028.0
26291	1.0	0.0
5518	27134.0	30612.0
5530	3511.0	2139.0
5531	5458.0	7585.0
5532	3566.0	3755.0
5522	22.0	221.0
5523	1387.0	549.0
5524	14894.0	13191.0
5525	7527.0	3172.0
5526	2306.0	1208.0
5527	10348.0	4782.0
5528	4531.0	1965.0
154064	3.0	9.0
5529	4211.0	2159.0
286122	663.0	589.0
5540	2.0	1.0
5542	0.0	1.0
286128	1451.0	1197.0
51241	2356.0	1338.0
89858	1.0	9.0
89857	118.0	89.0
51244	1952.0	2192.0
51247	4979.0	2181.0
5533	1697.0	532.0
51246	11474.0	31304.0
5534	3000.0	2864.0
51249	1918.0	3151.0
5535	2.0	0.0
90835	99.0	161.0
89853	3260.0	2381.0
5536	4515.0	3786.0
51248	2488.0	2563.0
5537	7216.0	2734.0
5538	8763.0	6461.0
5539	21.0	26.0
28907	6.0	0.0
286133	2509.0	104.0
28908	21.0	9.0
28905	0.0	0.0
100131418	0.0	0.0
5550	2376.0	1708.0
28906	0.0	0.0
286135	0.0	0.0
5551	227.0	59.0
5552	1381.0	560.0
100131415	0.0	0.0
5553	2.0	23.0
28909	0.0	0.0
5554	19.0	19.0
28900	0.0	3.0
28903	0.0	0.0
28904	1.0	0.0
28901	12.0	0.0
28902	0.0	0.0
51250	1649.0	1575.0
51252	8.0	615.0
51251	1458.0	1568.0
89849	1407.0	2873.0
89848	1434.0	4250.0
51253	3640.0	2083.0
89846	1025.0	218.0
51256	571.0	589.0
89845	1987.0	2592.0
51255	3730.0	7878.0
51258	5501.0	5179.0
5544	1.0	1.0
51257	4349.0	955.0
5545	1.0	0.0
5546	5711.0	4260.0
5547	7756.0	2215.0
51259	1360.0	1556.0
90826	2363.0	705.0
5549	5205.0	398.0
286140	63.0	28.0
90827	0.0	0.0
286144	2788.0	2558.0
5562	4572.0	3788.0
286148	2978.0	3469.0
5563	1553.0	1078.0
90861	6675.0	4656.0
5564	3925.0	2774.0
90864	174.0	142.0
5565	1452.0	1012.0
51260	1592.0	1482.0
51263	1863.0	1298.0
100287296	0.0	0.0
51265	119.0	190.0
51264	2798.0	2953.0
51267	220.0	58.0
51266	2.0	0.0
5555	7.0	21.0
51268	40.0	70.0
89876	2107.0	4231.0
5557	389.0	199.0
5558	618.0	369.0
89874	83.0	60.0
90859	1.0	8.0
89872	0.0	3.0
286151	18.0	34.0
89870	0.0	1.0
5570	73.0	144.0
5571	4245.0	2167.0
5573	24022.0	19669.0
90850	2540.0	1879.0
5574	1.0	3.0
90853	29.0	5036.0
5575	1514.0	4686.0
5576	5590.0	2118.0
51270	2.0	0.0
100192378	1.0	2.0
51272	9003.0	6167.0
51271	5250.0	2580.0
51274	7882.0	2474.0
100287284	3.0	66.0
51276	800.0	580.0
89869	1.0	0.0
51275	902.0	1160.0
51278	1561.0	3014.0
51277	808.0	362.0
5566	9688.0	8796.0
89866	19.0	16.0
51279	2836.0	5945.0
5567	3558.0	1211.0
90843	4386.0	3912.0
5568	0.0	0.0
5569	7468.0	889.0
89891	8654.0	8057.0
5580	10144.0	8282.0
89890	1820.0	2008.0
5581	947.0	168.0
5582	3.0	14.0
5583	3477.0	510.0
5584	5213.0	6227.0
5585	10734.0	9324.0
5586	4304.0	4211.0
5587	1397.0	236.0
100287279	0.0	0.0
51281	1019.0	1546.0
51280	14738.0	4724.0
51283	4326.0	5674.0
100287272	4.0	2.0
51282	4281.0	6740.0
51285	808.0	354.0
51284	63.0	24.0
51287	3785.0	3886.0
119722	1.0	2.0
51286	13.0	89.0
51289	0.0	0.0
100287270	0.0	0.0
5577	465.0	355.0
5578	2717.0	546.0
5579	117.0	1384.0
89894	904.0	806.0
5591	10907.0	2981.0
5592	2429.0	83.0
90871	4164.0	2603.0
5593	69.0	118.0
5594	13347.0	5976.0
347598	0.0	0.0
5595	7235.0	5015.0
5596	3197.0	55.0
5597	2992.0	2517.0
90874	872.0	301.0
5598	2230.0	2543.0
51290	2673.0	1773.0
51292	8804.0	6703.0
5590	2946.0	2193.0
51291	1677.0	1227.0
100287266	0.0	4.0
51294	1781.0	592.0
100287261	0.0	0.0
51293	3819.0	10605.0
51296	761.0	287.0
51295	3867.0	1386.0
51298	0.0	8.0
51297	410.0	5.0
51299	545.0	144.0
119710	3403.0	706.0
5588	5297.0	434.0
5589	33932.0	48229.0
90865	1237.0	243.0
89887	785.0	769.0
89886	0.0	7.0
89885	15.0	21.0
89884	149.0	117.0
89883	1.0	1.0
89882	0.0	0.0
286101	3101.0	924.0
286102	0.0	0.0
286103	27.0	124.0
347584	0.0	0.0
5599	3584.0	2513.0
347687	1.0	5.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	5.0	25.0
53820	14.0	22.0
53826	5528.0	3665.0
53827	1647.0	13330.0
345016	0.0	0.0
347673	0.0	0.0
53828	5.0	104.0
53829	72.0	45.0
347675	0.0	5.0
28866	0.0	0.0
100507173	22.0	106.0
26205	5252.0	2507.0
132625	0.0	38.0
28864	0.0	0.0
100507171	205.0	210.0
28865	0.0	0.0
26207	733.0	10648.0
100507178	47.0	79.0
26206	337.0	784.0
28869	0.0	0.0
100131493	0.0	0.0
28862	17.0	7.0
28863	0.0	0.0
28861	0.0	0.0
53833	28.0	53.0
53834	10925.0	17864.0
53831	10.0	50.0
53832	231.0	8.0
53838	2123.0	1677.0
53836	1.0	0.0
144608	194.0	63.0
28833	0.0	0.0
28834	0.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	10.0	15.0
100750247	12.0	27.0
100131481	1.0	0.0
53840	26.0	24.0
53841	18.0	10.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	1.0
28847	0.0	0.0
102060282	20.0	47.0
28819	0.0	0.0
28817	4.0	8.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	14.0	28.0
28816	17.0	2.0
28813	8.0	14.0
100507143	0.0	0.0
28814	0.0	0.0
51201	6939.0	4771.0
119687	0.0	0.0
51200	1.0	26.0
51203	98.0	510.0
51202	100.0	360.0
51205	2142.0	4216.0
51204	1475.0	856.0
51207	36.0	105.0
51206	42.0	134.0
119682	0.0	0.0
51209	217.0	74.0
51208	20.0	8.0
28828	0.0	0.0
100507135	40.0	161.0
28829	0.0	0.0
100131457	1.0	1.0
28822	8.0	5.0
28823	7.0	14.0
28820	28.0	50.0
100131454	85.0	115.0
28821	2.0	8.0
28826	0.0	0.0
28827	0.0	0.0
100131451	0.0	2.0
28824	0.0	0.0
28825	11.0	17.0
119678	0.0	0.0
119679	0.0	0.0
89801	1102.0	1258.0
51214	3.0	9.0
51213	0.0	0.0
51218	3194.0	1843.0
286183	0.0	199.0
286184	0.0	0.0
286186	0.0	1.0
286187	77.0	33.0
286189	5.0	1.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	19.0
89839	73.0	140.0
89838	3.0	1.0
89837	10.0	4.0
100507170	0.0	0.0
51222	7975.0	8581.0
51225	556.0	234.0
286190	17.0	42.0
89832	117.0	141.0
51224	5.0	0.0
51227	2267.0	1530.0
51226	2317.0	444.0
51228	5583.0	4773.0
347613	0.0	0.0
28808	0.0	0.0
28809	0.0	2.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	206.0	611.0
28800	0.0	0.0
28801	0.0	0.0
28804	2.0	1.0
28805	0.0	0.0
28802	1.0	1.0
28803	11.0	3.0
51230	3929.0	1523.0
90809	3333.0	2252.0
51232	9740.0	2123.0
51231	3202.0	1372.0
51234	5365.0	5630.0
51233	19.0	90.0
89822	166.0	86.0
51236	2430.0	2581.0
51237	7.0	20.0
51239	571.0	795.0
90806	2198.0	2585.0
100507102	6.0	3.0
129049	1509.0	1753.0
154007	1288.0	797.0
26279	9.0	12.0
203859	1315.0	101.0
26272	1213.0	930.0
26271	420.0	152.0
26273	3928.0	1873.0
26276	1539.0	1407.0
26275	3666.0	1563.0
26278	883.0	404.0
26277	4511.0	1480.0
26270	693.0	1073.0
26285	0.0	0.0
26284	3509.0	2460.0
26287	14.0	80.0
26286	7268.0	2024.0
26289	73.0	45.0
26281	15.0	113.0
26280	2.0	0.0
100507127	1.0	243.0
100507125	0.0	4.0
129025	2.0	0.0
26258	6351.0	3348.0
26257	287.0	300.0
26259	3368.0	877.0
26251	10.0	0.0
168667	57.0	94.0
26254	0.0	7.0
26253	143.0	20.0
26256	35.0	535.0
144699	2097.0	297.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	71.0	4.0
100507118	20.0	26.0
100507117	3.0	44.0
26269	2441.0	744.0
26268	6725.0	2445.0
201229	2318.0	1075.0
26261	49.0	153.0
119696	0.0	0.0
26260	4799.0	2535.0
26263	1849.0	2193.0
119694	0.0	0.0
26262	2371.0	1702.0
201232	1176.0	288.0
119695	0.0	0.0
26267	1336.0	513.0
26266	254.0	254.0
119692	1.0	0.0
130074	16415.0	6211.0
