id	40061da3-4d17-4319-a4a8-22b0fbad9fd9	c09b3169-05dc-4a2a-881a-05b4d2296d0a
28556	0.0	0.0
28557	73.0	17.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2058.0	1400.0
401665	0.0	0.0
641379	0.0	0.0
124925	9.0	3.0
401664	0.0	0.0
28569	29.0	8.0
401663	0.0	0.0
112939	3510.0	4944.0
401662	0.0	0.0
28567	211.0	70.0
401661	0.0	0.0
28568	122.0	42.0
112937	69.0	62.0
112936	3705.0	3226.0
449645	1.0	1.0
28561	2.0	0.0
124912	1.0	4.0
653361	913.0	241.0
28560	26.0	4.0
28565	0.0	0.0
653363	0.0	0.0
653364	4.0	7.0
28566	7.0	2.0
28563	29.0	3.0
28564	13.0	10.0
378828	0.0	0.0
378825	0.0	2.0
391804	1.0	1.0
124989	761.0	538.0
391803	0.0	1.0
340286	5.0	2.0
653390	90.0	32.0
339290	2910.0	1487.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	0.0
653381	1367.0	550.0
124975	13.0	331.0
124976	860.0	502.0
391819	0.0	0.0
124974	1.0	0.0
340277	519.0	302.0
340274	1.0	0.0
340273	2.0	4.0
339287	5515.0	4173.0
28514	442.0	450.0
28512	1054.0	577.0
28513	24.0	83.0
28518	21.0	7.0
28519	0.0	0.0
28516	6.0	0.0
28517	0.0	0.0
28510	2.0	0.0
28511	1892.0	1638.0
124961	891.0	635.0
340267	91.0	31.0
340260	0.0	0.0
112970	488.0	440.0
28525	0.0	0.0
28526	131.0	65.0
28523	0.0	0.0
378832	6.0	3.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	1.0	1.0
900	7686.0	9618.0
901	5596.0	6088.0
340252	3717.0	1626.0
902	2565.0	1721.0
904	4293.0	1930.0
905	3408.0	2544.0
908	9700.0	7827.0
909	89.0	229.0
340371	1711.0	1810.0
136895	743.0	290.0
51081	2902.0	1930.0
51083	1.0	5.0
51082	3735.0	2748.0
51085	348.0	458.0
51084	2891.0	2345.0
51087	93.0	6.0
51086	13.0	5.0
146212	16.0	1.0
51088	2948.0	1604.0
910	22.0	102.0
90678	1864.0	1144.0
911	527.0	307.0
912	335.0	117.0
913	191.0	274.0
914	1458.0	814.0
915	894.0	325.0
916	2404.0	972.0
917	681.0	275.0
919	921.0	308.0
90673	1278.0	648.0
51090	1084.0	778.0
51092	5097.0	3144.0
51091	1157.0	623.0
51094	6649.0	5788.0
51093	2888.0	1410.0
51096	3404.0	2284.0
51095	1361.0	985.0
146225	24.0	14.0
51098	3302.0	1823.0
340359	3.0	1.0
51097	4029.0	3120.0
146223	19331.0	8635.0
51099	1494.0	1119.0
920	4132.0	3693.0
146227	94.0	1224.0
921	1228.0	374.0
90668	167.0	24.0
922	20.0	4.0
923	1369.0	534.0
340351	258.0	198.0
924	740.0	426.0
643941	0.0	0.0
925	1170.0	906.0
926	233.0	156.0
927	8.0	1.0
928	24814.0	32143.0
100312775	11.0	3.0
929	2121.0	2175.0
158228	306.0	111.0
339366	31.0	329.0
26095	55.0	5.0
401825	0.0	0.0
26098	1645.0	704.0
340348	2031.0	355.0
26097	7542.0	3743.0
388324	405.0	226.0
26099	10193.0	7331.0
388325	1453.0	205.0
930	3185.0	95.0
148898	256.0	153.0
931	21309.0	106.0
388323	56.0	27.0
932	0.0	0.0
933	13600.0	810.0
643954	1.0	1.0
26090	9441.0	9787.0
134265	868.0	531.0
26092	11981.0	4837.0
936	0.0	0.0
26091	3997.0	2349.0
158234	1082.0	400.0
26094	1367.0	1093.0
643955	0.0	0.0
938	30.0	20.0
26093	2284.0	1516.0
939	1747.0	970.0
401827	0.0	0.0
90693	1367.0	390.0
158219	1886.0	6249.0
134266	856.0	559.0
643971	3.0	0.0
940	1013.0	191.0
941	230.0	88.0
124872	1428.0	66.0
942	1361.0	570.0
943	217.0	65.0
342994	7.0	6.0
944	408.0	140.0
643965	2.0	9.0
945	92.0	213.0
946	59.0	184.0
7903	1774.0	2352.0
947	4883.0	1915.0
158222	72.0	56.0
948	3816.0	183.0
949	2513.0	838.0
7905	30300.0	20059.0
136853	174.0	67.0
401895	0.0	0.0
339344	299.0	288.0
339345	0.0	0.0
653308	169.0	197.0
26074	128.0	15.0
7918	1354.0	1207.0
26073	5709.0	4596.0
7917	15270.0	14344.0
7919	6109.0	3642.0
950	20578.0	22906.0
951	7892.0	1005.0
952	1876.0	619.0
388344	197.0	233.0
953	4765.0	6563.0
954	26.0	92.0
643976	0.0	1.0
955	2814.0	3649.0
641311	11.0	4.0
956	592.0	1007.0
957	1144.0	1045.0
958	3332.0	2772.0
959	331.0	57.0
7913	19847.0	7132.0
7916	24193.0	15844.0
7915	3195.0	2575.0
26071	1983.0	1955.0
388341	510.0	925.0
26085	11.0	68.0
388339	15.0	20.0
26084	911.0	842.0
342979	168.0	324.0
960	22089.0	21007.0
26086	758.0	1417.0
342977	35.0	35.0
388335	1415.0	227.0
961	13950.0	12003.0
26088	4519.0	3771.0
962	3245.0	514.0
388336	243.0	71.0
963	9732.0	2380.0
388333	1.0	1.0
965	677.0	1270.0
966	24367.0	34145.0
7920	655.0	460.0
643987	0.0	0.0
967	31251.0	59450.0
7923	2141.0	1273.0
7922	13929.0	9519.0
968	28.0	61.0
969	1428.0	277.0
26080	0.0	0.0
643988	671.0	1104.0
26083	6.0	1.0
161835	60.0	19.0
134218	4448.0	3442.0
100312782	1.0	0.0
7941	2243.0	337.0
7940	441.0	570.0
26059	73.0	41.0
339324	2108.0	1550.0
339327	488.0	223.0
26052	328.0	242.0
26051	4538.0	456.0
339318	1246.0	591.0
340307	1.0	0.0
26054	10678.0	4900.0
970	60.0	173.0
971	1226.0	146.0
26053	1021.0	1664.0
972	164270.0	194047.0
26056	1932.0	2538.0
973	12870.0	4501.0
974	5466.0	363.0
26058	8266.0	5297.0
975	34038.0	23080.0
26057	10282.0	5961.0
653333	32.0	6.0
976	4463.0	4205.0
7932	1.0	1.0
100312789	0.0	0.0
977	8925.0	17998.0
100312788	0.0	0.0
978	45.0	181.0
643996	0.0	0.0
7936	4390.0	3363.0
100312785	0.0	0.0
26050	641.0	52.0
100312787	0.0	0.0
641339	343.0	182.0
161823	1437.0	451.0
100312792	0.0	0.0
100312794	13.0	4.0
100312790	0.0	0.0
148870	17.0	8.0
388364	0.0	0.0
388363	128.0	156.0
653316	44.0	17.0
653319	1042.0	584.0
148867	3353.0	3210.0
26063	313.0	393.0
122258	0.0	1.0
26062	0.0	0.0
102578074	3.0	1.0
26065	16862.0	8813.0
26064	3092.0	2509.0
983	1312.0	294.0
984	1993.0	1558.0
146206	1360.0	160.0
987	9841.0	8748.0
988	5280.0	3240.0
7942	3112.0	1679.0
989	14054.0	7437.0
26061	2382.0	1040.0
161829	1.0	0.0
100312798	11.0	0.0
26060	6953.0	3119.0
219525	0.0	0.0
5300	2106.0	1951.0
5301	0.0	2.0
339302	1.0	0.0
388394	0.0	1.0
990	500.0	361.0
991	1328.0	151.0
100419609	0.0	0.0
342945	333.0	344.0
993	432.0	152.0
994	3402.0	3508.0
51001	906.0	592.0
100419606	0.0	0.0
51000	2515.0	1458.0
995	75.0	14.0
996	10870.0	5728.0
51003	408.0	388.0
100419608	16.0	4.0
997	1941.0	3095.0
51002	1035.0	657.0
388389	2.0	2.0
998	17884.0	12701.0
51005	987.0	738.0
999	51790.0	48266.0
51004	711.0	499.0
158293	5366.0	3442.0
51006	3840.0	3834.0
7955	133.0	52.0
51009	4152.0	2079.0
7957	784.0	242.0
51008	1670.0	1305.0
158297	8.0	1.0
219537	19.0	23.0
5310	3753.0	2147.0
5311	3487.0	1758.0
101929387	10.0	5.0
388387	2.0	1.0
100419614	0.0	0.0
388381	0.0	0.0
51010	1090.0	596.0
100420608	0.0	0.0
342933	1.0	0.0
51012	4395.0	2794.0
51011	2082.0	873.0
51014	11219.0	6071.0
51013	1329.0	1217.0
51016	750.0	585.0
7965	1035.0	778.0
51015	1718.0	1697.0
5303	1164.0	1139.0
51018	1596.0	923.0
5304	22.0	0.0
5305	5246.0	3163.0
5306	9609.0	7049.0
5307	21.0	5.0
51019	1800.0	1074.0
342931	2.0	0.0
5308	2.0	0.0
101929390	0.0	0.0
5309	1.0	32.0
219527	18.0	25.0
101929397	0.0	0.0
7980	100.0	176.0
5320	79.0	80.0
7982	3409.0	1636.0
5321	465.0	360.0
5322	36.0	74.0
7984	2850.0	1124.0
219541	861.0	455.0
51021	4050.0	3238.0
51020	3584.0	2701.0
51023	851.0	608.0
51022	240.0	199.0
51025	314.0	314.0
342926	1195.0	780.0
51024	6265.0	6050.0
7976	2247.0	654.0
5313	1.0	0.0
51027	921.0	608.0
100420613	0.0	0.0
51026	3194.0	2264.0
5314	21.0	3.0
7975	1971.0	1293.0
100420612	9.0	5.0
5315	37544.0	48801.0
51029	5966.0	3001.0
7978	664.0	426.0
51028	5513.0	2997.0
5316	3250.0	1561.0
5317	90.0	275.0
5318	350.0	192.0
7979	3986.0	3012.0
219539	63.0	171.0
5319	1.0	2.0
219557	4.0	0.0
7991	444.0	3567.0
5330	1388.0	1246.0
7994	7724.0	3732.0
5331	1406.0	1963.0
5332	3508.0	1969.0
7993	1171.0	667.0
5333	1413.0	4241.0
5334	2107.0	394.0
51030	2929.0	2090.0
51032	25.0	5.0
51031	5067.0	3988.0
342918	17.0	17.0
100420627	0.0	0.0
51035	7187.0	6798.0
5324	530.0	1325.0
5325	983.0	428.0
5326	2765.0	1307.0
5327	1508.0	2176.0
7988	1053.0	843.0
100420621	0.0	0.0
5328	1823.0	23165.0
5329	976.0	2656.0
158248	34.0	14.0
5340	3.0	0.0
5341	5694.0	1586.0
5342	7.0	2.0
5343	16.0	4.0
101929335	36.0	14.0
5345	105.0	84.0
63027	855.0	311.0
342909	116.0	155.0
342908	146.0	193.0
51043	4257.0	3394.0
51042	169.0	167.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	6634.0	4482.0
90634	1522.0	1036.0
134285	1418.0	267.0
5336	7122.0	1258.0
5337	878.0	294.0
90637	793.0	555.0
100420633	2.0	2.0
5338	1689.0	1552.0
5339	12268.0	20123.0
90639	791.0	523.0
5350	183.0	45.0
5351	6184.0	5184.0
5352	16352.0	12494.0
219578	796.0	5.0
100419650	6.0	1.0
134288	3.0	0.0
63035	2746.0	1616.0
5354	84.0	9.0
5355	1942.0	5545.0
63036	3.0	0.0
5356	5179.0	5748.0
90632	72.0	1.0
101929344	0.0	0.0
161882	380.0	337.0
51050	23.0	36.0
51052	0.0	0.0
643906	0.0	0.0
51054	102.0	124.0
643904	5.0	1.0
51053	744.0	391.0
643905	0.0	0.0
51056	7419.0	6335.0
51058	623.0	650.0
51057	659.0	302.0
643909	0.0	0.0
5346	162.0	6.0
90624	2579.0	880.0
51059	4.0	5.0
5347	1150.0	118.0
5348	22.0	18.0
5349	12.0	433.0
90625	27.0	8.0
90627	7016.0	1416.0
5360	2186.0	2259.0
5361	2850.0	3195.0
5362	4012.0	2591.0
101929351	62.0	33.0
5364	10868.0	10159.0
5365	60.0	36.0
5366	484.0	805.0
90665	0.0	0.0
5367	12.0	9.0
51061	8854.0	6958.0
51060	4808.0	2829.0
51063	721.0	835.0
51062	266.0	239.0
146279	12.0	2.0
51065	3924.0	6662.0
643915	1.0	0.0
51067	859.0	585.0
51066	52.0	33.0
51069	1619.0	1226.0
51068	3814.0	2805.0
5357	1055.0	950.0
5358	13770.0	17460.0
100420656	0.0	0.0
5359	2596.0	2211.0
643911	47.0	68.0
100420650	7.0	2.0
5371	4341.0	7680.0
100420660	1.0	1.0
5372	1107.0	1154.0
5373	672.0	658.0
158257	8.0	6.0
732448	0.0	1.0
5375	7.0	0.0
5376	3096.0	7209.0
90655	0.0	0.0
5378	1614.0	670.0
219595	1.0	0.0
101929369	2.0	0.0
51070	2202.0	1840.0
51072	272.0	160.0
51071	2579.0	2971.0
5370	0.0	0.0
51074	2094.0	1055.0
51073	2246.0	1916.0
51076	1095.0	697.0
51075	5674.0	3043.0
51078	2369.0	1625.0
51077	4689.0	2485.0
51079	1344.0	1416.0
5368	440.0	137.0
5369	0.0	0.0
100420665	3.0	1.0
171222	4.0	6.0
171221	0.0	0.0
90649	4525.0	7605.0
171220	567.0	408.0
5382	252.0	114.0
5383	47.0	25.0
100419560	5.0	0.0
28619	66.0	14.0
5387	196.0	155.0
28613	0.0	1.0
28614	126.0	26.0
220594	2.0	0.0
28611	47.0	11.0
28612	1.0	0.0
28617	29.0	4.0
5380	0.0	3.0
28616	19.0	7.0
28610	22.0	3.0
5379	634.0	337.0
100420558	0.0	0.0
100420557	2.0	4.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1759.0	886.0
5394	3985.0	3426.0
5395	1198.0	583.0
5396	3470.0	2283.0
101929302	235.0	71.0
28624	0.0	0.0
28625	3.0	0.0
28622	16.0	4.0
28623	0.0	0.0
28628	2.0	2.0
28629	16.0	0.0
28626	8.0	4.0
28627	9.0	0.0
28620	49.0	12.0
28621	1.0	0.0
100420568	0.0	0.0
100420567	1.0	2.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	19.0	16.0
100419595	4.0	1.0
28602	52.0	19.0
28603	1.0	1.0
101929328	2.0	1.0
28600	1.0	0.0
28601	30.0	5.0
28606	57.0	40.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	18.0	370.0
100420589	0.0	0.0
100420588	2.0	1.0
53615	3771.0	2765.0
53616	1813.0	112.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	0.0
256586	824.0	363.0
171177	34.0	477.0
171169	0.0	0.0
53632	0.0	2.0
53630	21.0	2.0
53635	6487.0	4630.0
53637	28.0	36.0
112840	1346.0	821.0
26038	13.0	70.0
26037	7169.0	4944.0
653226	15.0	15.0
28699	1.0	0.0
26039	1314.0	1011.0
112849	482.0	224.0
112846	6.0	9.0
26030	3981.0	2197.0
28693	19.0	6.0
28694	0.0	0.0
26032	356.0	54.0
28691	48.0	10.0
26031	3253.0	2970.0
28692	16.0	6.0
26034	7646.0	315.0
28697	1.0	0.0
26033	192.0	24.0
28698	0.0	0.0
653232	141.0	193.0
100312803	1.0	0.0
26036	4433.0	2123.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1248.0	1078.0
28696	2.0	0.0
653234	11.0	7.0
643898	0.0	0.0
100312801	7.0	3.0
28690	44.0	7.0
26049	1217.0	426.0
26048	932.0	751.0
653214	1194.0	925.0
100312819	0.0	0.0
26040	3159.0	904.0
26043	5700.0	3632.0
26045	67.0	9.0
653220	0.0	0.0
26047	189.0	42.0
100312817	0.0	0.0
26046	4014.0	1928.0
100312816	0.0	0.0
124817	79.0	58.0
148808	277.0	726.0
378925	8.0	2.0
28679	0.0	0.0
26015	1987.0	1064.0
653247	0.0	0.0
26018	5783.0	1475.0
28677	39.0	11.0
26017	4182.0	3581.0
28678	0.0	0.0
26019	5881.0	2258.0
124801	661.0	566.0
28671	57.0	18.0
28672	50.0	36.0
26010	4823.0	9783.0
28670	24.0	9.0
26012	2251.0	1579.0
28675	0.0	0.0
26011	4172.0	869.0
28676	18.0	1.0
28673	37.0	7.0
148811	3.0	1.0
26013	815.0	395.0
28674	32.0	7.0
124808	1579.0	1278.0
148818	2.0	0.0
112812	114.0	196.0
26027	955.0	230.0
653236	172.0	98.0
28688	18.0	5.0
28689	25.0	5.0
653238	121.0	43.0
112817	142.0	24.0
148823	0.0	5.0
28682	39.0	39.0
28683	61.0	8.0
148824	0.0	0.0
28680	47.0	26.0
653240	0.0	0.0
26020	14875.0	13453.0
28681	6.0	5.0
28686	0.0	0.0
26022	3782.0	7617.0
28684	60.0	61.0
26025	303.0	152.0
26024	319.0	250.0
28685	16.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	158.0	36.0
28657	43.0	21.0
653268	19.0	10.0
653269	0.0	2.0
28658	20.0	12.0
28655	13.0	5.0
28656	18.0	3.0
28659	6.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	31.0	6.0
28654	0.0	0.0
28651	0.0	0.0
28652	20.0	1.0
100312849	13.0	6.0
102157402	1721.0	991.0
102157400	4.0	0.0
378938	29543.0	17065.0
641298	83.0	22.0
26005	3577.0	2022.0
28668	0.0	0.0
28669	20.0	9.0
26007	3390.0	2298.0
28666	55.0	18.0
653259	27.0	26.0
28667	29.0	16.0
26009	4836.0	2493.0
28660	26.0	7.0
124857	6.0	4.0
28661	15.0	3.0
26001	7871.0	5544.0
28664	46.0	12.0
26000	3708.0	3145.0
28665	4.0	1.0
26003	7257.0	7411.0
28662	63.0	23.0
26002	770.0	407.0
28663	31.0	7.0
100312850	40.0	18.0
340390	102.0	78.0
340393	3.0	0.0
28639	108.0	23.0
112869	1262.0	658.0
28638	2773.0	861.0
100312829	5.0	0.0
100312826	109.0	92.0
124842	10.0	31.0
100312825	2.0	4.0
100312828	71.0	35.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	835.0	684.0
100312823	1.0	0.0
339390	27.0	7.0
339396	0.0	0.0
28646	28.0	6.0
378950	0.0	0.0
28647	5.0	2.0
339398	120.0	26.0
378951	0.0	0.0
28644	3.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1682.0	1230.0
28648	6.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	13.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	35.0	3.0
28641	3.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	2.0
100312835	0.0	0.0
100312830	10.0	49.0
646096	0.0	0.0
90799	4265.0	1647.0
100287345	0.0	0.0
87171	6.0	11.0
87178	2359.0	1176.0
100287327	0.0	0.0
100287325	4.0	6.0
100287314	14.0	9.0
26191	803.0	288.0
26190	6241.0	4037.0
100287302	0.0	0.0
26173	9226.0	6764.0
26175	949.0	572.0
154197	14.0	4.0
5411	10378.0	4286.0
5409	5.0	68.0
26184	0.0	0.0
26188	2.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	6.0	0.0
5408	0.0	0.0
286002	37577.0	531.0
5420	7302.0	5038.0
286006	158.0	48.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1788.0	680.0
51122	2948.0	1945.0
51121	858.0	599.0
51124	3109.0	2674.0
51123	4505.0	3473.0
5412	10368.0	5524.0
51126	3756.0	2292.0
51125	3158.0	2044.0
5413	992.0	886.0
5414	511.0	293.0
51128	5124.0	3599.0
51127	66.0	128.0
51129	1016.0	1975.0
646024	12.0	5.0
646023	26.0	5.0
100131539	19.0	3.0
5430	27728.0	18190.0
5431	8458.0	4842.0
286016	47.0	9.0
5432	5297.0	3818.0
100131535	0.0	0.0
5433	2042.0	1548.0
105369729	0.0	0.0
51131	2906.0	1652.0
51130	274.0	152.0
51133	4718.0	2342.0
51132	8106.0	4419.0
51135	2421.0	1434.0
51134	1016.0	783.0
5423	964.0	660.0
90701	6588.0	3569.0
5424	1875.0	1869.0
51136	767.0	612.0
5425	4647.0	2108.0
51138	3934.0	2204.0
5426	1939.0	1310.0
646019	12.0	16.0
5427	176.0	191.0
5428	2880.0	2272.0
5429	2349.0	1487.0
100131528	0.0	0.0
5440	2934.0	1903.0
5441	4169.0	3766.0
5442	2162.0	1966.0
5443	99.0	39.0
5444	8.0	2.0
51142	9423.0	8333.0
51141	2450.0	2298.0
51144	9802.0	5222.0
51143	2402.0	1579.0
51146	6.0	0.0
89758	0.0	0.0
5434	6410.0	5374.0
51148	1864.0	2531.0
5435	9.0	1.0
51147	2177.0	2008.0
5436	2574.0	1994.0
90736	1014.0	463.0
51149	2477.0	1194.0
5437	2105.0	1760.0
5438	1115.0	1286.0
5439	1586.0	1398.0
90737	2.0	0.0
5450	8638.0	2096.0
5451	3242.0	1465.0
5452	3840.0	587.0
5453	61.0	13.0
5454	5.0	1.0
646049	2.0	0.0
5455	5.0	0.0
51151	3.0	2.0
51150	8363.0	7315.0
51155	1735.0	1588.0
51154	1939.0	1466.0
51157	1931.0	1078.0
51156	3.0	1.0
5445	3007.0	5336.0
5446	440.0	98.0
5447	14851.0	7497.0
5449	15.0	5.0
286042	209.0	97.0
347487	0.0	0.0
5460	52.0	27.0
5462	50.0	61.0
5463	1119.0	635.0
5464	13554.0	9752.0
5465	3170.0	2238.0
51160	6386.0	4961.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1301.0	1352.0
51161	1168.0	454.0
51164	6192.0	4672.0
51163	1069.0	835.0
51166	512.0	241.0
51168	151.0	66.0
51167	1582.0	793.0
5456	0.0	1.0
89778	0.0	0.0
5457	29.0	2.0
89777	0.0	0.0
5458	0.0	0.0
5459	2.0	1.0
120824	0.0	0.0
5470	1.0	1.0
5471	1055.0	548.0
347475	40.0	0.0
5473	0.0	16.0
5475	12.0	22.0
5476	4749.0	9151.0
100507097	2.0	0.0
100507096	0.0	0.0
51171	1817.0	504.0
100287388	0.0	0.0
100507099	1.0	2.0
51170	1966.0	1285.0
100507098	286.0	140.0
51172	718.0	705.0
51175	1242.0	540.0
51174	1239.0	344.0
51177	4610.0	1534.0
51176	843.0	510.0
51179	6.0	1.0
5467	7285.0	4951.0
5468	710.0	254.0
89766	6.0	0.0
5469	4379.0	2483.0
89765	690.0	175.0
347468	0.0	0.0
89761	0.0	1.0
5481	1874.0	1188.0
89792	1637.0	850.0
90780	5130.0	3716.0
89790	851.0	274.0
5483	11.0	11.0
646077	0.0	0.0
5485	5.0	0.0
5486	1.0	1.0
5487	0.0	1.0
5488	6.0	0.0
646070	0.0	0.0
51182	1949.0	1027.0
646074	0.0	0.0
5480	3667.0	3423.0
51181	2515.0	1147.0
51184	1649.0	1232.0
51186	8456.0	2191.0
51185	3709.0	2337.0
100287372	57.0	189.0
51188	1078.0	618.0
51187	6792.0	4430.0
5478	14975.0	11285.0
5479	16984.0	10851.0
89797	7157.0	10598.0
89796	2511.0	1696.0
89795	136.0	67.0
89781	3226.0	2169.0
347454	46.0	67.0
5493	14204.0	40324.0
89780	2.0	2.0
5494	5748.0	3624.0
5495	4597.0	2526.0
5496	6700.0	5888.0
5498	1062.0	757.0
5499	10180.0	7958.0
646080	174.0	83.0
100287369	1.0	0.0
51191	1002.0	570.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	1.0
51193	3224.0	1501.0
100287366	0.0	0.0
646085	0.0	0.0
51192	344.0	969.0
5491	1.0	5.0
51195	290.0	189.0
51194	2108.0	1202.0
100287362	15.0	0.0
51196	7184.0	2624.0
51199	6030.0	2037.0
51198	0.0	1.0
5489	1.0	1.0
89782	1310.0	508.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	12.0	9.0
28735	0.0	0.0
28732	0.0	0.0
100507062	62.0	18.0
28733	0.0	0.0
28738	2.0	2.0
100507067	4.0	6.0
28739	2.0	2.0
28736	1.0	0.0
100507066	10.0	5.0
28737	8.0	1.0
28730	0.0	0.0
28731	1.0	1.0
144712	6.0	9.0
119764	0.0	0.0
119765	0.0	0.0
144715	79.0	34.0
286094	0.0	0.0
100859921	1.0	0.0
100859920	0.0	0.0
286097	684.0	384.0
144717	506.0	1179.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	6.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	95.0	32.0
28743	3.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	33.0	23.0
28749	1.0	0.0
100507057	92.0	127.0
100507056	6.0	1.0
100507055	4.0	3.0
28747	4.0	0.0
28748	2.0	1.0
119750	0.0	0.0
28741	3.0	1.0
28742	2.0	0.0
347549	0.0	0.0
100859930	3303.0	1707.0
347541	0.0	0.0
347544	1.0	3.0
28718	1.0	0.0
28719	0.0	1.0
28712	0.0	0.0
100507086	34.0	10.0
28713	1.0	0.0
28710	4.0	0.0
28711	0.0	1.0
28716	6.0	1.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	146.0	2.0
28722	5.0	0.0
28727	1.0	1.0
28728	0.0	0.0
28725	0.0	0.0
28726	2.0	0.0
28720	1.0	0.0
144742	0.0	0.0
347527	3.0	4.0
100507027	4.0	0.0
286046	227.0	189.0
648630	69.0	26.0
117143	813.0	635.0
117145	1804.0	1053.0
117144	15.0	209.0
120787	0.0	0.0
492295	0.0	0.0
347517	79.0	29.0
347516	3.0	7.0
286053	1127.0	901.0
28709	1.0	0.0
28707	2.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	1.0
100507012	0.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	2.0	0.0
347509	1.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	1527.0	1022.0
100507040	4.0	1.0
132719	0.0	0.0
100507046	6.0	2.0
100507044	0.0	0.0
100507043	4.0	1.0
51100	8004.0	6893.0
51102	976.0	858.0
51101	1852.0	1186.0
51104	1145.0	503.0
51103	1104.0	706.0
51106	1019.0	672.0
51105	6626.0	2360.0
51108	8587.0	8034.0
51107	16267.0	13277.0
286075	713.0	625.0
51109	7261.0	3488.0
286077	5121.0	5124.0
646000	0.0	0.0
132720	1341.0	496.0
132724	0.0	0.0
100131551	9.0	39.0
100131550	1.0	0.0
100507034	104.0	60.0
100507032	84.0	43.0
119774	0.0	0.0
119772	0.0	0.0
51111	7938.0	3149.0
51110	974.0	1303.0
119775	0.0	0.0
51112	4305.0	2295.0
51115	5516.0	2133.0
51114	2090.0	3140.0
51117	4494.0	3039.0
51116	1860.0	1497.0
51119	12318.0	7611.0
51118	1714.0	1198.0
26151	1759.0	1473.0
26150	51.0	79.0
26153	339.0	157.0
26152	259.0	130.0
26155	4700.0	3625.0
26154	31.0	87.0
26157	601.0	333.0
26156	10687.0	7426.0
130162	526.0	222.0
100534611	1.0	1.0
100534612	4.0	1.0
26164	1627.0	1071.0
117178	1736.0	1007.0
117177	2268.0	1236.0
26166	24.0	18.0
105379197	1.0	0.0
26165	0.0	0.0
26168	1426.0	1053.0
26167	619.0	146.0
26160	2782.0	1481.0
100507003	0.0	0.0
100507008	1.0	0.0
26137	423.0	125.0
26136	14958.0	9533.0
28798	2.0	4.0
28799	81.0	290.0
26138	0.0	0.0
28792	0.0	0.0
28793	3920.0	10616.0
28790	3.0	59.0
117166	26.0	4.0
26130	7104.0	3237.0
28791	898.0	415.0
26133	6875.0	6328.0
28796	2162.0	7618.0
28797	5735.0	11498.0
26135	22311.0	12629.0
28794	0.0	11.0
28795	3.0	5.0
26134	269.0	111.0
154150	0.0	0.0
129138	1692.0	1133.0
26148	675.0	226.0
26147	2054.0	1082.0
26149	222.0	89.0
117154	30.0	95.0
26140	1601.0	1251.0
553820	2.0	0.0
117153	1.0	1.0
120796	0.0	0.0
117156	8.0	1.0
117155	337.0	218.0
117157	42.0	11.0
120793	0.0	0.0
26146	2824.0	1547.0
117159	0.0	0.0
26145	1798.0	1673.0
130195	1.0	0.0
154141	626.0	830.0
117151	3.0	2.0
26115	1235.0	1905.0
28778	1033.0	3120.0
28779	5.0	15.0
28776	927.0	2137.0
28777	3.0	22.0
26119	3164.0	2916.0
26118	7582.0	5877.0
28770	2.0	2.0
28771	3.0	0.0
28774	1345.0	2610.0
28775	1185.0	1944.0
28772	383.0	1023.0
26112	5466.0	1579.0
28773	459.0	1199.0
130120	0.0	0.0
28789	3.0	12.0
