id	085d1072-73d9-4d5c-865f-782c4eb173a1	30b62a5c-f64d-44df-85df-58803540976e
100287238	0.0	0.0
201158	161.0	213.0
100287234	0.0	0.0
201164	234.0	251.0
201161	384.0	391.0
201163	2358.0	3444.0
154091	14.0	7.0
154092	2.0	3.0
276719	0.0	0.0
100287229	1.0	0.0
100287227	75.0	156.0
100287226	1.0	0.0
201176	632.0	1651.0
100287216	2.0	54.0
100287215	3.0	3.0
201181	161.0	107.0
129099	1.0	2.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	7.0	85.0
130075	0.0	0.0
5510	2975.0	5245.0
166012	2.0	9.0
5509	548.0	772.0
5500	13246.0	19712.0
5501	6531.0	7049.0
5502	48.0	68.0
5504	3457.0	5968.0
5506	0.0	0.0
5507	89.0	266.0
154043	382.0	694.0
5520	3025.0	3751.0
5521	278.0	242.0
193629	3.0	2.0
5519	1381.0	1609.0
26298	244.0	175.0
26297	1344.0	3732.0
5511	2320.0	2798.0
5512	2.0	5.0
5514	3915.0	5418.0
5515	8445.0	10450.0
26290	11.0	10.0
5516	8098.0	11735.0
154075	25.0	60.0
26292	1226.0	1376.0
26291	0.0	8.0
5518	9896.0	24754.0
5530	2649.0	3093.0
5531	1861.0	4609.0
5532	2567.0	3515.0
5522	1.0	44.0
5523	748.0	698.0
5524	5143.0	15210.0
5525	4891.0	6532.0
5526	718.0	2039.0
5527	6938.0	11362.0
5528	1931.0	3523.0
154064	0.0	1.0
5529	3285.0	3562.0
286122	330.0	195.0
5540	0.0	5.0
5542	0.0	0.0
286128	345.0	566.0
51241	1520.0	1724.0
89858	0.0	0.0
89857	102.0	535.0
51244	1153.0	1444.0
51247	4191.0	4002.0
5533	875.0	1459.0
51246	3748.0	11897.0
5534	2082.0	2661.0
51249	1538.0	1810.0
5535	0.0	0.0
90835	25.0	71.0
89853	1430.0	3243.0
5536	1641.0	3908.0
51248	1749.0	2437.0
5537	5791.0	6630.0
5538	7828.0	10660.0
5539	2.0	7.0
28907	3.0	20.0
286133	154.0	151.0
28908	1614.0	10686.0
28905	7.0	57.0
100131418	0.0	0.0
5550	1395.0	2436.0
28906	13.0	421.0
286135	0.0	0.0
5551	84.0	555.0
5552	1969.0	7102.0
100131415	0.0	0.0
5553	3.0	0.0
28909	0.0	0.0
5554	21.0	16.0
28900	109.0	203.0
28903	11.0	223.0
28904	154.0	842.0
28901	23.0	135.0
28902	10.0	23.0
51250	937.0	1265.0
51252	0.0	3.0
51251	1550.0	3151.0
89849	458.0	590.0
89848	530.0	695.0
51253	1826.0	4484.0
89846	306.0	769.0
51256	269.0	790.0
89845	699.0	1191.0
51255	1822.0	4742.0
51258	2908.0	6755.0
5544	4.0	1.0
51257	1282.0	5240.0
5545	0.0	0.0
5546	2231.0	3939.0
5547	5772.0	8947.0
51259	766.0	757.0
90826	1775.0	1473.0
5549	782.0	1029.0
286140	187.0	422.0
90827	0.0	0.0
286144	2632.0	1591.0
5562	5000.0	3380.0
286148	3499.0	2408.0
5563	1264.0	1175.0
90861	5215.0	5151.0
5564	1836.0	3558.0
90864	12.0	75.0
5565	1113.0	938.0
51260	902.0	1391.0
51263	1583.0	2148.0
100287296	0.0	0.0
51265	104.0	86.0
51264	1205.0	2672.0
51267	63.0	222.0
51266	3.0	1.0
5555	2.0	1.0
51268	26.0	30.0
89876	684.0	565.0
5557	328.0	260.0
5558	560.0	409.0
89874	101.0	82.0
90859	2.0	0.0
89872	0.0	0.0
286151	27.0	9.0
89870	0.0	1.0
5570	58.0	52.0
5571	2472.0	4647.0
5573	17381.0	22311.0
90850	357.0	1806.0
5574	0.0	0.0
90853	5.0	18.0
5575	336.0	1094.0
5576	3864.0	5429.0
51270	0.0	0.0
100192378	1.0	0.0
51272	3691.0	6675.0
51271	3093.0	4022.0
51274	6367.0	4098.0
100287284	8.0	0.0
51276	519.0	366.0
89869	0.0	0.0
51275	593.0	809.0
51278	246.0	1531.0
51277	638.0	540.0
5566	3054.0	6434.0
89866	10.0	1.0
51279	1129.0	1362.0
5567	3522.0	4264.0
90843	3373.0	4400.0
5568	0.0	0.0
5569	5136.0	2706.0
89891	2346.0	6244.0
5580	4678.0	7907.0
89890	1271.0	991.0
5581	826.0	982.0
5582	0.0	1.0
5583	1517.0	4091.0
5584	4844.0	4041.0
5585	2411.0	14708.0
5586	4456.0	2782.0
5587	1194.0	812.0
100287279	0.0	0.0
51281	572.0	762.0
51280	12265.0	14499.0
51283	2878.0	4123.0
100287272	1.0	1.0
51282	205.0	2750.0
51285	80.0	232.0
51284	189.0	278.0
51287	1476.0	3705.0
119722	0.0	0.0
51286	1.0	2.0
51289	0.0	0.0
100287270	0.0	0.0
5577	405.0	290.0
5578	650.0	1057.0
5579	121.0	773.0
89894	580.0	1055.0
5591	6793.0	7428.0
5592	1699.0	1042.0
90871	1940.0	3806.0
5593	50.0	1.0
5594	8087.0	11814.0
347598	0.0	0.0
5595	2419.0	5533.0
5596	968.0	776.0
5597	1785.0	2714.0
90874	856.0	999.0
5598	376.0	931.0
51290	1894.0	3395.0
51292	5660.0	7231.0
5590	1221.0	2086.0
51291	436.0	1176.0
100287266	0.0	0.0
51294	394.0	2354.0
100287261	0.0	0.0
51293	766.0	5221.0
51296	265.0	1272.0
51295	1104.0	3726.0
51298	0.0	0.0
51297	0.0	0.0
51299	129.0	425.0
119710	2849.0	2687.0
5588	3474.0	2318.0
5589	9367.0	25952.0
90865	618.0	1431.0
89887	62.0	402.0
89886	0.0	1.0
89885	5.0	55.0
89884	55.0	13.0
89883	0.0	1.0
89882	0.0	0.0
286101	2534.0	2507.0
286102	0.0	0.0
286103	16.0	27.0
347584	0.0	0.0
5599	2660.0	2888.0
347687	0.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	7.0
28859	0.0	3.0
28850	6.0	52.0
53822	1.0	12.0
53820	3.0	20.0
53826	2008.0	2684.0
53827	564.0	2684.0
345016	0.0	0.0
347673	0.0	0.0
53828	0.0	5.0
53829	144.0	159.0
347675	0.0	0.0
28866	5.0	37.0
100507173	23.0	23.0
26205	1617.0	2792.0
132625	0.0	0.0
28864	8.0	27.0
100507171	121.0	140.0
28865	16.0	144.0
26207	531.0	2379.0
100507178	21.0	11.0
26206	205.0	216.0
28869	1.0	4.0
100131493	0.0	0.0
28862	188.0	793.0
28863	6.0	29.0
28861	1.0	37.0
53833	9.0	77.0
53834	4311.0	7233.0
53831	4.0	12.0
53832	301.0	130.0
53838	403.0	1463.0
53836	0.0	0.0
144608	134.0	135.0
28833	0.0	0.0
28834	8.0	537.0
28831	0.0	7.0
100750245	0.0	0.0
28832	2.0	13.0
100750246	7.0	4.0
100750247	5.0	12.0
100131481	0.0	0.0
53840	32.0	12.0
53841	2.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	2.0
28847	7.0	177.0
102060282	2.0	23.0
28819	1.0	5.0
28817	60.0	1698.0
28818	3.0	14.0
100131469	0.0	0.0
28811	1.0	12.0
28812	4.0	18.0
28810	3.0	26.0
28815	773.0	6200.0
28816	428.0	4061.0
28813	352.0	2415.0
100507143	0.0	0.0
28814	21.0	558.0
51201	8640.0	6747.0
119687	0.0	0.0
51200	0.0	0.0
51203	30.0	193.0
51202	56.0	44.0
51205	1070.0	1800.0
51204	573.0	1347.0
51207	1.0	3.0
51206	16.0	9.0
119682	0.0	0.0
51209	157.0	136.0
51208	15.0	4.0
28828	0.0	0.0
100507135	45.0	33.0
28829	0.0	0.0
100131457	0.0	2.0
28822	276.0	2576.0
28823	729.0	12192.0
28820	623.0	5565.0
100131454	84.0	65.0
28821	6.0	54.0
28826	17.0	141.0
28827	0.0	0.0
100131451	1.0	1.0
28824	51.0	423.0
28825	484.0	5313.0
119678	0.0	0.0
119679	0.0	0.0
89801	284.0	625.0
51214	1.0	1.0
51213	0.0	0.0
51218	1797.0	3418.0
286183	1.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	47.0	32.0
286189	6.0	1.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	0.0
89839	53.0	49.0
89838	0.0	1.0
89837	27.0	19.0
100507170	0.0	0.0
51222	671.0	3922.0
51225	129.0	932.0
286190	5.0	15.0
89832	118.0	84.0
51224	0.0	0.0
51227	1472.0	1699.0
51226	955.0	1944.0
51228	2980.0	7053.0
347613	13.0	10.0
28808	0.0	0.0
28809	105.0	1096.0
28806	0.0	1.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	83.0	49.0
28800	0.0	3.0
28801	1.0	6.0
28804	34.0	745.0
28805	0.0	0.0
28802	3.0	5.0
28803	215.0	2355.0
51230	2694.0	2524.0
90809	1413.0	2502.0
51232	4740.0	9373.0
51231	1504.0	2731.0
51234	3059.0	4953.0
51233	4.0	3.0
89822	50.0	332.0
51236	639.0	2420.0
51237	260.0	3385.0
51239	223.0	559.0
90806	1783.0	1401.0
100507102	3.0	1.0
129049	619.0	409.0
154007	1065.0	620.0
26279	35.0	133.0
203859	1317.0	1461.0
26272	893.0	919.0
26271	424.0	253.0
26273	3678.0	3775.0
26276	889.0	1012.0
26275	2163.0	3796.0
26278	773.0	309.0
26277	2268.0	3386.0
26270	342.0	1039.0
26285	0.0	0.0
26284	1637.0	2901.0
26287	0.0	16.0
26286	4491.0	6357.0
26289	28.0	10.0
26281	17.0	17.0
26280	5.0	0.0
100507127	2.0	1.0
100507125	0.0	1.0
129025	4.0	17.0
26258	6654.0	5029.0
26257	17.0	191.0
26259	1572.0	2291.0
26251	2.0	1.0
168667	47.0	15.0
26254	0.0	0.0
26253	72.0	339.0
26256	12.0	21.0
144699	554.0	1270.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	30.0	3.0
100507118	7.0	2.0
100507117	2.0	0.0
26269	1857.0	2188.0
26268	3609.0	3481.0
201229	1413.0	2262.0
26261	14.0	20.0
119696	0.0	0.0
26260	3868.0	3954.0
26263	1082.0	1875.0
119694	0.0	0.0
26262	636.0	2458.0
201232	268.0	400.0
119695	0.0	0.0
26267	790.0	2809.0
26266	77.0	17.0
119692	0.0	0.0
130074	8351.0	10994.0
129080	966.0	729.0
28899	1.0	3.0
26235	2832.0	2807.0
26238	18.0	16.0
28897	0.0	0.0
28898	3.0	25.0
100750225	17.0	20.0
26239	0.0	0.0
28891	2.0	36.0
28892	12.0	74.0
26230	910.0	939.0
201243	0.0	0.0
28890	0.0	1.0
26232	318.0	975.0
28895	7.0	29.0
26231	169.0	537.0
28896	2.0	9.0
26234	12834.0	12143.0
28893	14.0	189.0
26233	193.0	348.0
28894	0.0	10.0
144638	7.0	2.0
132660	1469.0	1518.0
26247	2.0	1.0
26246	5.0	4.0
26249	2780.0	5141.0
26248	0.0	0.0
100510707	0.0	0.0
201255	250.0	946.0
26240	993.0	1892.0
201254	534.0	1105.0
26242	0.0	0.0
26245	0.0	0.0
252839	4996.0	10353.0
132671	107.0	606.0
130013	13.0	6.0
28877	0.0	292.0
28878	9.0	108.0
28875	25.0	775.0
28876	40.0	275.0
201259	1.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	2277.0	2362.0
168620	3.0	151.0
28870	8.0	256.0
201266	3598.0	9290.0
28873	0.0	0.0
28874	155.0	901.0
26212	2.0	0.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	668.0	864.0
26225	4868.0	6342.0
28888	0.0	7.0
26224	8631.0	6150.0
28889	0.0	0.0
26227	2964.0	12968.0
28886	0.0	0.0
26226	15.0	20.0
28887	0.0	0.0
26229	484.0	2509.0
26228	15.0	56.0
28880	0.0	1.0
28881	0.0	25.0
28884	0.0	6.0
26220	16.0	42.0
28885	11.0	33.0
26223	2.0	4.0
28882	32.0	967.0
28883	0.0	15.0
492307	0.0	0.0
492303	27.0	33.0
105369550	1.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	2.0
5607	1032.0	1695.0
5608	180.0	185.0
5609	878.0	2352.0
5600	101.0	674.0
5601	2870.0	4486.0
5602	1689.0	1839.0
5603	2638.0	7882.0
5604	1537.0	3387.0
5605	2056.0	8807.0
5606	998.0	2995.0
5620	0.0	0.0
5618	34.0	7.0
5619	0.0	0.0
5610	4904.0	4059.0
5611	9001.0	11249.0
5612	2333.0	2704.0
5613	5200.0	3312.0
5616	0.0	3.0
5617	1.0	0.0
105370578	1.0	0.0
5630	15.0	40.0
5631	3350.0	5452.0
166379	1330.0	1190.0
166378	728.0	519.0
5629	2982.0	766.0
100133941	90121.0	107719.0
5621	9790.0	12069.0
5623	227.0	330.0
5624	4.0	20.0
5625	42.0	480.0
5626	1.0	0.0
5627	651.0	1732.0
5628	0.0	0.0
5641	10046.0	20247.0
5634	2510.0	2413.0
5635	4395.0	5187.0
100133957	42.0	61.0
5636	1868.0	2602.0
5638	1383.0	1873.0
5639	507.0	1435.0
5650	2.0	5.0
5651	0.0	1.0
5652	2755.0	9903.0
5653	0.0	0.0
5644	1.0	6.0
5645	1.0	1.0
5646	4.0	1.0
5648	67.0	119.0
5649	697.0	107.0
100131309	0.0	0.0
5660	62215.0	151965.0
5662	25.0	138.0
5663	4556.0	6897.0
5664	656.0	1513.0
3002	7.0	137.0
347281	0.0	0.0
100131302	0.0	0.0
3001	171.0	540.0
3000	16.0	93.0
51360	1213.0	1785.0
51362	1913.0	1576.0
51361	2909.0	2386.0
51364	151.0	351.0
100287191	0.0	1.0
51363	2943.0	3882.0
51366	6363.0	4870.0
89978	651.0	903.0
100287193	7.0	6.0
51365	52.0	301.0
51368	2484.0	6437.0
5654	1814.0	7397.0
5655	15.0	8.0
51367	984.0	1762.0
90956	1289.0	2894.0
5657	0.0	9.0
90957	1619.0	1452.0
89970	2820.0	3444.0
5670	0.0	0.0
5671	1.0	0.0
5672	0.0	5.0
347273	43.0	25.0
5673	2.0	0.0
90952	7393.0	23927.0
5675	0.0	0.0
347275	0.0	0.0
3013	3.0	3.0
3012	69.0	136.0
3010	0.0	1.0
51371	2944.0	5942.0
3009	0.0	0.0
100287183	0.0	0.0
3008	19.0	12.0
51373	402.0	638.0
3007	7.0	4.0
51372	2399.0	6187.0
51375	791.0	1042.0
3006	2553.0	2833.0
51374	7026.0	11093.0
3005	17290.0	18720.0
51377	1413.0	1488.0
3004	12.0	116.0
3003	135.0	263.0
51379	433.0	567.0
51378	234.0	34.0
5669	0.0	2.0
5680	0.0	0.0
5681	1727.0	4003.0
5682	2124.0	3311.0
5683	702.0	1010.0
5684	2555.0	4884.0
5685	3234.0	5408.0
347265	56.0	62.0
5686	2503.0	5499.0
3024	4.0	1.0
3021	54635.0	38109.0
3020	996.0	1457.0
100287177	0.0	0.0
51380	342.0	310.0
100287178	0.0	0.0
51382	7154.0	13602.0
100287173	0.0	0.0
51384	2.0	5.0
3018	0.0	0.0
51386	16946.0	21351.0
3017	938.0	469.0
51385	1861.0	2466.0
51388	674.0	1203.0
3015	3418.0	5969.0
100287171	70.0	196.0
3014	166.0	773.0
5676	0.0	0.0
51389	2111.0	3764.0
5678	0.0	0.0
5690	2982.0	6329.0
5691	2579.0	5287.0
5692	6027.0	12287.0
5693	2872.0	6082.0
347252	1548.0	557.0
5694	2852.0	7183.0
5695	3369.0	6855.0
5696	2069.0	8131.0
5697	11.0	22.0
3035	2126.0	3390.0
3034	13.0	4.0
3033	3171.0	5183.0
3032	6629.0	17469.0
3031	2.0	1.0
3030	10456.0	19710.0
51390	3454.0	4500.0
51393	95.0	512.0
3029	666.0	4214.0
3028	2284.0	4554.0
51397	1648.0	2278.0
3026	0.0	0.0
51399	1565.0	3346.0
51398	3258.0	7833.0
5687	793.0	1379.0
5688	2610.0	7693.0
5689	5340.0	9380.0
129401	602.0	524.0
347240	281.0	274.0
129402	0.0	0.0
3046	3.0	2.0
3045	1.0	4.0
3044	0.0	0.0
3043	3790.0	10161.0
3042	1.0	2.0
3040	178.0	1620.0
374900	947.0	611.0
3039	5.0	18.0
3038	1022.0	4796.0
3037	22.0	19.0
374907	20.0	62.0
3036	0.0	0.0
5698	646.0	2654.0
5699	218.0	1807.0
90990	70.0	452.0
90993	84.0	1412.0
3055	161.0	589.0
3054	1916.0	4532.0
3053	177.0	9.0
100287144	0.0	0.0
3052	792.0	1405.0
3051	0.0	0.0
3050	0.0	1.0
100287140	0.0	0.0
3049	0.0	3.0
3048	7.0	3.0
3047	0.0	0.0
90987	2065.0	1615.0
3060	0.0	0.0
374920	591.0	962.0
3068	9984.0	14417.0
3067	2.0	0.0
374928	445.0	594.0
3066	3877.0	4762.0
3065	9526.0	12300.0
3064	3551.0	8563.0
3062	0.0	0.0
3061	16.0	24.0
3059	553.0	2458.0
3071	431.0	1285.0
3070	140.0	155.0
3078	0.0	0.0
3077	1007.0	1215.0
100287128	14.0	148.0
3075	3401.0	1791.0
3074	6349.0	10721.0
3073	4902.0	9471.0
374918	0.0	0.0
3069	21518.0	46202.0
3082	189.0	236.0
3081	3264.0	2834.0
3080	0.0	0.0
53938	601.0	514.0
28976	1671.0	3717.0
28977	2402.0	3343.0
28974	1362.0	5827.0
100131388	0.0	3.0
3087	10799.0	6748.0
28978	1079.0	1177.0
3084	1805.0	1342.0
3083	0.0	0.0
28972	5218.0	10410.0
53940	0.0	0.0
28973	3742.0	7260.0
28970	2854.0	3036.0
28971	656.0	949.0
53944	2192.0	1369.0
53942	1507.0	225.0
53947	290.0	778.0
3093	4451.0	5033.0
3092	2247.0	5169.0
3091	8466.0	8628.0
3090	87.0	229.0
28987	2158.0	4610.0
28988	3496.0	8193.0
132989	602.0	545.0
100131378	1.0	1.0
3099	2086.0	6489.0
28985	1076.0	2537.0
3098	10536.0	15561.0
28986	2105.0	1919.0
3097	2796.0	2446.0
100507299	87.0	86.0
3096	856.0	1005.0
100131374	0.0	0.0
28989	278.0	1345.0
100507297	498.0	618.0
3094	7987.0	16319.0
337986	0.0	0.0
100131370	0.0	0.0
28983	0.0	0.0
28984	1542.0	6251.0
28981	1525.0	1181.0
374819	698.0	367.0
26322	0.0	0.0
28982	413.0	432.0
129303	477.0	1040.0
100131369	8.0	13.0
28954	35.0	138.0
28955	254.0	692.0
28952	646.0	2014.0
100131366	21.0	10.0
65944	1.0	0.0
337979	0.0	0.0
28958	1843.0	3512.0
337978	0.0	0.0
28959	252.0	835.0
337977	0.0	0.0
28956	641.0	2333.0
337976	0.0	0.0
28957	510.0	1194.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	701.0	791.0
337980	0.0	0.0
51300	2634.0	4646.0
51302	1001.0	644.0
89910	3472.0	4547.0
51301	38.0	16.0
51304	4024.0	5932.0
51303	493.0	2576.0
51306	2737.0	1705.0
51305	3.0	0.0
51308	45.0	78.0
51307	1723.0	2052.0
51309	2080.0	1649.0
130340	1379.0	1165.0
100131358	1.0	4.0
28965	9.0	0.0
28966	642.0	2127.0
26301	260.0	593.0
337969	0.0	0.0
28964	1732.0	5547.0
337968	0.0	0.0
28969	3363.0	5255.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	126.0	48.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	388.0	331.0
337973	0.0	0.0
337972	0.0	0.0
360200	3.0	7.0
337971	0.0	0.0
337970	0.0	0.0
28962	1466.0	2455.0
51311	44.0	61.0
51310	1830.0	4525.0
28960	483.0	1177.0
51313	781.0	1720.0
51312	1218.0	1903.0
51315	2816.0	3026.0
51314	13.0	16.0
51317	2341.0	2444.0
360205	0.0	1.0
51316	16.0	114.0
51319	1315.0	1268.0
360203	0.0	0.0
51318	1798.0	1951.0
374864	171.0	30.0
28938	132.0	792.0
100507267	0.0	1.0
28939	4.0	11.0
374860	1.0	6.0
28932	0.0	6.0
337959	0.0	0.0
100507261	0.0	0.0
28933	2.0	82.0
28930	83.0	529.0
28931	0.0	3.0
374868	1621.0	1792.0
100507266	145.0	164.0
28936	0.0	1.0
28937	298.0	1831.0
28934	1.0	0.0
28935	70.0	1244.0
337963	0.0	0.0
337960	0.0	0.0
51320	2137.0	2226.0
51322	12182.0	12002.0
53981	2922.0	4504.0
51321	3408.0	4954.0
51324	6182.0	10671.0
89932	1045.0	1010.0
51326	35.0	35.0
51327	1.0	5.0
51329	34.0	64.0
28949	0.0	0.0
100507257	1.0	0.0
132946	12.0	65.0
100507251	0.0	0.0
28943	387.0	1845.0
65975	1272.0	1493.0
28941	193.0	1414.0
65977	1585.0	2277.0
28942	55.0	521.0
28947	0.0	0.0
132949	1169.0	866.0
65979	3279.0	3393.0
28948	0.0	0.0
100507254	1.0	4.0
28946	1.0	19.0
89927	403.0	3038.0
144920	0.0	0.0
51330	90.0	3331.0
28940	8.0	124.0
51333	86.0	240.0
51332	113.0	146.0
51335	1805.0	3467.0
51334	18.0	30.0
51337	803.0	3319.0
360227	4.0	2.0
51339	1514.0	1128.0
51338	54.0	250.0
360226	0.0	1.0
28918	0.0	0.0
28919	15.0	119.0
374887	71.0	10.0
65981	1115.0	915.0
28916	0.0	2.0
65980	1317.0	2213.0
28917	0.0	0.0
374882	3283.0	7999.0
65983	6458.0	5663.0
100131328	0.0	0.0
65982	3630.0	6165.0
100131327	0.0	0.0
65985	1312.0	3777.0
65987	537.0	718.0
28910	0.0	0.0
65986	2805.0	2340.0
28911	0.0	0.0
65989	26.0	16.0
132954	2.0	4.0
65988	856.0	1010.0
100131320	6.0	7.0
28914	2824.0	27520.0
28915	28.0	413.0
28912	1659.0	12005.0
28913	532.0	6347.0
51340	2468.0	2229.0
100287098	13.0	22.0
89958	26.0	104.0
51341	1015.0	2552.0
100287091	0.0	0.0
100507290	328.0	1462.0
51343	1086.0	2919.0
89953	1464.0	2454.0
51348	36.0	166.0
51347	3658.0	3428.0
90933	2137.0	3833.0
100302090	2.0	0.0
65990	38.0	801.0
374875	205.0	744.0
28929	1.0	5.0
65992	1585.0	6376.0
28927	0.0	0.0
65991	3039.0	5815.0
28928	0.0	1.0
65993	803.0	3788.0
374872	11.0	62.0
65996	1228.0	2744.0
65998	1302.0	1153.0
28921	2.0	63.0
65997	77.0	46.0
28922	2.0	9.0
65999	589.0	1562.0
28920	383.0	22294.0
374879	202.0	82.0
28925	0.0	0.0
28926	0.0	3.0
374877	1.0	13.0
28923	62.0	259.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1126.0	566.0
100287087	22.0	3.0
51350	0.0	0.0
51352	0.0	0.0
100287083	0.0	0.0
89944	2764.0	9096.0
100287082	0.0	1.0
89941	985.0	3370.0
130399	110.0	63.0
166348	7.0	7.0
374897	7.0	31.0
100507217	4732.0	3324.0
166336	2385.0	1907.0
374899	570.0	297.0
203510	0.0	0.0
541611	0.0	0.0
154386	5.0	12.0
100507246	1024.0	1463.0
100507249	0.0	0.0
100507240	15.0	9.0
101937451	0.0	0.0
100507244	123.0	56.0
100507242	1.0	0.0
100133991	92.0	150.0
100509894	18.0	17.0
203522	397.0	284.0
203523	373.0	279.0
130355	429.0	560.0
26353	883.0	9626.0
26355	2535.0	5465.0
26354	1945.0	2852.0
53904	79.0	23.0
53905	8760.0	20066.0
130367	2984.0	3132.0
154313	31.0	14.0
203547	3798.0	3436.0
53918	1520.0	2013.0
53919	34.0	106.0
100507203	0.0	2.0
53916	302.0	930.0
53917	107.0	525.0
100507206	0.0	3.0
28998	907.0	1525.0
26335	0.0	0.0
28999	340.0	1090.0
28996	5956.0	5249.0
26339	0.0	0.0
26338	0.0	0.0
28990	915.0	660.0
28991	602.0	2071.0
203562	7.0	5.0
26330	3.0	3.0
28992	664.0	2746.0
26333	0.0	0.0
100169989	4.0	5.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	2.0	0.0
100289640	1.0	0.0
5706	2906.0	3835.0
5707	3305.0	6165.0
5708	6275.0	12544.0
5709	3200.0	6683.0
5700	750.0	1079.0
5701	3687.0	5648.0
5702	3279.0	8491.0
5704	1984.0	6137.0
5705	5169.0	10430.0
100507401	0.0	0.0
100507404	1.0	6.0
100289635	1426.0	966.0
5717	2727.0	4615.0
5718	2115.0	2655.0
5719	3660.0	6417.0
5710	3839.0	7909.0
5711	1514.0	1669.0
5713	1358.0	3116.0
5714	3319.0	10554.0
5715	512.0	2008.0
5716	2287.0	2857.0
5730	51.0	502.0
5728	8734.0	8104.0
5729	28.0	26.0
5720	7922.0	13500.0
5721	2712.0	6850.0
5723	826.0	1026.0
105370683	0.0	2.0
5724	536.0	588.0
5725	6567.0	13336.0
5726	0.0	0.0
5727	1902.0	1076.0
154288	0.0	0.0
100289619	0.0	0.0
5740	113.0	269.0
5741	1.0	0.0
5739	59.0	148.0
5731	0.0	2.0
5732	28.0	63.0
5733	52.0	95.0
5734	253.0	437.0
5736	4.0	2.0
5737	6.0	6.0
5738	1652.0	2572.0
102060414	1.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	355.0	1156.0
5743	236.0	187.0
5744	37.0	37.0
5745	11.0	79.0
5746	3.0	1.0
5747	5491.0	7058.0
5760	5.0	1.0
5761	16.0	31.0
5763	4256.0	16062.0
3101	6.0	85.0
5753	6.0	17.0
5754	2922.0	3495.0
5756	3288.0	4909.0
5757	33161.0	42078.0
5758	0.0	0.0
5759	23.0	36.0
5770	1963.0	3363.0
5771	1765.0	2131.0
5774	2946.0	5351.0
3112	67.0	489.0
3111	986.0	3362.0
3110	0.0	1.0
3109	4464.0	20797.0
3108	2003.0	7394.0
3107	25312.0	138415.0
3106	29823.0	159951.0
3105	30648.0	187109.0
3104	820.0	1318.0
5764	537.0	340.0
5767	9.0	11.0
5768	1817.0	5084.0
5769	5.0	18.0
648315	0.0	0.0
5780	4041.0	5201.0
5781	7388.0	9843.0
5782	2822.0	3008.0
5783	11431.0	5674.0
5784	3036.0	1879.0
3123	4990.0	24924.0
3122	13434.0	47475.0
3121	0.0	0.0
3120	127.0	866.0
51481	0.0	0.0
51480	0.0	0.0
3119	2098.0	13278.0
3118	291.0	1403.0
3117	1910.0	7038.0
3116	6.0	24.0
3115	5209.0	24886.0
3113	6442.0	32058.0
5775	4587.0	5601.0
5777	1362.0	3105.0
5778	104.0	412.0
103164619	1.0	1.0
5790	0.0	0.0
5791	352.0	480.0
5792	7669.0	9587.0
5793	1738.0	3749.0
5794	7.0	2.0
5795	5392.0	7107.0
5796	2315.0	2261.0
3134	1468.0	7678.0
3133	19243.0	71008.0
3132	4.0	16.0
3131	2594.0	3038.0
100287067	0.0	0.0
51490	1047.0	2036.0
100287063	0.0	0.0
51491	246.0	574.0
51493	3806.0	6657.0
3128	703.0	2808.0
51496	2728.0	1790.0
3127	986.0	6320.0
51495	8661.0	11935.0
445815	21.0	9.0
51497	4403.0	4796.0
5786	6325.0	8597.0
5787	834.0	3192.0
51499	597.0	1376.0
5788	1045.0	2282.0
5789	1374.0	265.0
3145	417.0	1487.0
3142	47.0	250.0
3141	1783.0	2420.0
3140	3204.0	5157.0
100287055	0.0	0.0
3139	22.0	201.0
3138	84.0	90.0
3137	32.0	47.0
3136	1254.0	7550.0
3135	28.0	325.0
5797	10680.0	9669.0
5798	3.0	0.0
5799	1927.0	3200.0
347376	2.0	1.0
3156	2855.0	3511.0
3155	3119.0	7421.0
100287045	5.0	3.0
3152	0.0	1.0
3151	17008.0	14191.0
3150	7233.0	7710.0
3149	808.0	1723.0
3148	4593.0	3156.0
3146	10228.0	11167.0
347365	1.0	0.0
648359	0.0	2.0
347363	0.0	0.0
3167	0.0	2.0
3166	0.0	0.0
100302119	0.0	0.0
