id	5e010a9a-7f65-434b-ae4c-43948461187c	84f304ea-8b50-41e9-89c8-bfca6668b746
100422588	0.0	0.0
100422589	0.0	0.0
92579	4885.0	3281.0
388931	35.0	50.0
388939	165.0	49.0
100422581	10.0	8.0
100422582	1.0	0.0
100422598	0.0	0.0
408187	2.0	0.0
388965	0.0	1.0
388962	487.0	1495.0
388963	722.0	355.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	18.0
388969	2374.0	2215.0
92597	3718.0	1048.0
92595	789.0	353.0
134429	2057.0	1342.0
92591	98.0	52.0
388951	0.0	1.0
134430	2794.0	2201.0
100147811	3.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	74.0	34.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	0.0	1.0
100147827	7.0	1.0
100147828	1.0	0.0
100147830	0.0	0.0
100147832	6.0	0.0
100147833	0.0	0.0
103724390	5.0	2.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	3.0	2.0
100147837	0.0	0.0
100505385	276.0	1223.0
100505383	0.0	0.0
374354	3708.0	2487.0
374355	0.0	1.0
103724389	1.0	0.0
103724388	5.0	8.0
103724387	9.0	6.0
103724386	2.0	1.0
100133203	0.0	0.0
100133204	29.0	39.0
100133205	50.0	58.0
100133206	0.0	1.0
122416	1858.0	2881.0
65121	0.0	0.0
677837	5.0	5.0
677838	0.0	0.0
65123	5911.0	4332.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	37519.0	12626.0
677833	1.0	1.0
102723508	21.0	18.0
92745	3540.0	9587.0
65124	2383.0	7850.0
677834	3.0	3.0
100505566	61.0	35.0
677831	0.0	0.0
677832	2.0	4.0
100505567	0.0	0.0
80759	103.0	498.0
80758	73.0	254.0
80757	165.0	240.0
144165	2844.0	608.0
100505561	0.0	5.0
677839	2.0	11.0
79770	5249.0	2113.0
80762	14629.0	6575.0
79772	1625.0	204.0
80761	9279.0	112.0
80760	9152.0	105.0
388667	7.0	4.0
79774	414.0	1544.0
79777	909.0	146.0
79776	149.0	212.0
80765	180.0	738.0
80764	1825.0	2461.0
80763	133.0	8.0
79778	1853.0	4160.0
92737	525.0	33.0
677840	0.0	3.0
92736	1.0	406.0
158798	227.0	3.0
677848	0.0	0.0
677849	0.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	1.0	1.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	1.0
388662	51.0	7.0
80746	482.0	301.0
80745	635.0	706.0
653857	156.0	123.0
79760	603.0	1055.0
79762	8285.0	1546.0
79763	2479.0	3043.0
80755	258.0	260.0
79768	1335.0	2731.0
79767	1250.0	7497.0
677850	0.0	0.0
677815	4.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	7.0	5.0
677811	1.0	2.0
90102	7511.0	5750.0
677812	0.0	0.0
677810	2.0	10.0
388695	504.0	833.0
80778	626.0	459.0
79791	3037.0	1278.0
677819	2.0	0.0
100505583	0.0	2.0
677817	0.0	4.0
79792	6299.0	3053.0
677818	1.0	0.0
79794	14339.0	3289.0
79797	975.0	1522.0
79796	754.0	762.0
80781	17159.0	22024.0
79799	0.0	0.0
79798	1414.0	1066.0
388685	124.0	87.0
119180	0.0	0.0
677826	2.0	2.0
219833	252.0	181.0
677827	0.0	1.0
100505576	135.0	18.0
100505573	1156.0	416.0
677825	0.0	0.0
92755	87.0	61.0
677822	0.0	0.0
677823	1.0	1.0
677820	0.0	0.0
677821	0.0	0.0
144193	53.0	19.0
79780	2169.0	1271.0
79782	117.0	1.0
144195	4.0	13.0
677828	2.0	0.0
79781	1073.0	42.0
677829	0.0	0.0
79784	26414.0	20657.0
79783	141.0	735.0
80772	2412.0	3547.0
79786	4581.0	1554.0
79785	157.0	18.0
80777	6494.0	5881.0
79788	332.0	165.0
80776	501.0	278.0
388677	43.0	6.0
80775	280.0	821.0
80774	2344.0	882.0
79789	2757.0	419.0
92749	867.0	250.0
92747	35313.0	44.0
90121	4987.0	2980.0
219844	253.0	409.0
90120	3127.0	8416.0
158763	1.0	0.0
651249	1.0	0.0
220832	3.0	6.0
146779	0.0	0.0
677885	20.0	5.0
677882	1.0	0.0
677883	0.0	0.0
651250	1091.0	405.0
132141	1.0	0.0
219855	1901.0	6062.0
219854	1351.0	1334.0
90113	41.0	65.0
653895	2.0	2.0
80789	3092.0	2311.0
144132	599.0	578.0
144124	0.0	0.0
388698	2.0	18.0
388699	0.0	26.0
388697	8.0	46.0
100505518	3.0	0.0
80790	9822.0	14848.0
89122	4272.0	3625.0
158787	350.0	47.0
100505540	0.0	0.0
219865	1.0	0.0
100505547	0.0	4.0
132158	337.0	127.0
100505545	0.0	0.0
90141	479.0	678.0
132160	4528.0	854.0
90139	13454.0	4230.0
340665	8.0	0.0
219858	0.0	0.0
100505532	40.0	108.0
90134	9.0	2.0
219875	0.0	0.0
90133	466.0	1764.0
92799	6152.0	5620.0
219874	1.0	2.0
651258	2.0	4.0
90135	4685.0	8569.0
219873	0.0	2.0
100505536	3.0	0.0
92797	645.0	450.0
219870	0.0	0.0
339674	1.0	32.0
339669	0.0	0.0
100505538	110.0	141.0
340654	42.0	48.0
219869	0.0	0.0
339665	334.0	904.0
100133053	0.0	0.0
55722	285.0	732.0
55721	294.0	455.0
55720	3071.0	5354.0
55726	1119.0	2869.0
55723	353.0	2796.0
55729	7816.0	5375.0
55728	859.0	1237.0
55727	4212.0	4488.0
105377108	3.0	0.0
219899	3721.0	1111.0
220869	172.0	367.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	1.0
55733	1079.0	1003.0
400	6375.0	5124.0
641808	46.0	18.0
55732	300.0	778.0
401	1.0	0.0
55731	2902.0	862.0
402	3843.0	3339.0
403	2544.0	1721.0
55737	10258.0	18654.0
205251	608.0	1737.0
405	10347.0	3370.0
55735	2539.0	2885.0
406	695.0	1260.0
55734	1382.0	2701.0
407	14.0	8.0
408	12836.0	349.0
409	7543.0	1548.0
55739	3974.0	2649.0
55738	4892.0	3578.0
327658	0.0	1.0
327657	34.0	7.0
327659	0.0	1.0
653808	0.0	0.0
100133074	0.0	0.0
55740	13627.0	10781.0
102723562	3.0	0.0
100133079	0.0	0.0
410	4654.0	3363.0
55744	2202.0	3702.0
411	3128.0	861.0
80700	9906.0	11622.0
79711	229.0	381.0
55743	2466.0	718.0
412	4344.0	374.0
79710	2555.0	2390.0
79713	254.0	86.0
55742	12845.0	6759.0
414	5784.0	2934.0
55741	4519.0	2518.0
79712	2485.0	3254.0
55748	22180.0	9813.0
415	511.0	116.0
100505506	5.0	13.0
416	15.0	3.0
79714	880.0	1486.0
55746	4435.0	4499.0
79717	3369.0	3890.0
417	73.0	2.0
55745	3414.0	3348.0
79716	707.0	638.0
418	0.0	0.0
79719	3234.0	5708.0
419	6.0	0.0
79718	9067.0	28522.0
55749	3564.0	4300.0
102723555	3.0	6.0
220885	8.0	6.0
55751	3459.0	1541.0
55750	1811.0	1758.0
420	1134.0	1.0
102723553	0.0	0.0
421	2095.0	1784.0
55755	5526.0	19388.0
340618	0.0	0.0
55754	29112.0	17118.0
55753	27.0	534.0
55752	20934.0	7186.0
79701	3564.0	1893.0
55759	1331.0	2472.0
427	38116.0	6830.0
55758	2876.0	2777.0
79703	574.0	2762.0
205272	0.0	0.0
55757	1383.0	997.0
79706	1673.0	2056.0
55756	2027.0	1488.0
429	5.0	3.0
79705	3163.0	2220.0
79707	2831.0	2882.0
79709	11464.0	14943.0
256815	397.0	0.0
101927273	0.0	0.0
101927275	98.0	30.0
7402	29341.0	4781.0
7401	0.0	0.0
80714	107.0	92.0
101927279	79.0	17.0
653820	9.0	111.0
100133093	0.0	3.0
80712	0.0	1.0
102723547	0.0	12.0
55762	613.0	365.0
55761	6058.0	6188.0
430	147.0	346.0
55760	2467.0	4176.0
79731	1098.0	1188.0
432	393.0	87.0
79730	544.0	107.0
340602	3.0	47.0
79733	88.0	404.0
433	60.0	14.0
55766	3301.0	2747.0
434	5.0	8.0
55765	1001.0	4390.0
79735	4449.0	2974.0
435	2250.0	1502.0
55764	3186.0	1819.0
55763	3608.0	4721.0
79734	1577.0	1248.0
436	9.0	4.0
55769	1815.0	1917.0
79736	369.0	591.0
438	5.0	5.0
79739	1346.0	749.0
55768	1765.0	1256.0
439	5103.0	6069.0
79738	1784.0	1121.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	13.0
80709	8086.0	771.0
677803	1.0	1.0
7411	2808.0	3780.0
677800	8.0	3.0
7410	6336.0	6817.0
677801	1.0	6.0
101927289	14.0	9.0
7412	2523.0	1218.0
101927288	16.0	11.0
80704	2679.0	23.0
102723538	0.0	0.0
80701	2.0	0.0
677808	2.0	5.0
677809	0.0	0.0
677806	0.0	0.0
80705	377.0	68.0
677807	1.0	3.0
55773	3037.0	2561.0
440	1069.0	8244.0
100652997	0.0	6.0
55771	354.0	1363.0
79720	5015.0	4161.0
443	798.0	8.0
55770	4051.0	2017.0
79722	25.0	2.0
444	14164.0	50839.0
55777	1793.0	1071.0
55776	1242.0	1852.0
445	7591.0	35160.0
55775	942.0	1625.0
79724	2688.0	1677.0
79723	338.0	719.0
447	8.0	2.0
79726	2425.0	2442.0
7404	1657.0	2639.0
7403	2287.0	1513.0
79725	319.0	378.0
449	0.0	0.0
79728	828.0	1161.0
55779	536.0	227.0
55778	613.0	1005.0
79727	3.0	7.0
7405	3580.0	1747.0
7408	12392.0	6527.0
7407	6622.0	8954.0
79729	489.0	663.0
7409	2579.0	215.0
101927295	0.0	0.0
7422	18036.0	12268.0
100422711	1.0	0.0
7421	2120.0	2964.0
100422712	35.0	13.0
7424	1870.0	436.0
7423	7101.0	5360.0
80737	952.0	659.0
80736	6963.0	74.0
100422716	0.0	0.0
65109	754.0	1220.0
65108	6887.0	4753.0
55780	1155.0	2145.0
80739	298.0	50.0
450	1.0	0.0
55784	3521.0	1633.0
79751	1772.0	2218.0
80740	6.0	811.0
451	0.0	0.0
79750	214.0	45.0
55783	2461.0	1747.0
79753	2026.0	1347.0
55781	1696.0	833.0
79752	1932.0	4118.0
454	2.0	3.0
79755	333.0	3290.0
55788	6989.0	3662.0
455	3.0	1.0
55787	1435.0	1203.0
79754	2014.0	2456.0
55786	592.0	584.0
80742	1032.0	825.0
55785	4098.0	3157.0
80741	273.0	81.0
92715	1033.0	2259.0
7415	36260.0	56291.0
79759	466.0	296.0
7414	38567.0	14029.0
79758	1259.0	368.0
7417	4743.0	17430.0
55789	51.0	528.0
92714	3614.0	4034.0
7416	10038.0	17999.0
7419	5246.0	13278.0
7418	0.0	0.0
65110	1868.0	884.0
7431	163780.0	32859.0
7430	47925.0	69098.0
7433	27986.0	1286.0
7432	27.0	0.0
7434	77.0	4.0
80726	1062.0	157.0
65117	4715.0	4683.0
80725	378.0	157.0
80724	1824.0	1649.0
80723	684.0	126.0
102723518	0.0	0.0
55791	809.0	2009.0
55790	3327.0	924.0
80728	732.0	785.0
460	68.0	18.0
102723513	2.0	2.0
80727	7478.0	16053.0
462	10.0	2.0
55795	2514.0	2476.0
79740	412.0	0.0
463	6629.0	1735.0
55794	1050.0	1662.0
55793	3158.0	786.0
79742	4298.0	242.0
102723510	15.0	10.0
79744	643.0	502.0
466	1775.0	2064.0
55799	341.0	384.0
467	24017.0	4617.0
55798	1581.0	1699.0
468	23232.0	34716.0
79746	1818.0	38.0
80731	72.0	168.0
55796	2144.0	638.0
79745	4124.0	5481.0
469	0.0	1.0
79748	0.0	1.0
79747	246.0	1.0
7425	2.0	9.0
7428	3226.0	1843.0
92703	2438.0	3457.0
7429	26.0	20.0
7442	5.0	5.0
7441	0.0	0.0
7444	1393.0	2194.0
7443	655.0	1672.0
101927233	37.0	10.0
254251	753.0	636.0
471	3871.0	7355.0
472	3004.0	2795.0
473	17443.0	5486.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2298.0	1664.0
103689846	1.0	0.0
476	83842.0	148842.0
103689845	0.0	1.0
477	3682.0	2.0
478	238.0	93.0
479	439.0	576.0
100135756	0.0	0.0
7436	3110.0	3309.0
7439	810.0	94.0
7451	173.0	3.0
7450	167850.0	5731.0
7453	69198.0	17550.0
7455	1.0	46.0
100147744	0.0	0.0
7454	2755.0	291.0
100422624	0.0	0.0
101927242	1.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	1.0
7456	10004.0	2412.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	6.0	0.0
254263	91.0	197.0
480	10.0	5.0
481	16947.0	35316.0
482	1317.0	32.0
483	8525.0	123646.0
484	2.0	6.0
100133100	0.0	0.0
485	0.0	1.0
486	106.0	9.0
487	27.0	58.0
488	25738.0	36894.0
100133103	0.0	0.0
489	8305.0	1022.0
7448	374.0	5.0
7447	608.0	4441.0
7462	3256.0	443.0
100147751	8.0	0.0
7461	4570.0	2714.0
100147752	12.0	0.0
7464	3752.0	7496.0
100147754	0.0	0.0
7466	26938.0	4688.0
100147755	0.0	0.0
7465	2285.0	3319.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	4185.0	5760.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	6.0	1.0
100147759	0.0	0.0
490	4715.0	8320.0
491	8.0	4.0
492	9.0	2.0
493	30093.0	15353.0
495	0.0	21.0
254225	1681.0	1321.0
496	6.0	0.0
254228	2442.0	332.0
498	32990.0	42734.0
7458	22316.0	29649.0
100147750	7.0	8.0
7473	201.0	809.0
100147762	0.0	0.0
7472	3910.0	349.0
100422642	1.0	0.0
7475	7.0	9.0
134701	0.0	264.0
7474	3930.0	12357.0
100422644	0.0	0.0
7477	1889.0	12851.0
100147766	0.0	2.0
101927265	0.0	0.0
7476	1455.0	437.0
100147767	0.0	0.0
7479	8.0	3.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	1.0	17.0
7471	14.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1948.0	2899.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	15.0	1.0
7483	3029.0	2507.0
7486	1021.0	2070.0
7485	2129.0	912.0
100422656	2.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1835.0	164.0
7480	28.0	231.0
100419004	0.0	0.0
7482	1135.0	4218.0
100419006	0.0	1.0
7481	789.0	3789.0
100419005	0.0	0.0
100133139	0.0	3.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	4.0	4.0
7494	0.0	0.0
100422666	8.0	11.0
7499	57.0	298.0
7498	116.0	1090.0
7490	8.0	25.0
100420005	1.0	6.0
100420003	2.0	2.0
100422674	0.0	2.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	59.0	4.0
101927217	10.0	19.0
100419028	29.0	65.0
101927219	0.0	0.0
55700	15609.0	13013.0
254268	16.0	8.0
55704	4319.0	2246.0
55703	1311.0	890.0
122706	0.0	0.0
55702	1503.0	1820.0
55701	7803.0	1647.0
55707	9855.0	5388.0
55706	1703.0	2862.0
122704	1669.0	2865.0
55705	8231.0	7875.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	1165.0	599.0
101927221	314.0	274.0
101927220	0.0	7.0
100419031	16.0	5.0
101927222	0.0	0.0
101927224	1.0	0.0
100133161	75.0	124.0
100133162	0.0	1.0
100133163	0.0	0.0
100419038	1.0	0.0
100133168	0.0	0.0
55711	2419.0	378.0
55715	6090.0	5139.0
55714	476.0	1301.0
55713	379.0	75.0
100420028	17.0	2.0
102723590	0.0	1.0
55719	3423.0	1991.0
55718	2443.0	1608.0
55717	5384.0	4216.0
55716	1925.0	1001.0
100420033	15.0	1.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	1.0	3.0
677798	0.0	0.0
158724	0.0	0.0
677799	5.0	6.0
100419041	0.0	0.0
120103	998.0	897.0
65080	1702.0	1958.0
65082	1412.0	1275.0
100422690	1.0	2.0
100422691	46.0	17.0
122769	436.0	824.0
65084	1546.0	925.0
65083	4790.0	9503.0
100420044	0.0	0.0
100420043	1.0	2.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	5.0	1.0
92691	237.0	58.0
100420049	0.0	1.0
65095	2044.0	2795.0
65094	1137.0	1437.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	3.0	11.0
100419068	0.0	0.0
158747	2127.0	1113.0
100420051	6.0	6.0
100419062	1.0	1.0
677778	11.0	27.0
677779	0.0	0.0
677776	0.0	0.0
677777	1.0	12.0
90060	1279.0	1068.0
146760	730.0	129.0
100419069	0.0	0.0
146754	1423.0	26.0
122742	1.0	0.0
122740	0.0	0.0
100419070	3.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	96.0	151.0
122748	1.0	2.0
677780	0.0	0.0
100420063	1.0	4.0
100419075	18.0	9.0
100419074	4.0	0.0
90050	72.0	62.0
144110	1248.0	269.0
146771	12.0	2.0
144100	2035.0	712.0
144106	42.0	41.0
677796	14.0	13.0
677797	0.0	2.0
144108	3123.0	2588.0
677794	1.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	3.0
677790	0.0	2.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	85.0	315.0
120146	0.0	0.0
100505477	2.0	2.0
100419098	0.0	0.0
100505474	0.0	3.0
100505475	6.0	1.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	0.0	0.0
90075	390.0	203.0
134728	878.0	306.0
388610	1427.0	1184.0
388611	313.0	111.0
146705	566.0	615.0
388650	749.0	2580.0
122786	3210.0	7916.0
120126	0.0	0.0
388646	31.0	0.0
146713	19.0	0.0
146712	285.0	169.0
388649	1.0	0.0
349075	309.0	257.0
100505494	217.0	98.0
100505495	2496.0	74.0
120114	967.0	29.0
388633	2044.0	10.0
146723	0.0	0.0
388630	1010.0	386.0
146722	1907.0	71.0
122773	292.0	95.0
219902	704.0	247.0
65244	1528.0	2887.0
100505683	12.0	41.0
65243	74.0	92.0
90204	1064.0	1135.0
100505687	342.0	608.0
90203	1725.0	787.0
65249	1569.0	774.0
102723626	7.0	7.0
79890	6573.0	1074.0
100505681	114.0	116.0
79892	7132.0	8696.0
79891	861.0	94.0
120071	444.0	7567.0
79894	3856.0	1633.0
79893	5383.0	6021.0
79896	428.0	832.0
79895	483.0	119.0
388789	1421.0	3964.0
79898	459.0	201.0
120065	2.0	0.0
120066	1.0	1.0
79897	288.0	559.0
28299	2747.0	7737.0
79899	3961.0	3229.0
92856	3104.0	6524.0
219931	1739.0	1576.0
100505678	212.0	65.0
100505679	1.0	6.0
100505676	8.0	4.0
220906	1992.0	2618.0
65258	2151.0	722.0
80868	119.0	25.0
168002	358.0	1879.0
653737	29.0	23.0
79883	487.0	1815.0
79882	4575.0	4367.0
79885	2709.0	1107.0
79884	1836.0	522.0
79887	7781.0	1990.0
79886	1281.0	724.0
79888	44974.0	10118.0
219927	1581.0	3529.0
65251	989.0	304.0
65250	1734.0	2015.0
65264	10290.0	13232.0
65263	765.0	1805.0
65266	61.0	18.0
65265	5333.0	8187.0
65268	412.0	3817.0
65267	93.0	28.0
90226	6.0	262.0
102723605	0.0	0.0
220930	265.0	525.0
641776	0.0	0.0
219938	6.0	27.0
65260	1372.0	1658.0
100505696	676.0	203.0
219954	1.0	0.0
349158	0.0	1.0
219952	0.0	0.0
349152	103.0	82.0
653753	0.0	0.0
100505692	177.0	19.0
653758	63.0	59.0
388799	8.0	4.0
80896	1858.0	2595.0
388795	8.0	2.0
80895	1556.0	2366.0
388796	659.0	2021.0
220929	1569.0	759.0
132014	2952.0	777.0
349149	22.0	5.0
100505641	16611.0	4754.0
219965	0.0	0.0
219960	1.0	1.0
653789	3.0	0.0
653794	1.0	0.0
677763	2.0	4.0
100505648	209.0	141.0
219958	0.0	0.0
219957	1.0	0.0
219956	0.0	1.0
90231	5848.0	6579.0
349136	231.0	138.0
90233	640.0	717.0
677769	0.0	0.0
677767	8.0	7.0
219972	13650.0	686.0
677768	12.0	16.0
677765	0.0	1.0
219970	7.0	140.0
100505633	21.0	245.0
677766	0.0	0.0
205327	1317.0	1363.0
146664	381.0	159.0
653781	3.0	4.0
653784	794.0	3606.0
677774	0.0	0.0
677775	10.0	5.0
100505636	206.0	139.0
677772	11.0	4.0
677773	0.0	1.0
677770	0.0	0.0
677771	0.0	0.0
219968	2.0	0.0
219988	4829.0	5379.0
100505663	0.0	4.0
408029	0.0	0.0
220979	689.0	157.0
219986	0.0	0.0
90268	1847.0	4229.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4819.0	1775.0
220974	0.0	0.0
28231	671.0	561.0
28232	7566.0	10428.0
28234	1.0	161.0
158674	9.0	0.0
340784	0.0	0.0
220965	1499.0	44.0
349114	262.0	273.0
219995	1170.0	6.0
146691	11485.0	4230.0
219990	0.0	0.0
339799	530.0	599.0
220963	393.0	1088.0
501	4244.0	333.0
651144	1.0	0.0
90249	273.0	12.0
504	2.0	1.0
506	41186.0	53413.0
100505659	1.0	0.0
507	0.0	1.0
509	7953.0	13762.0
101927195	0.0	0.0
168090	419.0	0.0
100505601	7.0	15.0
101978785	47.0	0.0
339781	1.0	0.0
594840	0.0	0.0
594842	55.0	39.0
220992	112.0	142.0
339788	3.0	0.0
339789	16.0	2.0
339779	0.0	0.0
79810	732.0	579.0
55843	1449.0	127.0
55841	13583.0	2910.0
79812	14519.0	1705.0
513	3368.0	5855.0
79811	6949.0	5087.0
55840	188.0	310.0
79814	36.0	192.0
55847	1033.0	1921.0
514	11298.0	12371.0
55846	2620.0	1165.0
515	8667.0	17766.0
79813	5480.0	9275.0
79816	193.0	22.0
516	2298.0	5395.0
55845	11742.0	6098.0
79815	2514.0	7162.0
517	13569.0	17727.0
55844	2544.0	3118.0
518	8418.0	22751.0
79818	712.0	359.0
79817	2847.0	761.0
256949	4289.0	66.0
55848	1109.0	888.0
79819	1041.0	154.0
220988	20685.0	20259.0
594837	6.0	9.0
594838	6.0	19.0
594839	16.0	37.0
220980	23.0	4.0
339778	58.0	37.0
55850	1123.0	976.0
339768	188.0	64.0
520	1.0	0.0
55854	3793.0	6450.0
521	3459.0	5931.0
522	3924.0	5395.0
55853	6.0	3.0
523	9489.0	8844.0
55852	6915.0	4754.0
79801	206.0	1308.0
79800	589.0	400.0
55851	2401.0	2053.0
525	107.0	121.0
55858	6099.0	6853.0
79803	2526.0	2325.0
55857	1043.0	1782.0
79802	44.0	44.0
526	15719.0	10485.0
55856	1727.0	2519.0
79805	432.0	56.0
527	4367.0	3887.0
528	5716.0	5345.0
55855	14.0	13.0
79804	1.0	0.0
529	10859.0	14659.0
79807	710.0	596.0
79809	1839.0	1452.0
256957	11.0	4.0
55859	195.0	9.0
100505624	10.0	24.0
100505621	5.0	4.0
7500	0.0	4.0
339761	25.0	814.0
80818	1906.0	2655.0
80817	1162.0	1226.0
80816	129.0	12.0
339766	58.0	24.0
55861	336.0	140.0
55860	4426.0	5092.0
79830	730.0	879.0
105377240	0.0	0.0
340745	0.0	3.0
79832	2751.0	4213.0
80821	2227.0	1604.0
533	7632.0	10263.0
80820	1282.0	1279.0
79831	484.0	134.0
102723680	0.0	0.0
55863	1927.0	1960.0
79834	23012.0	1806.0
534	60.0	14.0
535	7618.0	3562.0
55862	6423.0	4197.0
79833	753.0	821.0
340749	1.0	3.0
105377243	0.0	0.0
55869	1036.0	838.0
79836	901.0	25.0
537	19194.0	11671.0
79838	6282.0	10.0
538	2458.0	978.0
55867	2.0	9.0
79837	5344.0	4343.0
539	4653.0	4544.0
79839	2456.0	311.0
594855	0.0	0.0
7512	256.0	32.0
594857	0.0	1.0
7511	4020.0	5844.0
339751	25.0	11.0
55872	65.0	2727.0
256933	1.0	4.0
540	1095.0	164.0
55871	607.0	293.0
55870	8011.0	4337.0
541	2.0	1.0
542	0.0	0.0
55876	375.0	170.0
543	0.0	0.0
79820	38.0	94.0
544	0.0	0.0
79823	298.0	423.0
545	1981.0	4377.0
546	7447.0	2099.0
79822	1815.0	324.0
79825	3362.0	48.0
547	59.0	33.0
7503	4.0	2.0
100505616	35.0	130.0
55879	3.0	732.0
549	923.0	1072.0
79827	2752.0	1182.0
7504	438.0	123.0
79829	1390.0	1608.0
7507	1075.0	2204.0
79828	1060.0	2464.0
641700	1438.0	64.0
7508	5334.0	1300.0
100505619	0.0	0.0
101927150	28.0	3.0
653707	0.0	0.0
101927152	1.0	0.0
101927155	135.0	140.0
7520	24240.0	26792.0
92822	1402.0	621.0
80835	35.0	10.0
101927158	2.0	19.0
80834	0.0	2.0
80833	11544.0	336.0
339742	0.0	3.0
653702	374.0	623.0
339745	3297.0	2015.0
550	7468.0	15121.0
79850	1603.0	8332.0
551	0.0	1.0
339736	0.0	0.0
79852	256.0	346.0
552	131.0	109.0
256987	7755.0	5508.0
553	0.0	0.0
554	254.0	8.0
79854	29.0	31.0
79853	1.0	1.0
55885	7109.0	40.0
79856	1053.0	68.0
55884	8534.0	13384.0
100652885	2.0	2.0
7514	10326.0	14867.0
79858	1030.0	531.0
558	14622.0	2436.0
92815	92.0	917.0
7516	54.0	472.0
55889	0.0	0.0
7515	3352.0	2521.0
55888	245.0	83.0
7518	487.0	764.0
7517	605.0	1620.0
7532	15906.0	39520.0
100422821	2.0	0.0
7531	38159.0	58240.0
7534	46174.0	174801.0
100422823	0.0	0.0
7533	17403.0	11289.0
101927167	854.0	137.0
100422824	0.0	1.0
65217	1020.0	14.0
80824	6491.0	3375.0
100422826	0.0	0.0
340719	143.0	707.0
80823	531.0	346.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	3817.0	3022.0
80829	8202.0	6386.0
100422829	0.0	0.0
144097	1508.0	2696.0
55894	0.0	0.0
55893	5523.0	9585.0
55892	1300.0	3750.0
563	2457.0	26.0
79841	231.0	144.0
55891	1.0	2.0
79840	57.0	60.0
80832	2962.0	831.0
79843	417.0	14.0
55898	8084.0	11471.0
80831	0.0	0.0
55897	48.0	91.0
566	40.0	0.0
79842	570.0	391.0
79845	2580.0	1023.0
567	455535.0	104356.0
80830	12814.0	2120.0
79844	143.0	407.0
79847	1306.0	484.0
7525	6202.0	3237.0
79846	373.0	168.0
79849	4.0	3.0
79848	1649.0	955.0
7526	8.0	0.0
7529	33956.0	27315.0
7528	10897.0	11475.0
101927171	5.0	874.0
92806	476.0	283.0
65220	4958.0	3545.0
92840	286.0	637.0
7541	1554.0	730.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2589.0	3067.0
7542	526.0	809.0
101927176	1.0	0.0
100422833	0.0	0.0
7545	6.0	5.0
100422834	0.0	0.0
7544	1176.0	1204.0
100422835	0.0	1.0
102723647	10.0	11.0
653720	2.0	8.0
100422837	0.0	0.0
80856	3108.0	5981.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	107.0	58.0
79870	1855.0	1332.0
571	5432.0	4097.0
572	3032.0	3909.0
79872	2550.0	1221.0
573	7138.0	5910.0
79871	1211.0	2065.0
79874	1940.0	1342.0
102723641	111.0	0.0
575	114.0	374.0
79873	888.0	2246.0
79876	2853.0	2384.0
576	377.0	698.0
340706	1104.0	48.0
577	589.0	11.0
79875	7802.0	2955.0
80864	72.0	32.0
578	2074.0	4043.0
80863	259.0	129.0
579	11.0	59.0
79877	2954.0	3550.0
80862	282.0	247.0
7536	18736.0	17156.0
79879	258.0	286.0
7535	1163.0	86.0
7538	66524.0	16279.0
7539	271.0	209.0
7552	360.0	234.0
101927186	0.0	0.0
100422841	1.0	0.0
