id	306df79f-3f2c-4631-b527-7d79336bc573	d1b9c517-43bc-47c3-b533-a21c1f2d5fff
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	5.0
100302140	0.0	0.0
51412	2.0	30.0
144847	0.0	1.0
51411	1825.0	722.0
541578	726.0	2820.0
374969	1006.0	3237.0
100131244	0.0	1.0
100302179	0.0	0.0
100302178	1.0	1.0
100302177	0.0	1.0
100302175	0.0	0.0
100302174	1.0	4.0
51421	10777.0	4599.0
100302172	0.0	0.0
51422	2208.0	743.0
51427	353.0	2336.0
51426	1737.0	1183.0
51429	2439.0	4610.0
51428	3415.0	4897.0
347411	0.0	1.0
541565	647.0	457.0
132884	390.0	84.0
100131236	1.0	0.0
100131234	5.0	6.0
100131230	0.0	4.0
374955	3.0	4.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2826.0	11294.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2301.0	5503.0
100302160	0.0	0.0
51433	6388.0	13835.0
51435	2518.0	1987.0
51438	0.0	0.0
347402	0.0	28.0
51439	4618.0	5237.0
347404	252.0	689.0
374986	1700.0	1043.0
100507381	0.0	0.0
132817	0.0	1.0
374987	28.0	4.0
51441	4557.0	13278.0
100302197	0.0	0.0
51440	289.0	99.0
100302196	0.0	0.0
100302195	0.0	3.0
51442	358.0	124.0
100302193	0.0	0.0
51444	1502.0	6097.0
100302192	0.0	0.0
51447	3701.0	6243.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	24680.0	6992.0
144809	5244.0	12.0
374973	6.0	13.0
100131213	235.0	1439.0
100131211	509.0	711.0
374977	23.0	76.0
51450	76.0	1044.0
100302186	0.0	0.0
51451	1580.0	2997.0
100302185	0.0	0.0
51454	1750.0	50.0
120892	34318.0	966.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	3028.0	3812.0
100302181	0.0	0.0
51458	3.0	196.0
100131208	1.0	31.0
100131207	0.0	0.0
100131205	108.0	64.0
100192204	0.0	1.0
51460	944.0	1689.0
117246	3688.0	5518.0
51463	149.0	494.0
117245	284.0	65.0
144811	820.0	648.0
117248	115.0	45.0
51465	4678.0	4737.0
117247	512.0	68.0
51466	8370.0	6273.0
144817	2.0	1.0
100507392	53.0	15.0
100507398	90.0	246.0
120872	0.0	0.0
51471	24.0	13.0
51474	6429.0	3460.0
51473	1362.0	671.0
51475	0.0	0.0
51478	714.0	1619.0
51477	1452.0	8835.0
51479	6237.0	4237.0
100507347	428.0	85.0
101927992	1.0	329.0
101927994	0.0	0.0
100507341	2.0	146.0
203611	0.0	0.0
129285	2458.0	2578.0
100507331	9.0	7.0
100507361	0.0	3.0
26499	180.0	1233.0
100507362	0.0	0.0
117286	3.0	13.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	3.0	0.0
117289	1384.0	581.0
26495	0.0	0.0
26497	0.0	0.0
117283	277.0	68.0
100507357	0.0	1.0
100507354	2.0	2.0
100507303	520.0	937.0
100507300	16.0	32.0
26478	1.0	0.0
101927953	0.0	8.0
26479	0.0	1.0
101927957	3.0	105.0
26470	2200.0	2453.0
26472	1278.0	5238.0
26471	13015.0	6673.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	239.0	5.0
100131291	2.0	1.0
100169834	1.0	2.0
100131281	0.0	0.0
101927980	9.0	2.0
154214	1313.0	1304.0
154215	6.0	393.0
100507316	191.0	427.0
101927983	15.0	22.0
100131279	0.0	0.0
26469	6536.0	12047.0
26468	320.0	695.0
100170841	91.0	2919.0
129293	532.0	126.0
101927988	2.0	1.0
168850	1603.0	906.0
5805	720.0	1063.0
5806	121.0	128.0
5800	1421.0	265.0
130271	3457.0	251.0
5801	243.0	69.0
100169851	0.0	0.0
5802	3575.0	7713.0
100169850	0.0	0.0
5803	208.0	11.0
100507501	103.0	425.0
100507500	6.0	3.0
100422059	0.0	0.0
102723742	0.0	2.0
168374	385.0	2242.0
5816	29.0	14.0
5817	4050.0	1851.0
5818	822.0	7279.0
101927917	0.0	0.0
5819	7467.0	8049.0
5810	2182.0	6664.0
5813	3119.0	1596.0
100422055	0.0	0.0
5814	3911.0	6549.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	6.0	0.0
203228	2135.0	1740.0
101927921	0.0	0.0
648283	1.0	2.0
5827	648.0	3201.0
5828	3950.0	7828.0
5829	10108.0	4035.0
5820	113.0	1541.0
5822	8.0	11.0
5824	5658.0	18203.0
5825	5261.0	2598.0
5826	2642.0	2847.0
100507526	6.0	11.0
100507524	842.0	46.0
102466199	0.0	1.0
168391	0.0	0.0
101927931	31.0	73.0
445571	27.0	115.0
203238	306.0	983.0
445573	0.0	1.0
648294	7.0	3.0
203245	665.0	1380.0
102466190	0.0	0.0
5830	4265.0	5661.0
102466198	0.0	0.0
5831	545.0	2954.0
102466197	0.0	0.0
5832	2329.0	7946.0
102466196	0.0	0.0
5833	3355.0	2879.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	11833.0	7809.0
102466194	0.0	0.0
102466193	3.0	0.0
5836	3541.0	941.0
102466192	0.0	0.0
5837	190.0	82.0
102466191	0.0	0.0
100289509	8.0	12.0
101927944	6.0	2.0
195977	0.0	9.0
5860	3467.0	1728.0
5861	10413.0	14991.0
5862	10402.0	9731.0
347088	2.0	33.0
3200	436.0	639.0
144363	1362.0	1512.0
168330	0.0	0.0
144360	1.0	0.0
203259	1812.0	4901.0
203260	414.0	235.0
5858	789.0	23.0
5859	10029.0	9874.0
5870	10151.0	11439.0
5871	2526.0	3192.0
5872	5741.0	5513.0
5873	5841.0	2105.0
3211	4.0	25.0
3208	5.0	867.0
3207	0.0	68.0
3206	1.0	1922.0
3205	15.0	631.0
3204	60.0	460.0
3203	56.0	263.0
3202	972.0	992.0
3201	249.0	232.0
5863	4939.0	4336.0
132391	1.0	0.0
5864	99.0	287.0
5865	45.0	886.0
5866	354.0	720.0
5867	2872.0	2195.0
5868	4721.0	3630.0
5869	18299.0	14301.0
3209	0.0	393.0
5880	5400.0	3270.0
266812	318.0	475.0
5881	232.0	1815.0
5883	990.0	2451.0
5884	1794.0	2252.0
3222	2.0	73.0
3221	37.0	1931.0
101805492	0.0	1.0
3219	36.0	41096.0
3218	31.0	25897.0
3217	243.0	5969.0
3216	366.0	7604.0
3215	327.0	6498.0
203286	2469.0	7603.0
3214	339.0	3377.0
3213	634.0	18077.0
3212	311.0	5890.0
5874	1915.0	1448.0
5875	2850.0	1642.0
254827	524.0	1286.0
5876	3042.0	3949.0
5877	750.0	1565.0
5878	8006.0	8176.0
5879	20152.0	22589.0
5890	293.0	361.0
5891	1191.0	473.0
5892	755.0	2311.0
5893	536.0	1716.0
5894	7401.0	7439.0
101805488	1.0	3.0
3233	1.0	343.0
3232	4.0	77.0
3231	87.0	96.0
347051	53.0	143.0
101927900	0.0	0.0
3229	0.0	490.0
3228	0.0	30.0
3227	0.0	1313.0
3226	0.0	66.0
3225	20.0	545.0
3224	3.0	289.0
3223	54.0	3397.0
5885	13596.0	50795.0
5886	6598.0	9556.0
5887	9273.0	40086.0
5888	87.0	2062.0
5889	706.0	1897.0
3242	76.0	25.0
3241	12640.0	4749.0
3240	4782.0	104.0
3239	0.0	10.0
3238	0.0	20.0
254887	725.0	3107.0
3237	0.0	144.0
3236	3.0	194.0
3235	25.0	796.0
3234	33.0	273.0
5896	156.0	71.0
5897	1.0	0.0
5898	6308.0	6319.0
5899	5558.0	4436.0
26609	1.0	1.0
26608	2841.0	10526.0
3255	0.0	2.0
3254	0.0	0.0
3251	1195.0	4903.0
3250	54.0	1.0
3249	2048.0	2065.0
3248	8494.0	180.0
347028	1.0	0.0
648217	8.0	4.0
3266	2.0	26.0
3265	1967.0	6732.0
100302219	0.0	0.0
100302218	2.0	7.0
3263	76.0	157.0
100302217	0.0	0.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	0.0	1.0
254863	1187.0	1105.0
100302211	0.0	1.0
100302210	0.0	0.0
3257	4893.0	4380.0
100302209	0.0	0.0
3276	5924.0	9913.0
100302208	0.0	0.0
3275	8241.0	6371.0
3274	61.0	133.0
3273	2.0	3.0
100302205	0.0	0.0
100302204	1.0	2.0
100302203	0.0	0.0
3270	104.0	28.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	2.0	2.0
100289581	0.0	0.0
3269	799.0	109.0
3268	1814.0	934.0
3267	5348.0	4093.0
254879	0.0	0.0
3280	1271.0	2509.0
349667	82.0	1373.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	1.0	1.0
3283	0.0	0.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	6.0	0.0
100302235	0.0	0.0
3281	8747.0	12944.0
100302234	0.0	0.0
100302233	0.0	1.0
100302232	0.0	0.0
3291	561.0	1808.0
3290	853.0	203.0
3299	430.0	1022.0
3298	1101.0	3100.0
3297	4987.0	4099.0
100302229	2.0	1.0
100302228	0.0	0.0
3295	16049.0	8049.0
102723775	118.0	55.0
3294	229.0	36.0
100302226	0.0	0.0
3293	31.0	124.0
100302225	0.0	0.0
3292	114.0	181.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	0.0	3.0
100302222	0.0	0.0
100302220	1.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	0.0	1.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	0.0	39.0
349633	1.0	0.0
648262	0.0	0.0
100289545	6.0	13.0
100302246	0.0	1.0
100302243	1.0	0.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	0.0
100131143	0.0	0.0
100302279	0.0	0.0
100302278	0.0	0.0
100302277	2.0	1.0
100302276	0.0	0.0
103504741	0.0	0.0
100302275	0.0	0.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	12.0	9.0
51520	5547.0	8119.0
51522	6497.0	6011.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	1396.0	1712.0
51523	2631.0	5459.0
100169768	0.0	0.0
51526	2020.0	6433.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	3097.0	2113.0
100169765	0.0	0.0
51527	1407.0	1619.0
100169764	0.0	0.0
541468	48.0	44.0
51529	3468.0	6915.0
541465	0.0	0.0
541466	0.0	0.0
100131138	0.0	0.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	0.0	1.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	968.0	1223.0
51530	848.0	1171.0
51533	312.0	258.0
541471	587.0	1135.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	2809.0	5381.0
100169758	0.0	0.0
51534	2611.0	6849.0
100169757	0.0	0.0
146909	34.0	5266.0
100169752	0.0	0.0
51537	135.0	459.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	1871.0	5662.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	0.0	0.0
103504727	0.0	0.0
26534	0.0	1.0
103504726	0.0	0.0
26537	0.0	0.0
26539	1.0	1.0
26538	0.0	0.0
51540	96.0	277.0
51542	2704.0	4131.0
26531	0.0	0.0
26530	0.0	0.0
51545	686.0	993.0
51548	1099.0	2015.0
51547	1589.0	1441.0
100131118	0.0	0.0
103504739	0.0	0.0
100131117	2.0	8.0
103504736	0.0	0.0
103504735	0.0	0.0
100170765	22.0	14.0
103504738	0.0	3.0
103504737	0.0	0.0
26548	10.0	107.0
103504732	0.0	1.0
103504731	0.0	0.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	1.0	0.0
100302287	0.0	0.0
100302286	0.0	0.0
146923	1893.0	2445.0
26540	0.0	0.0
51550	1640.0	1380.0
100302284	0.0	0.0
100302283	0.0	0.0
51552	13313.0	13859.0
26541	0.0	0.0
51555	26.0	127.0
100302281	0.0	0.0
51554	671.0	42.0
100302280	0.0	0.0
51557	46.0	1.0
51559	591.0	1011.0
26519	1219.0	2861.0
26511	818.0	1336.0
100131103	3.0	1.0
26512	1635.0	1527.0
26515	2990.0	4132.0
26514	0.0	1.0
26517	2509.0	5054.0
51560	558.0	4911.0
51562	8158.0	1444.0
51561	49.0	3142.0
51564	9695.0	11454.0
122961	1122.0	1587.0
51566	4396.0	2127.0
386608	0.0	0.0
386607	2.0	2.0
51567	3114.0	3046.0
51569	6566.0	4469.0
494470	151.0	416.0
26521	1428.0	1802.0
26524	3231.0	796.0
26523	2627.0	7377.0
374618	773.0	1383.0
100507490	1.0	1.0
26526	3.0	8.0
26525	0.0	19.0
26528	5912.0	14004.0
100507495	279.0	594.0
51571	4444.0	11398.0
122953	4524.0	571.0
51573	8201.0	6284.0
51575	1196.0	2306.0
26520	962.0	1175.0
122950	0.0	0.0
51574	3411.0	4315.0
106633807	0.0	1.0
51582	10201.0	18865.0
106633815	0.0	0.0
122942	0.0	0.0
51586	8644.0	12029.0
51585	3156.0	5507.0
51588	1345.0	3355.0
122945	48.0	66.0
386627	32.0	24.0
26508	1764.0	1090.0
26507	51.0	666.0
102466205	0.0	0.0
102466204	0.0	0.0
26509	12865.0	1806.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	2282.0	9488.0
26504	3011.0	2911.0
26503	2670.0	633.0
651815	2.0	2.0
26505	2642.0	3545.0
360003	0.0	0.0
386610	0.0	0.0
51593	4894.0	13722.0
360001	0.0	0.0
51592	3210.0	3883.0
360002	0.0	0.0
51594	3522.0	4341.0
106633802	0.0	0.0
51596	5963.0	8880.0
51599	7633.0	14256.0
386618	3.0	3.0
360009	0.0	0.0
360008	0.0	0.0
386617	0.0	0.0
374666	286.0	702.0
132332	27.0	191.0
134997	23.0	27.0
100507466	20.0	58.0
101927873	109.0	43.0
100507463	1289.0	793.0
100507462	33.0	135.0
360014	0.0	0.0
360015	0.0	0.0
360018	0.0	0.0
360019	7.0	3.0
360016	0.0	0.0
360017	0.0	0.0
374655	2075.0	2903.0
102466227	0.0	0.0
374654	299.0	1859.0
102466225	0.0	2.0
102466223	0.0	0.0
100507459	270.0	172.0
102466222	0.0	0.0
374650	23.0	21.0
100507458	365.0	1776.0
374659	765.0	875.0
101927889	0.0	0.0
360023	1590.0	1923.0
144321	168.0	184.0
360024	0.0	0.0
360021	0.0	0.0
360020	0.0	0.0
119358	1.0	1.0
360028	0.0	0.0
100507489	9.0	38.0
158983	0.0	4.0
101927891	20.0	6.0
360030	0.0	0.0
374677	35.0	87.0
102466247	0.0	0.0
101447996	0.0	1.0
100507470	0.0	0.0
100507475	27.0	50.0
386654	0.0	0.0
100131193	111.0	454.0
122970	404.0	567.0
144348	11360.0	34566.0
386653	0.0	2.0
144347	40.0	317.0
100507423	29.0	34.0
102466259	0.0	0.0
100507421	59.0	2276.0
100507428	0.0	0.0
100422019	0.0	0.0
386691	0.0	0.0
386690	0.0	0.0
386693	0.0	0.0
101927832	1.0	25.0
100131189	0.0	0.0
386692	0.0	0.0
100131188	0.0	0.0
100507420	35.0	23.0
134957	1398.0	742.0
100131187	4037.0	4995.0
101927833	0.0	10.0
100216517	0.0	0.0
386688	0.0	0.0
26591	0.0	0.0
100131183	1.0	2.0
386687	0.0	0.0
26590	0.0	0.0
386689	0.0	0.0
26592	0.0	0.0
26595	0.0	0.0
386684	0.0	0.0
386683	0.0	0.0
386685	0.0	0.0
102466253	0.0	0.0
102466252	0.0	0.0
102466251	0.0	0.0
102466250	0.0	1.0
100507410	8.0	4.0
102466268	0.0	0.0
100507415	18.0	18.0
386680	0.0	0.0
386682	0.0	2.0
386681	0.0	1.0
100131176	1194.0	31.0
386677	0.0	0.0
100131173	0.0	0.0
5905	4621.0	11538.0
386676	0.0	0.0
5906	9645.0	3066.0
120379	530.0	113.0
386679	0.0	5.0
386678	0.0	0.0
5907	10.0	2.0
5908	4381.0	2283.0
5909	4403.0	2956.0
386672	0.0	2.0
386675	0.0	0.0
386674	0.0	0.0
120376	312.0	9603.0
119391	977.0	152.0
119392	546.0	720.0
100507419	235.0	588.0
5900	5670.0	14098.0
119395	1.0	5.0
5901	10118.0	29590.0
5902	2462.0	15868.0
100422023	0.0	0.0
5903	6949.0	9130.0
100507444	7.0	5.0
26577	3232.0	261.0
26576	75.0	616.0
26579	14.0	337.0
26578	4624.0	1901.0
5915	780.0	1678.0
5916	2173.0	3663.0
100131161	1.0	1.0
5917	2657.0	3189.0
5918	1088.0	1980.0
5919	11370.0	1619.0
146956	42.0	626.0
26575	51.0	425.0
120364	0.0	3.0
26574	3568.0	4906.0
5910	2306.0	1909.0
51501	1478.0	2759.0
5911	3706.0	6391.0
51504	7067.0	20660.0
102466271	0.0	0.0
51503	3086.0	5502.0
5912	1726.0	5038.0
119385	36.0	1.0
102466270	0.0	0.0
51506	7797.0	12209.0
5913	19.0	6.0
5914	5769.0	4073.0
100507435	2.0	5.0
51507	6115.0	12158.0
132321	785.0	252.0
158931	4.0	10.0
132320	472.0	618.0
100507433	22.0	131.0
101927861	8.0	1.0
100507436	2714.0	732.0
203328	289.0	780.0
100216545	171.0	170.0
100216546	331.0	146.0
26589	767.0	1030.0
101927868	5.0	0.0
5926	2589.0	1308.0
26580	884.0	1044.0
386699	0.0	0.0
5927	4300.0	9974.0
5928	8044.0	45348.0
5929	1533.0	4414.0
386695	0.0	0.0
386694	0.0	0.0
100216544	8.0	13.0
26583	0.0	0.0
26586	745.0	4846.0
386697	0.0	0.0
26585	49.0	696.0
386696	0.0	0.0
51510	7043.0	9835.0
51513	447.0	572.0
5920	8565.0	3106.0
51512	66.0	3147.0
5921	2773.0	1637.0
5922	1438.0	3676.0
5923	4293.0	175.0
51514	89.0	4034.0
5924	385.0	148.0
51517	1489.0	2081.0
5925	3812.0	934.0
100422179	0.0	0.0
132299	2051.0	5613.0
100289419	1.0	0.0
266919	0.0	0.0
100289414	34.0	28.0
100289410	85.0	157.0
5937	6877.0	4063.0
5938	65.0	24.0
5939	10707.0	1904.0
5930	3494.0	8123.0
100507629	0.0	1.0
5931	5512.0	26069.0
5932	1946.0	4917.0
5933	504.0	4357.0
5934	8269.0	3099.0
5935	16346.0	21699.0
5936	937.0	1831.0
5950	1810.0	118.0
100507612	3.0	11.0
100289404	2.0	1.0
102723859	1.0	2.0
102723852	1.0	0.0
101927802	0.0	4.0
5948	596.0	34.0
5949	1.0	5.0
101927808	1.0	21.0
5940	0.0	0.0
100507617	201.0	844.0
5944	0.0	0.0
5945	0.0	0.0
5947	1807.0	5048.0
102723849	0.0	0.0
5961	58.0	6.0
101927813	0.0	0.0
5959	60.0	62.0
5954	4342.0	9298.0
5955	3855.0	18316.0
5956	0.0	2.0
5957	2.0	35.0
100507633	21.0	53.0
100507632	499.0	6.0
5970	6181.0	6869.0
5971	881.0	1427.0
5972	70.0	19.0
3310	360.0	875.0
101927821	0.0	0.0
3306	587.0	60.0
254910	1.0	0.0
3305	240.0	200.0
3304	3215.0	5981.0
101927828	1.0	3.0
3303	3788.0	3158.0
3301	13171.0	28239.0
3300	8723.0	8058.0
5962	12861.0	6670.0
5965	1496.0	4220.0
5966	544.0	917.0
5967	0.0	2.0
3309	33948.0	67138.0
5968	0.0	0.0
3308	5705.0	9702.0
5969	1.0	0.0
102466081	0.0	0.0
266954	0.0	0.0
5980	2463.0	2413.0
5981	4901.0	9894.0
5982	1442.0	3936.0
5983	481.0	3518.0
3321	4866.0	1833.0
195828	155.0	3477.0
3320	76951.0	103963.0
195827	1691.0	1081.0
100216479	28.0	198.0
3316	154.0	8.0
3315	20083.0	34805.0
146894	946.0	6.0
144233	492.0	732.0
3314	6.0	5.0
3313	11282.0	22563.0
3312	58013.0	49778.0
3311	246.0	226.0
5973	2257.0	876.0
5976	9592.0	17481.0
5977	3346.0	5550.0
5978	2596.0	3975.0
5979	42.0	287.0
5990	3330.0	1761.0
5991	1795.0	4277.0
5992	7.0	7.0
5993	3588.0	13816.0
102723818	0.0	1.0
5994	490.0	885.0
347193	3.0	1.0
3332	0.0	0.0
3329	9392.0	36976.0
144245	706.0	2088.0
254973	0.0	0.0
3327	58.0	52.0
3326	63513.0	76647.0
3324	25.0	52.0
3323	5.0	5.0
100216487	0.0	0.0
5984	415.0	11950.0
5985	672.0	4742.0
5986	2414.0	4280.0
5987	3291.0	3992.0
5988	0.0	1.0
5989	1652.0	1888.0
158880	559.0	1816.0
100507602	678.0	577.0
102238594	8.0	91.0
3340	24067.0	7271.0
3339	16444.0	7033.0
3338	1954.0	1891.0
3337	10974.0	12864.0
3336	2559.0	9903.0
5995	5.0	0.0
100507608	0.0	0.0
5996	3322.0	6230.0
100507607	10.0	11.0
100316904	15.0	18.0
5997	2496.0	662.0
5998	5077.0	3118.0
100507605	0.0	1.0
5999	101.0	114.0
3354	2.0	0.0
3352	15.0	309.0
3351	11.0	1.0
3350	0.0	0.0
3347	0.0	3.0
3346	0.0	1.0
254950	0.0	0.0
195814	6873.0	322.0
3344	1554.0	1106.0
254956	1017.0	38.0
254958	0.0	0.0
347168	0.0	8.0
26717	0.0	0.0
26716	0.0	1.0
26719	0.0	0.0
347169	0.0	0.0
3364	842.0	967.0
3363	20.0	33.0
3362	2.0	30.0
3361	1.0	0.0
26713	0.0	5.0
3360	4.0	0.0
3359	0.0	105.0
3358	0.0	3.0
3357	68.0	21.0
85016	1106.0	302.0
3356	32.0	9.0
85019	945.0	1233.0
3355	29.0	2.0
85013	2374.0	3022.0
85012	1917.0	2049.0
85015	571.0	427.0
85014	3223.0	2678.0
3376	4938.0	19211.0
3375	0.0	1.0
3373	5564.0	146.0
3371	3237.0	41730.0
100289489	2.0	0.0
651714	147.0	618.0
85007	2364.0	1618.0
85002	124.0	90.0
85004	1159.0	2450.0
85003	1.0	9.0
651746	963.0	745.0
347148	23.0	77.0
266977	1258.0	2456.0
266971	47.0	403.0
3386	0.0	0.0
3385	236.0	159.0
3384	1743.0	185.0
3383	21671.0	3522.0
3382	1285.0	2026.0
3381	1.0	0.0
100289475	3.0	0.0
102659353	0.0	0.0
26707	0.0	0.0
3398	4292.0	7077.0
3397	8163.0	668.0
3396	1107.0	1866.0
3394	3396.0	2073.0
26701	0.0	0.0
100289462	0.0	0.0
85028	716.0	1146.0
85027	1486.0	999.0
85026	645.0	2249.0
85025	958.0	4728.0
347127	0.0	0.0
85021	2673.0	4223.0
100289450	0.0	0.0
3399	6091.0	700.0
106146146	2.0	0.0
100289448	0.0	0.0
106146148	0.0	0.0
106146149	0.0	1.0
102723875	0.0	0.0
51639	3161.0	9819.0
122809	1592.0	2982.0
100131027	0.0	0.0
337879	0.0	0.0
337878	0.0	0.0
337876	380.0	205.0
337882	0.0	1.0
337880	1.0	0.0
51643	4413.0	2353.0
51642	1375.0	2620.0
51645	1394.0	1798.0
51647	4202.0	4266.0
51646	10352.0	8291.0
51649	2650.0	4487.0
100131017	2428.0	4684.0
26687	0.0	1.0
26686	0.0	0.0
26689	0.0	1.0
100131012	4.0	1.0
337867	3700.0	11462.0
337875	21.0	13.0
337874	2.0	59.0
337873	9.0	62.0
26681	0.0	0.0
337872	0.0	0.0
26680	0.0	0.0
51650	1645.0	2179.0
26683	0.0	0.0
26682	0.0	0.0
51652	9897.0	5680.0
26685	0.0	0.0
51651	704.0	1791.0
51654	1594.0	3233.0
51655	1054.0	313.0
51657	1834.0	6195.0
51659	79.0	3307.0
349842	0.0	1.0
26656	0.0	0.0
26658	1.0	0.0
26659	4.0	68.0
51661	626.0	487.0
51660	3212.0	2139.0
51663	5369.0	12199.0
26651	1.0	0.0
51665	2040.0	2222.0
51667	6694.0	3697.0
51666	50.0	6.0
51669	26093.0	14094.0
51668	1420.0	4372.0
26664	4.0	22.0
134829	0.0	0.0
26669	0.0	0.0
26668	0.0	0.0
146802	50.0	35.0
51673	24119.0	1427.0
51676	160.0	317.0
51678	515.0	1115.0
101927797	0.0	1.0
101927796	1.0	0.0
26637	49.0	0.0
51684	1730.0	1869.0
386729	0.0	0.0
51686	143.0	751.0
386724	0.0	4.0
349814	0.0	0.0
386726	0.0	0.0
26645	1.0	0.0
374739	186.0	13.0
26644	4.0	4.0
26647	0.0	0.0
26648	0.0	0.0
51690	1686.0	5144.0
122830	1573.0	1750.0
51692	1978.0	8719.0
51691	1332.0	2159.0
51693	2448.0	2049.0
51696	4256.0	4014.0
26640	0.0	0.0
51699	4398.0	7333.0
122837	1.0	0.0
26610	943.0	1399.0
26614	0.0	0.0
374768	0.0	1.0
386742	0.0	0.0
386745	0.0	0.0
386744	0.0	0.0
386741	0.0	0.0
386740	0.0	0.0
386746	0.0	0.0
26628	937.0	41.0
100289388	65.0	285.0
386732	0.0	0.0
386731	0.0	0.0
386734	0.0	0.0
386730	0.0	0.0
100289380	0.0	0.0
386739	0.0	0.0
386736	0.0	0.0
386735	0.0	0.0
386737	0.0	0.0
100507588	8.0	11.0
374786	36.0	76.0
101927750	0.0	6.0
100507584	9.0	6.0
100507582	73.0	583.0
146853	27.0	21.0
120224	1729.0	326.0
146852	0.0	0.0
122888	3.0	25.0
146850	275.0	254.0
146857	1629.0	25161.0
360132	94.0	148.0
494551	17.0	33.0
100133612	32.0	228.0
120227	944.0	1272.0
494558	0.0	0.0
158830	21.0	64.0
102466104	0.0	0.0
158835	28.0	2.0
102466103	3.0	0.0
158833	1.0	0.0
101927761	12.0	6.0
101927763	15.0	27.0
132228	5.0	20.0
100131096	658.0	489.0
146862	80.0	16.0
100131094	17.0	26.0
146861	0.0	0.0
122876	0.0	1.0
494541	0.0	10.0
100131092	2.0	0.0
494540	48.0	75.0
386758	157.0	154.0
386757	0.0	3.0
158866	349.0	852.0
360160	0.0	0.0
101927774	2.0	2.0
101927777	17.0	261.0
100131089	437.0	718.0
100131087	0.0	0.0
100131085	0.0	2.0
360157	1.0	0.0
360158	0.0	0.0
100131084	1.0	0.0
360155	2.0	3.0
360156	0.0	0.0
132241	519.0	1597.0
122867	0.0	0.0
360159	1.0	0.0
132243	1.0	7.0
360172	0.0	0.0
360168	0.0	1.0
360166	8.0	27.0
360167	0.0	0.0
360163	0.0	0.0
100507549	2.0	15.0
158800	24.0	83.0
158801	140.0	206.0
360182	30.0	27.0
360183	0.0	1.0
360180	1.0	0.0
360181	0.0	0.0
203414	137.0	565.0
100131067	538.0	684.0
100507540	450.0	13.0
100131065	0.0	0.0
101927715	0.0	0.0
158809	0.0	0.0
203413	1.0	0.0
360179	0.0	2.0
101927717	0.0	0.0
360177	2.0	10.0
100131060	26.0	43.0
360178	0.0	0.0
101927718	0.0	0.0
360175	0.0	0.0
360176	1.0	0.0
360174	0.0	0.0
51601	327.0	277.0
51603	2419.0	9173.0
51602	2781.0	7563.0
51605	1065.0	3427.0
494514	8.0	243.0
51604	7736.0	22942.0
494513	65.0	164.0
51606	4362.0	5276.0
100507533	48.0	220.0
51608	224.0	563.0
101927720	67.0	278.0
203427	2070.0	876.0
445582	0.0	0.0
100507530	34.0	79.0
100131055	0.0	0.0
101927726	2.0	0.0
101927728	0.0	1.0
445577	5.0	6.0
100131051	4.0	7.0
203430	9.0	0.0
360188	0.0	0.0
360186	0.0	0.0
360187	0.0	0.0
146822	8.0	10.0
360184	0.0	0.0
360185	4.0	2.0
51611	1024.0	823.0
51614	13799.0	23558.0
51616	1904.0	2440.0
100507567	208.0	282.0
51619	1446.0	1701.0
26690	0.0	0.0
26692	0.0	0.0
26694	0.0	0.0
26693	0.0	0.0
26696	0.0	0.0
26695	0.0	0.0
51621	16528.0	8364.0
51622	309.0	475.0
51626	2077.0	2475.0
51629	5395.0	18635.0
134864	0.0	4.0
132200	21.0	15.0
134860	0.0	0.0
132204	0.0	19.0
132203	3399.0	27.0
203447	53.0	153.0
