id	5cf4c664-9f98-4e1e-a623-317660ee7f6a	e81fc37c-f65b-4e69-b03a-e522fc76ec08
3254	0.0	0.0
3251	1697.0	1865.0
3250	195.0	0.0
3249	719.0	85.0
3248	5205.0	314.0
347028	1.0	1.0
648217	6.0	5.0
3266	1.0	0.0
3265	1874.0	2290.0
100302219	1.0	4.0
100302218	4.0	1.0
3263	65.0	35.0
100302217	0.0	0.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	0.0	0.0
254863	1022.0	891.0
100302211	0.0	1.0
100302210	0.0	0.0
3257	6020.0	5436.0
100302209	0.0	0.0
3276	9419.0	9050.0
100302208	0.0	0.0
3275	5257.0	5388.0
3274	227.0	1310.0
3273	1.0	0.0
100302205	0.0	0.0
100302204	0.0	1.0
100302203	0.0	0.0
3270	200.0	11.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	0.0	0.0
100289581	0.0	0.0
3269	2742.0	1373.0
3268	1640.0	761.0
3267	7329.0	9561.0
254879	0.0	0.0
3280	3411.0	2593.0
349667	234.0	257.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	3.0	1.0
3283	2.0	0.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	9.0	3.0
100302235	0.0	0.0
3281	6208.0	4623.0
100302234	1.0	1.0
100302233	0.0	0.0
100302232	0.0	0.0
3291	478.0	164.0
3290	1088.0	668.0
3299	596.0	828.0
3298	867.0	930.0
3297	5638.0	7832.0
100302229	2.0	0.0
100302228	0.0	0.0
3295	11915.0	5076.0
102723775	40.0	40.0
3294	30.0	148.0
100302226	0.0	0.0
3293	9.0	104.0
100302225	0.0	0.0
3292	111.0	187.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	0.0	1.0
100302222	0.0	0.0
100302220	0.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	0.0	0.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	0.0	0.0
349633	2.0	2.0
648262	0.0	0.0
100289545	6.0	2.0
100302246	1.0	1.0
100302243	0.0	7.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	0.0
100131143	0.0	0.0
100302279	0.0	1.0
100302278	0.0	0.0
100302277	1.0	0.0
100302276	0.0	1.0
103504741	0.0	0.0
100302275	1.0	1.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	13.0	21.0
51520	7059.0	5017.0
51522	3915.0	5148.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	2320.0	2377.0
51523	2873.0	2732.0
100169768	0.0	0.0
51526	1483.0	2664.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	2123.0	1883.0
100169765	0.0	0.0
51527	1353.0	1434.0
100169764	0.0	0.0
541468	99.0	97.0
51529	2516.0	3143.0
541465	0.0	0.0
541466	0.0	0.0
100131138	1.0	0.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	1.0	0.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	794.0	367.0
51530	1043.0	955.0
51533	143.0	150.0
541471	1483.0	2344.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	2699.0	2953.0
100169758	0.0	0.0
51534	2487.0	3122.0
100169757	0.0	0.0
146909	89.0	563.0
100169752	0.0	0.0
51537	354.0	433.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	1601.0	1976.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	0.0	0.0
103504727	0.0	0.0
26534	0.0	1.0
103504726	0.0	0.0
26537	0.0	0.0
26539	1.0	6.0
26538	0.0	0.0
51540	193.0	227.0
51542	2713.0	1861.0
26531	2.0	0.0
26530	0.0	0.0
51545	652.0	1303.0
51548	1306.0	1039.0
51547	1457.0	1922.0
100131118	2.0	3.0
103504739	0.0	0.0
100131117	3.0	11.0
103504736	0.0	0.0
103504735	0.0	0.0
100170765	27.0	3.0
103504738	3.0	2.0
103504737	0.0	0.0
26548	75.0	29.0
103504732	1.0	0.0
103504731	0.0	0.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	1.0	0.0
100302287	0.0	0.0
100302286	0.0	0.0
146923	1804.0	1341.0
26540	0.0	0.0
51550	1591.0	1130.0
100302284	0.0	0.0
100302283	0.0	0.0
51552	10033.0	5637.0
26541	0.0	0.0
51555	2.0	29.0
100302281	0.0	0.0
51554	469.0	36.0
100302280	0.0	0.0
51557	54.0	4.0
51559	845.0	491.0
26519	1262.0	944.0
26511	779.0	1236.0
100131103	2.0	0.0
26512	2312.0	2483.0
26515	2787.0	1692.0
26514	0.0	0.0
26517	2860.0	1819.0
51560	888.0	338.0
51562	3204.0	1134.0
51561	49.0	136.0
51564	13893.0	8592.0
122961	802.0	651.0
51566	4339.0	3938.0
386608	2.0	12.0
386607	1.0	0.0
51567	2382.0	2548.0
51569	5778.0	5141.0
494470	241.0	1043.0
26521	1471.0	1191.0
26524	4132.0	3904.0
26523	2527.0	3141.0
374618	205.0	151.0
100507490	0.0	0.0
26526	4.0	4.0
26525	2.0	1424.0
26528	7097.0	7335.0
100507495	366.0	547.0
51571	4404.0	4834.0
122953	3422.0	1977.0
51573	6076.0	6037.0
51575	1361.0	2105.0
26520	1078.0	905.0
122950	0.0	0.0
51574	2606.0	2178.0
106633807	0.0	1.0
51582	7262.0	11583.0
106633815	0.0	0.0
122942	0.0	0.0
51586	9463.0	18679.0
51585	3316.0	2207.0
51588	1368.0	1113.0
122945	20.0	30.0
386627	77.0	146.0
26508	3035.0	3211.0
26507	84.0	16.0
102466205	0.0	0.0
102466204	1.0	1.0
26509	14287.0	20401.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	2839.0	3773.0
26504	1390.0	2081.0
26503	1732.0	1652.0
651815	1.0	2.0
26505	1359.0	1613.0
360003	0.0	0.0
386610	0.0	0.0
51593	6578.0	5906.0
360001	0.0	0.0
51592	3244.0	3122.0
360002	0.0	0.0
51594	3721.0	4797.0
106633802	0.0	0.0
51596	4440.0	5222.0
51599	6224.0	18089.0
386618	5.0	2.0
360009	0.0	0.0
360008	0.0	0.0
386617	9.0	4.0
374666	195.0	454.0
132332	11.0	23.0
134997	14.0	29.0
100507466	15.0	85.0
101927873	0.0	1.0
100507463	919.0	530.0
100507462	23.0	18.0
360014	0.0	0.0
360015	13.0	128.0
360018	0.0	0.0
360019	7.0	1.0
360016	0.0	0.0
360017	0.0	0.0
374655	1974.0	2392.0
102466227	0.0	0.0
374654	645.0	1078.0
102466225	0.0	0.0
102466223	0.0	0.0
100507459	145.0	211.0
102466222	0.0	0.0
374650	31.0	64.0
100507458	348.0	355.0
374659	523.0	493.0
101927889	0.0	0.0
360023	1162.0	2544.0
144321	79.0	31.0
360024	0.0	0.0
360021	0.0	0.0
360020	0.0	0.0
119358	0.0	1.0
360028	0.0	0.0
100507489	9.0	8.0
158983	0.0	7.0
101927891	6.0	22.0
360030	0.0	0.0
374677	36.0	42.0
102466247	2.0	0.0
101447996	0.0	0.0
100507470	0.0	1.0
100507475	10.0	21.0
386654	0.0	0.0
100131193	104.0	65.0
122970	312.0	124.0
144348	6340.0	5917.0
386653	0.0	0.0
144347	204.0	2261.0
100507423	46.0	37.0
102466259	0.0	0.0
100507421	106.0	58.0
100507428	0.0	0.0
100422019	0.0	4.0
386691	0.0	0.0
386690	0.0	0.0
386693	0.0	0.0
101927832	0.0	2.0
100131189	0.0	0.0
386692	0.0	0.0
100131188	0.0	0.0
100507420	26.0	1345.0
134957	1415.0	3852.0
100131187	1157.0	757.0
101927833	1.0	0.0
100216517	0.0	0.0
386688	0.0	0.0
26591	0.0	0.0
100131183	1.0	0.0
386687	0.0	0.0
26590	1.0	0.0
386689	0.0	0.0
26592	0.0	0.0
26595	0.0	0.0
386684	0.0	0.0
386683	0.0	0.0
386685	0.0	0.0
102466253	0.0	0.0
102466252	0.0	0.0
102466251	0.0	0.0
102466250	0.0	1.0
100507410	7.0	9.0
102466268	0.0	0.0
100507415	0.0	5.0
386680	0.0	0.0
386682	0.0	0.0
386681	0.0	0.0
100131176	183.0	139.0
386677	0.0	0.0
100131173	0.0	0.0
5905	6658.0	11346.0
386676	0.0	0.0
5906	6346.0	5866.0
120379	93.0	37.0
386679	0.0	5.0
386678	0.0	0.0
5907	34.0	4.0
5908	4116.0	3831.0
5909	1613.0	788.0
386672	0.0	0.0
386675	0.0	0.0
386674	0.0	0.0
120376	109.0	156.0
119391	390.0	401.0
119392	408.0	407.0
100507419	527.0	444.0
5900	10159.0	5309.0
119395	5.0	2.0
5901	13780.0	13115.0
5902	3188.0	4730.0
100422023	0.0	0.0
5903	7238.0	7094.0
100507444	4.0	6.0
26577	2955.0	573.0
26576	76.0	47.0
26579	11.0	58.0
26578	3569.0	2809.0
5915	508.0	1239.0
5916	2697.0	6125.0
100131161	0.0	2.0
5917	3144.0	3872.0
5918	5475.0	1674.0
5919	9271.0	20471.0
146956	69.0	157.0
26575	46.0	215.0
120364	0.0	1.0
26574	3688.0	2962.0
5910	2324.0	3444.0
51501	1186.0	1339.0
5911	3358.0	3096.0
51504	5682.0	5891.0
102466271	0.0	0.0
51503	2377.0	2102.0
5912	3459.0	8546.0
119385	18.0	1.0
102466270	0.0	0.0
51506	4736.0	4907.0
5913	8.0	10.0
5914	8296.0	2119.0
100507435	0.0	0.0
51507	6084.0	4817.0
132321	405.0	427.0
158931	3.0	1.0
132320	498.0	682.0
100507433	39.0	35.0
101927861	2.0	36.0
100507436	2168.0	1780.0
203328	227.0	255.0
100216545	160.0	88.0
100216546	57.0	118.0
26589	639.0	635.0
101927868	7.0	0.0
5926	1556.0	1332.0
26580	439.0	491.0
386699	0.0	0.0
5927	4377.0	4850.0
5928	7513.0	7054.0
5929	1703.0	2331.0
386695	0.0	0.0
386694	0.0	0.0
100216544	11.0	9.0
26583	0.0	0.0
26586	635.0	2081.0
386697	0.0	0.0
26585	1899.0	31165.0
386696	0.0	0.0
51510	3941.0	3951.0
51513	1343.0	598.0
5920	4153.0	614.0
51512	136.0	820.0
5921	2334.0	2657.0
5922	1626.0	1984.0
5923	2714.0	113.0
51514	285.0	995.0
5924	1555.0	2023.0
51517	1581.0	1358.0
5925	3945.0	5960.0
100422179	0.0	1.0
132299	949.0	2429.0
100289419	1.0	0.0
266919	0.0	0.0
100289414	40.0	53.0
100289410	51.0	3.0
5937	11069.0	6275.0
5938	58.0	66.0
5939	7295.0	4619.0
5930	3877.0	3346.0
100507629	1.0	0.0
5931	4658.0	5083.0
5932	2187.0	2979.0
5933	487.0	890.0
5934	4894.0	7071.0
5935	13545.0	8007.0
5936	706.0	658.0
5950	864.0	13.0
100507612	15.0	5.0
100289404	5.0	3.0
102723859	4.0	1.0
102723852	0.0	0.0
101927802	0.0	0.0
5948	76.0	10.0
5949	0.0	3.0
101927808	0.0	6.0
5940	0.0	0.0
100507617	486.0	783.0
5944	0.0	0.0
5945	0.0	0.0
5947	1134.0	3054.0
102723849	0.0	2.0
5961	173.0	302.0
101927813	0.0	0.0
5959	63.0	44.0
5954	11124.0	10157.0
5955	2693.0	7149.0
5956	0.0	0.0
5957	30.0	24.0
100507633	5.0	17.0
100507632	258.0	33.0
5970	8691.0	7516.0
5971	4823.0	5921.0
5972	108.0	2.0
3310	728.0	1139.0
101927821	0.0	0.0
3306	1574.0	505.0
254910	0.0	7.0
3305	128.0	143.0
3304	4546.0	4328.0
101927828	1.0	14.0
3303	5100.0	4049.0
3301	15623.0	6264.0
3300	6396.0	7319.0
5962	7930.0	4350.0
5965	1771.0	2495.0
5966	1081.0	1842.0
5967	0.0	1.0
3309	75757.0	77624.0
5968	0.0	0.0
3308	8040.0	7105.0
5969	0.0	0.0
102466081	1.0	0.0
266954	0.0	1.0
5980	3533.0	2123.0
5981	2986.0	3923.0
5982	1357.0	1378.0
5983	552.0	485.0
3321	4122.0	26855.0
195828	185.0	249.0
3320	61328.0	44003.0
195827	1971.0	1216.0
100216479	25.0	8.0
3316	133.0	128.0
3315	20972.0	47518.0
146894	275.0	3.0
144233	281.0	191.0
3314	45.0	21.0
3313	14195.0	10140.0
3312	78864.0	45200.0
3311	739.0	983.0
5973	1513.0	642.0
5976	9774.0	7475.0
5977	3301.0	2983.0
5978	2733.0	2877.0
5979	155.0	321.0
5990	2547.0	796.0
5991	687.0	492.0
5992	3.0	1.0
5993	3710.0	3294.0
102723818	0.0	0.0
5994	352.0	156.0
347193	4.0	0.0
3332	0.0	1.0
3329	13744.0	10487.0
144245	499.0	733.0
254973	0.0	0.0
3327	26.0	33.0
3326	72917.0	71608.0
3324	21.0	13.0
3323	1.0	0.0
100216487	0.0	0.0
5984	477.0	1132.0
5985	520.0	764.0
5986	2512.0	2595.0
5987	4430.0	4904.0
5988	0.0	2.0
5989	1419.0	1419.0
158880	192.0	212.0
100507602	531.0	337.0
102238594	10.0	14.0
3340	16239.0	12393.0
3339	46378.0	117412.0
3338	1568.0	1684.0
3337	8980.0	7278.0
3336	3374.0	2647.0
5995	5.0	0.0
100507608	1.0	0.0
5996	2713.0	5093.0
100507607	1.0	0.0
100316904	28.0	11.0
5997	6516.0	3096.0
5998	14020.0	8717.0
100507605	0.0	0.0
5999	5733.0	2880.0
3354	0.0	0.0
3352	5.0	9.0
3351	11.0	19.0
3350	0.0	0.0
3347	0.0	0.0
3346	0.0	1.0
254950	0.0	0.0
195814	4279.0	1012.0
3344	1406.0	1281.0
254956	47.0	1.0
254958	0.0	1.0
347168	6.0	1.0
26717	0.0	0.0
26716	0.0	0.0
26719	0.0	0.0
347169	0.0	0.0
3364	949.0	2148.0
3363	35.0	994.0
3362	3.0	13.0
3361	0.0	0.0
26713	0.0	0.0
3360	11.0	6.0
3359	5.0	8.0
3358	0.0	325.0
3357	82.0	139.0
85016	194.0	86.0
3356	120.0	54.0
85019	1189.0	693.0
3355	51.0	12.0
85013	1064.0	1232.0
85012	1988.0	1216.0
85015	689.0	772.0
85014	2065.0	1433.0
3376	9138.0	7029.0
3375	0.0	5.0
3373	2650.0	592.0
3371	29015.0	101931.0
100289489	0.0	2.0
651714	47.0	26.0
85007	3524.0	2217.0
85002	42.0	8.0
85004	1182.0	808.0
85003	0.0	1.0
651746	892.0	997.0
347148	34.0	22.0
266977	1415.0	979.0
266971	24.0	37.0
3386	0.0	0.0
3385	290.0	248.0
3384	1818.0	324.0
3383	54800.0	15013.0
3382	1642.0	243.0
3381	3.0	52.0
100289475	0.0	0.0
102659353	0.0	0.0
26707	0.0	0.0
3398	6468.0	2398.0
3397	7701.0	2423.0
3396	1048.0	812.0
3394	2772.0	1174.0
26701	0.0	0.0
100289462	0.0	0.0
85028	1457.0	1298.0
85027	1646.0	4504.0
85026	704.0	515.0
85025	673.0	775.0
347127	0.0	0.0
85021	2184.0	3362.0
100289450	0.0	0.0
3399	7883.0	2582.0
106146146	0.0	0.0
100289448	0.0	0.0
106146148	0.0	0.0
106146149	0.0	0.0
102723875	0.0	0.0
51639	2248.0	3467.0
122809	1928.0	1416.0
100131027	0.0	0.0
337879	0.0	0.0
337878	0.0	0.0
337876	432.0	732.0
337882	0.0	0.0
337880	0.0	0.0
51643	2986.0	1585.0
51642	914.0	881.0
51645	2153.0	2151.0
51647	3776.0	3235.0
51646	5967.0	6408.0
51649	2034.0	1274.0
100131017	2698.0	4980.0
26687	0.0	1.0
26686	0.0	0.0
26689	0.0	0.0
100131012	6.0	7.0
337867	3596.0	6951.0
337875	14.0	11.0
337874	3.0	7.0
337873	7.0	10.0
26681	0.0	0.0
337872	0.0	1.0
26680	0.0	0.0
51650	1158.0	1237.0
26683	0.0	0.0
26682	0.0	0.0
51652	6879.0	5404.0
26685	0.0	0.0
51651	1178.0	795.0
51654	1597.0	1737.0
51655	429.0	190.0
51657	1047.0	1601.0
51659	118.0	275.0
349842	0.0	1.0
26656	0.0	0.0
26658	0.0	0.0
26659	1.0	5.0
51661	992.0	1427.0
51660	1861.0	1026.0
51663	5984.0	6439.0
26651	0.0	0.0
51665	1956.0	2836.0
51667	5796.0	5673.0
51666	12.0	31.0
51669	15282.0	9460.0
51668	634.0	853.0
26664	1.0	7.0
134829	0.0	2.0
26669	0.0	0.0
26668	0.0	0.0
146802	45.0	831.0
51673	8566.0	414.0
51676	467.0	115.0
51678	494.0	788.0
101927797	0.0	103.0
101927796	0.0	0.0
26637	6.0	1.0
51684	1990.0	3488.0
386729	1.0	6.0
51686	84.0	158.0
386724	2.0	2.0
349814	0.0	0.0
386726	1.0	1.0
26645	0.0	1.0
374739	21.0	4.0
26644	2.0	1.0
26647	0.0	0.0
26648	0.0	1.0
51690	2159.0	1696.0
122830	1455.0	1436.0
51692	1729.0	2718.0
51691	1257.0	1445.0
51693	1683.0	1113.0
51696	3584.0	6722.0
26640	0.0	1.0
51699	3693.0	2564.0
122837	0.0	1.0
26610	603.0	786.0
26614	0.0	0.0
374768	0.0	3.0
386742	0.0	0.0
386745	0.0	0.0
386744	0.0	0.0
386741	0.0	0.0
386740	0.0	0.0
386746	0.0	0.0
26628	573.0	216.0
100289388	73.0	78.0
386732	0.0	0.0
386731	0.0	0.0
386734	0.0	0.0
386730	0.0	0.0
100289380	0.0	0.0
386739	0.0	0.0
386736	0.0	0.0
386735	0.0	0.0
386737	0.0	0.0
100507588	7.0	4.0
374786	26.0	5.0
101927750	0.0	1.0
100507584	4.0	1.0
100507582	79.0	67.0
146853	5.0	15.0
120224	607.0	326.0
146852	0.0	2.0
122888	12.0	6.0
146850	364.0	208.0
146857	681.0	739.0
360132	35.0	389.0
494551	5.0	4.0
100133612	20.0	30.0
120227	611.0	788.0
494558	0.0	0.0
158830	30.0	23.0
102466104	0.0	0.0
158835	4.0	1.0
102466103	1.0	0.0
158833	1.0	2.0
101927761	8.0	9.0
101927763	15.0	8.0
132228	9.0	0.0
100131096	1180.0	365.0
146862	54.0	8.0
100131094	32.0	34.0
146861	0.0	1.0
122876	0.0	0.0
494541	0.0	0.0
100131092	1.0	0.0
494540	42.0	25.0
386758	122.0	55.0
386757	0.0	5.0
158866	271.0	103.0
360160	0.0	0.0
101927774	3.0	7.0
101927777	18.0	95.0
100131089	199.0	145.0
100131087	0.0	0.0
100131085	2.0	1.0
360157	0.0	0.0
360158	0.0	0.0
100131084	0.0	0.0
360155	2.0	7.0
360156	0.0	0.0
132241	585.0	729.0
122867	0.0	0.0
360159	2.0	63.0
132243	0.0	0.0
360172	0.0	0.0
360168	0.0	0.0
360166	7.0	6.0
360167	0.0	0.0
360163	0.0	0.0
100507549	7.0	2.0
158800	3.0	9.0
158801	60.0	48.0
360182	21.0	17.0
360183	0.0	1.0
360180	0.0	1.0
360181	0.0	0.0
203414	117.0	99.0
100131067	245.0	178.0
100507540	187.0	62.0
100131065	0.0	0.0
101927715	0.0	0.0
158809	0.0	56.0
203413	2.0	28.0
360179	2.0	0.0
101927717	0.0	0.0
360177	0.0	4.0
100131060	11.0	0.0
360178	0.0	0.0
101927718	0.0	35.0
360175	0.0	0.0
360176	0.0	0.0
360174	0.0	2.0
51601	320.0	179.0
51603	2647.0	2669.0
51602	4161.0	3427.0
51605	1491.0	2036.0
494514	16.0	9.0
51604	9278.0	26536.0
494513	58.0	87.0
51606	2613.0	2952.0
100507533	8.0	27.0
51608	200.0	362.0
101927720	37.0	43.0
203427	1779.0	2481.0
445582	2.0	1.0
100507530	33.0	20.0
100131055	0.0	0.0
101927726	4.0	3.0
101927728	0.0	1.0
445577	1.0	0.0
100131051	4.0	6.0
203430	75.0	31.0
360188	0.0	0.0
360186	0.0	0.0
360187	0.0	0.0
146822	3.0	1.0
360184	2.0	0.0
360185	3.0	2.0
51611	785.0	921.0
51614	9720.0	20824.0
51616	1616.0	859.0
100507567	183.0	150.0
51619	1448.0	1088.0
26690	0.0	0.0
26692	0.0	0.0
26694	0.0	0.0
26693	0.0	0.0
26696	0.0	0.0
26695	0.0	0.0
51621	9698.0	17193.0
51622	446.0	809.0
51626	1078.0	765.0
51629	7599.0	9858.0
134864	0.0	0.0
132200	19.0	6.0
134860	0.0	0.0
132204	0.0	0.0
132203	198.0	4.0
203447	39.0	69.0
100131031	242.0	155.0
120237	0.0	0.0
146845	170.0	11.0
51631	2258.0	1879.0
146849	5.0	6.0
51634	1217.0	1264.0
51633	805.0	571.0
102466162	1.0	0.0
51635	3921.0	2813.0
51637	5699.0	5265.0
102723981	0.0	0.0
100422299	2.0	5.0
102723977	0.0	0.0
205655	0.0	1.0
3400	2631.0	1105.0
100507739	977.0	836.0
102503429	0.0	0.0
3420	3571.0	6244.0
3417	4356.0	5458.0
3416	2902.0	3141.0
445329	1.0	2.0
445328	124.0	265.0
3419	1741.0	1796.0
3418	4201.0	9246.0
3431	858.0	583.0
3430	3496.0	1814.0
101927700	1.0	3.0
101927704	0.0	0.0
101927703	2.0	3.0
3428	11251.0	18587.0
3426	5928.0	3890.0
3425	1174.0	1573.0
3424	18.0	10.0
3423	9967.0	7577.0
3422	4294.0	2632.0
3421	3413.0	3039.0
3429	9751.0	5869.0
3442	3.0	6.0
3441	0.0	0.0
3440	0.0	0.0
3439	1.0	0.0
3437	4341.0	2567.0
3434	1409.0	1789.0
3433	1339.0	1218.0
3453	1.0	1.0
3452	0.0	0.0
3451	0.0	0.0
3449	0.0	0.0
3448	0.0	0.0
3447	0.0	0.0
3446	0.0	0.0
3445	0.0	0.0
3444	0.0	0.0
3443	0.0	0.0
3463	6.0	14.0
3461	0.0	0.0
3460	6992.0	8358.0
3459	11640.0	11410.0
3458	13.0	4.0
3456	0.0	1.0
3455	2371.0	1917.0
3454	7502.0	6052.0
3475	2369.0	2483.0
3474	2.0	47.0
100302401	71.0	92.0
203054	443.0	757.0
3467	1.0	1.0
26838	0.0	0.0
651600	0.0	0.0
26839	3.0	7.0
3486	10198.0	38585.0
26830	2.0	0.0
3485	7118.0	17037.0
3484	8.0	1.0
26832	0.0	1.0
3483	94.0	7.0
26831	1.0	1.0
3482	14110.0	29458.0
26834	5.0	2.0
3481	16667.0	6679.0
3480	3277.0	20632.0
26835	4.0	0.0
203069	2076.0	1371.0
203068	38925.0	56418.0
100289373	28.0	72.0
3479	1252.0	84.0
100289371	1.0	2.0
3476	2168.0	2953.0
203062	677.0	767.0
266623	13.0	6.0
266625	6.0	6.0
3497	11.0	36.0
26840	0.0	0.0
3495	5540.0	22357.0
3494	18215.0	38954.0
3493	305521.0	711240.0
266626	0.0	1.0
3491	56154.0	14847.0
266629	69.0	2.0
3490	38039.0	33196.0
203076	1.0	0.0
3489	6670.0	3316.0
3488	27101.0	116076.0
203074	1.0	0.0
3487	91747.0	40114.0
349448	0.0	0.0
26816	0.0	0.0
26815	0.0	0.0
26818	0.0	0.0
26817	0.0	0.0
105369973	0.0	0.0
26819	0.0	0.0
100194426	1.0	1.0
266619	0.0	0.0
100194425	0.0	2.0
26810	0.0	1.0
26812	0.0	3.0
651628	0.0	0.0
26811	0.0	0.0
26814	0.0	0.0
26813	2.0	4.0
553158	5.0	26.0
3499	3.0	3.0
3498	1.0	3.0
26827	0.0	2.0
26826	0.0	2.0
26829	0.0	0.0
26828	1.0	3.0
26821	1.0	0.0
26820	0.0	0.0
26823	2.0	1.0
26822	33.0	30.0
26825	2.0	1.0
105369987	0.0	1.0
26824	1.0	0.0
100289341	108.0	75.0
553148	11.0	12.0
266673	0.0	3.0
266675	24.0	19.0
26805	0.0	0.0
26804	0.0	0.0
26807	0.0	0.0
26809	0.0	0.0
26808	1.0	3.0
648000	9.0	6.0
26801	0.0	2.0
26800	0.0	0.0
349408	2.0	1.0
266671	1.0	0.0
266655	1259.0	1173.0
266657	20.0	9.0
100289319	2.0	0.0
254664	0.0	0.0
266643	0.0	0.0
100289300	0.0	0.0
26797	0.0	0.0
26796	1.0	2.0
26799	0.0	0.0
24137	180.0	1033.0
26798	1.0	4.0
100529097	0.0	4.0
24138	2880.0	1310.0
24139	2788.0	6343.0
26791	0.0	0.0
26790	0.0	0.0
51760	715.0	635.0
26793	0.0	0.0
26792	0.0	0.0
51762	4209.0	3124.0
26795	0.0	0.0
51761	211.0	292.0
51764	0.0	0.0
51763	3403.0	2499.0
51765	1126.0	505.0
51768	4181.0	4617.0
24145	2361.0	4592.0
24146	512.0	442.0
119504	5779.0	6196.0
24147	795.0	1923.0
24148	7134.0	5261.0
24149	1945.0	2835.0
24140	2692.0	5114.0
24141	137.0	2019.0
24142	504.0	365.0
51773	3200.0	3969.0
24144	1947.0	3113.0
51778	23.0	3.0
266699	2.0	8.0
266697	2.0	0.0
266698	0.0	0.0
26775	0.0	0.0
26777	18.0	29.0
26776	19.0	17.0
26779	3.0	5.0
26778	0.0	0.0
51780	6201.0	4937.0
26771	0.0	0.0
26773	0.0	0.0
26772	0.0	0.0
26786	0.0	1.0
26785	9.0	4.0
26788	5.0	13.0
26787	0.0	0.0
26789	0.0	8.0
26780	0.0	0.0
26782	7.0	20.0
26781	0.0	0.0
26784	0.0	0.0
144501	791.0	1369.0
26783	13.0	13.0
266693	0.0	0.0
101927671	0.0	0.0
119559	1009.0	949.0
101927678	1.0	35.0
100289295	0.0	0.0
26751	2091.0	2218.0
26750	1596.0	2364.0
101927682	12.0	13.0
26766	0.0	0.0
119548	3.0	71.0
100529063	32.0	49.0
26765	6.0	6.0
101927688	31.0	55.0
26768	59.0	38.0
26767	0.0	0.0
100289286	0.0	0.0
120534	1580.0	1198.0
26762	2.0	5.0
100289280	0.0	1.0
374403	1501.0	682.0
101927698	1.0	5.0
26735	0.0	2.0
374407	57.0	15.0
26737	1.0	0.0
100289274	120.0	94.0
120528	0.0	0.0
120526	529.0	632.0
105463123	0.0	0.0
26749	0.0	0.0
26742	14.0	10.0
26747	567.0	540.0
100289264	1.0	0.0
100289265	0.0	0.0
87769	264.0	492.0
26740	0.0	2.0
101927631	62.0	65.0
100049587	972.0	459.0
120586	0.0	0.0
100422229	0.0	0.0
101927642	0.0	0.0
144571	109.0	112.0
144568	8.0	2293.0
100422235	0.0	0.0
100422238	1.0	0.0
100216338	0.0	0.0
100216339	0.0	0.0
100216336	14.0	14.0
144581	124.0	57.0
101927659	1.0	0.0
119587	3793.0	5596.0
168544	709.0	335.0
144577	431.0	579.0
51700	448.0	1169.0
51702	7.0	246.0
100422230	0.0	0.0
51701	1810.0	947.0
51704	3616.0	816.0
51703	7250.0	1436.0
51706	4029.0	10560.0
51705	6015.0	159.0
100422247	0.0	0.0
100422249	0.0	0.0
101927667	18.0	15.0
100216341	1.0	0.0
100216342	2.0	3.0
100216340	0.0	0.0
168537	2096.0	375.0
51710	820.0	420.0
100422242	1.0	3.0
51715	1176.0	1325.0
100422243	68.0	62.0
100422256	0.0	0.0
51716	26.0	14.0
51719	8285.0	10991.0
100422259	2.0	5.0
374462	233.0	51.0
205717	1813.0	2496.0
100507660	109.0	0.0
51720	1801.0	1347.0
374470	0.0	12.0
51726	5871.0	8832.0
100422254	3.0	33.0
51725	1.0	1.0
51728	681.0	682.0
51727	9437.0	9756.0
100422268	0.0	0.0
51729	5364.0	4456.0
374454	0.0	46.0
100507651	2.0	0.0
100507650	13.0	37.0
100133545	1.0	1.0
51733	68.0	7.0
100422261	8.0	6.0
51735	811.0	346.0
51734	1900.0	2622.0
100422264	3.0	0.0
100422265	5.0	2.0
51738	30.0	33.0
132556	1.0	0.0
101927612	92.0	89.0
24150	0.0	0.0
144535	181.0	144.0
51742	3221.0	3816.0
168507	128.0	188.0
51741	548.0	812.0
51744	248.0	90.0
374491	2.0	1.0
100422272	0.0	2.0
100422273	0.0	1.0
51747	6310.0	5341.0
100422289	0.0	0.0
100507674	5.0	6.0
100507679	12.0	38.0
101927621	46.0	50.0
101927624	17.0	7.0
